balance,day,duration,campaign,pdays,previous,job,marital,education,default,housing,loan,contact,month,poutcome,age,y
-2228,28,43,3,0,0,entrepreneur,single,tertiary,no,no,yes,cellular,apr,unknown,1,unpref
2326,2,28,1,42,58,technician,single,secondary,no,yes,no,cellular,may,other,unpriv,unpref
-357,25,172,3,0,0,self-employed,single,unknown,no,no,yes,unknown,jun,unknown,1,unpref
-297,1,1,1,0,0,self-employed,single,tertiary,no,yes,yes,cellular,jan,unknown,1,unpref
21,23,292,1,0,0,admin.,single,tertiary,no,no,no,unknown,jun,unknown,1,yes
-3928,22,219,1,255,0,housemaid,divorced,primary,no,no,no,telephone,jul,success,1,unpref
3574,27,184,1,0,0,unknown,married,secondary,no,yes,no,cellular,may,unknown,unpriv,unpref
-53,1,11,1,0,0,self-employed,single,secondary,no,yes,yes,cellular,nov,unknown,1,unpref
825,6,104,1,3,0,management,single,primary,no,yes,no,cellular,aug,unknown,1,unpref
700,2,105,1,0,0,services,married,primary,no,no,no,cellular,jun,unknown,1,unpref
1277,2,195,1,0,0,admin.,single,secondary,yes,no,yes,cellular,jul,unknown,1,unpref
-3592,28,159,1,266,0,blue-collar,single,tertiary,yes,yes,yes,cellular,feb,failure,1,unpref
-1740,5,488,1,0,0,unemployed,married,tertiary,no,yes,no,unknown,aug,unknown,1,yes
6846,27,17,1,358,3,unknown,married,secondary,no,no,no,telephone,feb,other,unpriv,yes
1043,5,290,1,0,0,unemployed,married,secondary,no,no,yes,telephone,nov,unknown,1,unpref
2628,3,375,1,0,0,management,divorced,primary,no,no,no,cellular,jun,unknown,1,yes
-116,3,71,1,0,0,blue-collar,married,unknown,yes,no,no,unknown,jun,unknown,1,unpref
3600,28,224,1,0,0,blue-collar,married,primary,no,no,no,telephone,feb,unknown,unpriv,unpref
-1022,2,107,2,0,0,retired,married,primary,no,no,yes,cellular,jun,unknown,1,unpref
2838,29,127,2,58,0,management,divorced,secondary,no,no,no,cellular,aug,failure,1,unpref
7,26,218,1,0,0,management,single,secondary,no,no,yes,cellular,jan,unknown,1,yes
1077,2,634,1,8,0,management,married,tertiary,no,no,no,telephone,may,unknown,1,yes
357,4,219,1,1,0,retired,married,unknown,no,no,no,telephone,jul,unknown,1,unpref
668,7,0,5,0,0,management,divorced,unknown,no,yes,yes,cellular,aug,unknown,1,unpref
3167,1,3,1,11,0,unemployed,divorced,tertiary,no,no,no,cellular,jul,success,1,unpref
-806,26,267,1,0,0,student,single,tertiary,no,no,no,cellular,feb,unknown,unpriv,unpref
-1535,7,174,1,109,0,entrepreneur,married,tertiary,no,no,no,telephone,jul,other,1,unpref
5758,26,371,4,34,0,technician,married,tertiary,no,yes,yes,unknown,may,other,1,unpref
2899,1,594,1,2,0,blue-collar,divorced,secondary,no,yes,no,cellular,jun,unknown,1,yes
2899,9,147,1,6,0,admin.,single,tertiary,no,no,no,telephone,nov,other,1,yes
-928,24,145,1,0,0,blue-collar,single,secondary,yes,no,no,unknown,jun,unknown,1,unpref
4269,30,223,1,0,0,management,single,unknown,no,yes,no,unknown,apr,unknown,1,unpref
16411,23,75,1,344,0,student,married,secondary,no,no,no,cellular,nov,other,1,unpref
-1797,29,0,1,0,0,technician,divorced,secondary,no,yes,yes,cellular,feb,unknown,unpriv,unpref
5307,2,141,1,148,4,management,married,secondary,no,yes,no,cellular,jul,failure,1,unpref
763,25,115,3,0,0,management,single,tertiary,yes,no,no,unknown,jun,unknown,1,unpref
715,1,0,1,0,0,blue-collar,divorced,secondary,yes,yes,no,cellular,jul,unknown,1,unpref
-1389,12,8,1,0,0,self-employed,divorced,secondary,no,no,yes,unknown,jun,unknown,1,unpref
3734,3,193,1,244,4,blue-collar,divorced,primary,no,no,yes,cellular,apr,failure,1,unpref
-1174,4,16,1,0,0,blue-collar,married,secondary,no,no,no,unknown,aug,unknown,unpriv,unpref
-290,8,93,2,0,0,admin.,single,tertiary,no,yes,yes,cellular,jul,unknown,unpriv,unpref
-129,5,346,1,0,0,admin.,married,primary,no,yes,yes,telephone,aug,unknown,1,unpref
1385,4,209,1,0,0,unknown,married,secondary,no,no,no,cellular,aug,unknown,unpriv,yes
-1093,29,28,1,234,1,admin.,single,secondary,yes,no,yes,cellular,may,failure,1,unpref
7505,5,186,1,2,0,student,single,tertiary,no,yes,no,unknown,sep,unknown,unpriv,unpref
792,24,51,1,457,2,housemaid,married,secondary,no,no,no,telephone,dec,failure,unpriv,unpref
0,26,171,1,163,20,admin.,divorced,primary,no,yes,yes,cellular,feb,failure,1,unpref
3950,25,14,1,161,6,management,married,secondary,no,yes,no,telephone,apr,other,1,unpref
-1354,4,3364,1,0,0,admin.,married,secondary,no,yes,no,unknown,jul,unknown,1,unpref
-1500,30,300,1,0,0,housemaid,married,tertiary,no,no,no,cellular,aug,unknown,1,unpref
3348,6,131,1,425,2,entrepreneur,divorced,tertiary,no,yes,no,cellular,apr,failure,1,unpref
-2804,28,132,16,168,3,services,divorced,secondary,no,yes,no,cellular,mar,failure,1,unpref
-121,3,495,1,0,0,blue-collar,single,primary,no,no,no,cellular,jan,unknown,1,unpref
114,2,803,1,14,0,blue-collar,married,secondary,no,yes,no,cellular,may,other,1,unpref
4571,16,1284,1,25,32,technician,married,tertiary,no,yes,no,cellular,nov,failure,1,unpref
7828,24,461,1,13,0,blue-collar,divorced,primary,no,no,no,telephone,nov,unknown,1,yes
-3846,21,53,1,309,0,housemaid,married,primary,no,yes,yes,cellular,dec,failure,1,unpref
5440,2,29,1,0,0,self-employed,single,tertiary,no,no,yes,cellular,jul,unknown,unpriv,unpref
-4882,6,16,1,189,0,retired,married,primary,no,no,no,cellular,mar,success,unpriv,yes
3303,4,743,1,104,2,services,single,secondary,no,no,no,telephone,jul,failure,1,yes
5651,4,319,1,179,8,unemployed,married,secondary,no,no,no,telephone,oct,success,1,unpref
68,2,212,1,223,0,retired,divorced,secondary,no,yes,no,cellular,feb,failure,unpriv,unpref
2008,7,378,3,58,0,blue-collar,married,tertiary,no,yes,no,unknown,may,failure,1,unpref
2380,7,1969,1,0,0,admin.,married,secondary,no,no,yes,telephone,sep,unknown,1,yes
6976,4,228,1,3,0,management,divorced,secondary,no,no,no,unknown,aug,unknown,1,unpref
-603,3,45,41,1,0,blue-collar,married,primary,no,no,no,unknown,may,unknown,1,unpref
-1471,29,103,1,0,0,retired,married,secondary,no,no,yes,cellular,jun,unknown,1,unpref
1427,27,70,27,251,1,retired,single,secondary,no,yes,no,cellular,jun,other,1,unpref
8634,27,19,1,0,0,blue-collar,married,secondary,no,no,no,telephone,apr,unknown,unpriv,unpref
-7977,1,92,1,0,0,retired,divorced,unknown,no,no,no,cellular,oct,unknown,unpriv,unpref
506,30,304,3,296,11,student,single,secondary,no,no,no,cellular,jul,failure,unpriv,unpref
-952,3,36,1,0,0,unemployed,divorced,primary,no,yes,no,unknown,may,unknown,1,unpref
4739,26,302,2,603,3,management,divorced,tertiary,no,yes,no,telephone,jan,failure,1,unpref
193,30,90,2,0,0,management,married,secondary,no,no,no,telephone,aug,unknown,1,unpref
-1556,10,571,3,160,1,services,divorced,primary,no,no,no,cellular,jun,failure,1,unpref
12084,4,0,1,17,0,retired,divorced,primary,no,yes,no,cellular,nov,failure,unpriv,unpref
-538,1,798,1,0,0,management,single,unknown,no,yes,no,telephone,jul,unknown,unpriv,unpref
3878,21,846,1,144,4,technician,married,tertiary,no,no,no,cellular,nov,other,1,yes
4284,22,129,1,212,1,blue-collar,single,primary,no,yes,no,cellular,apr,success,1,yes
773,27,457,1,33,0,blue-collar,married,secondary,no,no,no,cellular,dec,success,1,unpref
-756,28,100,2,0,0,housemaid,married,secondary,no,yes,yes,unknown,jun,unknown,1,unpref
4159,6,2772,1,0,0,blue-collar,married,secondary,no,no,no,cellular,aug,unknown,1,yes
-2396,1,24,2,761,0,housemaid,single,primary,no,yes,yes,cellular,mar,failure,1,unpref
3616,28,530,1,195,8,entrepreneur,married,primary,no,no,no,cellular,aug,failure,1,unpref
329,3,1228,3,0,0,technician,single,secondary,no,yes,no,unknown,may,unknown,1,yes
7524,9,104,1,21,0,services,single,secondary,no,no,no,telephone,mar,failure,1,unpref
-954,13,215,2,255,36,technician,married,secondary,no,yes,yes,cellular,jul,failure,unpriv,unpref
102,28,363,1,63,7,retired,divorced,tertiary,no,no,yes,cellular,nov,failure,1,unpref
10566,23,154,1,278,1,student,single,tertiary,no,yes,no,cellular,oct,success,1,yes
-579,16,613,1,0,0,services,divorced,unknown,no,no,no,unknown,may,unknown,1,unpref
-5924,6,22,2,0,0,unknown,married,secondary,yes,no,no,unknown,may,unknown,unpriv,unpref
1940,29,1167,1,0,0,housemaid,married,secondary,no,no,no,telephone,feb,unknown,1,yes
1785,28,331,7,273,2,technician,single,secondary,yes,yes,no,cellular,apr,other,1,unpref
523,23,0,8,0,0,admin.,single,unknown,no,no,no,cellular,nov,unknown,1,unpref
3588,9,207,1,17,0,technician,married,tertiary,no,no,no,cellular,jul,success,1,unpref
1858,6,38,1,0,0,unknown,married,primary,no,no,no,cellular,nov,unknown,unpriv,yes
10,8,758,2,0,0,blue-collar,single,secondary,no,yes,no,telephone,apr,unknown,1,unpref
2638,26,832,1,209,0,self-employed,married,tertiary,no,no,yes,cellular,feb,failure,1,yes
2373,30,116,1,7,0,unemployed,married,primary,no,no,no,cellular,feb,unknown,1,yes
-2497,27,3975,1,0,0,management,divorced,tertiary,no,no,no,cellular,apr,success,1,yes
-647,17,436,1,22,0,management,married,tertiary,no,no,no,unknown,mar,failure,1,yes
2096,9,373,6,0,0,management,divorced,tertiary,no,no,no,telephone,jul,unknown,1,yes
-3029,4,86,1,49,1,student,single,secondary,no,no,no,cellular,jan,success,unpriv,unpref
-1347,1,409,1,266,2,management,divorced,tertiary,no,yes,yes,cellular,apr,failure,1,unpref
3969,12,71,1,0,0,unemployed,married,secondary,yes,no,yes,cellular,nov,unknown,unpriv,unpref
-1327,26,9,1,138,1,student,single,secondary,no,no,no,telephone,feb,other,1,unpref
1532,24,120,1,575,0,technician,single,tertiary,no,no,no,cellular,aug,failure,1,unpref
-3667,1,422,1,0,0,services,married,secondary,no,yes,no,cellular,jun,unknown,1,yes
3617,25,133,1,158,2,unemployed,married,secondary,no,no,no,telephone,apr,failure,1,yes
-1555,24,165,34,0,0,management,married,unknown,no,no,no,cellular,aug,other,1,yes
5557,3,125,8,181,2,unemployed,married,tertiary,no,no,yes,telephone,feb,failure,unpriv,unpref
-2293,1,1142,2,0,0,technician,single,secondary,no,no,yes,unknown,jun,unknown,1,unpref
2903,29,554,1,0,0,unemployed,married,unknown,no,no,no,cellular,jul,unknown,1,yes
2950,1,2559,1,65,0,management,married,tertiary,no,yes,no,cellular,apr,failure,1,yes
7362,7,127,2,76,0,management,divorced,tertiary,no,yes,no,cellular,aug,success,1,unpref
3293,30,360,30,0,0,management,married,tertiary,no,yes,yes,telephone,jul,unknown,1,unpref
-1482,29,214,2,132,2,services,single,secondary,no,no,yes,telephone,jan,other,1,unpref
-1783,5,116,1,254,6,self-employed,single,primary,no,yes,no,cellular,may,other,1,unpref
-1751,1,1691,1,0,0,technician,single,secondary,no,no,no,cellular,feb,unknown,unpriv,unpref
-728,1,202,1,9,0,admin.,single,secondary,no,yes,no,cellular,apr,unknown,1,yes
-2156,26,176,13,0,0,retired,divorced,secondary,no,yes,yes,cellular,aug,unknown,unpriv,unpref
-5834,24,9,1,29,5,blue-collar,divorced,secondary,no,yes,no,cellular,jun,other,1,yes
502,16,39,4,122,30,blue-collar,married,primary,no,no,no,cellular,aug,failure,unpriv,unpref
8541,2,302,1,183,0,self-employed,married,secondary,no,yes,no,cellular,sep,success,1,yes
1049,4,692,7,355,0,management,married,secondary,no,no,no,cellular,oct,other,1,yes
2758,6,259,1,154,7,services,single,secondary,no,no,no,telephone,sep,other,1,unpref
-2195,30,186,2,106,0,services,single,secondary,no,no,yes,cellular,jun,failure,1,unpref
1724,28,125,8,21,0,admin.,divorced,secondary,no,yes,no,cellular,aug,unknown,unpriv,unpref
10826,2,154,1,296,0,admin.,married,secondary,no,yes,no,cellular,apr,success,unpriv,yes
-389,3,55,1,224,1,student,single,unknown,no,no,no,cellular,feb,other,1,unpref
9002,5,0,1,732,0,admin.,single,secondary,no,no,no,telephone,feb,failure,1,unpref
-596,3,541,4,0,0,retired,married,secondary,no,no,no,telephone,may,unknown,1,yes
5742,25,1463,1,0,0,technician,married,primary,no,no,no,telephone,sep,unknown,1,yes
-277,30,0,30,5,0,housemaid,single,unknown,no,yes,no,cellular,nov,unknown,unpriv,yes
1597,9,0,1,0,0,student,married,primary,no,yes,no,telephone,sep,unknown,unpriv,unpref
-5924,30,48,1,33,2,technician,single,tertiary,no,yes,yes,cellular,jul,failure,unpriv,yes
-3973,30,1159,1,24,0,services,married,secondary,no,no,no,cellular,jan,failure,1,unpref
16322,30,115,1,108,29,management,married,tertiary,no,no,no,cellular,jan,success,1,yes
-1432,30,323,2,403,3,admin.,married,secondary,no,yes,no,cellular,may,success,1,yes
4798,6,9,3,0,0,unemployed,married,primary,no,no,no,telephone,jan,unknown,unpriv,unpref
7034,22,119,2,0,0,admin.,married,secondary,no,no,no,telephone,nov,success,unpriv,unpref
2863,5,179,5,0,0,technician,married,tertiary,no,yes,no,unknown,may,success,1,unpref
1992,24,246,1,109,4,retired,married,primary,no,no,no,cellular,may,failure,1,yes
4548,30,1361,1,0,0,admin.,single,primary,no,no,no,unknown,may,unknown,1,yes
5000,5,721,1,0,0,retired,married,tertiary,no,yes,yes,unknown,jun,unknown,unpriv,unpref
1156,8,117,2,0,0,services,married,tertiary,yes,no,no,cellular,aug,unknown,1,unpref
-737,30,255,2,5,0,services,married,secondary,yes,yes,no,cellular,aug,unknown,1,unpref
10754,8,110,1,0,0,unemployed,married,unknown,no,no,no,cellular,jan,unknown,1,unpref
-4347,1,159,1,0,0,retired,married,unknown,no,no,no,unknown,may,unknown,1,unpref
7123,28,114,1,0,0,housemaid,married,tertiary,yes,yes,no,unknown,apr,unknown,1,unpref
-189,1,347,2,0,0,technician,married,primary,no,yes,no,telephone,may,unknown,1,unpref
4738,7,269,1,38,1,blue-collar,divorced,tertiary,no,yes,no,cellular,jul,success,1,yes
3322,22,696,1,0,0,management,single,unknown,no,no,no,unknown,apr,unknown,1,yes
-3032,15,65,1,34,0,blue-collar,single,secondary,no,no,no,cellular,jun,other,unpriv,yes
-7185,25,42,1,249,0,blue-collar,married,primary,no,yes,no,cellular,oct,failure,1,unpref
2294,29,155,1,268,1,management,married,secondary,no,yes,no,cellular,aug,failure,unpriv,unpref
-5812,1,119,1,210,8,housemaid,married,secondary,no,yes,yes,cellular,sep,success,1,unpref
276,3,469,1,10,0,blue-collar,married,primary,no,yes,no,cellular,apr,unknown,unpriv,unpref
2213,9,133,3,91,3,technician,single,tertiary,no,no,yes,cellular,aug,failure,1,unpref
-7160,27,683,1,0,0,retired,single,primary,no,no,no,cellular,oct,unknown,1,unpref
-3681,29,1,1,171,0,housemaid,married,secondary,no,yes,no,cellular,apr,success,1,unpref
-5712,29,16,1,0,0,housemaid,married,primary,yes,yes,yes,unknown,may,unknown,1,unpref
2540,20,122,3,266,3,unknown,married,tertiary,no,no,yes,cellular,aug,other,1,unpref
1486,9,43,1,0,0,services,married,secondary,yes,yes,yes,unknown,dec,unknown,1,unpref
-2104,28,155,1,266,15,admin.,single,secondary,no,yes,no,cellular,oct,success,1,unpref
5942,1,65,1,0,0,self-employed,single,primary,no,yes,yes,unknown,jun,unknown,1,unpref
11387,26,1215,2,203,4,management,single,tertiary,no,yes,no,cellular,sep,success,1,unpref
3920,29,548,1,296,1,blue-collar,married,tertiary,no,no,no,telephone,apr,failure,1,yes
284,28,152,3,0,0,services,married,unknown,no,yes,no,telephone,jul,unknown,1,yes
-980,5,241,1,154,0,retired,divorced,secondary,no,yes,no,cellular,feb,other,1,yes
9586,7,121,1,0,0,technician,married,primary,no,no,no,telephone,jul,unknown,1,unpref
-6763,23,116,8,247,0,technician,divorced,tertiary,no,no,no,unknown,jul,failure,1,unpref
-5688,29,9,8,195,0,retired,divorced,secondary,no,no,no,telephone,jun,failure,unpriv,yes
6470,28,38,1,0,0,unemployed,divorced,unknown,yes,no,no,unknown,jun,unknown,1,unpref
-380,27,719,2,5,0,management,divorced,secondary,no,no,yes,telephone,jun,unknown,1,yes
1468,23,766,1,0,0,blue-collar,married,secondary,no,yes,no,unknown,oct,unknown,1,yes
-2713,1,171,1,0,0,management,divorced,tertiary,yes,no,no,unknown,jun,unknown,unpriv,yes
3339,24,330,5,0,0,blue-collar,divorced,secondary,no,no,no,telephone,nov,unknown,1,unpref
1780,4,73,13,0,0,entrepreneur,married,unknown,no,yes,no,cellular,jun,unknown,1,unpref
-3172,29,39,19,224,1,technician,married,secondary,yes,yes,no,cellular,mar,failure,1,unpref
-3650,22,538,1,217,4,entrepreneur,single,secondary,no,no,no,cellular,aug,other,1,yes
940,11,232,1,0,0,management,divorced,tertiary,no,yes,yes,telephone,apr,unknown,1,unpref
3886,4,12,4,0,0,management,married,unknown,no,no,no,telephone,mar,unknown,1,unpref
1059,26,486,1,0,0,technician,single,unknown,no,yes,no,cellular,jul,unknown,1,yes
7591,26,235,1,478,0,admin.,single,secondary,no,yes,no,cellular,dec,failure,1,unpref
-531,29,145,5,0,0,blue-collar,single,unknown,no,yes,no,unknown,jul,unknown,1,unpref
-1856,24,568,4,0,0,entrepreneur,married,secondary,no,no,yes,unknown,jun,unknown,1,unpref
11102,16,50,1,117,1,management,married,tertiary,no,yes,no,cellular,nov,other,unpriv,unpref
-1858,27,131,7,0,0,self-employed,married,unknown,no,no,no,cellular,jun,unknown,1,unpref
-4503,24,4,1,17,0,blue-collar,divorced,tertiary,no,no,no,telephone,jun,success,1,yes
-375,6,165,2,0,0,blue-collar,married,unknown,no,yes,yes,telephone,apr,unknown,1,yes
3171,3,129,1,0,0,entrepreneur,married,secondary,no,no,no,cellular,sep,unknown,unpriv,unpref
4530,25,563,1,0,0,unemployed,married,primary,no,no,no,telephone,nov,unknown,1,yes
2036,23,363,2,245,1,blue-collar,married,unknown,no,yes,no,cellular,apr,success,1,yes
2608,24,856,5,0,0,blue-collar,single,secondary,no,no,no,unknown,jul,unknown,1,yes
7084,19,191,1,7,2,retired,divorced,secondary,no,no,no,cellular,sep,failure,unpriv,unpref
-1729,4,30,2,0,0,services,married,secondary,yes,no,no,unknown,aug,unknown,1,unpref
-361,6,329,1,58,6,retired,married,tertiary,no,no,no,cellular,aug,other,unpriv,yes
2250,24,87,1,290,1,blue-collar,single,tertiary,no,yes,no,cellular,apr,failure,unpriv,unpref
407,2,165,10,0,0,admin.,married,secondary,no,yes,yes,telephone,jun,unknown,1,unpref
2468,24,68,1,228,0,student,married,secondary,no,no,no,cellular,feb,failure,unpriv,unpref
-3957,24,9,1,0,0,retired,married,secondary,no,no,no,cellular,dec,unknown,1,unpref
787,21,44,33,0,0,housemaid,divorced,secondary,no,yes,no,telephone,aug,unknown,1,unpref
-2494,1,96,1,0,0,unemployed,married,secondary,no,no,no,unknown,feb,unknown,1,unpref
-2722,4,352,2,0,0,technician,married,secondary,yes,yes,no,unknown,may,unknown,1,yes
793,4,111,1,0,0,services,married,primary,no,no,no,unknown,may,unknown,unpriv,unpref
688,3,123,4,10,0,management,married,tertiary,no,no,no,unknown,oct,other,1,yes
-1847,26,346,1,0,0,technician,divorced,secondary,no,yes,no,cellular,dec,unknown,unpriv,unpref
-5544,26,109,4,193,0,entrepreneur,divorced,tertiary,no,no,no,cellular,may,success,1,yes
-2773,3,75,1,271,1,technician,single,tertiary,no,yes,yes,cellular,feb,other,1,unpref
1165,29,45,1,184,5,unknown,single,secondary,no,yes,no,cellular,apr,failure,unpriv,unpref
3986,23,456,1,303,2,entrepreneur,married,tertiary,no,no,no,unknown,jun,failure,1,yes
386,24,30,4,217,1,technician,single,secondary,no,yes,no,cellular,nov,success,1,yes
3352,23,146,1,261,0,self-employed,single,tertiary,no,yes,no,telephone,apr,failure,unpriv,unpref
7009,21,101,1,156,1,admin.,married,primary,no,no,no,cellular,nov,success,1,unpref
2440,3,14,1,51,3,admin.,single,secondary,no,no,no,cellular,jun,success,1,unpref
-640,28,251,9,0,0,housemaid,married,tertiary,yes,no,no,unknown,jun,unknown,1,unpref
10025,26,313,1,72,2,admin.,divorced,tertiary,no,no,no,cellular,feb,other,1,unpref
2348,7,117,2,0,0,management,divorced,tertiary,no,no,yes,telephone,aug,unknown,unpriv,unpref
1541,5,271,1,123,6,entrepreneur,single,secondary,no,no,yes,cellular,aug,other,1,unpref
4542,2,134,1,70,2,blue-collar,married,secondary,no,no,yes,cellular,may,failure,1,yes
3812,4,293,1,244,0,blue-collar,married,unknown,no,yes,yes,cellular,feb,other,1,unpref
1396,8,19,1,28,0,admin.,single,unknown,no,no,yes,cellular,feb,failure,1,unpref
-1431,26,915,1,0,0,retired,married,unknown,no,no,no,cellular,apr,unknown,1,yes
657,6,81,1,0,0,unemployed,married,primary,no,yes,no,cellular,mar,unknown,1,unpref
815,26,137,1,0,0,blue-collar,single,primary,no,no,yes,cellular,may,unknown,1,unpref
349,2,75,1,0,0,services,single,primary,no,yes,no,telephone,jul,unknown,1,unpref
-3546,6,86,1,315,0,admin.,divorced,secondary,no,yes,yes,cellular,mar,failure,1,yes
24,25,570,1,262,20,retired,divorced,primary,no,yes,no,cellular,sep,failure,unpriv,yes
2090,5,86,3,0,0,technician,married,primary,no,no,yes,telephone,jun,unknown,1,unpref
-1886,27,150,1,58,0,retired,divorced,tertiary,no,no,no,cellular,aug,success,1,yes
-955,29,31,1,118,39,management,single,tertiary,no,yes,no,cellular,jan,failure,1,unpref
1715,30,306,1,470,3,student,divorced,primary,no,no,no,cellular,aug,success,unpriv,yes
4742,3,413,1,0,0,self-employed,married,tertiary,no,yes,no,telephone,sep,unknown,1,unpref
5567,30,231,1,0,0,admin.,married,secondary,no,no,no,cellular,jan,unknown,1,yes
-654,9,184,1,0,0,management,single,tertiary,yes,yes,yes,cellular,jul,unknown,unpriv,unpref
-722,1,370,3,0,0,blue-collar,single,tertiary,no,yes,yes,unknown,may,unknown,1,yes
2776,2,36,1,0,0,technician,married,secondary,yes,yes,yes,cellular,aug,unknown,1,unpref
-319,29,166,3,0,0,unknown,single,tertiary,no,no,no,cellular,may,unknown,unpriv,unpref
3277,2,232,1,3,0,technician,single,tertiary,no,no,yes,telephone,feb,unknown,1,unpref
580,17,87,1,140,37,admin.,divorced,tertiary,no,yes,yes,cellular,nov,failure,1,unpref
-582,4,222,1,19,0,student,married,unknown,no,no,no,telephone,feb,unknown,1,unpref
6258,13,492,1,19,3,technician,married,tertiary,no,no,no,telephone,nov,failure,1,yes
2431,3,9,1,584,1,admin.,married,secondary,no,yes,no,telephone,may,failure,1,unpref
4596,22,76,1,3,0,entrepreneur,married,unknown,no,yes,no,unknown,aug,unknown,1,unpref
1089,3,106,1,159,1,retired,married,tertiary,no,yes,no,cellular,oct,failure,1,yes
2532,22,17,1,0,0,student,single,secondary,no,no,yes,cellular,aug,unknown,unpriv,yes
1132,24,245,1,0,0,admin.,single,secondary,no,no,yes,cellular,nov,unknown,unpriv,unpref
1314,29,327,13,0,0,technician,single,secondary,no,yes,yes,cellular,jun,unknown,unpriv,unpref
3251,2,157,1,0,0,management,married,primary,no,no,no,cellular,nov,unknown,1,unpref
1789,7,712,1,9,0,blue-collar,single,unknown,no,no,no,cellular,jun,unknown,1,unpref
-281,26,2,1,0,0,technician,single,tertiary,yes,no,no,cellular,apr,unknown,1,unpref
-931,29,768,2,6,0,retired,divorced,unknown,no,yes,no,cellular,may,unknown,unpriv,yes
1593,29,69,3,149,1,retired,married,unknown,no,no,no,telephone,apr,success,unpriv,yes
2514,28,337,1,0,0,housemaid,divorced,secondary,no,no,no,cellular,apr,unknown,1,yes
-3360,25,28,1,0,0,retired,married,secondary,no,no,no,cellular,mar,unknown,unpriv,unpref
268,29,295,1,0,0,blue-collar,single,secondary,no,yes,yes,unknown,may,unknown,unpriv,yes
-2093,2,66,1,0,0,services,divorced,tertiary,yes,yes,no,cellular,dec,unknown,1,unpref
1414,23,2,2,0,0,management,single,tertiary,no,no,no,unknown,apr,unknown,unpriv,unpref
837,24,281,1,6,0,services,married,secondary,no,yes,no,cellular,feb,unknown,1,yes
-168,2,287,1,1,0,management,married,primary,no,no,yes,cellular,feb,unknown,unpriv,yes
-5173,9,139,1,0,0,student,married,primary,no,no,yes,cellular,dec,unknown,unpriv,unpref
1968,1,169,1,48,0,services,married,secondary,no,no,yes,cellular,aug,failure,1,unpref
371,3,367,1,0,0,unemployed,divorced,unknown,no,no,no,unknown,may,unknown,unpriv,unpref
0,2,162,1,0,0,blue-collar,married,secondary,yes,yes,no,cellular,jul,unknown,1,yes
-2970,23,17,1,224,9,services,single,tertiary,no,yes,yes,cellular,oct,success,1,unpref
50,23,206,1,0,0,entrepreneur,single,primary,no,yes,yes,cellular,jul,unknown,unpriv,unpref
-506,8,170,1,161,0,student,single,secondary,no,no,no,cellular,mar,other,1,unpref
39,22,54,1,0,0,retired,divorced,tertiary,yes,yes,no,cellular,aug,unknown,1,unpref
4560,25,283,1,31,0,admin.,divorced,tertiary,no,yes,no,cellular,apr,other,1,yes
2047,21,85,1,523,4,services,single,tertiary,no,yes,no,unknown,may,failure,1,unpref
-1107,23,474,1,0,0,blue-collar,single,primary,no,no,no,telephone,feb,unknown,1,yes
506,6,235,2,156,2,technician,married,tertiary,no,no,no,cellular,oct,failure,unpriv,yes
3981,30,599,2,0,0,blue-collar,married,tertiary,no,yes,no,cellular,jul,unknown,1,unpref
9344,26,26,2,173,6,management,divorced,tertiary,no,yes,yes,cellular,aug,other,1,unpref
495,9,373,1,31,5,services,married,tertiary,no,no,yes,cellular,oct,failure,1,yes
4384,26,100,1,93,1,retired,married,secondary,no,no,no,cellular,nov,failure,unpriv,unpref
-79,29,920,3,0,0,blue-collar,divorced,primary,no,yes,yes,cellular,jul,unknown,unpriv,unpref
24879,3,642,1,402,0,unemployed,married,primary,no,yes,no,cellular,oct,failure,1,yes
2448,30,103,32,0,0,technician,single,tertiary,no,yes,yes,unknown,jun,unknown,1,unpref
8660,10,326,1,220,4,retired,married,primary,no,no,no,cellular,apr,success,1,unpref
265,18,33,7,131,0,unemployed,divorced,secondary,no,yes,no,cellular,nov,other,1,unpref
2123,2,171,1,253,6,blue-collar,single,secondary,no,no,no,telephone,feb,failure,1,yes
13665,1,98,1,0,0,student,married,secondary,no,yes,no,telephone,jun,unknown,1,unpref
382,7,367,12,250,3,student,single,secondary,no,yes,no,cellular,sep,failure,1,yes
1455,25,384,1,370,2,blue-collar,single,secondary,no,yes,no,cellular,may,failure,unpriv,yes
1270,24,124,1,271,19,admin.,married,secondary,no,yes,no,telephone,feb,other,1,unpref
1680,24,741,13,0,0,admin.,single,tertiary,no,yes,yes,cellular,feb,unknown,1,yes
-156,21,3257,1,0,0,admin.,single,secondary,no,yes,no,unknown,may,unknown,1,yes
5261,18,54,2,125,12,entrepreneur,married,primary,no,yes,no,cellular,aug,failure,unpriv,unpref
4342,10,48,2,3,0,retired,single,primary,no,no,no,cellular,oct,success,1,yes
-911,5,314,3,62,0,admin.,divorced,secondary,no,yes,no,unknown,may,failure,1,unpref
907,5,267,35,0,0,admin.,single,secondary,no,yes,no,unknown,jun,unknown,1,unpref
1497,4,39,1,0,0,blue-collar,married,unknown,no,yes,no,cellular,jun,unknown,unpriv,unpref
642,26,674,3,256,4,technician,single,tertiary,no,yes,no,cellular,sep,failure,1,unpref
906,10,588,1,86,0,technician,married,primary,no,yes,yes,cellular,sep,failure,1,unpref
546,2,325,1,163,5,technician,single,secondary,no,no,no,telephone,jul,other,unpriv,unpref
