balance,day,duration,campaign,pdays,previous,job,marital,education,default,housing,loan,contact,month,poutcome,age,y
1028,1,158,1,130,4,technician,single,tertiary,no,yes,no,cellular,apr,other,1,unpref
-436,22,149,4,0,0,blue-collar,married,tertiary,yes,yes,no,unknown,jun,unknown,1,unpref
3664,5,382,1,24,0,retired,married,tertiary,no,no,no,cellular,jun,success,unpriv,unpref
-135,1,324,1,178,2,blue-collar,married,tertiary,no,yes,no,cellular,apr,success,1,yes
-180,26,4,1,0,37,technician,single,tertiary,no,no,no,cellular,may,unknown,1,unpref
-3099,29,203,40,0,0,services,married,primary,no,no,no,cellular,jul,unknown,1,unpref
312,4,27,1,620,0,technician,single,secondary,no,no,no,telephone,jul,failure,1,unpref
-1822,3,0,1,0,0,unemployed,divorced,unknown,no,no,no,cellular,aug,unknown,unpriv,unpref
27,7,117,1,2,0,retired,married,tertiary,no,yes,no,cellular,apr,unknown,1,yes
1203,8,340,2,0,0,services,single,unknown,no,no,no,cellular,aug,unknown,unpriv,yes
-647,17,436,1,22,0,management,married,tertiary,no,no,no,unknown,mar,failure,1,yes
3969,12,71,1,0,0,unemployed,married,secondary,yes,no,yes,cellular,nov,unknown,unpriv,unpref
3602,25,121,6,420,1,blue-collar,married,unknown,no,yes,no,cellular,aug,other,1,unpref
4383,23,689,1,0,0,student,divorced,unknown,no,no,no,cellular,nov,unknown,1,unpref
4964,24,127,1,189,3,unemployed,married,tertiary,no,no,yes,telephone,jan,failure,unpriv,unpref
1209,2,193,1,0,0,unemployed,married,secondary,no,no,yes,cellular,may,unknown,1,unpref
12031,23,114,1,0,0,entrepreneur,married,primary,no,yes,no,cellular,aug,unknown,unpriv,unpref
237,2,60,4,10,0,management,married,tertiary,no,no,no,unknown,jul,other,1,yes
1950,3,19,35,0,0,technician,divorced,tertiary,no,yes,no,unknown,jun,unknown,1,unpref
-69,30,61,1,0,0,unemployed,married,secondary,no,no,no,cellular,feb,unknown,unpriv,unpref
-632,5,165,1,715,6,blue-collar,single,tertiary,no,yes,no,cellular,apr,other,unpriv,unpref
4432,8,159,2,0,0,retired,married,tertiary,no,no,no,telephone,aug,unknown,unpriv,unpref
1425,26,435,2,192,3,entrepreneur,single,tertiary,no,yes,no,cellular,aug,failure,1,unpref
-7841,28,101,1,18,20,student,single,tertiary,no,yes,no,cellular,sep,success,1,yes
325,25,55,1,1,0,technician,married,secondary,yes,no,yes,telephone,jul,unknown,1,unpref
4766,5,204,1,129,1,retired,married,secondary,no,no,no,cellular,feb,other,1,unpref
2469,3,277,9,0,0,technician,divorced,secondary,no,yes,no,telephone,feb,unknown,1,unpref
-1244,25,18,3,1,7,entrepreneur,married,primary,no,yes,yes,unknown,jun,unknown,unpriv,unpref
-502,23,418,3,0,0,student,divorced,tertiary,no,no,no,cellular,aug,unknown,1,unpref
2206,3,161,1,62,5,housemaid,married,secondary,no,no,no,cellular,nov,failure,1,unpref
4466,1,495,2,0,0,admin.,married,tertiary,no,yes,yes,unknown,jun,unknown,1,unpref
2032,1,480,1,263,2,technician,married,secondary,no,no,no,cellular,jul,success,unpriv,yes
-277,30,0,30,5,0,housemaid,single,unknown,no,yes,no,cellular,nov,unknown,unpriv,yes
-7717,30,0,1,5,0,admin.,single,primary,no,yes,no,cellular,jul,unknown,1,unpref
7034,22,119,2,0,0,admin.,married,secondary,no,no,no,telephone,nov,success,unpriv,unpref
4548,30,1361,1,0,0,admin.,single,primary,no,no,no,unknown,may,unknown,1,yes
-1272,3,607,1,0,0,unemployed,married,tertiary,no,no,no,telephone,jun,unknown,1,unpref
11344,16,304,1,0,0,services,divorced,unknown,no,no,no,unknown,jul,unknown,1,unpref
1060,4,161,2,348,8,unknown,single,secondary,no,no,no,cellular,aug,failure,1,yes
3545,30,61,1,2,3,retired,single,secondary,no,no,no,cellular,dec,success,1,yes
2812,10,121,17,233,2,self-employed,divorced,secondary,no,no,no,cellular,may,other,1,unpref
-915,3,235,1,0,0,management,divorced,tertiary,no,yes,no,cellular,oct,unknown,1,unpref
891,26,14,35,0,0,management,married,unknown,no,yes,no,telephone,aug,unknown,1,unpref
-2272,30,54,2,0,0,management,single,secondary,no,yes,yes,unknown,may,unknown,1,unpref
-174,2,430,1,58,1,housemaid,married,primary,no,no,no,cellular,sep,other,unpriv,unpref
2141,3,335,1,1,0,self-employed,married,secondary,no,yes,no,cellular,may,unknown,1,yes
369,6,103,1,361,1,management,single,unknown,no,no,no,unknown,may,failure,1,unpref
-1621,6,163,1,0,0,management,single,secondary,no,no,no,cellular,dec,unknown,1,unpref
-492,4,49,1,0,0,housemaid,single,tertiary,no,no,no,cellular,oct,unknown,1,yes
2762,3,22,1,12,0,retired,married,tertiary,no,no,no,cellular,aug,other,1,unpref
3960,28,131,1,3,0,management,married,tertiary,no,yes,no,telephone,feb,unknown,unpriv,unpref
-5812,1,119,1,210,8,housemaid,married,secondary,no,yes,yes,cellular,sep,success,1,unpref
-3413,30,915,1,0,0,technician,married,secondary,no,no,no,telephone,jan,unknown,1,yes
-697,6,259,1,0,0,entrepreneur,single,primary,no,no,no,cellular,oct,unknown,1,unpref
-903,24,67,5,163,46,admin.,single,tertiary,no,yes,yes,cellular,may,failure,unpriv,unpref
-5712,29,16,1,0,0,housemaid,married,primary,yes,yes,yes,unknown,may,unknown,1,unpref
3837,22,383,28,73,2,blue-collar,married,primary,no,no,no,telephone,aug,failure,1,unpref
2540,20,122,3,266,3,unknown,married,tertiary,no,no,yes,cellular,aug,other,1,unpref
10673,8,719,1,57,4,admin.,single,tertiary,no,no,no,telephone,jul,success,1,yes
2585,30,16,2,0,0,management,single,tertiary,yes,no,no,telephone,jul,unknown,1,unpref
2714,3,179,4,88,3,management,married,secondary,no,yes,no,cellular,jul,success,1,yes
-1370,30,109,1,0,0,technician,single,secondary,yes,no,yes,cellular,jan,unknown,1,unpref
4476,29,1620,6,2,0,entrepreneur,married,secondary,no,no,yes,cellular,jul,unknown,1,unpref
2755,9,105,1,386,3,services,single,secondary,no,no,no,cellular,jul,failure,1,yes
6330,1,382,1,122,1,self-employed,single,secondary,no,no,yes,cellular,feb,other,1,unpref
2984,7,1629,1,8,0,technician,divorced,tertiary,no,no,no,unknown,jun,failure,1,unpref
-5688,29,9,8,195,0,retired,divorced,secondary,no,no,no,telephone,jun,failure,unpriv,yes
-5082,29,43,1,1,0,technician,single,tertiary,no,yes,yes,cellular,jun,unknown,1,yes
1715,28,133,16,0,0,retired,married,secondary,no,no,no,telephone,aug,unknown,unpriv,unpref
-3438,30,58,1,0,0,unknown,married,primary,no,yes,no,cellular,jul,unknown,1,unpref
-380,27,719,2,5,0,management,divorced,secondary,no,no,yes,telephone,jun,unknown,1,yes
-478,3,24,1,0,0,unknown,married,tertiary,no,no,no,cellular,jun,unknown,1,unpref
3610,2,993,5,0,0,blue-collar,married,secondary,no,yes,no,unknown,jul,unknown,1,yes
1871,2,19,1,0,0,housemaid,married,unknown,no,yes,no,unknown,jun,unknown,1,unpref
-1722,9,112,2,0,0,blue-collar,divorced,unknown,no,yes,no,cellular,jun,unknown,1,unpref
-1811,11,284,2,0,0,self-employed,married,secondary,no,yes,no,telephone,aug,unknown,1,unpref
973,9,220,1,0,0,blue-collar,divorced,primary,yes,yes,yes,cellular,jul,unknown,1,unpref
-575,30,586,1,226,34,technician,married,secondary,yes,yes,no,cellular,jan,failure,1,unpref
7873,29,26,1,88,39,management,married,tertiary,no,no,no,cellular,jan,failure,1,unpref
-391,8,271,1,0,0,student,married,tertiary,no,no,no,telephone,nov,unknown,1,unpref
-627,2,77,1,1,0,management,married,tertiary,no,yes,no,cellular,feb,unknown,unpriv,yes
2067,23,138,1,107,0,services,divorced,secondary,no,no,no,telephone,nov,other,1,unpref
4563,22,176,4,0,0,services,single,tertiary,yes,yes,no,cellular,may,unknown,1,unpref
-1391,1,112,1,634,4,retired,married,primary,no,no,no,telephone,oct,other,unpriv,unpref
-7710,11,79,23,182,0,self-employed,divorced,tertiary,no,yes,no,cellular,sep,failure,1,yes
4540,28,214,2,0,0,housemaid,single,tertiary,no,no,no,telephone,feb,unknown,1,unpref
-4503,24,4,1,17,0,blue-collar,divorced,tertiary,no,no,no,telephone,jun,success,1,yes
1638,3,113,2,380,2,admin.,married,secondary,no,yes,yes,unknown,sep,other,1,unpref
2681,11,85,1,792,0,management,married,tertiary,no,yes,no,cellular,aug,failure,1,unpref
-6346,25,774,1,230,1,blue-collar,divorced,secondary,no,yes,no,telephone,apr,other,1,yes
4397,27,617,1,1,0,services,married,secondary,no,yes,no,cellular,oct,unknown,1,yes
-630,7,1541,1,0,0,blue-collar,single,secondary,yes,yes,no,unknown,may,unknown,1,yes
-2589,3,1455,1,20,1,technician,single,secondary,no,no,no,telephone,sep,failure,1,yes
-344,29,136,1,189,6,retired,married,primary,no,no,no,cellular,jan,failure,unpriv,unpref
3002,3,35,1,6,0,student,married,tertiary,no,no,yes,cellular,may,unknown,unpriv,unpref
-2608,1,0,1,0,0,management,married,secondary,no,no,no,unknown,may,unknown,unpriv,unpref
3845,8,161,9,0,0,self-employed,married,tertiary,no,no,yes,unknown,jun,unknown,unpriv,unpref
-3260,7,24,1,0,0,housemaid,divorced,unknown,yes,no,no,unknown,jun,unknown,1,unpref
8691,1,198,1,342,0,management,married,secondary,no,no,no,cellular,aug,other,1,unpref
11328,24,0,1,545,0,management,married,secondary,no,yes,no,telephone,apr,unknown,unpriv,unpref
3728,22,1020,1,50,1,unemployed,divorced,tertiary,no,no,no,cellular,jun,failure,1,yes
-253,29,8,1,0,0,management,married,tertiary,no,yes,no,unknown,feb,unknown,1,unpref
2618,27,238,1,132,2,unemployed,single,secondary,no,no,yes,cellular,nov,success,1,yes
4915,23,17,1,0,0,entrepreneur,single,primary,no,no,yes,cellular,feb,unknown,unpriv,unpref
4667,30,57,1,68,6,retired,married,primary,no,no,no,telephone,jan,success,unpriv,yes
4074,9,70,1,0,0,blue-collar,single,tertiary,no,yes,no,telephone,apr,unknown,1,unpref
3049,8,371,1,522,3,services,married,tertiary,no,no,no,cellular,aug,failure,1,unpref
635,27,167,4,0,0,management,married,primary,no,no,no,cellular,sep,unknown,unpriv,yes
-712,7,175,4,5,0,retired,married,primary,yes,yes,no,unknown,may,unknown,1,unpref
-831,3,1364,2,0,0,housemaid,divorced,secondary,no,yes,no,cellular,jun,unknown,1,yes
-1982,25,0,2,0,0,technician,divorced,secondary,no,no,no,cellular,feb,unknown,unpriv,unpref
1577,23,210,1,276,2,management,divorced,tertiary,yes,yes,yes,cellular,apr,other,1,yes
-1165,1,837,1,0,0,technician,divorced,secondary,no,no,no,cellular,jan,unknown,1,yes
-558,7,387,1,1,0,technician,married,tertiary,no,no,no,cellular,aug,unknown,unpriv,unpref
-1567,4,38,1,2,0,services,married,unknown,no,no,no,telephone,may,unknown,unpriv,unpref
3750,8,379,1,183,6,unemployed,married,primary,no,no,no,telephone,apr,failure,unpriv,unpref
-1194,29,191,2,0,1,admin.,single,unknown,no,no,yes,cellular,oct,failure,1,unpref
-998,25,3248,11,0,0,services,divorced,secondary,no,no,yes,cellular,jul,unknown,1,unpref
466,27,127,1,0,0,blue-collar,single,secondary,yes,yes,no,cellular,may,unknown,1,unpref
815,26,137,1,0,0,blue-collar,single,primary,no,no,yes,cellular,may,unknown,1,unpref
-535,23,131,1,0,0,technician,married,primary,no,no,yes,unknown,jun,unknown,unpriv,unpref
355,29,47,1,0,0,services,married,primary,no,no,no,cellular,feb,unknown,unpriv,unpref
522,27,98,1,236,0,technician,single,secondary,no,yes,no,telephone,apr,failure,1,yes
-280,30,283,1,142,0,services,single,secondary,no,no,no,cellular,apr,failure,1,unpref
-1093,22,16,3,0,0,technician,single,secondary,no,no,yes,unknown,jul,unknown,unpriv,unpref
-2462,2,232,1,3,0,technician,divorced,tertiary,no,yes,no,cellular,apr,unknown,1,yes
-2511,24,209,2,1,0,services,married,primary,no,yes,yes,cellular,jan,unknown,1,yes
767,23,21,34,0,0,self-employed,married,unknown,no,yes,no,cellular,aug,unknown,1,unpref
18939,27,298,1,286,0,retired,married,tertiary,no,yes,no,cellular,jan,success,1,unpref
1033,3,150,1,0,0,management,married,secondary,yes,yes,yes,unknown,jun,unknown,1,unpref
-657,2,477,1,254,1,admin.,married,tertiary,no,no,no,telephone,jan,failure,1,unpref
4118,25,129,2,287,0,technician,divorced,tertiary,no,no,no,cellular,apr,success,unpriv,unpref
1089,3,106,1,159,1,retired,married,tertiary,no,yes,no,cellular,oct,failure,1,yes
5318,1,36,1,117,0,blue-collar,married,tertiary,no,yes,no,telephone,feb,unknown,1,unpref
2139,9,196,1,0,0,entrepreneur,married,primary,no,no,no,cellular,jun,unknown,unpriv,unpref
4194,6,82,1,28,2,retired,single,tertiary,no,no,no,cellular,jun,success,1,yes
-733,24,228,2,0,0,housemaid,single,secondary,no,yes,no,cellular,jul,unknown,unpriv,unpref
2739,24,28,24,0,0,services,married,secondary,no,yes,yes,unknown,may,unknown,1,unpref
-5392,24,64,1,0,0,self-employed,single,primary,no,yes,no,cellular,aug,unknown,unpriv,unpref
-2072,24,429,1,0,0,retired,single,tertiary,no,no,no,cellular,jan,unknown,1,yes
-3648,25,173,1,0,0,services,divorced,tertiary,yes,yes,no,unknown,may,unknown,1,unpref
5950,25,688,1,38,6,management,single,tertiary,no,no,no,telephone,apr,failure,unpriv,yes
-3328,1,3,1,250,3,admin.,married,secondary,no,no,no,cellular,sep,other,1,unpref
478,28,164,2,1,0,management,divorced,tertiary,no,yes,yes,cellular,feb,unknown,1,yes
-5010,2,27,1,5,0,technician,divorced,secondary,no,no,no,cellular,dec,unknown,unpriv,unpref
-2614,4,643,1,0,0,technician,married,secondary,no,no,yes,cellular,oct,unknown,1,yes
3026,28,642,9,7,0,unknown,single,tertiary,no,no,no,cellular,jul,failure,1,unpref
1819,6,86,2,0,0,unemployed,married,primary,yes,no,yes,unknown,jun,unknown,1,unpref
-3841,28,263,1,1,0,technician,single,secondary,yes,no,yes,cellular,jul,unknown,unpriv,unpref
-288,30,491,1,0,0,admin.,married,secondary,no,no,no,cellular,may,unknown,unpriv,unpref
-5173,9,139,1,0,0,student,married,primary,no,no,yes,cellular,dec,unknown,unpriv,unpref
182,13,441,1,32,0,management,single,primary,no,yes,no,unknown,may,failure,1,unpref
717,2,59,1,0,0,self-employed,married,unknown,no,yes,no,cellular,feb,unknown,unpriv,unpref
697,10,273,1,380,1,self-employed,married,primary,no,yes,no,telephone,may,failure,1,unpref
0,2,162,1,0,0,blue-collar,married,secondary,yes,yes,no,cellular,jul,unknown,1,yes
-802,26,108,1,1,0,admin.,single,secondary,yes,yes,no,unknown,may,unknown,unpriv,unpref
-1421,30,73,1,0,0,management,married,secondary,yes,no,no,cellular,jan,unknown,1,unpref
-620,1,22,1,0,0,technician,divorced,tertiary,yes,yes,no,cellular,aug,unknown,1,unpref
-2628,7,38,1,0,0,retired,divorced,unknown,no,yes,no,cellular,dec,unknown,1,unpref
7906,1,478,1,25,4,admin.,married,primary,no,no,no,cellular,feb,success,1,yes
925,29,258,1,160,11,blue-collar,married,secondary,no,no,no,cellular,mar,failure,1,yes
4560,25,283,1,31,0,admin.,divorced,tertiary,no,yes,no,cellular,apr,other,1,yes
2624,2,47,2,503,0,blue-collar,married,secondary,no,yes,no,cellular,may,failure,unpriv,unpref
5508,29,164,1,189,0,technician,divorced,secondary,no,no,no,telephone,feb,failure,1,yes
2453,16,751,28,9,2,technician,married,primary,no,yes,no,cellular,apr,unknown,1,yes
4678,8,604,21,390,17,blue-collar,divorced,primary,no,no,no,telephone,may,success,unpriv,unpref
495,9,373,1,31,5,services,married,tertiary,no,no,yes,cellular,oct,failure,1,yes
-79,29,920,3,0,0,blue-collar,divorced,primary,no,yes,yes,cellular,jul,unknown,unpriv,unpref
4984,10,42,1,574,0,entrepreneur,married,tertiary,no,yes,no,telephone,feb,success,1,yes
-2582,1,1227,5,125,1,unemployed,married,secondary,no,no,no,cellular,feb,failure,unpriv,unpref
1084,27,223,1,413,2,self-employed,married,tertiary,no,no,no,cellular,jan,failure,unpriv,unpref
-6801,7,4,1,0,0,unemployed,single,unknown,no,no,no,unknown,jun,unknown,1,unpref
6036,4,22,1,3,0,retired,married,tertiary,no,no,no,cellular,may,unknown,unpriv,unpref
13665,1,98,1,0,0,student,married,secondary,no,yes,no,telephone,jun,unknown,1,unpref
2746,29,323,1,183,1,admin.,single,secondary,no,yes,no,telephone,oct,other,1,unpref
5406,2,205,1,247,4,technician,single,tertiary,no,no,no,telephone,may,other,1,yes
-445,29,287,1,483,3,admin.,married,secondary,no,yes,no,cellular,aug,other,unpriv,yes
-557,24,83,1,215,11,blue-collar,divorced,secondary,no,no,yes,cellular,jul,failure,1,unpref
5408,1,589,1,421,0,student,single,secondary,no,no,no,cellular,feb,success,1,yes
-3402,12,22,1,0,0,entrepreneur,single,unknown,no,yes,no,unknown,may,unknown,unpriv,yes
3021,6,149,1,721,0,technician,married,secondary,no,no,no,telephone,jul,other,unpriv,unpref
129,26,90,1,0,0,technician,married,secondary,no,yes,no,cellular,sep,unknown,1,unpref
4137,3,122,1,167,3,unemployed,single,secondary,no,yes,no,cellular,dec,other,1,yes
751,2,104,1,104,0,management,single,tertiary,no,no,no,telephone,mar,success,1,yes
481,2,2,3,0,0,retired,married,secondary,no,no,no,cellular,feb,unknown,1,yes
-188,30,518,1,0,0,blue-collar,single,secondary,no,yes,yes,unknown,apr,unknown,1,unpref
-286,30,287,1,0,0,retired,single,secondary,no,yes,no,cellular,oct,unknown,1,unpref
720,7,344,1,0,0,self-employed,single,secondary,no,no,no,cellular,jan,unknown,1,yes
3195,2,262,1,8,8,self-employed,single,unknown,no,no,no,cellular,feb,other,unpriv,unpref
4719,3,111,1,404,3,admin.,single,secondary,no,yes,no,unknown,mar,failure,1,yes
9880,25,0,1,831,0,management,divorced,secondary,no,yes,no,cellular,sep,failure,1,unpref
1328,5,469,1,363,1,blue-collar,married,tertiary,no,yes,no,cellular,jul,success,1,unpref
2187,22,138,35,0,0,entrepreneur,married,secondary,no,no,no,unknown,apr,unknown,1,unpref
-1301,8,1054,2,0,0,entrepreneur,married,primary,no,yes,no,cellular,jul,unknown,1,yes
3788,22,96,5,172,2,retired,married,tertiary,no,no,no,cellular,jul,success,1,unpref
-1867,27,165,1,20,0,retired,married,unknown,no,yes,no,telephone,jul,failure,unpriv,unpref
5765,7,46,1,0,0,housemaid,single,primary,no,yes,no,telephone,may,unknown,1,yes
3794,18,87,2,310,0,admin.,divorced,tertiary,no,yes,yes,cellular,apr,failure,1,unpref
-1142,10,115,1,130,7,technician,divorced,primary,no,no,no,cellular,aug,failure,1,unpref
1169,28,403,1,2,0,admin.,single,tertiary,no,no,no,cellular,sep,unknown,1,unpref
-6550,1,26,1,89,0,student,divorced,unknown,no,no,no,cellular,sep,other,unpriv,yes
6348,6,836,2,198,4,blue-collar,married,primary,no,yes,yes,cellular,nov,other,1,unpref
5271,23,163,1,297,1,unemployed,single,secondary,no,yes,no,telephone,mar,failure,1,unpref
13155,10,0,1,143,0,management,divorced,primary,no,no,no,cellular,feb,success,1,yes
2800,22,224,1,285,3,management,single,secondary,no,no,no,telephone,aug,other,1,yes
3716,26,186,35,0,0,blue-collar,married,secondary,no,yes,no,telephone,feb,unknown,1,unpref
-794,29,54,1,651,0,retired,married,primary,no,no,no,telephone,dec,failure,unpriv,unpref
1245,8,1642,1,0,0,entrepreneur,married,primary,no,no,no,cellular,aug,unknown,unpriv,yes
355,30,376,4,258,7,blue-collar,divorced,secondary,no,no,no,cellular,feb,other,1,unpref
234,18,100,2,97,4,blue-collar,married,primary,no,yes,yes,unknown,nov,failure,1,unpref
3319,29,543,1,0,0,entrepreneur,divorced,tertiary,no,no,no,telephone,feb,unknown,unpriv,yes
2927,11,0,1,76,1,entrepreneur,single,secondary,yes,yes,yes,cellular,oct,other,1,yes
4381,2,299,1,220,3,technician,single,unknown,no,no,no,telephone,jun,failure,unpriv,unpref
-5009,15,16,1,76,7,retired,single,secondary,no,yes,no,cellular,mar,other,1,yes
476,21,831,1,7,0,admin.,divorced,tertiary,no,yes,yes,cellular,may,unknown,1,yes
3533,30,447,9,0,0,self-employed,single,primary,no,no,yes,cellular,aug,unknown,1,yes
1443,18,143,34,0,0,technician,single,secondary,no,no,no,cellular,jul,unknown,unpriv,unpref
-481,1,186,1,95,6,admin.,married,unknown,no,yes,no,cellular,apr,failure,1,unpref
3610,29,272,1,371,4,student,married,tertiary,no,yes,no,cellular,jul,failure,1,unpref
480,1,103,1,1,0,retired,married,tertiary,no,yes,no,telephone,jun,unknown,1,unpref
-630,23,107,6,0,0,self-employed,married,unknown,no,no,no,unknown,jun,unknown,1,yes
4242,1,374,1,0,0,technician,married,tertiary,no,no,no,cellular,dec,unknown,1,yes
-6591,17,228,1,0,0,unknown,single,primary,yes,no,no,unknown,jun,unknown,1,unpref
-448,4,192,1,0,0,technician,single,secondary,no,no,yes,cellular,mar,unknown,1,unpref
1726,5,95,1,94,4,unemployed,married,secondary,no,no,yes,telephone,jun,failure,1,unpref
598,5,150,8,0,0,admin.,single,secondary,no,yes,no,telephone,mar,unknown,1,unpref
5678,2,357,1,419,1,management,divorced,primary,no,yes,no,telephone,feb,failure,1,unpref
-70,28,235,2,0,0,blue-collar,divorced,primary,no,yes,no,unknown,jun,unknown,1,yes
-5016,1,153,1,127,5,housemaid,married,secondary,no,yes,no,cellular,aug,failure,unpriv,unpref
8097,3,358,1,2,0,services,married,tertiary,no,yes,no,cellular,apr,unknown,1,unpref
-611,27,1309,1,3,0,housemaid,single,secondary,no,yes,yes,cellular,may,unknown,1,yes
163,23,698,2,0,0,unknown,single,secondary,no,no,no,cellular,jul,unknown,1,yes
235,3,74,1,429,1,management,single,secondary,no,yes,no,unknown,nov,failure,1,unpref
2765,2,37,1,0,0,retired,divorced,secondary,no,no,no,cellular,aug,unknown,unpriv,yes
1045,24,1141,1,0,0,self-employed,single,secondary,no,yes,yes,unknown,jun,unknown,1,yes
-3617,2,56,2,0,0,services,single,secondary,no,yes,yes,cellular,aug,unknown,unpriv,unpref
49589,2,354,1,-1,0,self-employed,single,secondary,no,yes,no,unknown,mar,unknown,1,unpref
-4662,30,77,8,0,0,admin.,married,secondary,no,no,no,cellular,apr,unknown,1,unpref
319,4,16,1,170,22,management,married,secondary,no,yes,no,cellular,may,other,1,unpref
4557,3,176,1,0,0,admin.,single,primary,no,yes,yes,unknown,jul,unknown,1,unpref
5439,3,205,1,0,0,student,married,tertiary,no,no,no,cellular,aug,unknown,1,yes
3983,27,291,33,0,0,services,married,tertiary,no,yes,no,unknown,jun,unknown,1,yes
-1839,30,66,1,0,0,entrepreneur,married,secondary,no,yes,no,cellular,jul,unknown,1,unpref
875,22,55,3,0,0,entrepreneur,single,primary,no,no,yes,cellular,jul,unknown,1,unpref
5471,29,99,40,0,0,retired,divorced,primary,no,no,no,telephone,jul,unknown,unpriv,unpref
1783,29,158,4,0,0,retired,married,primary,no,no,no,telephone,oct,unknown,1,yes
-1958,28,135,8,0,0,technician,single,primary,no,yes,yes,cellular,may,unknown,1,unpref
7232,10,0,1,87,0,services,divorced,secondary,no,yes,no,unknown,jan,failure,1,yes
-4261,8,64,1,0,0,student,single,tertiary,yes,no,no,cellular,jul,unknown,1,unpref
-253,8,73,1,1,0,entrepreneur,divorced,primary,no,no,no,cellular,apr,unknown,1,yes
4385,21,36,1,0,0,blue-collar,single,tertiary,no,yes,no,cellular,nov,unknown,unpriv,unpref
6359,1,188,1,0,0,self-employed,married,unknown,no,no,no,telephone,sep,unknown,1,unpref
1493,6,314,1,18,1,management,married,secondary,no,no,no,cellular,may,other,unpriv,unpref
-3001,27,124,36,0,0,services,married,secondary,yes,no,no,cellular,aug,unknown,1,unpref
3087,3,131,2,0,0,management,married,tertiary,no,yes,yes,unknown,aug,unknown,1,unpref
-8014,21,304,1,470,0,services,married,secondary,no,yes,no,cellular,dec,failure,unpriv,yes
106,26,100,1,0,0,entrepreneur,married,primary,no,no,no,cellular,feb,unknown,unpriv,yes
-1597,5,0,10,558,0,self-employed,married,tertiary,yes,yes,no,unknown,jul,other,1,unpref
13058,1,935,3,36,3,student,single,unknown,no,no,no,cellular,mar,success,1,yes
317,8,66,1,286,0,entrepreneur,married,tertiary,no,no,no,cellular,mar,other,1,unpref
935,29,535,6,0,0,entrepreneur,divorced,tertiary,no,no,no,cellular,jul,unknown,1,unpref
7070,26,246,1,0,0,technician,married,secondary,yes,no,no,unknown,may,unknown,unpriv,unpref
3876,7,164,1,422,2,student,married,primary,no,yes,no,telephone,may,other,1,yes
208,3,255,1,176,4,services,divorced,secondary,no,no,no,cellular,feb,other,1,unpref
4858,27,1,1,0,0,blue-collar,single,secondary,yes,no,yes,unknown,jul,unknown,1,unpref
6477,6,543,1,118,2,retired,married,secondary,no,no,no,cellular,jan,failure,unpriv,yes
-641,1,95,1,44,1,housemaid,married,tertiary,no,no,no,cellular,feb,failure,1,unpref
3303,3,1056,1,234,1,admin.,married,primary,no,no,no,cellular,jun,failure,unpriv,yes
-2324,7,136,2,328,0,blue-collar,married,secondary,no,yes,no,cellular,apr,other,unpriv,unpref
-1223,1,1,1,387,5,unknown,married,secondary,no,yes,no,cellular,nov,other,1,unpref
916,5,198,8,0,0,entrepreneur,divorced,secondary,no,no,yes,cellular,jun,unknown,1,unpref
8644,2,62,1,669,2,technician,married,tertiary,no,no,no,cellular,aug,other,1,unpref
-966,10,45,1,853,43,technician,single,tertiary,no,no,no,cellular,aug,success,1,unpref
-12,2,211,1,301,0,admin.,divorced,primary,no,yes,no,cellular,feb,failure,unpriv,unpref
4335,28,1688,1,0,0,entrepreneur,divorced,unknown,no,no,no,cellular,jul,unknown,unpriv,unpref
1757,11,446,1,292,3,blue-collar,single,tertiary,no,yes,no,cellular,feb,other,1,yes
1910,27,95,1,253,0,admin.,divorced,secondary,no,yes,yes,cellular,oct,other,1,unpref
828,23,18,5,0,0,blue-collar,married,secondary,no,no,yes,telephone,apr,unknown,1,unpref
3429,28,79,1,197,1,admin.,married,secondary,no,no,no,cellular,oct,success,unpriv,unpref
4646,7,783,1,0,0,retired,married,tertiary,no,no,no,cellular,nov,unknown,1,unpref
1665,22,857,11,328,4,services,married,secondary,no,no,no,cellular,aug,failure,unpriv,yes
-1232,6,92,1,106,4,technician,single,secondary,no,no,no,cellular,may,success,unpriv,yes
639,2,218,4,259,1,admin.,married,tertiary,no,yes,no,telephone,may,failure,1,unpref
-1131,29,103,3,0,0,blue-collar,married,secondary,no,no,yes,cellular,oct,unknown,1,yes
10911,5,0,1,35,0,retired,divorced,primary,no,no,no,telephone,nov,success,unpriv,unpref
-747,4,57,1,0,0,unknown,married,primary,no,no,no,cellular,aug,unknown,1,unpref
765,30,143,1,0,0,unemployed,single,secondary,no,no,no,telephone,jul,unknown,1,unpref
1589,7,298,1,35,0,management,married,secondary,no,no,no,cellular,nov,failure,unpriv,yes
-1093,27,150,15,0,0,unemployed,married,primary,no,no,yes,cellular,aug,unknown,1,yes
3045,28,71,12,0,0,management,divorced,unknown,no,no,yes,unknown,jul,unknown,1,unpref
-477,4,152,1,693,10,retired,divorced,secondary,no,no,no,cellular,aug,failure,unpriv,unpref
4715,22,319,2,274,6,management,married,unknown,no,no,no,cellular,apr,other,1,unpref
6984,4,130,2,165,2,retired,married,tertiary,no,no,no,telephone,aug,failure,unpriv,yes
-3781,1,33,1,4,0,entrepreneur,single,tertiary,no,no,no,cellular,feb,unknown,unpriv,unpref
-1694,3,148,3,0,0,services,married,secondary,yes,no,yes,cellular,aug,unknown,1,unpref
3879,1,185,1,66,0,technician,single,tertiary,no,yes,no,cellular,may,unknown,1,unpref
