previous,duration,pdays,day,campaign,balance,job,marital,education,default,housing,loan,contact,month,poutcome,age,y
0,349,0,27,1,2479,blue-collar,married,primary,no,yes,no,unknown,may,unknown,1,unpref
0,239,105,30,1,-852,management,married,tertiary,no,no,no,telephone,jan,failure,1,unpref
6,640,298,8,2,1438,blue-collar,married,secondary,no,yes,no,cellular,may,failure,1,unpref
5,332,33,5,1,2920,services,married,secondary,no,no,no,cellular,nov,failure,1,yes
0,446,370,10,1,334,technician,married,secondary,no,yes,no,cellular,may,failure,1,unpref
0,180,0,11,2,1298,blue-collar,married,secondary,no,no,no,unknown,may,unknown,1,unpref
0,87,0,6,5,-462,technician,married,secondary,no,yes,no,cellular,aug,unknown,1,unpref
0,66,0,5,3,9653,blue-collar,married,secondary,no,yes,no,unknown,jul,unknown,1,unpref
0,7,0,16,1,2734,entrepreneur,single,tertiary,no,no,no,cellular,apr,unknown,1,unpref
0,53,0,4,1,-720,blue-collar,divorced,secondary,no,yes,yes,cellular,jul,unknown,1,unpref
0,666,0,7,1,-121,management,married,tertiary,no,no,yes,telephone,jul,unknown,1,unpref
0,143,1,8,5,6959,management,divorced,tertiary,no,yes,no,cellular,jul,unknown,1,unpref
0,21,0,20,2,914,blue-collar,married,secondary,no,yes,no,telephone,jul,unknown,1,unpref
0,68,3,25,1,1878,blue-collar,single,unknown,no,yes,no,unknown,may,unknown,1,unpref
0,381,0,27,1,-1080,technician,single,secondary,no,no,no,cellular,jul,unknown,1,unpref
0,240,0,5,1,-3793,management,single,secondary,no,no,no,cellular,aug,unknown,1,unpref
0,72,0,26,1,18,management,single,tertiary,no,yes,no,cellular,jul,unknown,1,unpref
0,711,0,23,2,4736,blue-collar,married,primary,no,yes,no,unknown,may,unknown,1,unpref
0,38,0,6,1,-1017,entrepreneur,married,tertiary,no,no,no,cellular,feb,unknown,1,unpref
0,329,2,11,1,2408,technician,single,tertiary,no,no,no,cellular,feb,unknown,1,unpref
0,277,0,3,1,-1675,blue-collar,single,secondary,no,yes,yes,cellular,may,unknown,1,unpref
0,250,0,3,12,1785,blue-collar,single,primary,no,yes,no,unknown,jun,unknown,1,unpref
0,446,0,4,1,3478,management,single,tertiary,no,no,no,cellular,aug,unknown,1,unpref
0,144,0,11,1,169,management,single,tertiary,no,yes,no,cellular,feb,unknown,1,unpref
0,252,0,21,1,-720,management,single,secondary,no,no,no,cellular,jul,unknown,1,unpref
0,80,1,16,1,-1382,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
3,186,183,15,1,569,blue-collar,married,secondary,no,yes,no,cellular,nov,failure,1,unpref
0,208,0,17,2,-1670,retired,married,secondary,no,no,yes,cellular,jul,unknown,1,unpref
0,129,0,27,1,2205,admin.,divorced,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,60,0,15,1,1526,management,married,secondary,no,yes,no,cellular,nov,unknown,1,unpref
0,366,0,23,1,1038,services,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,1822,0,8,1,5669,technician,divorced,secondary,no,no,no,cellular,aug,unknown,1,yes
0,1039,258,14,3,4134,blue-collar,married,primary,no,no,no,cellular,apr,failure,1,yes
0,242,0,16,3,-1498,technician,divorced,secondary,no,no,no,cellular,aug,unknown,1,yes
0,695,1,13,1,700,student,married,secondary,no,yes,no,unknown,jun,unknown,1,unpref
0,53,1,22,4,774,blue-collar,married,secondary,no,yes,no,cellular,apr,unknown,1,unpref
0,184,390,17,1,2375,admin.,married,primary,no,yes,no,cellular,jul,success,1,unpref
0,75,1,2,2,6367,services,married,secondary,no,yes,no,unknown,jun,unknown,1,unpref
0,296,1,26,1,1972,technician,married,tertiary,no,yes,no,unknown,may,unknown,1,unpref
0,596,0,26,1,1050,management,married,tertiary,no,yes,no,cellular,jul,unknown,1,yes
0,232,0,20,1,833,blue-collar,married,primary,no,no,no,cellular,aug,unknown,1,unpref
0,265,0,3,1,-647,technician,married,secondary,no,yes,no,unknown,jun,unknown,1,unpref
0,44,0,9,1,943,technician,married,secondary,no,yes,no,cellular,jul,unknown,1,unpref
0,367,0,5,1,2322,blue-collar,single,secondary,no,no,no,cellular,feb,unknown,1,unpref
0,182,0,27,4,1104,management,single,tertiary,no,no,no,cellular,aug,unknown,1,unpref
0,224,4,10,2,-2072,admin.,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,119,0,21,1,2692,blue-collar,married,primary,no,no,yes,cellular,jul,unknown,1,unpref
0,133,0,10,4,2833,blue-collar,married,primary,no,yes,no,cellular,jul,unknown,1,unpref
0,361,0,18,1,350,services,married,secondary,no,no,no,cellular,jul,unknown,1,unpref
0,169,0,28,1,-7,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,61,0,3,5,4028,management,single,tertiary,no,no,no,cellular,aug,unknown,1,unpref
0,233,0,11,2,-567,management,single,tertiary,no,no,no,cellular,aug,unknown,1,unpref
1,635,288,17,4,4353,blue-collar,married,primary,no,yes,no,cellular,apr,failure,1,unpref
0,88,1,2,2,50,blue-collar,single,secondary,no,no,no,cellular,feb,unknown,1,unpref
0,330,0,27,4,-699,retired,married,primary,no,yes,yes,unknown,may,unknown,1,unpref
0,3,0,9,1,5655,management,married,unknown,no,yes,no,cellular,nov,unknown,1,unpref
0,262,0,14,5,1407,technician,married,secondary,no,yes,no,cellular,jul,unknown,1,unpref
0,35,246,2,1,-1026,blue-collar,single,secondary,no,no,no,cellular,feb,failure,1,unpref
0,56,0,17,4,-240,admin.,married,tertiary,no,yes,no,cellular,may,unknown,1,unpref
0,398,0,20,1,2367,technician,married,tertiary,no,yes,no,cellular,jul,unknown,1,unpref
0,161,1,15,3,1682,management,divorced,tertiary,no,no,yes,cellular,jul,unknown,1,unpref
1,120,204,8,1,-630,technician,single,secondary,no,yes,no,cellular,oct,failure,1,yes
0,139,0,25,3,-2695,services,divorced,unknown,no,yes,no,unknown,jun,unknown,1,unpref
0,348,3,18,1,1815,blue-collar,married,primary,no,yes,no,unknown,may,unknown,1,unpref
1,121,308,5,1,-1913,services,married,primary,no,yes,no,cellular,may,failure,1,unpref
0,179,0,18,8,4468,technician,single,secondary,no,yes,no,cellular,nov,unknown,1,unpref
0,132,0,10,3,-1153,blue-collar,married,primary,no,yes,no,cellular,nov,unknown,1,unpref
0,425,0,18,1,4438,technician,single,secondary,no,no,no,cellular,nov,unknown,unpriv,unpref
0,312,0,22,2,1720,services,married,secondary,no,yes,no,unknown,may,unknown,unpriv,unpref
0,274,3,15,1,2858,blue-collar,single,secondary,no,yes,no,cellular,apr,unknown,1,unpref
0,0,0,1,1,1002,blue-collar,divorced,tertiary,no,no,no,cellular,jun,unknown,1,unpref
3,76,136,23,1,1723,blue-collar,married,secondary,no,yes,no,cellular,apr,failure,1,unpref
2,108,309,11,1,1462,blue-collar,single,secondary,no,no,no,cellular,apr,failure,1,unpref
0,253,224,10,1,2138,services,married,secondary,no,yes,no,cellular,feb,failure,1,unpref
0,0,0,18,8,198,admin.,married,primary,no,no,no,cellular,feb,unknown,1,yes
0,358,0,6,1,-856,blue-collar,single,secondary,no,no,no,unknown,jun,unknown,1,yes
0,97,0,8,2,1102,services,single,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,472,0,5,1,7342,management,married,tertiary,no,no,no,cellular,feb,unknown,1,unpref
0,173,0,14,2,825,blue-collar,married,tertiary,no,yes,no,cellular,jul,unknown,1,unpref
0,271,0,4,1,302,technician,single,unknown,no,no,no,cellular,jul,unknown,1,unpref
0,212,0,29,2,-141,blue-collar,single,secondary,no,yes,no,cellular,apr,unknown,1,unpref
0,13,1,17,1,-1534,blue-collar,married,secondary,no,yes,no,telephone,may,unknown,1,unpref
0,185,0,7,2,2810,blue-collar,married,primary,no,yes,yes,telephone,jul,unknown,1,unpref
0,98,0,4,1,3130,blue-collar,married,primary,no,no,no,unknown,jun,unknown,1,unpref
0,38,0,30,2,-954,housemaid,divorced,tertiary,no,no,no,cellular,aug,unknown,1,unpref
0,15,239,27,1,5552,student,divorced,secondary,no,no,no,cellular,apr,failure,1,unpref
3,181,109,8,1,9063,services,single,secondary,no,yes,no,telephone,feb,failure,1,unpref
0,496,0,23,1,1317,blue-collar,divorced,secondary,no,yes,no,cellular,jul,unknown,1,unpref
0,321,0,2,1,12,management,married,tertiary,no,yes,no,unknown,may,unknown,1,unpref
0,251,0,21,1,-3157,management,divorced,primary,no,no,no,cellular,may,unknown,1,unpref
2,115,164,9,2,916,blue-collar,married,primary,no,yes,no,cellular,may,failure,1,unpref
0,25,269,16,1,11256,student,single,secondary,no,no,no,telephone,may,failure,1,yes
0,181,0,7,2,896,admin.,single,primary,no,yes,no,unknown,may,unknown,1,unpref
0,199,0,6,2,1998,blue-collar,divorced,primary,no,no,no,unknown,jun,unknown,1,unpref
0,531,0,22,2,290,admin.,married,secondary,no,yes,yes,cellular,jul,unknown,1,unpref
4,145,141,17,1,3260,blue-collar,married,secondary,no,yes,no,cellular,nov,failure,1,unpref
0,66,0,4,1,218,retired,married,primary,no,no,no,telephone,oct,unknown,unpriv,yes
0,415,163,6,1,-1287,services,single,tertiary,no,yes,no,cellular,sep,success,1,yes
0,48,0,21,1,-3155,technician,married,secondary,no,no,no,cellular,jun,unknown,1,yes
0,666,1,9,1,1037,self-employed,married,tertiary,no,yes,no,unknown,jun,unknown,1,unpref
0,55,0,19,1,5412,retired,married,secondary,no,no,no,cellular,nov,unknown,1,unpref
0,249,0,8,3,-334,technician,married,secondary,no,no,no,cellular,aug,unknown,1,unpref
0,101,1,23,1,922,blue-collar,single,primary,no,no,no,telephone,jul,unknown,1,unpref
0,732,0,4,1,1472,admin.,married,secondary,no,yes,no,cellular,mar,unknown,1,unpref
0,310,1,23,3,373,blue-collar,married,unknown,no,no,no,cellular,feb,unknown,1,unpref
0,361,0,20,3,3528,blue-collar,married,secondary,no,no,yes,cellular,jul,unknown,1,unpref
0,156,0,7,1,1390,services,married,secondary,no,yes,no,cellular,may,unknown,1,unpref
0,390,1,13,3,-790,admin.,divorced,primary,no,yes,yes,cellular,may,unknown,1,unpref
0,189,0,1,13,-14,admin.,married,secondary,no,yes,no,unknown,jun,unknown,1,unpref
14,218,300,9,1,-1066,blue-collar,married,secondary,no,yes,no,unknown,may,failure,1,unpref
0,354,0,17,1,3767,technician,single,secondary,no,no,no,cellular,nov,unknown,1,yes
0,77,0,14,3,6070,admin.,single,secondary,no,no,no,cellular,jul,unknown,1,unpref
0,112,0,15,1,3716,technician,married,secondary,no,yes,no,cellular,may,unknown,1,unpref
0,194,0,14,2,1691,housemaid,single,primary,no,no,no,unknown,jun,unknown,1,unpref
0,331,0,20,2,350,technician,married,secondary,no,yes,no,cellular,nov,unknown,1,unpref
0,100,0,28,1,-132,blue-collar,single,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,176,0,25,13,809,services,single,tertiary,no,no,no,cellular,aug,unknown,1,unpref
6,372,29,26,1,24959,student,single,primary,no,no,no,cellular,apr,failure,unpriv,unpref
0,311,0,15,2,5672,unemployed,married,primary,no,no,no,cellular,jul,unknown,1,unpref
0,323,0,9,3,-331,blue-collar,single,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,3,0,4,1,-3275,blue-collar,married,tertiary,no,no,yes,cellular,aug,unknown,unpriv,unpref
0,129,0,24,1,2377,management,single,tertiary,no,yes,no,cellular,may,unknown,1,unpref
0,341,0,30,14,-1214,management,divorced,tertiary,no,no,yes,cellular,jul,unknown,1,unpref
10,165,274,1,1,232,admin.,single,secondary,no,yes,yes,cellular,may,failure,1,unpref
0,1,0,28,6,-1370,management,married,tertiary,no,yes,no,unknown,may,unknown,1,unpref
0,290,0,16,1,-149,retired,married,primary,no,no,no,unknown,jun,unknown,1,unpref
0,249,244,19,1,5127,blue-collar,single,secondary,no,yes,no,cellular,apr,failure,1,unpref
0,251,0,3,1,2220,retired,divorced,secondary,no,no,no,cellular,may,unknown,unpriv,yes
0,213,0,7,3,1119,management,divorced,tertiary,no,no,no,unknown,jun,unknown,1,unpref
0,578,0,23,2,3071,management,divorced,tertiary,no,no,no,cellular,aug,unknown,1,unpref
0,151,0,16,1,1142,management,single,tertiary,no,no,no,cellular,jul,unknown,1,unpref
0,0,0,10,1,12526,management,single,secondary,no,no,yes,unknown,may,unknown,1,unpref
0,177,0,13,1,4029,technician,married,secondary,no,no,no,cellular,jul,unknown,1,unpref
0,0,9,15,1,-8018,retired,divorced,tertiary,no,no,yes,cellular,aug,failure,1,unpref
0,489,0,5,1,922,retired,married,primary,no,no,no,cellular,feb,unknown,unpriv,unpref
0,101,0,6,1,-1098,services,divorced,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,92,0,14,2,498,technician,married,secondary,no,yes,yes,cellular,nov,unknown,1,unpref
0,703,39,27,7,2774,management,divorced,tertiary,no,yes,no,cellular,aug,failure,1,yes
0,56,8,7,1,1830,blue-collar,single,secondary,no,yes,no,cellular,may,unknown,1,unpref
0,426,0,24,1,5105,self-employed,married,tertiary,no,yes,no,cellular,jan,unknown,1,unpref
0,360,0,9,6,-439,management,married,secondary,no,no,no,cellular,aug,unknown,1,unpref
0,75,1,29,2,455,housemaid,divorced,secondary,no,yes,no,cellular,apr,unknown,1,unpref
0,78,0,18,1,2335,self-employed,married,tertiary,no,yes,no,cellular,jul,unknown,unpriv,unpref
0,322,0,20,1,919,management,single,secondary,no,yes,no,cellular,apr,unknown,unpriv,unpref
0,94,0,6,1,-757,management,married,tertiary,no,yes,no,unknown,jun,unknown,1,unpref
0,203,0,22,2,-2361,management,divorced,tertiary,no,no,no,cellular,aug,unknown,1,unpref
2,5,135,18,1,-4055,admin.,single,tertiary,yes,yes,yes,telephone,apr,other,1,unpref
0,255,0,18,1,-829,blue-collar,married,primary,no,yes,no,unknown,may,unknown,1,unpref
0,68,0,13,1,2138,services,married,tertiary,no,no,no,cellular,may,unknown,1,yes
0,400,0,12,1,415,management,single,tertiary,no,no,no,cellular,aug,unknown,1,unpref
0,76,0,18,1,802,blue-collar,married,secondary,no,yes,no,unknown,jun,unknown,1,unpref
0,436,0,11,1,130,services,married,secondary,no,yes,no,cellular,jul,unknown,1,unpref
6,147,385,12,2,2864,services,divorced,secondary,no,yes,yes,cellular,may,other,1,unpref
0,131,1,3,1,769,management,divorced,secondary,no,no,yes,cellular,jul,unknown,1,unpref
0,199,3,3,1,1503,technician,married,secondary,no,yes,yes,cellular,feb,unknown,1,unpref
0,393,0,21,3,1353,management,married,tertiary,no,no,no,cellular,jul,unknown,1,unpref
0,177,0,7,2,-1207,technician,married,primary,no,no,no,unknown,jun,unknown,1,unpref
0,202,0,4,1,-67,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,43,0,15,8,1256,housemaid,single,secondary,no,no,no,cellular,aug,unknown,1,unpref
0,213,0,28,2,483,services,married,primary,no,no,yes,cellular,jul,unknown,1,unpref
0,532,0,16,1,670,technician,single,tertiary,no,no,no,cellular,feb,unknown,1,yes
0,135,33,19,1,1959,self-employed,single,tertiary,no,yes,no,cellular,nov,unknown,1,unpref
0,0,0,30,1,-2068,student,single,secondary,no,no,no,cellular,jan,unknown,1,unpref
0,265,0,15,1,886,management,single,tertiary,no,no,no,cellular,nov,unknown,1,unpref
0,473,0,22,2,4484,blue-collar,married,secondary,no,no,yes,cellular,jul,unknown,1,unpref
0,98,1,26,7,8704,services,divorced,secondary,no,no,no,unknown,may,unknown,1,unpref
0,294,0,10,1,4769,blue-collar,married,primary,no,yes,no,cellular,may,unknown,1,unpref
2,838,193,17,1,6909,admin.,single,secondary,no,yes,no,cellular,apr,failure,1,unpref
0,239,1,11,1,-244,admin.,single,secondary,no,yes,no,cellular,may,unknown,1,unpref
0,85,0,18,4,473,technician,married,tertiary,no,yes,yes,cellular,aug,unknown,1,unpref
0,2,0,26,1,20066,retired,married,primary,no,no,no,telephone,jan,unknown,1,unpref
0,104,0,7,19,7526,technician,single,tertiary,no,no,no,unknown,jun,unknown,1,unpref
0,233,0,20,1,2766,technician,married,secondary,no,no,no,cellular,aug,unknown,1,unpref
0,280,0,9,2,-263,technician,single,secondary,no,no,no,cellular,oct,unknown,1,yes
0,306,0,8,1,3813,blue-collar,married,primary,no,no,no,cellular,jun,unknown,1,unpref
0,156,2,18,1,-808,technician,divorced,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,180,0,7,7,5504,management,married,tertiary,no,no,yes,cellular,aug,unknown,1,unpref
0,292,0,3,1,2010,admin.,married,secondary,no,no,no,cellular,jul,unknown,1,unpref
0,412,1,18,3,821,technician,single,secondary,no,yes,no,cellular,jul,unknown,1,unpref
0,205,2,8,1,3667,blue-collar,single,primary,no,no,no,cellular,may,unknown,1,unpref
0,169,0,9,7,1681,self-employed,single,tertiary,no,yes,no,unknown,jun,unknown,1,unpref
0,40,0,4,5,2474,entrepreneur,divorced,secondary,no,no,yes,telephone,feb,unknown,1,unpref
0,104,0,17,2,1502,blue-collar,married,primary,no,no,no,cellular,aug,unknown,1,unpref
0,87,0,28,7,568,admin.,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,123,0,28,25,-2272,management,married,secondary,no,no,yes,cellular,aug,unknown,1,unpref
0,500,0,7,1,-1367,blue-collar,single,secondary,no,no,yes,cellular,jul,unknown,1,unpref
0,66,0,13,3,-1233,technician,married,secondary,no,no,no,cellular,aug,unknown,1,unpref
0,705,0,26,1,-629,services,married,tertiary,no,no,no,cellular,apr,unknown,1,yes
0,224,0,11,1,-1119,management,married,tertiary,no,yes,no,unknown,may,unknown,1,unpref
0,140,0,22,1,883,technician,married,secondary,no,yes,yes,unknown,may,unknown,unpriv,unpref
5,85,116,1,1,6381,technician,married,secondary,no,no,no,unknown,jun,failure,1,unpref
0,3,0,30,7,3823,management,married,tertiary,no,yes,no,cellular,jul,unknown,1,unpref
2,44,249,19,3,-3685,technician,single,secondary,no,yes,no,cellular,mar,failure,1,unpref
0,12,0,17,10,750,management,single,tertiary,no,yes,no,cellular,may,unknown,1,unpref
2,269,223,3,1,2641,management,married,tertiary,no,yes,no,cellular,feb,failure,1,yes
0,0,3,10,1,2835,entrepreneur,married,tertiary,no,yes,no,cellular,jul,unknown,unpriv,yes
0,369,0,25,1,-589,services,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
1,98,239,2,1,1566,blue-collar,married,primary,no,yes,no,cellular,feb,failure,1,unpref
0,103,0,22,10,-2875,services,single,secondary,no,no,no,telephone,aug,unknown,1,unpref
0,344,0,17,1,1300,blue-collar,single,secondary,no,yes,yes,cellular,nov,unknown,1,unpref
0,434,0,23,4,1130,blue-collar,married,primary,no,yes,no,unknown,may,unknown,1,unpref
0,1103,0,13,1,-220,blue-collar,single,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,169,0,12,5,1741,blue-collar,divorced,secondary,no,yes,no,cellular,nov,unknown,1,unpref
0,353,0,17,1,698,technician,single,secondary,no,no,no,cellular,aug,unknown,1,unpref
2,32,118,2,1,2774,management,single,tertiary,no,yes,no,cellular,feb,failure,1,unpref
0,177,0,29,1,79,management,married,tertiary,no,no,yes,unknown,may,unknown,1,unpref
0,88,0,27,1,1533,blue-collar,married,primary,no,yes,no,unknown,may,unknown,1,unpref
0,227,0,28,1,6077,admin.,married,secondary,no,no,yes,unknown,jul,unknown,1,unpref
0,402,0,6,2,-2581,management,single,unknown,yes,yes,no,unknown,may,unknown,1,unpref
0,124,0,3,1,-2485,retired,married,secondary,no,no,no,cellular,jul,unknown,1,yes
0,168,0,14,1,-674,technician,single,tertiary,no,no,no,cellular,jul,unknown,unpriv,unpref
0,344,0,29,2,1569,blue-collar,married,secondary,no,yes,no,cellular,jul,unknown,1,unpref
0,173,0,21,1,5143,technician,married,tertiary,no,no,no,cellular,aug,unknown,1,unpref
0,188,24,14,1,8565,blue-collar,married,primary,no,no,no,telephone,feb,success,1,yes
0,0,0,7,1,-5081,services,married,tertiary,no,no,yes,cellular,jun,unknown,unpriv,unpref
1,248,423,11,2,-3680,blue-collar,married,secondary,no,yes,no,cellular,feb,failure,1,unpref
0,0,0,30,1,-595,entrepreneur,single,primary,no,no,no,unknown,apr,unknown,1,unpref
0,51,0,7,1,-2160,management,married,unknown,no,yes,yes,unknown,jun,unknown,1,unpref
0,174,0,7,1,2954,management,married,tertiary,no,no,no,unknown,may,unknown,1,unpref
0,113,0,14,1,-1076,technician,single,tertiary,no,yes,no,cellular,jul,unknown,1,unpref
1,189,143,16,1,-11,student,single,secondary,no,no,no,cellular,nov,failure,1,unpref
0,88,0,8,1,1314,admin.,married,secondary,no,yes,no,cellular,may,unknown,1,unpref
0,62,0,17,1,2488,blue-collar,married,primary,no,no,no,telephone,jul,unknown,1,yes
0,54,0,29,16,13,blue-collar,married,secondary,no,no,yes,cellular,jul,unknown,1,unpref
0,143,0,13,1,-563,admin.,single,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,190,2,21,2,-1836,technician,divorced,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,131,0,12,5,-351,blue-collar,married,primary,no,no,no,cellular,nov,unknown,1,unpref
0,184,0,13,4,621,management,married,unknown,no,no,yes,unknown,jun,unknown,1,unpref
0,205,0,29,2,1165,management,single,tertiary,no,yes,no,unknown,may,unknown,1,unpref
1,467,168,17,1,9300,management,single,tertiary,no,no,no,cellular,jan,failure,1,unpref
0,141,0,14,1,-1833,blue-collar,single,secondary,no,yes,no,cellular,nov,unknown,1,unpref
0,15,0,9,1,2021,management,single,tertiary,no,yes,no,cellular,may,unknown,1,unpref
0,162,0,8,1,-2942,services,married,secondary,no,no,no,unknown,may,unknown,1,unpref
1,171,288,12,1,3040,blue-collar,married,primary,no,yes,no,cellular,may,failure,1,unpref
0,48,144,9,1,160,blue-collar,married,secondary,no,yes,no,cellular,may,success,1,unpref
0,1182,0,22,1,1042,admin.,married,secondary,no,yes,no,cellular,apr,unknown,1,yes
0,24,0,2,1,-7732,self-employed,divorced,primary,no,yes,no,cellular,aug,unknown,1,unpref
0,0,0,21,1,1994,retired,divorced,secondary,no,no,no,cellular,dec,unknown,unpriv,unpref
4,12,155,14,1,562,management,married,tertiary,no,yes,yes,cellular,nov,failure,1,unpref
0,70,0,10,1,817,blue-collar,single,primary,no,yes,no,cellular,jul,unknown,1,unpref
0,371,0,16,5,74,blue-collar,divorced,primary,no,yes,no,unknown,may,unknown,1,unpref
1,207,107,20,3,326,management,married,tertiary,no,yes,no,cellular,nov,failure,1,unpref
0,87,2,25,1,957,blue-collar,married,primary,no,yes,yes,unknown,may,unknown,1,unpref
0,286,0,10,1,1303,technician,single,secondary,no,yes,no,cellular,apr,unknown,unpriv,unpref
0,341,0,17,2,-126,management,single,tertiary,no,yes,no,cellular,may,unknown,1,unpref
0,300,0,12,2,2931,management,single,tertiary,no,yes,no,unknown,may,unknown,1,unpref
1,135,16,10,2,2945,services,single,secondary,no,yes,no,cellular,may,unknown,1,unpref
0,87,2,23,2,1733,technician,single,tertiary,no,yes,no,unknown,may,unknown,1,unpref
0,208,0,30,8,1198,management,single,tertiary,no,no,no,cellular,aug,unknown,1,unpref
0,15,4,21,1,4074,management,married,tertiary,no,no,no,cellular,aug,failure,1,unpref
0,103,0,22,7,-869,management,married,secondary,no,no,yes,unknown,jun,unknown,1,unpref
0,35,1,13,3,89,management,single,tertiary,no,no,no,telephone,aug,unknown,1,unpref
0,655,42,10,2,1412,blue-collar,married,primary,no,yes,no,cellular,apr,unknown,1,unpref
0,90,2,11,1,2957,services,single,secondary,no,yes,no,cellular,may,unknown,1,unpref
0,70,1,23,1,-728,technician,single,secondary,no,yes,yes,cellular,may,unknown,1,unpref
0,81,0,9,1,-1864,admin.,single,tertiary,no,no,yes,cellular,nov,unknown,1,unpref
0,175,0,12,1,3349,blue-collar,married,tertiary,no,yes,no,unknown,jun,unknown,1,unpref
0,99,0,14,1,374,admin.,married,secondary,no,yes,no,cellular,nov,unknown,1,unpref
0,355,0,13,1,1206,blue-collar,single,primary,no,yes,no,cellular,jun,unknown,1,unpref
0,279,0,2,1,1301,admin.,married,primary,no,yes,no,cellular,may,unknown,1,unpref
0,27,0,13,2,-3314,blue-collar,married,primary,no,yes,yes,cellular,jul,unknown,1,unpref
0,90,0,29,1,4513,student,married,tertiary,no,no,no,cellular,apr,unknown,1,unpref
0,160,0,7,1,15,blue-collar,married,primary,no,yes,no,unknown,may,unknown,1,unpref
0,172,1,22,5,773,technician,married,secondary,no,yes,no,cellular,jul,unknown,1,unpref
0,187,0,7,1,5528,entrepreneur,married,tertiary,no,no,no,cellular,may,unknown,1,yes
0,754,0,12,5,-3697,self-employed,single,tertiary,no,no,no,cellular,oct,unknown,1,unpref
0,128,0,12,3,2023,services,married,secondary,no,no,no,unknown,jun,unknown,1,unpref
0,230,0,5,15,5229,technician,married,tertiary,no,yes,no,unknown,jun,unknown,1,unpref
0,90,0,30,1,-78,blue-collar,single,secondary,no,no,yes,cellular,jan,unknown,1,unpref
0,124,0,19,5,-460,retired,married,secondary,no,no,no,cellular,jul,unknown,1,unpref
0,393,0,5,1,1748,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,186,0,19,1,332,technician,married,secondary,no,no,yes,cellular,nov,unknown,1,unpref
0,240,0,25,1,2194,services,married,tertiary,no,no,no,cellular,jan,unknown,1,unpref
3,179,254,22,1,337,entrepreneur,married,tertiary,no,yes,no,cellular,nov,failure,1,unpref
0,32,0,25,6,615,management,married,tertiary,no,no,no,cellular,may,unknown,1,unpref
0,169,0,8,1,644,entrepreneur,divorced,tertiary,no,yes,no,unknown,may,unknown,1,unpref
0,187,0,12,1,-235,admin.,single,tertiary,no,yes,no,unknown,may,unknown,1,unpref
0,116,0,21,1,5707,student,married,unknown,no,yes,no,unknown,may,unknown,1,unpref
0,108,0,16,2,304,blue-collar,single,secondary,no,yes,no,cellular,may,unknown,1,unpref
0,299,0,22,1,649,blue-collar,married,primary,no,no,no,cellular,aug,unknown,1,unpref
0,77,0,25,1,1650,technician,married,secondary,no,no,no,cellular,aug,unknown,1,unpref
0,547,0,27,10,3846,management,married,tertiary,no,no,no,cellular,aug,unknown,1,unpref
0,22,0,30,2,3955,technician,single,tertiary,no,no,no,cellular,jul,unknown,1,unpref
0,330,0,6,3,3801,management,married,primary,no,no,no,telephone,feb,unknown,1,unpref
0,298,0,14,1,1282,services,married,tertiary,no,yes,no,cellular,apr,unknown,1,unpref
0,488,0,26,1,5325,admin.,single,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,458,32,9,1,1638,services,married,secondary,no,yes,no,cellular,may,unknown,1,unpref
0,404,0,24,2,1077,blue-collar,single,primary,no,yes,no,unknown,may,unknown,1,unpref
0,251,0,4,4,141,management,married,secondary,no,yes,no,cellular,jul,unknown,1,unpref
0,30,0,9,5,-1335,management,married,tertiary,no,yes,yes,cellular,aug,unknown,1,unpref
2,142,137,19,2,5701,management,single,tertiary,no,yes,no,cellular,nov,failure,1,unpref
0,42,0,25,1,6668,admin.,married,secondary,no,no,no,unknown,jun,unknown,1,unpref
0,577,0,13,1,131,technician,single,secondary,no,yes,no,unknown,may,unknown,1,yes
0,281,0,23,1,1003,blue-collar,divorced,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,83,0,9,1,2523,retired,married,secondary,no,no,no,cellular,jan,unknown,1,unpref
0,354,0,23,4,-1946,management,divorced,tertiary,no,no,yes,unknown,jul,unknown,1,unpref
0,0,0,3,1,9722,management,single,secondary,no,yes,no,cellular,may,unknown,1,unpref
0,195,0,16,1,-1554,blue-collar,divorced,primary,yes,no,no,cellular,jul,unknown,1,unpref
5,122,494,16,1,4491,admin.,divorced,secondary,no,yes,no,cellular,may,failure,1,unpref
0,294,0,21,4,-205,technician,single,tertiary,no,yes,no,cellular,jul,unknown,unpriv,unpref
