previous,duration,pdays,day,campaign,balance,job,marital,education,default,housing,loan,contact,month,poutcome,age,y
0,191,0,20,1,-827,technician,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,100,0,27,1,1396,admin.,married,secondary,no,no,no,cellular,jan,unknown,1,unpref
0,126,0,13,1,1984,management,married,tertiary,no,yes,no,cellular,nov,unknown,1,unpref
0,193,0,27,8,805,management,married,unknown,no,no,yes,unknown,jun,unknown,1,unpref
0,662,0,7,1,-838,blue-collar,married,secondary,no,yes,no,cellular,jul,unknown,1,unpref
0,195,0,28,1,-1341,admin.,divorced,secondary,no,yes,no,cellular,jan,unknown,1,unpref
0,297,0,10,1,4119,services,married,secondary,no,no,no,cellular,jun,unknown,1,unpref
0,1201,0,16,1,2214,blue-collar,married,primary,no,yes,no,cellular,may,unknown,1,yes
0,95,0,7,4,4027,technician,married,secondary,no,no,yes,unknown,jun,unknown,1,unpref
0,128,0,7,2,1849,management,married,tertiary,yes,no,yes,unknown,jun,unknown,1,unpref
0,110,0,23,1,429,blue-collar,married,secondary,no,yes,no,telephone,nov,unknown,1,unpref
0,372,0,24,1,1297,admin.,married,tertiary,no,yes,no,cellular,apr,unknown,1,unpref
0,115,3,7,2,4190,technician,married,tertiary,no,yes,no,cellular,may,unknown,1,unpref
0,115,0,16,1,-504,technician,married,secondary,no,yes,no,cellular,nov,unknown,1,unpref
0,124,0,16,1,879,blue-collar,married,secondary,no,yes,yes,cellular,may,unknown,1,unpref
0,298,0,11,11,-428,services,single,tertiary,no,no,no,unknown,jul,unknown,1,unpref
0,258,0,18,1,918,blue-collar,single,secondary,no,yes,yes,cellular,jul,unknown,1,unpref
4,391,234,17,1,4772,blue-collar,married,secondary,no,yes,no,cellular,apr,success,1,unpref
0,141,0,20,1,5563,unemployed,married,tertiary,no,no,no,unknown,may,unknown,1,unpref
0,600,0,2,1,-181,technician,single,tertiary,no,yes,yes,cellular,may,unknown,1,unpref
0,46,0,13,1,78,blue-collar,married,secondary,no,no,no,cellular,jul,unknown,1,unpref
2,260,79,20,1,-1232,admin.,single,tertiary,no,no,no,cellular,nov,failure,1,unpref
0,369,0,22,1,1979,services,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,283,0,22,1,2973,entrepreneur,married,tertiary,no,no,yes,cellular,jan,unknown,1,unpref
0,36,1,9,1,4,blue-collar,married,primary,no,yes,no,unknown,may,unknown,1,unpref
0,102,0,29,4,-2283,technician,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,618,0,29,2,1287,admin.,single,secondary,no,no,yes,cellular,jul,unknown,1,yes
0,1084,0,19,2,847,services,divorced,secondary,no,no,no,unknown,jun,unknown,1,unpref
0,553,0,4,1,5175,admin.,married,secondary,no,yes,no,unknown,jun,unknown,1,yes
0,510,0,11,1,-1266,management,single,tertiary,no,yes,no,unknown,may,unknown,1,yes
0,148,2,20,1,1645,blue-collar,married,secondary,no,yes,yes,unknown,jun,unknown,1,unpref
0,978,0,1,1,-588,management,married,tertiary,no,no,no,cellular,feb,unknown,1,yes
0,1051,0,27,3,-142,technician,married,secondary,no,no,yes,cellular,jul,unknown,1,unpref
0,253,0,20,3,3324,management,married,primary,no,yes,no,telephone,jul,unknown,1,unpref
0,44,0,25,1,4561,retired,married,tertiary,no,no,no,telephone,aug,unknown,unpriv,yes
0,276,0,14,1,2216,technician,married,secondary,no,no,no,cellular,oct,unknown,1,unpref
0,83,0,8,1,906,management,single,tertiary,no,yes,no,unknown,feb,unknown,1,unpref
0,308,0,8,1,234,blue-collar,single,secondary,no,yes,no,cellular,may,unknown,1,unpref
1,187,297,10,1,2743,technician,married,secondary,no,no,no,cellular,may,failure,1,unpref
0,69,0,26,4,-1703,technician,single,secondary,no,no,no,cellular,jul,unknown,1,unpref
0,72,20,8,2,2198,management,married,tertiary,no,yes,no,cellular,may,unknown,1,unpref
0,308,0,24,2,3635,management,married,tertiary,no,no,no,cellular,aug,unknown,1,unpref
0,71,0,27,3,600,blue-collar,married,primary,no,no,no,cellular,aug,unknown,1,unpref
0,93,0,11,1,5946,entrepreneur,single,secondary,no,no,no,unknown,jun,unknown,1,unpref
0,257,43,21,1,2993,admin.,single,tertiary,no,yes,no,cellular,nov,failure,1,unpref
0,331,0,26,9,-143,blue-collar,married,secondary,no,yes,yes,unknown,may,unknown,1,unpref
0,479,1,9,1,1141,services,divorced,secondary,no,yes,no,cellular,may,unknown,1,unpref
0,130,0,20,4,1453,technician,divorced,secondary,no,yes,yes,cellular,nov,unknown,1,unpref
0,81,0,14,6,366,technician,married,tertiary,no,no,no,cellular,aug,unknown,1,unpref
0,63,0,7,4,118,management,married,tertiary,no,yes,no,cellular,aug,unknown,1,unpref
3,6,130,1,2,-2840,blue-collar,married,secondary,no,no,no,cellular,feb,other,1,unpref
0,5,17,27,1,-6190,blue-collar,divorced,tertiary,no,yes,no,telephone,may,success,1,yes
0,668,4,22,1,7762,retired,single,secondary,no,no,no,cellular,nov,unknown,1,yes
0,217,0,23,2,-1146,admin.,married,secondary,no,yes,no,telephone,jul,unknown,1,unpref
0,126,0,4,1,2422,admin.,married,secondary,no,yes,yes,unknown,jun,unknown,1,unpref
0,206,0,4,1,4214,blue-collar,married,primary,no,yes,no,unknown,may,unknown,1,unpref
0,1,0,10,3,698,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,366,0,24,11,391,management,married,tertiary,no,no,no,cellular,aug,unknown,1,unpref
3,317,309,10,2,3538,blue-collar,married,secondary,no,yes,no,cellular,may,failure,1,yes
0,83,0,26,12,3228,management,single,tertiary,no,no,no,cellular,aug,unknown,1,unpref
0,1913,0,3,1,-145,admin.,divorced,secondary,no,yes,yes,telephone,oct,unknown,1,yes
0,432,0,23,4,2766,management,married,tertiary,no,yes,no,unknown,may,unknown,1,unpref
0,317,0,7,2,210,services,married,secondary,no,yes,no,unknown,jun,unknown,1,unpref
0,446,0,8,1,-1090,retired,married,primary,no,no,no,unknown,jun,unknown,1,unpref
0,365,0,15,1,-613,blue-collar,divorced,secondary,no,yes,no,cellular,jul,unknown,1,unpref
0,227,11,1,1,84,technician,married,secondary,no,yes,no,cellular,feb,other,1,unpref
0,379,0,11,1,3532,technician,married,secondary,no,no,yes,cellular,sep,unknown,1,unpref
0,164,294,20,1,4301,management,married,tertiary,no,yes,yes,cellular,nov,failure,1,unpref
0,357,0,17,1,-1623,management,divorced,tertiary,no,yes,no,cellular,may,unknown,1,unpref
0,78,0,20,1,5068,admin.,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
7,259,380,8,2,-1870,blue-collar,married,secondary,no,yes,no,cellular,may,other,1,unpref
0,176,0,19,1,2618,management,married,tertiary,no,no,no,cellular,nov,unknown,1,unpref
0,0,0,30,1,-494,entrepreneur,single,primary,no,no,no,unknown,apr,unknown,1,unpref
0,138,0,16,1,150,blue-collar,married,secondary,no,no,no,telephone,nov,unknown,1,unpref
0,83,0,26,6,2479,blue-collar,divorced,primary,no,no,no,cellular,aug,unknown,1,unpref
0,6,0,21,1,-3835,unemployed,married,secondary,no,no,no,cellular,jun,unknown,unpriv,unpref
0,109,0,22,1,-250,blue-collar,married,primary,no,no,no,telephone,apr,unknown,1,yes
0,195,0,11,1,1551,unemployed,married,secondary,no,yes,no,unknown,jun,unknown,1,unpref
0,195,4,18,1,720,services,single,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,280,269,11,1,4028,retired,married,unknown,no,no,no,cellular,feb,failure,unpriv,unpref
6,360,172,25,1,3699,blue-collar,married,secondary,no,yes,no,cellular,oct,other,1,unpref
0,33,0,24,2,1204,blue-collar,married,unknown,no,no,yes,cellular,aug,unknown,1,unpref
0,274,0,19,1,-161,services,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,235,0,5,1,1998,technician,married,secondary,no,no,no,cellular,feb,unknown,1,unpref
0,116,0,14,1,-1158,services,married,secondary,no,no,yes,unknown,jun,unknown,1,unpref
0,30,0,22,1,2298,technician,married,secondary,no,no,yes,cellular,jul,unknown,1,unpref
0,265,2,7,2,-926,management,married,tertiary,no,yes,yes,unknown,may,unknown,1,unpref
0,211,1,25,2,1933,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,340,0,9,1,1973,blue-collar,married,primary,no,yes,no,unknown,may,unknown,1,unpref
5,0,137,2,6,-3966,services,single,secondary,no,no,no,cellular,feb,other,1,unpref
0,46,0,7,2,644,management,married,tertiary,no,yes,no,cellular,aug,unknown,1,unpref
0,337,0,11,1,2240,blue-collar,divorced,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,292,0,4,1,783,technician,single,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,86,1,25,1,4535,services,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,14,0,5,9,-414,services,married,secondary,no,yes,no,cellular,feb,unknown,1,unpref
0,0,1,14,1,10312,admin.,single,secondary,no,no,no,unknown,may,unknown,1,unpref
0,115,0,21,1,3715,technician,married,secondary,no,yes,no,unknown,jun,unknown,1,unpref
0,326,0,11,1,1042,blue-collar,single,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,104,148,2,1,4735,admin.,married,secondary,no,yes,no,cellular,feb,failure,1,unpref
0,282,0,6,2,3546,blue-collar,single,secondary,no,yes,no,cellular,may,unknown,1,unpref
0,252,3,5,4,1334,admin.,married,secondary,no,yes,no,unknown,jun,unknown,1,unpref
0,69,0,21,2,416,services,married,secondary,no,no,no,cellular,aug,unknown,1,unpref
0,2048,0,21,1,2308,management,married,tertiary,no,yes,no,cellular,nov,unknown,1,yes
0,476,0,25,1,1010,management,married,tertiary,no,yes,no,cellular,jul,unknown,1,unpref
0,140,0,9,1,-1387,technician,single,tertiary,no,no,no,cellular,aug,unknown,1,unpref
0,376,0,10,1,6,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,26,0,15,2,-3653,admin.,single,secondary,no,yes,no,unknown,may,unknown,1,unpref
2,156,137,18,5,4380,management,divorced,tertiary,no,yes,no,cellular,may,failure,1,unpref
0,75,3,28,3,787,student,married,primary,no,yes,no,telephone,apr,unknown,1,unpref
0,175,0,9,1,-463,technician,single,tertiary,no,no,no,cellular,may,unknown,1,unpref
20,313,213,10,4,2895,management,single,tertiary,no,yes,no,cellular,may,failure,1,unpref
0,96,0,11,1,1156,admin.,single,secondary,no,no,yes,cellular,aug,unknown,1,unpref
0,103,0,3,3,2572,blue-collar,single,secondary,no,yes,no,unknown,jun,unknown,1,unpref
0,376,0,24,2,1181,technician,married,tertiary,no,yes,no,cellular,aug,unknown,1,unpref
0,190,0,11,2,1054,blue-collar,married,primary,no,yes,no,unknown,may,unknown,1,unpref
0,2,127,16,1,3209,technician,married,tertiary,no,yes,yes,cellular,nov,failure,1,unpref
0,352,2,20,2,-2512,admin.,married,secondary,no,yes,no,cellular,jul,unknown,1,unpref
0,236,4,17,5,-1104,blue-collar,married,primary,no,yes,no,unknown,may,unknown,1,unpref
0,313,0,13,2,-241,technician,single,tertiary,no,no,no,cellular,aug,unknown,1,unpref
0,259,0,26,1,918,blue-collar,single,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,898,0,28,5,873,unemployed,married,secondary,no,yes,no,cellular,jan,unknown,1,yes
5,173,180,12,1,471,technician,married,secondary,no,yes,yes,cellular,nov,other,1,unpref
0,318,0,27,1,2849,blue-collar,married,primary,no,yes,no,unknown,may,unknown,1,unpref
3,22,202,1,1,-1806,self-employed,single,secondary,no,yes,no,cellular,dec,success,1,unpref
0,47,1,29,4,-163,technician,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,170,0,6,2,813,management,divorced,tertiary,no,yes,no,unknown,may,unknown,1,unpref
0,129,2,15,1,-39,technician,married,secondary,no,yes,yes,cellular,jul,unknown,1,unpref
0,194,0,21,1,3843,technician,married,secondary,no,yes,yes,unknown,may,unknown,1,unpref
0,277,5,13,1,898,services,divorced,secondary,no,yes,no,cellular,may,unknown,1,unpref
0,136,1,28,1,11977,housemaid,divorced,primary,no,no,no,cellular,jul,unknown,1,unpref
0,519,0,5,1,2117,blue-collar,married,secondary,no,yes,yes,cellular,apr,unknown,1,unpref
0,69,0,25,3,7456,blue-collar,divorced,secondary,no,no,no,cellular,apr,unknown,1,unpref
0,248,0,1,1,-264,technician,married,secondary,no,yes,yes,unknown,jun,unknown,1,unpref
0,1093,0,24,2,2194,admin.,single,secondary,no,yes,no,cellular,jul,unknown,1,yes
0,58,0,5,2,5513,entrepreneur,married,secondary,no,no,no,unknown,jun,unknown,1,unpref
0,155,36,19,1,4759,blue-collar,married,primary,no,yes,no,cellular,nov,unknown,1,unpref
0,99,0,6,1,1222,technician,married,secondary,no,no,no,cellular,feb,unknown,1,unpref
0,286,0,29,1,756,housemaid,single,tertiary,no,no,yes,cellular,jul,unknown,1,unpref
0,181,0,10,1,401,blue-collar,divorced,secondary,no,no,no,unknown,jun,unknown,1,yes
0,126,0,12,3,-1809,management,married,tertiary,no,yes,no,cellular,may,unknown,1,unpref
0,507,0,20,1,-1069,blue-collar,divorced,secondary,no,yes,yes,unknown,may,unknown,1,unpref
1,296,183,15,3,-2632,entrepreneur,single,tertiary,no,yes,no,telephone,may,success,1,unpref
0,170,0,19,6,462,admin.,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,0,0,4,1,-2397,technician,single,secondary,no,yes,no,cellular,feb,unknown,1,unpref
0,282,1,26,3,4892,blue-collar,married,primary,no,yes,no,unknown,may,unknown,1,unpref
6,400,275,9,1,1682,technician,married,secondary,no,yes,yes,cellular,may,failure,1,unpref
0,33,0,27,3,-3388,entrepreneur,married,secondary,no,no,no,cellular,may,unknown,1,unpref
0,109,0,26,1,1489,management,single,tertiary,no,yes,no,cellular,aug,unknown,1,unpref
0,242,0,12,1,5375,blue-collar,married,tertiary,no,yes,no,cellular,aug,unknown,1,unpref
0,19,0,14,5,77,blue-collar,married,primary,no,yes,no,unknown,may,unknown,1,unpref
0,126,0,9,2,36,management,divorced,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,56,0,1,1,-716,management,single,tertiary,no,yes,no,cellular,feb,unknown,1,unpref
0,296,0,14,2,1276,blue-collar,married,secondary,no,no,yes,cellular,jul,unknown,1,unpref
0,340,0,13,2,874,technician,single,secondary,no,no,no,cellular,aug,unknown,1,unpref
0,0,11,11,1,-6734,retired,divorced,tertiary,no,no,yes,cellular,aug,unknown,1,unpref
2,55,379,14,1,4111,admin.,divorced,secondary,no,yes,yes,cellular,may,failure,1,unpref
0,251,0,9,1,1372,technician,single,tertiary,no,no,no,cellular,feb,unknown,1,unpref
5,97,219,12,5,6258,blue-collar,single,primary,no,yes,no,telephone,may,failure,1,unpref
0,166,0,26,1,-209,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,293,4,23,1,3518,management,married,tertiary,no,yes,no,cellular,jul,unknown,1,unpref
0,481,0,19,1,2165,blue-collar,married,primary,no,yes,no,unknown,may,unknown,1,unpref
0,385,0,19,1,-4979,student,single,unknown,no,no,no,cellular,aug,unknown,unpriv,unpref
0,321,0,7,1,-909,blue-collar,married,tertiary,no,no,no,cellular,jul,unknown,1,unpref
2,90,391,19,1,4696,housemaid,divorced,secondary,no,no,no,cellular,apr,failure,unpriv,unpref
0,77,0,3,1,-457,technician,single,tertiary,no,yes,no,cellular,feb,unknown,1,unpref
0,278,0,30,2,2354,blue-collar,single,secondary,no,yes,yes,cellular,jul,unknown,1,unpref
0,113,0,13,7,4463,management,single,tertiary,no,no,no,cellular,aug,unknown,1,unpref
0,109,304,7,2,1062,technician,married,secondary,no,yes,no,cellular,may,other,1,unpref
0,943,4,9,1,-2870,management,single,tertiary,no,yes,no,unknown,may,unknown,1,yes
0,300,0,11,2,501,admin.,married,secondary,no,no,no,cellular,jul,unknown,1,unpref
0,373,0,7,1,1935,services,married,secondary,no,no,no,unknown,jun,unknown,1,unpref
0,79,1,4,2,-1810,management,single,tertiary,no,yes,no,unknown,jun,unknown,1,unpref
0,417,0,13,3,2060,housemaid,single,secondary,no,yes,yes,unknown,may,unknown,1,unpref
0,103,3,13,1,-197,unemployed,married,primary,no,yes,no,unknown,may,unknown,1,unpref
0,150,0,12,1,660,admin.,married,secondary,no,yes,no,cellular,may,unknown,1,unpref
0,101,0,13,2,3103,unknown,single,tertiary,no,no,no,unknown,jun,unknown,1,unpref
3,148,290,11,2,190,technician,married,secondary,no,yes,no,cellular,may,failure,1,unpref
0,414,0,11,3,1432,blue-collar,married,secondary,no,yes,yes,cellular,aug,unknown,1,unpref
0,379,0,12,1,128,services,married,secondary,no,no,yes,cellular,jul,unknown,1,unpref
0,230,0,15,4,2682,admin.,single,secondary,no,no,no,cellular,nov,unknown,1,unpref
0,274,5,21,1,-906,technician,married,secondary,no,yes,no,cellular,jun,unknown,1,yes
0,236,0,28,3,1571,technician,married,tertiary,no,no,no,cellular,aug,unknown,1,unpref
0,335,0,13,1,4210,housemaid,married,primary,no,yes,no,cellular,aug,unknown,unpriv,unpref
0,233,0,6,1,1148,technician,married,secondary,no,no,no,cellular,aug,unknown,1,unpref
0,94,0,22,1,1410,management,married,tertiary,no,no,no,cellular,aug,unknown,1,unpref
3,84,181,14,1,1650,admin.,married,secondary,no,no,no,cellular,may,failure,1,unpref
0,206,0,30,3,864,blue-collar,married,secondary,no,yes,no,telephone,jul,unknown,1,unpref
0,40,0,2,3,3319,management,single,tertiary,no,yes,no,cellular,may,unknown,1,unpref
0,198,0,3,1,-463,blue-collar,married,primary,no,no,no,unknown,jun,unknown,1,unpref
0,72,0,19,1,3999,technician,married,primary,no,no,no,cellular,aug,unknown,1,unpref
1,380,223,25,1,-1577,admin.,single,secondary,no,no,no,cellular,jan,failure,1,unpref
4,7,282,29,1,2670,technician,married,secondary,no,no,no,cellular,jul,other,1,unpref
0,115,0,23,3,246,management,divorced,tertiary,no,no,no,cellular,aug,unknown,1,unpref
0,100,0,9,1,-1065,admin.,married,secondary,no,yes,no,cellular,may,unknown,1,unpref
0,131,0,17,2,3256,housemaid,single,secondary,no,no,no,telephone,nov,unknown,1,unpref
0,25,0,24,4,992,technician,married,secondary,no,yes,no,cellular,aug,unknown,1,unpref
3,510,224,14,1,-599,admin.,single,tertiary,no,yes,no,cellular,may,failure,1,unpref
2,197,298,14,1,333,blue-collar,married,secondary,no,yes,no,cellular,may,failure,1,unpref
0,35,0,19,6,-2329,technician,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,195,0,17,2,8599,retired,married,secondary,no,no,no,cellular,nov,unknown,1,unpref
0,122,0,6,1,957,management,single,tertiary,no,no,no,cellular,jul,unknown,1,unpref
0,93,0,14,1,3799,admin.,divorced,secondary,no,no,no,unknown,apr,unknown,1,unpref
0,292,3,12,3,51,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,1,unpref
0,199,0,29,28,-73,services,married,secondary,no,yes,yes,unknown,jun,unknown,1,unpref
0,110,0,23,4,1630,services,married,secondary,no,no,yes,cellular,nov,unknown,1,unpref
0,11,0,23,1,1365,management,married,tertiary,no,no,yes,cellular,jul,unknown,1,unpref
0,773,0,2,1,2273,retired,married,secondary,no,yes,no,unknown,jun,unknown,1,unpref
0,186,0,21,3,806,blue-collar,married,primary,no,no,no,cellular,aug,unknown,1,unpref
0,129,0,21,4,3650,unemployed,single,secondary,no,yes,no,cellular,aug,unknown,1,unpref
0,153,0,21,1,8687,management,single,tertiary,no,yes,yes,cellular,nov,unknown,1,unpref
0,79,0,13,2,-1214,self-employed,married,secondary,no,yes,yes,cellular,jul,unknown,1,unpref
0,67,0,21,3,3310,management,divorced,tertiary,no,no,no,cellular,aug,unknown,1,unpref
0,204,0,14,1,1722,services,single,secondary,no,no,no,cellular,feb,unknown,1,unpref
0,526,48,20,3,2749,blue-collar,divorced,secondary,no,yes,no,cellular,nov,other,1,yes
0,368,9,24,1,-1209,technician,single,secondary,no,yes,no,cellular,may,unknown,1,yes
1,236,263,6,2,834,admin.,married,secondary,no,yes,no,cellular,nov,failure,1,unpref
2,17,306,20,1,4449,admin.,single,tertiary,no,yes,no,cellular,feb,failure,1,unpref
0,327,0,5,1,1284,blue-collar,married,secondary,no,no,no,cellular,aug,unknown,1,yes
0,106,6,8,2,100,admin.,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
2,146,269,9,1,4800,management,married,tertiary,no,yes,no,cellular,nov,failure,1,yes
1,271,99,7,1,7611,management,single,tertiary,no,yes,no,cellular,feb,failure,1,unpref
0,0,1,4,4,5660,admin.,married,secondary,no,yes,no,unknown,jun,unknown,1,unpref
0,479,0,16,5,982,blue-collar,single,secondary,no,yes,no,unknown,may,unknown,1,unpref
1,568,70,9,1,1890,management,divorced,tertiary,no,no,no,cellular,jun,failure,1,unpref
0,107,1,5,3,-2219,blue-collar,married,secondary,no,no,yes,cellular,feb,unknown,1,unpref
0,194,0,27,1,1887,management,single,tertiary,no,no,no,cellular,jul,unknown,1,unpref
2,204,93,3,1,1299,blue-collar,single,primary,no,no,no,cellular,jul,success,1,yes
0,140,0,9,2,-1234,management,married,tertiary,no,yes,no,cellular,may,unknown,1,unpref
0,203,0,6,1,3084,blue-collar,married,primary,no,no,no,unknown,may,unknown,1,unpref
0,37,4,17,2,327,student,single,secondary,no,no,no,cellular,nov,unknown,1,unpref
0,348,0,16,2,-51,technician,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,106,0,7,10,5814,management,married,tertiary,no,no,no,cellular,aug,unknown,1,unpref
0,97,16,12,3,2749,management,single,tertiary,no,no,no,telephone,apr,unknown,1,unpref
0,295,0,10,1,2654,retired,divorced,tertiary,no,no,no,cellular,may,unknown,unpriv,unpref
0,180,0,8,1,61,management,married,tertiary,no,no,no,unknown,jun,unknown,1,unpref
1,362,202,1,1,-1073,services,single,primary,no,yes,no,cellular,sep,failure,1,unpref
0,155,0,17,3,-78,technician,single,tertiary,no,no,no,cellular,aug,unknown,1,unpref
0,260,0,13,1,1868,blue-collar,married,secondary,no,yes,no,cellular,nov,unknown,1,unpref
0,318,0,23,4,46,management,married,primary,no,yes,no,unknown,may,unknown,1,unpref
0,259,0,20,1,5434,management,married,tertiary,no,no,no,cellular,nov,unknown,1,unpref
0,184,328,10,1,3941,blue-collar,married,unknown,no,yes,no,cellular,may,failure,unpriv,unpref
0,5,0,12,6,1744,technician,married,secondary,no,yes,no,cellular,aug,unknown,1,unpref
1,63,47,13,1,8046,management,married,tertiary,no,no,no,cellular,nov,failure,1,yes
4,488,332,30,1,1751,blue-collar,single,secondary,no,yes,no,cellular,apr,failure,1,yes
0,227,0,19,1,15976,entrepreneur,married,tertiary,no,no,no,unknown,jun,unknown,1,unpref
0,369,0,18,1,1323,services,single,secondary,no,yes,no,unknown,may,unknown,1,yes
0,220,11,23,4,446,management,married,tertiary,no,yes,no,cellular,apr,unknown,1,unpref
0,211,0,27,2,413,blue-collar,divorced,secondary,no,yes,no,cellular,may,unknown,1,unpref
0,107,25,6,1,891,management,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,326,0,16,2,1689,technician,single,secondary,no,yes,no,unknown,may,unknown,1,unpref
3,321,188,4,2,1545,management,married,tertiary,no,no,no,cellular,nov,failure,unpriv,yes
0,486,0,17,3,1977,retired,married,tertiary,no,no,no,telephone,jun,unknown,1,yes
0,129,2,5,1,2007,management,married,primary,no,yes,no,cellular,may,unknown,1,unpref
0,230,0,13,1,-1479,services,married,secondary,no,yes,no,cellular,jul,unknown,1,unpref
0,41,0,15,12,2143,housemaid,married,tertiary,no,yes,no,cellular,aug,unknown,1,unpref
0,210,0,25,2,-112,entrepreneur,married,tertiary,yes,no,no,cellular,aug,unknown,1,unpref
0,351,0,15,1,1570,technician,divorced,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,43,0,20,1,144,admin.,married,tertiary,no,yes,no,cellular,nov,unknown,1,unpref
0,63,0,18,2,2375,blue-collar,single,tertiary,no,no,yes,cellular,jul,unknown,1,unpref
0,109,0,24,1,2998,technician,single,tertiary,no,no,no,cellular,aug,unknown,1,unpref
1,208,224,1,1,833,technician,single,secondary,no,no,no,cellular,jun,failure,unpriv,unpref
0,152,1,3,1,-2544,blue-collar,divorced,secondary,no,yes,no,cellular,may,unknown,1,unpref
0,102,0,5,2,921,blue-collar,divorced,secondary,no,yes,no,cellular,may,unknown,1,unpref
0,0,52,30,1,3802,admin.,divorced,secondary,no,yes,no,cellular,jan,failure,1,unpref
0,795,0,25,4,5739,management,single,tertiary,no,no,no,cellular,aug,unknown,1,unpref
0,476,0,10,2,2668,technician,married,secondary,no,no,yes,unknown,may,unknown,1,unpref
0,52,8,6,1,-41,admin.,divorced,secondary,no,no,no,cellular,mar,unknown,unpriv,unpref
0,287,0,5,1,-214,technician,single,tertiary,no,no,yes,cellular,jul,unknown,1,unpref
0,89,0,27,1,4512,blue-collar,married,tertiary,no,no,no,unknown,jun,unknown,1,unpref
0,197,0,3,1,-5113,technician,divorced,secondary,no,no,no,cellular,aug,unknown,1,unpref
0,182,0,20,1,2772,services,married,secondary,no,yes,no,cellular,may,unknown,1,unpref
0,256,0,21,1,1021,blue-collar,married,primary,no,no,no,cellular,jul,unknown,1,unpref
0,637,0,27,6,1082,management,single,tertiary,no,no,no,cellular,aug,unknown,unpriv,unpref
0,45,0,2,4,1474,blue-collar,single,secondary,no,yes,yes,unknown,jun,unknown,1,unpref
0,39,0,9,2,-1349,admin.,divorced,secondary,no,no,yes,cellular,nov,unknown,1,unpref
0,390,0,17,2,-2943,self-employed,married,secondary,no,no,no,cellular,apr,unknown,1,unpref
0,613,0,15,1,732,technician,married,tertiary,no,yes,yes,cellular,aug,unknown,1,yes
2,101,260,28,1,1645,technician,single,secondary,no,yes,no,unknown,may,failure,1,unpref
0,334,0,24,4,1127,blue-collar,married,primary,no,yes,no,unknown,may,unknown,1,unpref
1,106,335,17,1,1774,blue-collar,married,secondary,no,yes,no,cellular,may,failure,1,unpref
0,256,0,15,4,3397,admin.,married,secondary,no,no,no,unknown,jun,unknown,1,unpref
0,457,0,2,3,9027,technician,single,tertiary,no,yes,no,unknown,jun,unknown,1,unpref
4,129,234,12,1,-607,admin.,single,tertiary,no,yes,no,cellular,may,failure,1,unpref
8,29,247,19,1,4636,management,married,tertiary,no,yes,no,cellular,apr,other,1,unpref
0,383,0,30,1,-2218,blue-collar,single,secondary,no,yes,yes,unknown,may,unknown,1,unpref
0,220,499,11,1,-865,technician,single,secondary,no,yes,no,cellular,may,failure,1,unpref
0,215,0,12,1,5281,blue-collar,married,secondary,no,no,no,unknown,jun,unknown,1,unpref
0,118,0,4,2,218,blue-collar,single,secondary,no,no,yes,unknown,may,unknown,1,unpref
0,334,0,22,1,-859,management,single,tertiary,no,no,no,cellular,apr,unknown,1,unpref
0,144,0,3,1,1015,blue-collar,married,unknown,no,no,no,unknown,jun,unknown,1,unpref
0,243,0,10,2,781,management,single,secondary,no,no,no,cellular,may,unknown,1,unpref
0,53,215,20,1,7173,management,divorced,tertiary,no,yes,yes,cellular,nov,failure,1,unpref
1,167,282,23,1,10329,management,single,tertiary,no,no,no,cellular,dec,success,1,yes
0,604,3,12,3,1908,management,single,tertiary,no,yes,no,cellular,may,unknown,unpriv,unpref
0,0,0,6,1,5813,self-employed,single,tertiary,no,no,no,cellular,jun,unknown,1,unpref
0,165,0,26,14,10059,services,married,primary,no,no,no,cellular,nov,unknown,unpriv,unpref
0,216,374,15,4,5884,management,single,tertiary,no,yes,no,cellular,aug,failure,1,unpref
0,183,0,6,1,-344,blue-collar,single,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,12,0,7,1,-4912,unemployed,married,unknown,no,no,no,unknown,may,unknown,1,unpref
0,533,0,7,7,4354,admin.,married,primary,no,yes,no,unknown,may,unknown,1,unpref
