previous,duration,pdays,day,campaign,balance,job,marital,education,default,housing,loan,contact,month,poutcome,age,y
2,174,123,19,1,7480,blue-collar,married,primary,no,no,no,telephone,nov,success,unpriv,unpref
0,110,0,11,2,-2381,management,single,tertiary,no,yes,no,cellular,may,unknown,1,unpref
0,503,0,6,3,3538,management,single,tertiary,no,no,no,cellular,aug,unknown,1,unpref
0,232,0,29,1,-1814,technician,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,152,0,20,1,1826,technician,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,106,0,25,9,-570,services,married,secondary,no,yes,no,cellular,jul,unknown,1,unpref
0,140,0,9,2,-1479,management,married,tertiary,no,yes,yes,cellular,aug,unknown,1,unpref
0,433,0,15,1,1386,technician,married,secondary,no,yes,no,cellular,nov,unknown,1,yes
0,446,1,9,2,2116,management,single,tertiary,no,yes,yes,cellular,may,unknown,1,unpref
0,209,0,24,3,476,management,married,tertiary,no,yes,no,unknown,jun,unknown,unpriv,yes
0,83,0,14,2,-1758,management,single,tertiary,no,no,no,cellular,aug,unknown,unpriv,unpref
2,149,144,23,1,3459,student,married,secondary,no,no,no,cellular,nov,success,1,unpref
5,329,296,9,2,3876,technician,divorced,tertiary,no,yes,no,cellular,may,other,1,unpref
0,200,0,29,5,-81,technician,married,secondary,no,no,no,telephone,jul,unknown,1,unpref
0,132,0,21,4,1462,technician,single,tertiary,no,yes,no,cellular,jul,unknown,1,unpref
0,69,2,25,2,-2083,blue-collar,married,primary,no,yes,no,unknown,may,unknown,1,unpref
0,62,0,29,1,1691,blue-collar,married,primary,no,yes,no,unknown,may,unknown,1,unpref
0,40,0,22,1,-470,technician,married,secondary,no,yes,yes,unknown,may,unknown,1,unpref
0,227,0,21,1,662,services,single,secondary,no,yes,yes,unknown,may,unknown,1,unpref
0,11,0,9,1,878,blue-collar,married,secondary,no,yes,no,unknown,jun,unknown,1,unpref
0,184,234,27,3,3824,management,single,tertiary,no,no,no,cellular,aug,success,1,unpref
0,259,0,19,2,-38,admin.,divorced,secondary,no,no,no,unknown,jun,unknown,1,unpref
0,181,0,30,1,67,admin.,single,secondary,no,yes,yes,unknown,may,unknown,1,unpref
0,249,0,14,1,776,blue-collar,married,secondary,no,yes,no,cellular,nov,unknown,1,unpref
0,651,1,8,2,2453,blue-collar,single,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,0,0,20,1,1089,unemployed,divorced,secondary,no,no,yes,cellular,jun,unknown,1,unpref
1,110,177,20,1,4597,retired,single,tertiary,no,no,no,telephone,jan,failure,1,unpref
0,628,0,10,1,818,management,single,secondary,no,no,yes,cellular,may,unknown,1,yes
0,544,0,28,18,745,blue-collar,married,primary,no,no,no,cellular,aug,unknown,1,yes
0,296,0,23,10,731,blue-collar,married,primary,no,yes,no,unknown,may,unknown,1,unpref
0,634,0,23,3,206,retired,married,primary,no,no,no,telephone,jul,unknown,1,unpref
0,478,0,24,1,1495,services,single,secondary,no,yes,no,unknown,may,unknown,1,unpref
58,6,205,1,1,3392,unemployed,single,primary,no,yes,no,cellular,may,other,unpriv,unpref
0,131,0,6,2,2122,blue-collar,divorced,primary,no,no,no,unknown,jun,unknown,unpriv,unpref
1,72,57,23,1,-2590,technician,single,secondary,no,no,no,cellular,oct,failure,1,yes
0,124,269,10,1,-3179,management,single,tertiary,no,yes,no,cellular,may,failure,1,unpref
0,172,0,9,8,461,admin.,single,secondary,no,yes,no,unknown,jun,unknown,1,unpref
0,197,0,22,1,-30,services,single,secondary,no,yes,yes,unknown,may,unknown,1,unpref
0,190,0,11,5,2727,technician,married,secondary,no,no,no,cellular,aug,unknown,1,unpref
0,320,1,6,1,-2160,management,single,tertiary,no,yes,no,unknown,jun,unknown,1,unpref
0,107,0,8,1,-4742,blue-collar,married,unknown,no,yes,no,unknown,may,unknown,1,unpref
0,203,0,1,1,-173,blue-collar,married,secondary,no,no,no,unknown,may,unknown,1,unpref
0,517,1,10,1,5859,management,married,tertiary,no,yes,no,cellular,apr,unknown,1,unpref
0,183,1,6,3,-368,blue-collar,married,unknown,no,no,yes,unknown,jun,unknown,1,unpref
0,699,22,8,1,1616,technician,married,secondary,no,no,no,cellular,aug,unknown,1,yes
2,259,283,24,1,1684,management,married,secondary,no,yes,no,cellular,apr,success,1,unpref
0,178,0,14,1,20,retired,single,secondary,no,no,no,cellular,nov,unknown,1,yes
0,108,6,6,1,-3227,services,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,149,246,18,6,-285,retired,married,secondary,no,yes,no,cellular,may,other,1,unpref
0,125,0,26,16,2713,technician,married,secondary,no,no,no,cellular,aug,unknown,1,unpref
0,281,0,8,1,-1826,management,single,secondary,no,no,no,cellular,feb,unknown,1,unpref
0,53,0,27,2,914,blue-collar,married,primary,no,yes,no,unknown,may,unknown,1,unpref
0,287,0,24,2,-1155,blue-collar,single,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,325,0,22,1,-12,management,married,tertiary,no,yes,no,cellular,jul,unknown,1,unpref
0,497,0,27,2,-290,blue-collar,single,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,396,0,16,3,-1558,retired,married,unknown,no,no,no,unknown,jun,unknown,unpriv,unpref
2,243,310,5,6,-539,management,divorced,secondary,no,yes,no,cellular,may,failure,unpriv,unpref
14,144,156,13,2,-1092,blue-collar,married,secondary,no,yes,no,cellular,may,failure,1,unpref
0,51,0,7,1,1533,blue-collar,married,primary,no,yes,no,cellular,jul,unknown,1,unpref
0,161,0,19,2,68,admin.,divorced,secondary,no,no,yes,cellular,jul,unknown,1,unpref
0,593,0,16,9,-616,blue-collar,single,secondary,no,yes,no,unknown,jun,unknown,1,yes
0,215,0,23,2,1118,blue-collar,married,secondary,no,yes,no,cellular,jul,unknown,1,unpref
0,190,0,8,3,360,management,married,tertiary,no,yes,no,cellular,aug,unknown,1,unpref
1,271,412,8,1,5360,management,married,secondary,no,yes,no,cellular,may,failure,1,unpref
0,143,2,26,1,-122,technician,single,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,28,0,1,1,4918,self-employed,single,primary,no,no,yes,cellular,jun,unknown,1,unpref
0,368,0,9,2,2663,management,single,tertiary,no,yes,no,cellular,jul,unknown,1,unpref
0,193,5,4,1,-5071,unemployed,married,primary,no,yes,yes,cellular,apr,unknown,1,unpref
0,240,0,28,1,2473,management,single,tertiary,no,yes,no,unknown,may,unknown,1,unpref
9,142,135,1,1,1396,entrepreneur,married,tertiary,no,no,no,cellular,feb,other,1,unpref
0,186,6,3,1,-622,management,married,tertiary,no,no,no,cellular,sep,unknown,1,unpref
0,213,0,22,1,-843,technician,married,secondary,no,yes,no,unknown,jun,unknown,1,unpref
12,75,145,11,3,7460,blue-collar,single,tertiary,no,yes,no,cellular,may,other,1,unpref
0,204,147,19,1,1966,self-employed,married,tertiary,no,yes,no,cellular,nov,failure,1,unpref
0,221,0,15,1,285,blue-collar,married,primary,no,yes,no,unknown,may,unknown,1,unpref
6,342,316,7,1,2280,technician,single,secondary,no,yes,no,cellular,may,failure,1,unpref
0,168,0,4,1,-1638,technician,married,secondary,no,yes,no,cellular,feb,unknown,1,unpref
0,163,0,4,1,1646,admin.,married,secondary,no,no,no,unknown,jun,unknown,1,unpref
0,240,0,15,1,8787,unemployed,married,unknown,no,no,no,cellular,aug,unknown,1,unpref
0,156,0,29,1,-3632,management,single,tertiary,no,no,no,cellular,jul,unknown,1,unpref
0,463,0,8,2,10776,services,married,tertiary,no,no,yes,telephone,jun,unknown,1,unpref
0,116,0,13,2,-1332,management,married,tertiary,no,no,yes,cellular,jul,unknown,1,unpref
1,70,113,13,1,4243,housemaid,married,secondary,no,yes,no,cellular,apr,failure,1,unpref
0,297,0,12,1,1759,blue-collar,married,secondary,no,no,no,unknown,may,unknown,1,unpref
0,572,0,5,1,1640,technician,married,secondary,no,no,no,unknown,oct,unknown,1,yes
0,485,0,20,4,6252,management,divorced,tertiary,no,no,no,cellular,aug,unknown,1,unpref
0,216,0,2,2,1608,management,single,tertiary,no,no,no,cellular,sep,unknown,1,unpref
0,46,0,8,2,5129,admin.,single,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,370,6,22,2,4205,technician,married,tertiary,no,no,no,cellular,aug,unknown,1,unpref
0,126,1,27,1,2921,blue-collar,married,primary,no,yes,no,unknown,may,unknown,1,unpref
4,73,201,16,1,7302,technician,single,secondary,no,yes,yes,cellular,sep,success,unpriv,yes
0,476,0,16,6,1149,blue-collar,married,secondary,no,yes,yes,cellular,may,unknown,1,unpref
3,199,214,14,1,2853,blue-collar,single,secondary,no,yes,no,cellular,may,failure,1,unpref
0,196,0,5,4,28,management,single,secondary,no,no,no,cellular,jun,unknown,1,yes
0,119,6,3,1,2562,housemaid,married,secondary,no,no,no,telephone,feb,unknown,1,unpref
0,282,3,11,4,1860,management,single,tertiary,no,yes,no,cellular,feb,unknown,1,unpref
0,130,0,16,1,1354,management,single,tertiary,no,yes,no,unknown,may,unknown,1,unpref
0,282,0,23,1,876,entrepreneur,divorced,tertiary,no,yes,no,unknown,may,unknown,1,unpref
0,497,144,5,1,5902,management,married,tertiary,no,no,no,cellular,may,success,1,yes
0,285,0,14,1,-985,blue-collar,married,primary,no,yes,yes,cellular,jul,unknown,1,unpref
0,164,0,14,1,179,management,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,146,0,13,1,3517,housemaid,married,primary,no,no,no,unknown,jun,unknown,1,unpref
0,72,0,15,1,631,services,single,primary,no,no,no,cellular,jun,unknown,1,unpref
0,233,0,2,1,-1421,management,single,tertiary,no,yes,no,unknown,may,unknown,1,unpref
0,137,217,11,1,-2028,admin.,married,secondary,no,yes,no,cellular,nov,failure,1,yes
0,382,0,28,14,-3616,technician,divorced,secondary,no,no,yes,cellular,aug,unknown,1,unpref
0,220,0,25,5,2990,retired,single,tertiary,no,no,yes,cellular,jul,unknown,1,unpref
0,187,0,20,2,700,technician,single,unknown,no,no,no,cellular,oct,unknown,1,unpref
2,88,182,22,1,4198,blue-collar,married,primary,no,yes,yes,cellular,nov,failure,1,unpref
0,170,29,13,1,3433,technician,single,tertiary,no,yes,no,cellular,jul,unknown,1,unpref
0,135,3,7,1,-625,services,divorced,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,6,0,22,1,6291,management,married,tertiary,no,no,no,cellular,aug,unknown,1,unpref
0,121,0,29,1,-3618,blue-collar,married,secondary,no,yes,yes,cellular,jul,unknown,1,unpref
0,22,4,19,3,2408,management,single,tertiary,no,no,no,cellular,nov,unknown,1,unpref
0,77,0,16,2,754,entrepreneur,married,secondary,no,no,no,cellular,aug,unknown,1,unpref
0,392,0,22,2,367,blue-collar,married,primary,no,yes,no,telephone,aug,unknown,1,unpref
0,77,0,24,4,1845,management,single,tertiary,no,no,no,cellular,aug,unknown,1,unpref
0,163,0,19,1,1697,management,married,tertiary,no,no,no,cellular,jul,unknown,1,unpref
6,106,323,12,1,4905,blue-collar,married,secondary,no,yes,no,cellular,apr,failure,1,unpref
0,168,17,17,1,-2056,blue-collar,married,secondary,no,yes,yes,cellular,apr,failure,1,unpref
0,593,0,5,1,2710,management,married,tertiary,no,yes,no,cellular,apr,unknown,unpriv,unpref
0,436,1,16,1,4417,services,married,primary,no,yes,no,cellular,apr,unknown,1,unpref
0,392,0,7,1,660,technician,married,secondary,no,yes,no,cellular,jul,unknown,1,unpref
0,230,1,20,1,373,management,married,tertiary,no,yes,no,cellular,apr,unknown,1,unpref
0,116,0,20,1,-884,student,single,secondary,no,no,no,cellular,aug,unknown,1,unpref
0,627,0,21,4,638,blue-collar,divorced,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,116,0,11,2,-1139,blue-collar,married,secondary,no,yes,yes,cellular,jul,unknown,1,unpref
0,180,0,5,1,-201,technician,married,tertiary,no,yes,no,unknown,may,unknown,1,unpref
0,311,0,7,1,-514,management,married,tertiary,no,no,no,cellular,jul,unknown,1,unpref
0,0,27,2,1,4740,unemployed,single,tertiary,yes,no,no,cellular,jun,success,unpriv,unpref
0,30,0,14,2,-3682,admin.,single,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,206,0,26,1,-1316,services,married,secondary,no,yes,yes,unknown,may,unknown,1,unpref
0,106,0,29,1,1068,admin.,single,tertiary,no,yes,no,cellular,jul,unknown,unpriv,unpref
0,617,0,11,1,-1071,technician,married,secondary,no,yes,yes,unknown,may,unknown,1,unpref
0,158,0,12,1,1051,retired,married,primary,no,no,no,cellular,aug,unknown,1,unpref
0,180,0,17,4,-458,blue-collar,married,secondary,no,yes,no,cellular,nov,unknown,1,unpref
2,120,270,3,14,74,self-employed,divorced,secondary,no,no,no,cellular,feb,success,1,unpref
0,12,0,11,1,1481,blue-collar,married,primary,no,yes,no,cellular,may,unknown,1,unpref
0,257,0,5,1,-284,management,married,tertiary,no,yes,no,unknown,may,unknown,1,unpref
0,54,0,10,2,-264,admin.,single,secondary,no,no,no,cellular,aug,unknown,1,unpref
1,118,121,7,1,739,entrepreneur,married,tertiary,no,yes,no,cellular,nov,other,1,yes
0,253,0,25,5,949,management,divorced,tertiary,no,yes,no,unknown,jun,unknown,1,unpref
0,887,0,1,1,-4734,management,single,tertiary,no,no,yes,cellular,jul,unknown,1,yes
0,334,68,22,1,2410,blue-collar,married,secondary,no,no,no,cellular,nov,success,1,yes
0,170,0,12,1,1281,blue-collar,married,secondary,no,no,no,unknown,jun,unknown,1,unpref
0,190,0,6,2,1424,technician,married,tertiary,no,no,no,cellular,aug,unknown,1,unpref
0,56,0,16,3,32,management,single,tertiary,no,yes,no,cellular,jul,unknown,1,unpref
0,139,0,6,1,359,management,single,tertiary,no,yes,no,unknown,may,unknown,1,unpref
0,88,0,21,1,-628,management,single,tertiary,no,no,no,cellular,aug,unknown,1,unpref
0,83,0,18,1,-1732,self-employed,divorced,secondary,no,yes,yes,cellular,aug,unknown,1,unpref
0,160,0,5,1,-1355,retired,married,secondary,no,no,no,cellular,feb,unknown,1,unpref
0,544,0,15,1,2340,blue-collar,single,secondary,no,yes,no,cellular,may,unknown,1,unpref
2,436,159,20,1,3837,technician,married,tertiary,no,yes,no,cellular,nov,failure,1,unpref
0,0,0,27,1,25593,entrepreneur,married,primary,no,no,no,telephone,jan,unknown,unpriv,unpref
0,304,2,27,2,4251,blue-collar,married,primary,no,yes,no,unknown,may,unknown,1,unpref
0,327,0,23,3,293,blue-collar,married,secondary,no,yes,no,cellular,jul,unknown,1,unpref
4,1034,190,6,1,10002,retired,divorced,primary,no,yes,yes,cellular,jan,failure,unpriv,yes
0,8,2,3,1,5323,retired,married,tertiary,no,no,no,cellular,may,unknown,1,unpref
0,290,0,19,1,615,services,single,secondary,no,no,no,cellular,jul,unknown,1,unpref
0,547,0,17,2,857,retired,married,secondary,no,no,no,unknown,jun,unknown,1,yes
0,250,1,18,7,-349,admin.,divorced,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,446,0,14,1,299,blue-collar,married,secondary,no,yes,no,cellular,jul,unknown,1,unpref
0,148,259,26,1,4481,student,divorced,secondary,no,yes,no,cellular,apr,failure,1,unpref
0,273,0,9,5,423,blue-collar,single,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,169,0,5,1,224,admin.,single,primary,no,yes,no,unknown,may,unknown,1,unpref
0,832,31,21,1,8052,technician,single,secondary,no,no,no,cellular,aug,unknown,1,unpref
1,216,242,4,1,-4575,services,married,secondary,no,no,yes,cellular,feb,failure,1,unpref
7,355,303,12,1,3253,blue-collar,divorced,primary,no,yes,no,telephone,sep,other,1,unpref
0,8,0,30,4,4157,management,married,tertiary,no,no,no,cellular,jul,unknown,1,unpref
0,205,0,16,5,523,technician,married,secondary,no,yes,no,unknown,jun,unknown,1,unpref
3,1471,190,4,1,11181,retired,divorced,primary,no,yes,no,cellular,jan,failure,1,yes
0,92,203,6,1,3298,blue-collar,married,secondary,no,no,no,cellular,may,failure,1,unpref
0,232,0,23,1,2354,blue-collar,married,secondary,no,yes,no,cellular,jul,unknown,1,unpref
2,395,283,8,2,1417,technician,married,secondary,no,yes,no,cellular,apr,failure,1,unpref
0,0,0,19,1,2433,entrepreneur,divorced,secondary,no,no,no,unknown,may,unknown,1,unpref
0,390,0,9,1,1657,blue-collar,married,secondary,no,yes,no,cellular,jul,unknown,1,unpref
0,274,0,19,1,329,management,married,tertiary,no,no,no,cellular,nov,unknown,1,unpref
0,271,0,26,2,342,technician,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,227,0,17,1,825,blue-collar,divorced,secondary,no,no,no,cellular,apr,unknown,1,unpref
0,96,9,6,7,-3207,blue-collar,married,primary,no,yes,no,unknown,jun,unknown,1,unpref
0,257,0,6,8,1348,management,divorced,primary,no,yes,no,unknown,jun,unknown,1,unpref
0,530,59,4,1,2971,management,single,tertiary,no,yes,yes,cellular,may,unknown,1,unpref
2,44,349,15,2,1217,technician,married,secondary,no,yes,no,cellular,may,failure,1,unpref
0,173,28,17,1,1287,admin.,married,secondary,no,yes,no,cellular,jul,unknown,1,unpref
0,229,75,15,6,-406,technician,married,primary,no,yes,no,cellular,aug,failure,1,unpref
0,203,1,13,1,1406,admin.,single,secondary,no,yes,no,cellular,jul,unknown,1,unpref
0,366,0,29,5,4947,self-employed,single,secondary,no,no,no,cellular,jul,unknown,1,unpref
0,42,0,18,1,1943,technician,married,secondary,no,no,no,cellular,aug,unknown,1,unpref
0,218,0,3,5,-2842,technician,married,secondary,no,yes,yes,cellular,jul,unknown,1,unpref
0,30,0,21,2,2344,management,married,unknown,no,no,no,cellular,feb,unknown,1,yes
0,176,0,23,1,1986,technician,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,74,41,7,4,-1665,admin.,divorced,tertiary,no,yes,no,cellular,may,failure,1,unpref
3,446,332,15,1,-341,blue-collar,married,primary,no,yes,no,cellular,may,failure,1,yes
0,95,0,12,1,491,technician,married,secondary,no,no,no,cellular,aug,unknown,1,unpref
0,21,0,28,2,1442,management,single,tertiary,no,no,no,cellular,aug,unknown,1,unpref
1,442,327,9,1,175,student,single,secondary,no,no,no,cellular,may,failure,1,unpref
0,74,0,11,1,13159,admin.,divorced,secondary,no,yes,yes,cellular,aug,unknown,1,unpref
0,46,0,29,1,2654,student,married,tertiary,no,no,no,cellular,apr,unknown,1,unpref
0,129,5,16,2,1014,unemployed,single,secondary,no,no,no,telephone,aug,unknown,1,unpref
0,6,0,4,1,-873,management,married,tertiary,no,yes,no,cellular,may,unknown,1,unpref
0,475,0,8,1,-1245,admin.,single,secondary,no,no,no,unknown,jun,unknown,1,unpref
0,295,0,19,1,-909,management,single,tertiary,no,no,yes,unknown,may,unknown,1,unpref
0,97,0,15,1,3494,management,married,secondary,no,no,no,cellular,nov,unknown,1,unpref
0,20,0,14,2,6334,management,married,tertiary,no,no,yes,cellular,aug,unknown,1,unpref
0,196,0,7,2,834,blue-collar,married,secondary,no,no,no,cellular,aug,unknown,1,unpref
0,302,247,11,1,-660,technician,single,tertiary,no,yes,no,cellular,may,failure,1,unpref
0,62,0,10,1,1110,services,married,secondary,no,yes,no,cellular,jul,unknown,1,unpref
0,141,0,26,1,3487,blue-collar,married,primary,no,yes,yes,cellular,jan,unknown,1,unpref
0,311,1,21,2,2767,services,married,secondary,no,yes,no,cellular,jul,unknown,1,unpref
0,106,0,12,1,1909,entrepreneur,married,secondary,no,yes,no,cellular,apr,unknown,1,unpref
0,489,0,21,1,1279,entrepreneur,married,unknown,no,yes,no,unknown,may,unknown,unpriv,unpref
1,784,29,11,1,3352,management,married,tertiary,no,yes,no,telephone,apr,success,1,yes
0,500,0,15,2,3649,management,married,tertiary,no,no,no,cellular,aug,unknown,1,unpref
0,572,0,22,3,3253,technician,married,tertiary,no,yes,no,cellular,jul,unknown,1,yes
0,109,0,9,1,517,housemaid,divorced,primary,no,no,yes,cellular,jul,unknown,1,unpref
0,121,0,15,3,-1375,management,married,tertiary,no,yes,no,cellular,jul,unknown,1,unpref
0,290,0,4,1,312,technician,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,83,0,13,4,2459,technician,married,primary,no,no,no,unknown,jun,unknown,1,unpref
2,3,286,15,5,4556,admin.,single,secondary,no,yes,no,cellular,may,failure,1,unpref
0,210,0,21,2,46,management,single,tertiary,no,no,no,cellular,aug,unknown,1,unpref
4,137,85,24,1,13044,admin.,married,secondary,no,no,no,cellular,nov,failure,1,unpref
0,20,10,11,1,19726,unemployed,single,secondary,no,yes,no,cellular,may,failure,unpriv,yes
0,636,0,17,1,1640,self-employed,married,secondary,no,yes,yes,cellular,nov,unknown,1,unpref
0,347,0,15,5,51,blue-collar,married,primary,no,no,no,cellular,may,unknown,1,unpref
0,136,0,24,1,2203,technician,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,162,0,9,2,5418,management,married,tertiary,no,no,no,cellular,aug,unknown,1,unpref
0,4,0,22,1,-4173,management,married,primary,no,no,no,unknown,jun,unknown,1,unpref
0,214,87,2,1,-2436,admin.,married,primary,no,no,no,cellular,feb,success,1,unpref
0,404,0,3,1,266,technician,married,secondary,no,yes,no,cellular,may,unknown,1,unpref
0,184,93,16,1,801,management,single,tertiary,no,no,no,cellular,may,failure,1,yes
0,0,0,26,9,-802,management,married,unknown,no,yes,yes,cellular,aug,unknown,1,unpref
0,137,0,9,1,1612,unknown,single,unknown,no,no,no,cellular,jul,unknown,1,unpref
0,9,0,16,1,-577,services,single,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,214,0,16,1,-2352,management,single,tertiary,no,yes,no,unknown,may,unknown,1,unpref
0,164,0,1,1,1457,services,single,secondary,no,yes,no,unknown,jun,unknown,1,unpref
0,470,0,23,2,962,services,divorced,secondary,no,yes,no,cellular,aug,unknown,1,unpref
5,972,167,20,5,1397,blue-collar,single,secondary,no,yes,yes,cellular,jul,success,1,yes
0,191,0,20,1,250,management,married,tertiary,no,no,no,cellular,aug,unknown,1,unpref
1,683,143,10,1,4259,blue-collar,single,secondary,no,no,no,cellular,feb,success,1,yes
0,691,5,13,1,11622,retired,married,secondary,no,yes,no,telephone,apr,unknown,1,yes
0,203,0,7,2,958,admin.,single,secondary,no,yes,no,cellular,jul,unknown,1,unpref
0,171,0,17,1,2357,admin.,married,secondary,no,yes,no,cellular,feb,unknown,1,unpref
0,255,0,19,2,390,technician,single,tertiary,no,yes,no,cellular,nov,unknown,1,unpref
0,540,315,29,1,10154,student,single,secondary,no,no,no,cellular,jan,other,1,yes
0,413,0,19,5,1116,services,married,secondary,no,no,yes,cellular,aug,unknown,1,unpref
3,629,94,28,1,-3998,entrepreneur,married,tertiary,no,yes,yes,cellular,may,unknown,1,yes
3,390,238,21,1,-2471,blue-collar,married,secondary,no,yes,no,cellular,may,failure,1,unpref
0,257,0,14,2,-191,blue-collar,single,unknown,no,yes,no,cellular,may,unknown,1,unpref
0,356,0,21,4,1608,management,married,tertiary,no,yes,no,cellular,nov,unknown,1,unpref
1,172,142,19,1,-1616,blue-collar,married,secondary,no,yes,yes,cellular,nov,failure,1,unpref
0,170,135,22,1,-1243,self-employed,single,secondary,no,no,no,cellular,feb,failure,1,unpref
0,442,7,3,1,-1171,services,married,primary,no,yes,no,unknown,may,unknown,1,unpref
4,377,216,27,1,5798,management,married,primary,no,yes,no,cellular,apr,failure,1,yes
0,163,0,14,1,-208,technician,married,secondary,no,no,no,unknown,may,unknown,1,unpref
0,68,1,9,2,-2135,technician,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,495,0,11,3,-1504,entrepreneur,married,primary,no,yes,no,cellular,may,unknown,1,unpref
0,363,0,15,8,-558,management,married,tertiary,no,no,no,cellular,aug,unknown,1,unpref
0,59,0,17,4,-1126,management,divorced,tertiary,no,no,no,cellular,aug,unknown,1,unpref
0,249,0,19,1,2170,retired,divorced,primary,no,no,no,cellular,sep,unknown,unpriv,unpref
0,131,1,27,4,-3231,blue-collar,divorced,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,7,0,5,1,-2047,blue-collar,married,secondary,no,no,yes,cellular,aug,unknown,unpriv,unpref
4,498,72,13,8,10008,services,married,secondary,no,no,no,cellular,nov,failure,1,unpref
0,6,0,13,2,258,blue-collar,married,secondary,no,no,yes,cellular,jul,unknown,1,unpref
0,206,0,25,1,411,technician,married,primary,no,yes,no,cellular,jul,unknown,1,unpref
0,267,0,14,1,5000,management,divorced,tertiary,no,no,no,cellular,aug,unknown,1,unpref
0,70,0,27,1,-1775,admin.,married,secondary,no,no,yes,unknown,may,unknown,1,unpref
0,396,0,12,1,340,unknown,single,secondary,no,no,no,cellular,aug,unknown,1,unpref
0,170,0,9,1,6363,entrepreneur,married,secondary,no,yes,no,unknown,jun,unknown,1,unpref
0,113,0,10,2,-1496,management,married,tertiary,no,no,no,cellular,aug,unknown,1,unpref
0,95,0,3,1,2598,services,married,secondary,no,no,no,unknown,jun,unknown,1,unpref
0,968,0,12,2,909,blue-collar,divorced,secondary,no,yes,yes,unknown,jun,unknown,1,yes
0,202,0,15,4,1639,technician,married,secondary,no,yes,no,cellular,apr,unknown,1,unpref
0,289,0,6,1,1514,blue-collar,single,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,142,0,13,2,878,blue-collar,married,unknown,no,yes,no,cellular,jul,unknown,1,unpref
2,387,282,11,1,-2484,services,single,secondary,no,yes,no,cellular,may,other,1,unpref
0,145,0,7,5,1227,blue-collar,married,primary,no,no,no,unknown,jun,unknown,1,unpref
0,286,0,14,8,1732,blue-collar,married,secondary,no,yes,no,cellular,nov,unknown,1,unpref
0,473,0,16,2,265,management,single,tertiary,no,yes,no,unknown,may,unknown,1,unpref
0,157,0,24,8,535,management,single,tertiary,no,yes,no,cellular,jul,unknown,1,unpref
0,59,0,30,2,1673,technician,married,secondary,no,yes,yes,unknown,may,unknown,unpriv,unpref
0,167,352,15,2,-1461,services,single,secondary,no,yes,no,cellular,may,failure,unpriv,unpref
2,44,247,1,1,4212,blue-collar,married,secondary,no,yes,no,cellular,feb,failure,1,unpref
0,283,0,15,2,1935,blue-collar,single,tertiary,no,yes,no,unknown,jun,unknown,unpriv,unpref
0,276,0,12,4,8050,technician,single,tertiary,no,yes,no,cellular,nov,unknown,1,unpref
0,773,0,19,1,-713,blue-collar,single,tertiary,no,no,no,unknown,may,unknown,1,yes
0,112,19,14,1,-30,admin.,single,tertiary,no,no,no,cellular,jul,unknown,unpriv,unpref
5,501,180,2,1,6137,management,married,tertiary,no,yes,no,cellular,feb,success,1,yes
0,470,0,10,3,-226,management,single,tertiary,no,yes,no,cellular,may,unknown,1,unpref
0,158,281,29,1,-409,retired,married,secondary,no,no,no,telephone,jan,failure,1,unpref
0,19,0,26,1,-781,technician,single,secondary,no,yes,yes,unknown,may,unknown,1,unpref
0,401,0,12,4,-303,services,married,secondary,no,no,yes,cellular,jul,unknown,1,unpref
0,501,0,29,1,171,management,divorced,tertiary,no,yes,no,cellular,jan,unknown,1,yes
0,215,0,28,5,3354,blue-collar,single,primary,no,no,no,unknown,jun,unknown,1,unpref
0,126,0,17,1,-127,technician,divorced,tertiary,no,yes,no,cellular,may,unknown,1,unpref
0,481,59,6,1,2336,blue-collar,married,primary,no,no,no,cellular,aug,failure,unpriv,unpref
0,658,0,23,1,3923,admin.,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,66,5,5,1,1881,blue-collar,single,unknown,no,yes,no,cellular,may,unknown,1,unpref
0,167,1,12,1,3467,services,single,secondary,no,no,no,cellular,aug,unknown,1,unpref
0,759,254,12,2,66,blue-collar,married,secondary,no,yes,no,cellular,feb,failure,1,unpref
0,311,0,16,1,-3182,retired,married,secondary,no,yes,yes,unknown,jun,unknown,1,unpref
0,176,0,17,4,1400,blue-collar,married,secondary,no,no,no,cellular,nov,unknown,1,unpref
