previous,duration,pdays,day,campaign,balance,job,marital,education,default,housing,loan,contact,month,poutcome,age,y
0,250,0,28,1,1586,admin.,single,primary,no,yes,no,unknown,may,unknown,1,unpref
0,238,0,23,7,567,technician,single,secondary,no,no,no,unknown,aug,unknown,1,unpref
0,243,0,20,3,3167,admin.,married,secondary,no,no,no,unknown,jun,unknown,1,unpref
0,363,0,27,22,1381,retired,married,primary,no,yes,no,cellular,jul,unknown,1,unpref
0,204,0,8,2,-281,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,166,0,6,1,3786,management,divorced,tertiary,no,yes,no,cellular,may,unknown,1,unpref
0,138,0,7,1,-727,technician,single,tertiary,no,yes,no,unknown,may,unknown,1,unpref
0,160,0,24,1,1663,technician,married,tertiary,no,yes,no,unknown,may,unknown,1,unpref
0,229,0,26,3,763,management,married,tertiary,no,no,no,cellular,may,unknown,1,unpref
0,233,0,9,3,-152,management,single,tertiary,no,yes,yes,unknown,may,unknown,1,unpref
0,349,0,12,2,149,technician,single,tertiary,no,no,no,cellular,aug,unknown,1,yes
0,160,0,9,2,1397,technician,married,tertiary,no,yes,yes,unknown,jun,unknown,1,unpref
0,96,0,24,6,-1092,blue-collar,married,primary,no,yes,no,cellular,may,unknown,1,unpref
0,107,0,20,1,2179,blue-collar,married,secondary,no,no,no,unknown,jun,unknown,1,unpref
0,366,72,28,1,-748,blue-collar,married,tertiary,no,no,no,cellular,jan,success,1,yes
0,257,0,28,10,2967,management,married,tertiary,no,no,no,cellular,aug,unknown,1,yes
0,193,0,19,7,3601,management,married,tertiary,no,yes,no,cellular,aug,unknown,1,unpref
0,246,2,20,1,-597,entrepreneur,married,secondary,no,yes,yes,cellular,nov,unknown,1,unpref
0,628,0,2,2,546,blue-collar,married,primary,no,yes,no,unknown,jun,unknown,1,yes
0,263,9,9,1,1603,technician,single,secondary,no,yes,no,cellular,may,unknown,1,unpref
0,662,0,17,6,386,blue-collar,married,primary,no,yes,no,unknown,may,unknown,1,unpref
0,74,0,28,9,492,management,single,tertiary,no,no,no,cellular,jul,unknown,1,unpref
0,66,159,30,1,-645,management,single,tertiary,no,no,no,cellular,jan,failure,1,unpref
0,235,2,12,1,-2041,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,72,0,9,1,-1042,blue-collar,married,secondary,no,yes,no,cellular,jul,unknown,1,unpref
0,33,8,30,1,3130,self-employed,single,secondary,no,no,no,cellular,sep,success,unpriv,yes
0,387,0,19,1,2234,technician,married,tertiary,no,no,no,unknown,jun,unknown,1,unpref
0,72,0,15,1,-722,retired,married,tertiary,no,yes,no,cellular,aug,unknown,1,unpref
0,214,1,21,2,3252,admin.,married,secondary,no,no,no,cellular,jul,unknown,1,unpref
0,73,0,2,1,-864,blue-collar,married,primary,no,yes,no,unknown,jun,unknown,1,unpref
0,63,123,19,1,5608,housemaid,married,secondary,no,yes,no,cellular,may,other,unpriv,unpref
0,5,0,17,1,2033,services,married,tertiary,no,yes,no,cellular,nov,unknown,1,unpref
0,123,0,17,1,3425,admin.,single,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,732,0,15,3,1042,blue-collar,divorced,secondary,no,no,no,unknown,may,unknown,1,unpref
3,12,174,11,1,3977,admin.,divorced,secondary,no,yes,no,cellular,feb,failure,1,unpref
0,119,0,21,2,1198,management,single,tertiary,no,no,no,cellular,aug,unknown,1,unpref
0,110,314,15,1,-370,services,married,tertiary,no,yes,no,telephone,apr,other,1,unpref
0,130,1,15,3,-2664,technician,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,88,0,5,1,-803,services,married,tertiary,no,no,no,unknown,jun,unknown,1,unpref
0,572,0,12,5,-398,retired,married,secondary,no,no,no,cellular,apr,unknown,1,yes
1,104,118,12,3,-1827,management,married,tertiary,no,no,yes,cellular,feb,failure,1,unpref
0,95,0,5,1,2029,self-employed,married,primary,no,no,no,unknown,jun,unknown,unpriv,unpref
0,262,0,16,1,1522,technician,single,tertiary,no,no,no,cellular,nov,unknown,1,unpref
0,374,5,14,1,-200,services,single,secondary,no,no,no,cellular,nov,unknown,1,yes
0,105,0,12,2,6444,blue-collar,single,primary,no,yes,no,unknown,may,unknown,1,unpref
0,1,0,16,22,827,technician,married,secondary,no,yes,no,unknown,jun,unknown,1,unpref
0,952,0,4,1,2196,services,married,secondary,no,no,no,cellular,aug,unknown,1,yes
0,538,0,20,1,395,blue-collar,married,secondary,no,no,no,cellular,jul,unknown,1,unpref
0,103,0,2,3,3460,blue-collar,married,unknown,no,yes,no,unknown,jun,unknown,1,unpref
0,164,0,23,2,-932,management,married,tertiary,no,yes,no,cellular,jul,unknown,1,unpref
0,346,0,16,1,-1004,services,divorced,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,56,0,8,1,6677,retired,married,tertiary,no,yes,yes,cellular,may,unknown,1,unpref
0,408,0,24,2,3321,admin.,divorced,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,76,0,28,1,3258,admin.,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,29,0,23,1,-930,technician,single,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,725,0,15,1,1312,management,single,tertiary,no,yes,no,cellular,jul,unknown,1,unpref
0,186,0,14,5,167,blue-collar,single,primary,no,yes,no,cellular,may,unknown,1,unpref
0,593,0,27,7,1499,blue-collar,married,secondary,no,no,no,cellular,aug,unknown,1,yes
0,79,0,5,1,2429,unknown,divorced,unknown,no,no,no,telephone,may,unknown,1,unpref
0,101,0,14,1,-1957,blue-collar,married,secondary,no,yes,no,unknown,jun,unknown,1,unpref
0,182,0,16,1,1502,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,63,0,6,3,-188,technician,married,secondary,no,no,no,cellular,apr,unknown,1,unpref
0,11,0,20,1,-383,admin.,single,secondary,no,yes,no,cellular,may,unknown,1,unpref
0,116,0,11,1,-730,management,married,tertiary,no,yes,yes,cellular,may,unknown,1,unpref
0,60,0,18,1,1832,retired,single,tertiary,no,no,no,telephone,nov,unknown,1,unpref
0,162,0,7,1,3797,admin.,married,primary,no,no,no,telephone,aug,unknown,1,unpref
0,202,0,7,1,1082,management,married,unknown,no,no,no,unknown,jun,unknown,1,unpref
0,273,0,7,1,522,management,married,tertiary,no,no,no,unknown,may,unknown,1,unpref
0,101,4,7,1,-1849,blue-collar,married,primary,no,yes,no,cellular,may,unknown,1,unpref
0,269,1,21,2,-220,management,married,tertiary,no,yes,no,cellular,aug,unknown,1,unpref
0,135,0,7,1,792,management,married,tertiary,no,yes,no,cellular,jul,unknown,1,unpref
0,302,0,27,2,1844,management,married,secondary,no,yes,no,cellular,jul,unknown,1,unpref
0,0,0,4,2,1944,management,married,tertiary,no,no,no,cellular,aug,unknown,1,unpref
0,284,0,3,3,3695,blue-collar,married,primary,no,no,no,unknown,may,unknown,1,unpref
0,248,0,27,3,3274,management,married,tertiary,no,no,no,cellular,jul,unknown,1,unpref
0,70,0,30,4,2890,services,married,secondary,no,no,no,cellular,aug,unknown,1,unpref
0,280,0,1,1,-1507,unemployed,married,secondary,no,no,no,cellular,dec,unknown,1,unpref
3,313,233,16,1,-3370,services,married,unknown,no,yes,yes,cellular,may,failure,1,yes
0,394,1,11,1,4680,services,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,233,0,23,1,172,services,married,secondary,no,yes,no,cellular,nov,unknown,1,unpref
0,60,0,18,1,4011,blue-collar,married,primary,no,no,yes,unknown,jun,unknown,unpriv,unpref
0,667,1,3,4,-477,entrepreneur,married,secondary,no,yes,no,unknown,jun,unknown,1,unpref
0,313,9,12,1,429,admin.,married,secondary,no,no,no,cellular,sep,unknown,unpriv,unpref
0,287,1,7,1,2414,entrepreneur,married,tertiary,no,yes,no,unknown,jun,unknown,1,unpref
0,50,219,12,1,2161,self-employed,married,primary,no,yes,yes,cellular,may,failure,1,unpref
0,158,0,23,3,-788,services,married,secondary,no,no,no,unknown,may,unknown,1,unpref
0,143,0,17,1,-4,blue-collar,married,primary,no,yes,no,cellular,jul,unknown,1,unpref
0,519,0,3,1,1368,blue-collar,married,primary,no,yes,no,unknown,jun,unknown,1,unpref
0,65,0,15,1,-966,retired,married,secondary,no,yes,no,unknown,jun,unknown,1,unpref
0,191,0,30,1,2529,blue-collar,single,secondary,no,yes,no,cellular,jan,unknown,1,unpref
0,336,0,25,1,929,admin.,single,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,149,0,15,4,49,admin.,married,secondary,no,yes,yes,unknown,may,unknown,1,unpref
2,151,190,18,13,2356,self-employed,married,secondary,no,no,no,cellular,aug,other,1,unpref
0,433,0,11,1,1558,technician,married,secondary,no,no,no,unknown,may,unknown,1,unpref
0,54,0,17,1,3758,management,married,tertiary,no,yes,no,cellular,nov,unknown,1,unpref
0,27,0,28,1,-2168,services,married,secondary,no,no,yes,cellular,jul,unknown,1,unpref
0,670,0,17,1,2526,management,single,secondary,no,yes,no,cellular,apr,unknown,unpriv,unpref
0,0,2,6,1,-4688,technician,divorced,tertiary,no,yes,no,cellular,feb,unknown,1,unpref
0,219,0,26,1,2317,housemaid,married,primary,no,no,yes,cellular,jul,unknown,1,unpref
0,279,0,19,1,10168,blue-collar,married,primary,no,no,no,cellular,nov,unknown,1,unpref
0,193,117,21,1,4421,admin.,married,tertiary,no,yes,no,cellular,nov,other,1,unpref
0,170,0,5,1,-25,admin.,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,596,0,15,1,2152,services,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,267,0,16,4,-208,technician,married,secondary,no,yes,no,cellular,aug,unknown,1,unpref
0,1015,3,8,1,3149,admin.,single,secondary,no,yes,no,cellular,apr,unknown,1,yes
6,227,180,21,1,2839,admin.,single,tertiary,no,yes,no,cellular,nov,failure,1,unpref
0,268,0,23,2,71,management,married,unknown,no,yes,no,cellular,jul,unknown,1,unpref
0,36,0,4,1,3844,retired,married,secondary,no,no,no,cellular,feb,unknown,unpriv,yes
0,398,1,18,3,7804,admin.,single,primary,no,no,no,unknown,jul,unknown,1,unpref
0,258,0,28,28,-3653,services,married,primary,no,no,yes,cellular,jul,unknown,1,unpref
0,126,6,13,1,3646,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,1,unpref
0,87,0,28,1,-3380,blue-collar,married,primary,no,yes,no,cellular,may,unknown,1,unpref
3,290,231,18,4,2960,blue-collar,single,tertiary,no,yes,no,telephone,feb,failure,1,yes
0,30,0,18,1,3710,blue-collar,married,primary,no,no,no,cellular,aug,unknown,unpriv,unpref
0,330,0,3,1,521,technician,single,primary,no,yes,no,cellular,feb,unknown,1,unpref
2,173,172,2,1,4560,technician,single,secondary,no,no,no,cellular,feb,failure,1,unpref
0,544,0,27,1,6823,management,married,primary,no,no,no,cellular,may,unknown,1,yes
0,489,0,12,6,4734,management,married,tertiary,no,no,no,cellular,aug,unknown,1,unpref
0,170,0,8,2,3609,management,married,secondary,no,yes,no,unknown,jun,unknown,1,unpref
0,10,0,3,1,-1947,technician,single,secondary,no,no,no,cellular,jul,unknown,1,unpref
0,113,0,24,1,1018,management,married,tertiary,no,no,no,cellular,aug,unknown,1,unpref
0,102,0,19,1,-2707,management,married,tertiary,no,no,no,cellular,aug,unknown,1,unpref
0,467,1,7,1,-2446,admin.,married,secondary,no,yes,no,telephone,may,unknown,1,unpref
0,183,1,14,1,-2524,blue-collar,married,primary,no,yes,no,unknown,may,unknown,1,unpref
0,90,0,3,2,434,retired,married,tertiary,no,no,no,unknown,jun,unknown,1,unpref
0,29,0,20,1,-725,self-employed,divorced,secondary,no,yes,yes,cellular,aug,unknown,1,unpref
0,419,0,25,4,3337,management,married,secondary,no,yes,no,cellular,may,unknown,1,unpref
3,18,336,15,1,-482,management,married,tertiary,no,yes,no,cellular,apr,other,1,unpref
0,3,0,21,1,871,management,single,tertiary,no,no,no,unknown,may,unknown,1,unpref
0,348,0,8,1,-361,services,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,523,0,29,3,1786,entrepreneur,married,secondary,no,no,no,cellular,aug,unknown,1,yes
0,129,0,15,3,4759,management,married,tertiary,no,yes,yes,cellular,apr,unknown,1,unpref
0,313,0,29,5,3005,technician,married,secondary,no,no,no,cellular,jul,unknown,1,unpref
0,10,247,2,1,-1954,blue-collar,divorced,secondary,no,yes,no,cellular,feb,success,1,unpref
0,32,0,21,1,-231,self-employed,divorced,secondary,no,yes,no,cellular,nov,unknown,1,unpref
0,203,14,5,1,-311,services,married,primary,no,yes,no,cellular,may,unknown,1,unpref
0,113,4,25,1,3633,technician,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,65,0,27,1,3339,services,single,secondary,no,no,no,unknown,may,unknown,1,unpref
0,786,0,5,1,6339,technician,married,tertiary,no,no,no,cellular,aug,unknown,1,unpref
0,382,0,22,1,-573,blue-collar,divorced,primary,no,yes,yes,cellular,may,unknown,1,unpref
0,544,0,12,2,3275,blue-collar,married,secondary,no,yes,no,unknown,jul,unknown,1,unpref
0,199,0,26,6,490,blue-collar,married,unknown,no,yes,no,unknown,jul,unknown,1,unpref
0,162,0,26,1,937,management,married,tertiary,no,yes,no,cellular,jul,unknown,1,unpref
0,66,0,14,1,-5275,blue-collar,divorced,secondary,no,yes,no,unknown,may,unknown,1,unpref
1,213,291,4,1,2586,admin.,divorced,secondary,no,yes,no,cellular,apr,failure,1,unpref
0,762,0,11,2,898,management,single,secondary,no,yes,no,telephone,apr,unknown,1,unpref
0,754,0,11,1,308,technician,married,unknown,no,no,no,cellular,jul,unknown,1,unpref
0,250,0,8,1,1129,blue-collar,married,unknown,no,yes,yes,unknown,may,unknown,unpriv,unpref
0,702,0,15,4,1811,management,divorced,tertiary,no,yes,yes,cellular,jul,unknown,1,unpref
0,516,0,11,3,488,management,single,tertiary,no,no,no,cellular,aug,unknown,1,unpref
0,8,0,9,11,3189,entrepreneur,married,tertiary,no,no,yes,cellular,jul,unknown,1,unpref
2,125,254,10,1,402,blue-collar,married,secondary,no,yes,no,cellular,may,failure,1,unpref
0,724,0,23,1,410,technician,divorced,tertiary,no,yes,no,cellular,aug,unknown,1,unpref
0,272,0,14,2,29,admin.,married,secondary,no,no,no,cellular,jul,unknown,1,unpref
0,36,2,7,1,-1253,technician,married,secondary,no,no,yes,telephone,jul,unknown,1,unpref
0,83,0,21,1,8215,blue-collar,married,primary,no,yes,no,cellular,nov,unknown,1,unpref
0,360,0,19,2,65,blue-collar,married,secondary,no,yes,no,cellular,jul,unknown,1,unpref
0,141,0,22,2,-2372,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,1,unpref
0,116,0,2,1,-3287,technician,married,secondary,no,yes,no,cellular,may,unknown,1,unpref
0,217,0,13,1,996,technician,married,tertiary,no,no,no,unknown,jun,unknown,1,unpref
0,229,178,20,1,924,management,married,tertiary,no,no,no,cellular,apr,failure,1,unpref
0,1012,0,8,2,1502,services,married,primary,no,no,no,cellular,jan,unknown,1,yes
2,81,254,2,1,-5471,admin.,divorced,tertiary,no,yes,no,telephone,apr,other,unpriv,yes
5,314,306,12,2,564,management,married,tertiary,no,yes,no,cellular,may,failure,1,unpref
0,271,8,5,1,1419,management,single,tertiary,no,yes,no,unknown,may,unknown,1,unpref
0,370,0,5,1,1382,blue-collar,married,primary,no,no,no,unknown,jun,unknown,1,unpref
0,343,0,13,1,1892,blue-collar,married,secondary,no,yes,no,unknown,jun,unknown,1,unpref
0,670,0,28,4,-2477,blue-collar,married,secondary,no,yes,no,telephone,jul,unknown,1,unpref
0,373,1,20,1,4900,technician,single,secondary,no,yes,no,cellular,nov,unknown,1,unpref
0,388,0,2,1,-609,management,single,tertiary,no,yes,no,cellular,aug,unknown,1,yes
4,861,212,7,6,2007,management,single,tertiary,yes,no,no,cellular,may,success,1,yes
0,31,0,14,1,-27,student,single,secondary,no,no,no,unknown,may,unknown,1,unpref
0,320,0,6,1,-308,blue-collar,married,secondary,no,no,no,unknown,may,unknown,1,unpref
3,157,103,18,1,5026,blue-collar,married,secondary,no,no,yes,cellular,nov,other,1,unpref
0,616,0,9,1,-3202,technician,married,tertiary,no,no,no,cellular,jul,unknown,1,unpref
0,830,0,18,2,7222,management,married,tertiary,no,no,no,cellular,aug,unknown,1,unpref
0,274,0,5,4,-757,retired,married,secondary,no,no,no,cellular,aug,unknown,1,unpref
0,80,0,9,18,-1894,technician,single,tertiary,no,yes,yes,unknown,jun,unknown,unpriv,unpref
0,153,0,4,1,4092,admin.,married,secondary,no,no,no,unknown,jun,unknown,1,unpref
0,75,0,17,1,847,services,single,secondary,no,yes,no,cellular,nov,unknown,1,unpref
0,175,0,15,1,2883,management,married,tertiary,no,yes,no,cellular,nov,unknown,1,unpref
0,134,0,30,1,2151,management,married,tertiary,no,yes,no,cellular,jul,unknown,1,unpref
0,80,0,12,2,1722,technician,married,tertiary,no,no,yes,cellular,jul,unknown,1,unpref
0,274,0,24,1,1918,management,single,tertiary,no,no,no,cellular,jul,unknown,1,unpref
0,737,0,8,3,730,technician,married,secondary,no,yes,no,cellular,aug,unknown,1,unpref
0,189,0,10,1,1874,technician,married,tertiary,no,no,no,cellular,aug,unknown,1,unpref
0,0,279,3,1,-5731,admin.,single,secondary,no,yes,no,cellular,feb,other,1,unpref
1,116,231,18,1,1614,admin.,single,secondary,no,yes,no,cellular,sep,success,1,unpref
0,174,0,24,2,2694,management,married,tertiary,no,yes,no,unknown,may,unknown,1,unpref
0,92,206,10,1,2780,technician,married,tertiary,no,yes,no,cellular,may,success,1,unpref
0,309,4,14,5,-514,technician,single,secondary,no,yes,no,unknown,jun,unknown,1,unpref
0,386,0,30,1,3184,blue-collar,married,primary,no,yes,no,cellular,jul,unknown,1,unpref
0,112,0,3,1,1996,self-employed,married,tertiary,no,no,no,cellular,aug,unknown,1,unpref
0,147,323,2,2,895,blue-collar,married,unknown,no,no,no,cellular,aug,success,1,unpref
0,0,0,18,5,-2231,housemaid,married,secondary,no,no,no,cellular,jul,unknown,1,unpref
0,65,0,13,8,-762,technician,single,secondary,no,yes,yes,unknown,jun,unknown,1,unpref
0,116,0,11,2,4901,blue-collar,single,primary,no,yes,yes,cellular,may,unknown,unpriv,unpref
0,323,0,23,1,2419,technician,married,secondary,no,no,no,unknown,jun,unknown,1,unpref
0,424,1,4,1,969,technician,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,317,1,24,1,3009,blue-collar,married,secondary,no,yes,yes,unknown,may,unknown,1,unpref
0,223,0,16,8,935,blue-collar,married,primary,no,yes,no,telephone,may,unknown,1,unpref
3,113,334,14,1,-2134,blue-collar,married,secondary,no,yes,no,cellular,apr,other,1,unpref
0,418,0,19,4,220,management,married,tertiary,no,yes,no,cellular,jul,unknown,1,unpref
0,162,0,10,1,468,technician,divorced,tertiary,no,yes,no,cellular,may,unknown,1,unpref
0,97,1,21,1,5211,management,married,tertiary,no,yes,yes,cellular,nov,unknown,1,unpref
0,137,0,17,1,1427,management,married,tertiary,no,no,no,cellular,nov,unknown,1,yes
1,87,244,3,1,7555,blue-collar,married,primary,no,no,no,telephone,feb,failure,1,unpref
0,445,0,26,3,1692,management,single,tertiary,no,no,no,cellular,jul,unknown,1,yes
0,23,0,7,2,-686,admin.,divorced,secondary,no,no,no,unknown,jul,unknown,1,unpref
0,236,0,30,1,244,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,1,unpref
0,134,0,11,5,-643,management,divorced,tertiary,no,no,yes,unknown,jun,unknown,1,unpref
0,217,0,4,2,-84,retired,married,secondary,no,no,no,cellular,aug,unknown,1,unpref
0,169,0,20,1,-625,services,married,secondary,no,no,yes,cellular,jul,unknown,1,unpref
0,153,19,22,1,3735,technician,married,unknown,no,yes,no,unknown,may,unknown,1,unpref
0,96,5,22,2,287,blue-collar,married,unknown,no,yes,no,unknown,may,unknown,1,unpref
0,141,0,23,2,4691,management,single,tertiary,no,no,no,unknown,jun,unknown,1,yes
0,278,0,18,2,726,services,married,secondary,no,yes,yes,cellular,nov,unknown,1,unpref
0,327,2,9,3,2412,blue-collar,single,secondary,no,yes,no,cellular,apr,unknown,1,unpref
0,429,0,24,2,523,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,268,0,13,2,1496,blue-collar,married,primary,no,yes,no,unknown,may,unknown,1,unpref
0,1142,0,12,1,2485,technician,married,tertiary,no,yes,no,cellular,nov,unknown,1,unpref
0,264,0,8,1,3197,blue-collar,married,primary,no,no,yes,unknown,jun,unknown,1,unpref
0,49,2,18,1,336,technician,divorced,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,96,0,4,1,3329,management,single,tertiary,no,yes,no,unknown,jun,unknown,1,unpref
0,910,0,29,2,1427,entrepreneur,divorced,secondary,no,yes,no,telephone,jan,unknown,1,yes
0,744,0,28,2,1686,management,single,secondary,no,no,no,cellular,aug,unknown,1,yes
0,7,0,22,5,3161,management,married,primary,no,no,no,unknown,apr,unknown,1,unpref
0,203,0,27,1,3155,technician,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
1,0,65,15,4,7964,entrepreneur,married,primary,no,no,no,cellular,nov,success,1,unpref
0,262,0,2,1,1500,management,married,primary,no,yes,no,cellular,may,unknown,1,unpref
0,146,11,12,1,2413,blue-collar,married,secondary,no,yes,no,cellular,nov,unknown,1,unpref
0,155,0,8,1,-881,management,married,tertiary,no,yes,no,cellular,may,unknown,1,unpref
0,171,0,23,3,-511,management,married,secondary,no,no,no,cellular,aug,unknown,1,unpref
0,82,0,3,2,-16,services,married,tertiary,no,no,no,unknown,jun,unknown,1,unpref
0,84,4,3,1,105,student,single,secondary,no,yes,no,unknown,jun,unknown,1,unpref
0,88,0,16,1,-1569,retired,married,secondary,no,yes,no,unknown,jun,unknown,1,unpref
0,959,0,12,2,5836,self-employed,single,tertiary,no,no,no,cellular,may,unknown,1,unpref
0,336,0,20,2,978,blue-collar,married,secondary,no,yes,yes,cellular,jul,unknown,1,unpref
0,334,4,29,2,3114,blue-collar,married,primary,no,yes,no,telephone,apr,unknown,1,unpref
0,2,0,7,1,-8017,entrepreneur,divorced,tertiary,no,yes,no,cellular,apr,unknown,unpriv,unpref
0,173,0,7,1,877,technician,single,secondary,no,yes,no,cellular,nov,unknown,1,unpref
0,489,9,17,1,2839,technician,single,tertiary,no,no,no,cellular,aug,unknown,1,unpref
1,67,215,2,1,1585,technician,divorced,secondary,no,no,yes,cellular,feb,failure,1,unpref
0,261,0,14,3,3002,technician,married,secondary,no,no,no,cellular,aug,unknown,1,unpref
0,91,0,19,4,2250,management,married,tertiary,no,yes,no,telephone,jul,unknown,1,unpref
0,1479,0,28,1,2814,services,divorced,secondary,no,yes,no,cellular,jun,unknown,1,yes
0,162,0,29,8,-735,management,married,tertiary,no,no,no,cellular,aug,unknown,1,unpref
3,32,313,27,1,969,services,single,tertiary,no,yes,no,cellular,jan,other,1,unpref
0,338,34,16,1,-2269,admin.,married,tertiary,no,no,yes,unknown,may,unknown,1,unpref
0,315,0,29,1,193,technician,married,secondary,no,no,yes,cellular,jan,unknown,1,unpref
1,188,222,18,1,2866,technician,married,secondary,no,no,no,cellular,nov,failure,1,unpref
0,86,0,18,1,394,technician,single,tertiary,no,yes,no,cellular,may,unknown,1,unpref
0,391,0,11,5,-625,management,married,tertiary,no,no,no,cellular,aug,unknown,1,unpref
0,252,0,13,2,203,blue-collar,married,primary,no,yes,no,cellular,may,unknown,1,unpref
0,287,0,23,2,3404,entrepreneur,married,tertiary,no,no,no,cellular,nov,unknown,1,unpref
0,317,0,20,1,5289,management,married,tertiary,no,no,yes,cellular,aug,unknown,1,unpref
0,692,0,3,1,-642,admin.,married,primary,no,no,no,cellular,aug,unknown,1,unpref
0,295,0,2,1,2114,blue-collar,single,primary,no,no,yes,cellular,jul,unknown,1,unpref
0,443,294,22,1,181,blue-collar,married,primary,no,yes,no,cellular,apr,failure,1,unpref
0,588,0,4,1,191,management,single,tertiary,no,no,no,cellular,may,unknown,1,yes
0,214,0,7,1,3327,management,single,secondary,no,yes,no,cellular,jul,unknown,1,unpref
0,0,0,30,1,10261,self-employed,divorced,secondary,no,no,no,cellular,mar,unknown,1,unpref
0,301,0,5,1,1283,blue-collar,single,primary,no,no,no,unknown,jun,unknown,1,unpref
0,8,0,15,2,364,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,1,unpref
0,164,6,5,1,689,blue-collar,married,primary,no,yes,no,cellular,apr,unknown,1,unpref
0,167,0,12,1,1222,unemployed,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
1,102,434,14,1,1899,blue-collar,married,secondary,no,yes,no,cellular,may,failure,1,unpref
1,112,277,23,1,3241,management,married,tertiary,no,yes,no,cellular,sep,failure,1,unpref
0,51,0,6,1,3756,management,single,tertiary,no,no,no,cellular,jun,unknown,1,unpref
0,53,0,10,4,-2251,blue-collar,married,primary,no,yes,no,unknown,mar,unknown,1,unpref
0,201,0,16,1,629,blue-collar,married,primary,no,yes,yes,unknown,may,unknown,1,unpref
0,250,0,16,1,3692,management,married,tertiary,no,yes,no,cellular,may,unknown,1,unpref
0,510,0,8,2,3687,blue-collar,single,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,183,0,25,1,1793,management,married,tertiary,no,yes,yes,cellular,may,unknown,1,unpref
0,316,0,10,1,-223,blue-collar,single,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,284,0,26,2,767,technician,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,349,0,13,2,-421,admin.,divorced,primary,no,no,no,cellular,aug,unknown,1,unpref
0,115,0,12,2,757,technician,married,tertiary,no,no,yes,cellular,aug,unknown,1,unpref
0,285,0,17,1,6841,technician,single,secondary,no,yes,no,telephone,jul,unknown,1,unpref
0,887,0,13,20,9378,entrepreneur,divorced,tertiary,no,no,yes,cellular,nov,unknown,unpriv,unpref
0,113,0,29,27,1050,blue-collar,married,primary,no,yes,no,cellular,aug,unknown,1,unpref
0,174,1,6,2,-520,services,single,secondary,no,yes,yes,cellular,jul,unknown,1,unpref
0,177,314,4,1,2431,management,married,tertiary,no,no,no,cellular,may,failure,1,unpref
0,110,0,8,1,1361,unemployed,single,secondary,no,no,yes,cellular,aug,unknown,1,unpref
0,247,0,7,2,582,admin.,married,secondary,no,yes,no,unknown,jun,unknown,1,unpref
0,165,0,4,1,1119,blue-collar,single,unknown,no,no,no,cellular,feb,unknown,1,unpref
0,113,0,13,1,808,admin.,single,tertiary,no,yes,no,cellular,jul,unknown,1,unpref
0,79,0,17,1,1820,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,282,0,25,1,3144,management,single,tertiary,no,yes,no,cellular,may,unknown,1,unpref
0,373,0,23,1,183,admin.,divorced,primary,no,yes,no,cellular,jul,unknown,1,yes
0,256,157,30,1,7825,blue-collar,single,primary,no,yes,no,cellular,jan,failure,1,unpref
0,66,0,10,3,772,admin.,married,tertiary,no,yes,yes,cellular,nov,unknown,1,unpref
7,446,288,1,1,-4262,technician,single,secondary,no,yes,no,cellular,jun,failure,1,unpref
0,362,0,25,14,-279,management,married,tertiary,no,no,no,cellular,aug,unknown,1,unpref
0,4,0,26,1,-1942,unemployed,married,secondary,no,no,no,cellular,oct,unknown,1,unpref
0,431,0,19,1,-519,services,single,unknown,no,no,no,cellular,jun,unknown,1,unpref
0,173,0,21,1,-3237,technician,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,303,0,25,2,1807,unemployed,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,383,0,9,1,6605,blue-collar,divorced,secondary,no,no,yes,cellular,aug,unknown,1,unpref
0,34,10,6,2,136,management,married,tertiary,no,no,no,cellular,aug,unknown,1,unpref
