age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,jail_days,offense_to_jail_days,c_days_from_compas,sex,age_cat,c_charge_degree,race,two_year_recid
34,0,5,0,0,6,3.810546875,106.81856536865234,-20.740386962890625,24.65024948120117,Male,25 - 45,F,unpriv,unpref
28,0,6,0,0,5,-4.262603759765625,-0.952659010887146,1.8667297363281252,1.5258113145828247,Male,25 - 45,M,unpriv,0
23,0,5,0,0,1,-0.971435546875,0.5372858047485352,0.9747924804687501,0.7834144830703735,Male,25 - 45,F,Caucasian,unpref
21,0,9,0,0,0,-119.7293701171875,17.763505935668945,-45.047805786132805,6.315811634063721,Male,Less than 25,F,unpriv,unpref
29,0,8,0,0,1,0.925048828125,0.7165467739105225,-2.5124206542968746,0.4532337188720703,Female,25 - 45,F,unpriv,0
36,0,5,0,0,7,5.267791748046875,47.18165969848633,22.737548828125,0.023794770240783598,Male,25 - 45,M,unpriv,0
25,0,1,0,0,0,9.717254638671877,-0.979659914970398,-3.802642822265625,0.5298302173614502,Female,25 - 45,F,unpriv,unpref
58,0,1,0,0,0,6.88897705078125,-1.0,-210.24790954589844,0.0029460191726684,Male,Greater than 45,M,unpriv,0
27,0,1,0,0,0,-3.736480712890625,-0.3012174963951111,13.198455810546877,1.9221642017364504,Male,25 - 45,M,Caucasian,0
52,0,6,0,0,1,0.526641845703125,-0.82471764087677,-7.878936767578125,4.706152439117432,Male,Greater than 45,F,unpriv,0
30,0,1,0,0,0,-103.94491577148438,-0.9837726354599,-236.1559600830078,0.0056654214859008,Female,25 - 45,F,unpriv,unpref
37,0,5,0,0,3,-0.146270751953125,11.457698822021486,10.408630371093752,18.446611404418945,Male,25 - 45,M,Caucasian,unpref
29,0,1,0,0,0,-0.962371826171875,-0.9642595648765564,18.3746337890625,0.110135793685913,Male,25 - 45,M,Caucasian,0
22,0,6,0,0,0,-1.4976806640625,-0.8641684651374818,-41.76147460937499,0.025154471397399895,Female,Less than 25,M,Caucasian,0
26,0,6,0,0,8,0.505340576171875,-0.763406813144684,10.4632568359375,1.3705787658691406,Male,25 - 45,F,unpriv,unpref
71,0,1,0,0,0,-71.05712890625,-0.8550713062286377,-28.29541015625,82.97281646728516,Male,Greater than 45,M,unpriv,0
21,0,5,0,0,0,-1.678192138671875,-0.1895258426666259,29.70611572265625,0.6336207389831543,Male,Less than 25,M,Caucasian,0
30,0,4,0,0,4,-0.37628173828125,-0.2325082421302795,20.067840576171875,4.296655654907227,Male,25 - 45,F,unpriv,unpref
21,0,8,0,0,0,838.492919921875,-0.9917298555374146,-168.9283294677734,0.000453233718872,Female,25 - 45,M,unpriv,0
59,0,1,0,0,0,-125.78680419921878,5.033651828765869,-20.605194091796875,0.676677942276001,Female,Greater than 45,M,Caucasian,0
38,0,1,0,0,5,-1.5150146484375,-0.6620193123817444,4.251220703125,1.9679408073425293,Male,25 - 45,F,Caucasian,unpref
43,0,1,0,0,0,-18.04461669921875,34.80342102050781,21.155517578125,25.62719345092773,Male,25 - 45,M,Caucasian,0
37,0,9,0,0,6,0.58428955078125,48.75075149536133,1.130706787109375,2.1691765785217285,Male,25 - 45,F,unpriv,0
21,0,4,0,0,0,971.21044921875,18.33955383300781,2448.560302734375,0.0,Male,Less than 25,F,unpriv,0
32,0,9,0,0,16,-2.636871337890625,-0.7904524207115172,8.584930419921875,0.000226616859436,Male,25 - 45,F,unpriv,unpref
57,0,1,0,0,3,-8.86053466796875,19.49337387084961,-17.761199951171875,0.2787387371063232,Male,Greater than 45,F,unpriv,0
38,0,1,0,0,0,6.366912841796875,-0.9387115240097046,-4.548583984375,0.7213214635848999,Male,25 - 45,M,unpriv,0
29,0,4,0,0,2,-4.351837158203125,7.6188764572143555,12.676269531250002,2.234668731689453,Male,25 - 45,F,Caucasian,unpref
24,0,2,0,0,0,-8.64849853515625,0.8787980079650879,8.61199951171875,2.512727737426758,Male,Less than 25,F,unpriv,0
29,0,4,0,0,0,-14.0400390625,1.3924858570098877,-10.92877197265625,1.6966804265975952,Female,25 - 45,F,unpriv,0
41,0,1,0,0,0,-1.31414794921875,-0.8154416680335999,58.14654541015625,0.0743303298950195,Male,Greater than 45,F,unpriv,0
53,0,3,0,0,2,2.677947998046875,-0.6748045086860656,-74.43083190917969,3.513241052627564,Male,Greater than 45,F,Caucasian,0
39,0,4,0,0,2,7.58984375,-0.9892488121986388,-0.3856201171875,0.9701467752456664,Male,25 - 45,M,Caucasian,unpref
22,0,4,0,0,0,-3.33941650390625,1.473600149154663,-133.92208862304688,0.0360320806503295,Male,Less than 25,F,Caucasian,0
54,0,3,0,0,5,16.3682861328125,13.704272270202638,36.955413818359375,13.522454261779783,Male,Greater than 45,M,unpriv,0
50,0,1,0,0,0,6.6103515625,-0.9821409583091736,146.39691162109375,2.044537305831909,Male,Greater than 45,F,Caucasian,0
22,0,5,0,0,0,0.08404541015625,-0.4792714715003967,11.63970947265625,0.6324876546859741,Female,Less than 25,M,unpriv,0
22,0,3,0,0,1,2.104766845703125,-0.7447207570075989,-23.867279052734368,0.9783049821853638,Male,Less than 25,M,unpriv,0
21,0,7,0,0,0,-1.374359130859375,16.709463119506836,-109.23287963867188,0.2807782888412475,Male,Less than 25,M,unpriv,0
28,0,3,0,0,7,-3.034912109375,-0.955989420413971,17.844451904296875,0.5191792249679565,Male,25 - 45,M,Caucasian,0
30,0,4,0,0,5,1.697235107421875,-0.7015818953514098,-4.517730712890625,2.0298070907592773,Male,25 - 45,F,Caucasian,unpref
39,0,3,0,0,0,1.182342529296875,0.4529303312301636,2.238616943359375,0.1196537017822265,Male,25 - 45,F,Caucasian,unpref
30,0,6,0,0,6,6.927581787109375,1.867370843887329,-0.525054931640625,6.820034503936768,Male,25 - 45,F,unpriv,unpref
28,0,2,0,0,0,3.343719482421875,-0.8133406043052673,5.0286865234375,0.0548412799835205,Female,25 - 45,M,unpriv,0
38,0,1,0,0,1,2.70477294921875,8.116113662719727,6.33868408203125,0.5187259912490845,Male,25 - 45,M,unpriv,unpref
66,0,1,0,0,1,83.08914184570312,10.499725341796877,-63.296722412109375,15.278508186340332,Male,Greater than 45,M,unpriv,0
51,0,4,0,0,14,2.689788818359375,50.13808059692383,42.102630615234375,0.96652090549469,Male,Greater than 45,F,unpriv,0
31,0,7,0,0,16,9.15936279296875,20.42009925842285,18.59555053710937,14.354818344116213,Male,25 - 45,F,unpriv,unpref
28,0,9,0,0,4,1.82720947265625,0.8173531293869019,8.2337646484375,0.8697555065155029,Male,25 - 45,F,unpriv,unpref
43,0,1,0,0,3,-0.49798583984375,-0.8572841286659241,51.24041748046875,0.0006798505783081,Male,Greater than 45,F,unpriv,0
71,0,1,0,0,2,34.700286865234375,3.166699886322021,10.335601806640623,42.24591445922852,Male,Greater than 45,M,Caucasian,0
27,0,2,0,0,1,1.920623779296875,14.369504928588867,56.116546630859375,22.77680778503418,Male,25 - 45,F,Caucasian,unpref
34,0,8,0,0,5,-16.419219970703125,5.419286251068116,-49.78190612792969,2.05881404876709,Male,25 - 45,F,Caucasian,unpref
33,0,4,0,0,2,6.347808837890625,-0.089457094669342,-45.279556274414055,1.9643149375915527,Male,25 - 45,F,unpriv,0
27,0,8,0,0,5,-126.22915649414062,1.406813144683838,-83.39926147460939,0.0741037130355835,Male,25 - 45,F,Caucasian,unpref
53,0,1,0,0,0,19.658905029296875,0.4075562953948974,-25.65325927734375,2.4864401817321777,Male,Greater than 45,M,Caucasian,0
50,0,1,0,0,0,0.32391357421875,-0.2860853672027588,10.141998291015623,0.4210541248321533,Female,Greater than 45,M,unpriv,0
36,0,3,0,0,2,16.29876708984375,0.1117086410522461,-29.7213134765625,0.0156365633010864,Female,25 - 45,F,unpriv,unpref
22,0,6,0,0,0,-4.940460205078125,3.03037691116333,-20.731201171875,0.09857833385467521,Male,Less than 25,F,Caucasian,unpref
38,0,1,0,0,0,-3.38201904296875,-0.38166141510009755,0.96112060546875,0.48450684547424305,Female,25 - 45,M,Caucasian,0
35,0,1,0,0,0,-5.051788330078125,-0.736003577709198,2.7852783203125,2.433411836624145,Male,25 - 45,F,unpriv,0
23,0,4,0,0,0,4.05279541015625,0.1275559663772583,-26.158477783203125,0.0,Male,Less than 25,F,unpriv,0
65,0,1,0,0,1,-0.473724365234375,11.1887845993042,-65.62869262695312,1.9375741481781008,Male,Greater than 45,F,Caucasian,0
32,0,4,0,0,2,23.553497314453125,6.328487873077393,18.96347045898437,1.6015013456344604,Male,25 - 45,F,Caucasian,0
33,1,9,0,0,9,2.707183837890625,195.0201568603516,-22.042633056640625,1.8061363697051998,Male,25 - 45,F,unpriv,unpref
35,0,5,0,0,8,-1.277587890625,-0.6482729911804199,15.284759521484377,0.0,Male,25 - 45,M,unpriv,unpref
31,0,9,0,0,27,-48.56097412109375,37.76905059814453,-49.20039367675781,15.261285781860352,Male,25 - 45,F,unpriv,unpref
27,1,9,0,0,5,1.91802978515625,0.7428100109100342,-6.7750244140625,2.537428855895996,Male,25 - 45,F,unpriv,unpref
28,0,4,0,0,2,-1.313934326171875,-0.879099428653717,5.377288818359375,0.5184993743896484,Male,25 - 45,F,Caucasian,0
32,0,6,0,0,4,-1.652069091796875,3.628039836883545,2.034423828125,1.1845263242721558,Male,25 - 45,M,unpriv,unpref
37,0,1,0,0,1,-0.917083740234375,2.7937612533569336,-71.12190246582031,86.9469985961914,Male,25 - 45,F,unpriv,0
33,0,3,0,0,0,-2.290557861328125,-0.6941611170768738,4.466949462890625,5.200630187988281,Female,25 - 45,M,unpriv,0
54,0,1,0,0,0,4.308929443359375,1.2415668964385986,-5.640960693359375,4.756461143493652,Male,Greater than 45,F,unpriv,0
38,0,1,0,0,0,79.45303344726562,1.875708103179932,55.87112426757812,0.09857833385467521,Male,25 - 45,M,Caucasian,unpref
19,0,4,0,1,0,-2.178558349609375,0.4475659132003784,-17.355621337890625,0.3562417030334472,Male,Less than 25,M,unpriv,0
54,0,1,0,0,1,-0.553070068359375,6.722012996673584,41.17843627929688,6.455407619476318,Female,Greater than 45,F,unpriv,0
22,0,4,1,0,0,-14.46600341796875,12.43525218963623,9.63677978515625,0.0120106935501098,Male,Less than 25,F,unpriv,0
37,0,5,0,0,2,-10.2376708984375,0.8358379602432251,-42.30862426757812,0.0249278545379638,Male,25 - 45,F,unpriv,unpref
33,0,1,0,0,0,21.13482666015625,-0.2916956543922424,30.604888916015625,1.1201671361923218,Male,25 - 45,F,unpriv,0
28,0,8,0,0,6,-1.87786865234375,1.6394948959350586,49.707366943359375,30.661487579345703,Female,25 - 45,M,unpriv,unpref
25,0,4,0,0,0,-0.45758056640625,18.83267784118652,11.1380615234375,1.7508418560028076,Male,25 - 45,M,unpriv,0
26,0,6,0,0,0,1.032958984375,8.899563789367676,28.544738769531246,1.28831684589386,Male,25 - 45,M,unpriv,0
21,0,6,0,0,0,5.215087890625,0.8236786127090454,-98.56819152832033,0.025834321975708,Male,Less than 25,F,unpriv,unpref
29,0,5,0,0,5,1.66253662109375,3.0462465286254887,-5.018463134765625,33.89825439453125,Male,25 - 45,F,Caucasian,0
35,0,1,0,0,1,-35.506072998046875,7.587471961975097,-50.69081115722656,20.076213836669922,Male,25 - 45,M,unpriv,unpref
19,0,7,0,0,3,-2.438568115234375,-0.9893158674240112,-112.02012634277344,0.0015863180160522,Male,Less than 25,F,unpriv,unpref
53,0,1,0,0,0,-33.382110595703125,5.551384925842285,7.795440673828126,1.8772940635681152,Male,Greater than 45,M,unpriv,0
22,0,6,0,0,0,-2.99884033203125,-0.1727843880653381,6.154510498046875,1.3125648498535156,Female,Less than 25,F,unpriv,0
35,0,1,0,0,2,6.5286865234375,5.923094272613525,-86.20556640625,12.039020538330078,Male,25 - 45,F,unpriv,unpref
24,0,2,0,0,0,-5.141448974609375,1.0525827407836914,7.639739990234375,1.3035001754760742,Male,Less than 25,F,unpriv,0
28,0,2,0,0,0,8.078948974609375,1.860553503036499,-36.15521240234375,2.1014180183410645,Male,25 - 45,F,unpriv,0
57,0,1,0,0,0,12.295806884765623,1.6297719478607178,153.14077758789062,64.1486587524414,Male,Greater than 45,M,unpriv,0
56,0,1,0,0,15,44.061431884765625,2.206782102584839,1.3356323242187502,2.975252628326416,Male,Greater than 45,M,Caucasian,unpref
38,0,9,0,0,18,77.12579345703125,39.75536346435547,399.9760131835938,526.6593627929688,Male,25 - 45,F,unpriv,unpref
23,0,7,0,0,3,3.079864501953125,4.098007678985596,-21.7628173828125,10.955565452575684,Male,Less than 25,F,unpriv,unpref
37,0,9,0,0,5,-65.50555419921875,239.23912048339844,-98.41038513183594,3.450921535491944,Male,25 - 45,F,unpriv,0
28,0,5,0,0,0,-2.800537109375,2.096967935562134,4.438934326171875,0.7124834060668946,Female,25 - 45,F,unpriv,0
27,0,2,0,0,1,-2.2144775390625,0.8909573554992676,-24.50790405273437,0.019715666770935,Male,25 - 45,M,Caucasian,0
22,0,6,3,0,1,44.60028076171875,-0.4953200221061706,208.8153076171875,32.99042892456055,Male,Less than 25,F,unpriv,unpref
43,0,1,0,0,0,4.0887451171875,-0.9240487813949584,-4.180908203125,0.3605474233627319,Female,25 - 45,F,unpriv,0
22,0,9,0,0,0,3.81195068359375,0.512654185295105,16.57684326171875,1.2874103784561155,Male,Less than 25,M,Caucasian,unpref
34,0,6,0,0,1,1.695343017578125,1.7312488555908203,35.610076904296875,2.418001890182495,Female,25 - 45,M,Caucasian,unpref
24,0,4,0,0,0,-10.17059326171875,6.393374919891357,11.37286376953125,6.903202533721924,Male,Less than 25,F,Caucasian,unpref
35,0,4,0,0,6,-0.656494140625,0.8023327589035034,-1.539947509765625,4.113775730133057,Male,25 - 45,F,Caucasian,unpref
34,0,3,0,0,2,49.613800048828125,0.1288747787475586,-23.92849731445312,0.6349804401397705,Male,25 - 45,M,Caucasian,unpref
23,0,3,0,0,0,-8.154754638671875,350.3781127929688,-23.561798095703125,0.0,Female,25 - 45,F,unpriv,unpref
41,0,2,0,0,2,-4.510894775390625,0.0281131267547607,31.04461669921875,0.934341311454773,Male,25 - 45,M,Caucasian,0
25,0,3,0,0,1,-2.361480712890625,1.1131784915924072,5.134918212890625,2.3910343647003174,Male,25 - 45,M,Caucasian,0
25,0,3,0,0,0,-9.8912353515625,8.619585990905762,3.397430419921875,2.694474458694458,Male,25 - 45,M,unpriv,unpref
22,0,4,0,0,0,-5.47784423828125,-0.9976977705955504,0.29833984375,0.2610626220703125,Female,Less than 25,F,Caucasian,0
57,0,6,0,0,16,28.972137451171875,17.017807006835938,-7.369476318359375,21.96347999572754,Male,Greater than 45,F,Caucasian,0
27,0,8,0,0,4,12.224456787109377,0.6887859106063843,-15.0665283203125,21.740034103393555,Male,25 - 45,F,Caucasian,0
26,0,7,0,0,0,2.86395263671875,43.66289520263672,11.93719482421875,0.1792539358139038,Male,25 - 45,F,unpriv,unpref
33,0,5,0,0,2,1.45416259765625,-0.4289577007293701,64.94131469726562,89.5438003540039,Male,25 - 45,M,unpriv,0
49,0,9,0,0,18,-0.36920166015625,5.166488170623779,66.70587158203125,1.7025724649429321,Male,25 - 45,F,unpriv,unpref
34,0,2,0,0,0,-99.49673461914062,2.2025351524353027,-55.45153808593749,9.938282012939451,Male,25 - 45,M,Caucasian,0
34,0,8,0,0,8,-0.040435791015625,3.0544495582580566,43.720947265625,10.950806617736816,Male,25 - 45,F,unpriv,unpref
37,0,1,0,0,0,10.24444580078125,191.46090698242188,30.354766845703125,3.4450294971466064,Male,25 - 45,F,unpriv,0
21,0,5,0,0,0,-2.566009521484375,-0.9194219708442688,8.458221435546875,1.9908291101455688,Male,Less than 25,F,Caucasian,0
25,0,4,0,0,3,33.408355712890625,-0.9483451247215272,47.746368408203125,1.46893048286438,Male,25 - 45,M,unpriv,0
50,0,3,0,0,6,1.382904052734375,14.01449203491211,124.74887084960938,60.64425659179688,Male,Greater than 45,M,unpriv,0
24,0,9,0,0,2,10.894622802734377,0.4026165008544922,-43.0999755859375,0.6204769611358643,Male,25 - 45,F,unpriv,unpref
28,0,6,0,1,7,2.921173095703125,-0.0632161498069763,5.56805419921875,0.9907689094543456,Male,25 - 45,F,Caucasian,unpref
29,0,4,0,0,0,-23.59490966796875,2.3547282218933105,0.739501953125,1.4809411764144895,Female,25 - 45,M,unpriv,0
27,0,6,0,0,1,-3.80615234375,1.0151212215423584,25.15194702148437,2.473069667816162,Male,25 - 45,M,Caucasian,0
37,0,1,0,0,0,-1.451202392578125,-0.9611973762512208,13.842132568359377,1.1881521940231323,Male,25 - 45,M,Caucasian,0
27,0,6,0,0,0,6.54083251953125,-0.6681660413742065,-35.795806884765625,0.0863410234451294,Male,25 - 45,M,unpriv,unpref
29,0,4,0,0,2,-9.71087646484375,0.1150836944580078,10.865081787109377,3.194844484329224,Male,25 - 45,F,unpriv,unpref
35,0,5,0,0,6,0.898101806640625,14.660703659057614,13.73828125,2.2895100116729736,Male,25 - 45,M,unpriv,0
35,0,8,1,0,13,12.977783203125,9.034367561340332,5.14764404296875,1.792539358139038,Male,25 - 45,F,unpriv,unpref
27,0,1,0,0,0,-5.8787841796875,-0.39583241939544683,-30.443664550781254,1.0268009901046753,Male,25 - 45,M,unpriv,0
48,0,1,0,0,0,-9.80419921875,8.32300090789795,-93.7886199951172,24.19860076904297,Female,25 - 45,M,unpriv,0
31,0,3,0,0,5,-2.49310302734375,-0.8586028814315796,4.338836669921875,1.9903758764266968,Male,25 - 45,F,Caucasian,unpref
23,0,2,0,0,0,0.0992431640625,7.774579048156738,48.080810546875,1.6941876411437988,Male,Less than 25,F,unpriv,0
29,0,3,0,0,0,-5.027099609375,-0.9055415391921995,1.06854248046875,1.605127215385437,Male,25 - 45,M,Caucasian,0
55,0,1,0,0,0,10.93377685546875,-0.8673424124717714,-57.96720886230469,0.6277287006378174,Female,Greater than 45,M,Caucasian,0
28,0,1,0,0,0,-2.394134521484375,0.6514137983322144,-22.94775390625,0.000226616859436,Male,25 - 45,M,unpriv,0
37,0,6,0,0,0,-4.74755859375,-0.7520074248313904,0.788726806640625,2.4354512691497803,Male,25 - 45,F,Caucasian,unpref
34,0,2,0,0,1,-55.3079833984375,4.426868915557861,45.00457763671875,0.4768018722534179,Male,25 - 45,F,unpriv,unpref
37,0,1,0,0,0,17.93768310546875,0.6892999410629272,19.8935546875,7.645146369934082,Male,25 - 45,M,Caucasian,0
64,0,2,0,0,0,134.48773193359375,3.564382076263428,112.393310546875,2.607680082321167,Male,Greater than 45,F,Caucasian,0
31,0,1,0,0,0,-2.39593505859375,-0.771609902381897,-45.01789855957031,0.0,Male,25 - 45,M,Caucasian,0
32,0,5,1,0,20,2.85589599609375,-0.2091506719589233,-31.528747558593746,11.594171524047852,Male,25 - 45,F,unpriv,0
45,0,4,0,0,7,-2.235107421875,4.341798305511475,7.308837890625,3.0253350734710693,Male,25 - 45,F,unpriv,unpref
34,0,9,0,0,15,-1.0924072265625,1.0194575786590576,-19.59197998046875,16.693958282470703,Male,25 - 45,F,unpriv,unpref
26,0,4,0,0,8,-8.77044677734375,3.4307632446289062,-95.49761962890622,6.6756792068481445,Male,25 - 45,F,unpriv,0
54,0,1,0,0,1,-6.3515625,-0.7235089540481567,-6.87652587890625,0.4747623205184936,Male,Greater than 45,F,unpriv,0
21,0,3,0,0,0,5.6241455078125,0.0120645761489868,-95.5510711669922,0.0,Male,Less than 25,M,Caucasian,0
32,0,3,0,0,2,-8.589630126953125,-0.4982928037643432,10.54473876953125,3.5717082023620605,Male,25 - 45,M,Caucasian,0
29,0,6,0,2,7,-7.74713134765625,-0.3995651602745056,-19.97235107421875,4.119668006896973,Male,25 - 45,M,unpriv,unpref
29,0,4,0,0,0,-1.026702880859375,-1.0,50.37155151367188,0.0,Female,Less than 25,M,Caucasian,0
21,0,5,0,0,0,-11.219390869140623,-0.2995858192443847,-199.9511108398437,0.000226616859436,Male,Less than 25,F,unpriv,0
30,0,3,0,0,0,2.68023681640625,33.58449172973633,29.233184814453125,6.502317428588867,Female,25 - 45,M,unpriv,0
28,0,3,0,0,3,-2.96990966796875,-0.9778494238853456,7.0455322265625,0.3657596111297607,Male,25 - 45,M,Caucasian,unpref
36,0,3,0,0,0,-5.50933837890625,37.46408462524414,50.44598388671875,155.05465698242188,Male,25 - 45,M,Caucasian,0
60,0,6,0,0,5,-0.191375732421875,2.645189046859741,74.64340209960938,23.286922454833988,Male,Greater than 45,M,Caucasian,0
32,0,2,0,0,0,-24.42413330078125,-0.9117106199264526,-34.01190185546875,0.5021829605102539,Male,25 - 45,F,Caucasian,0
31,0,1,0,0,0,-1.665679931640625,10.95351028442383,34.193634033203125,2.2081546783447266,Female,25 - 45,M,Caucasian,0
35,0,1,0,0,1,-53.03570556640625,2.396883726119995,54.2327880859375,2.1775612831115723,Male,25 - 45,M,unpriv,unpref
38,0,1,0,0,0,-1.285888671875,-0.8716562986373901,47.59515380859375,0.4616185426712036,Male,25 - 45,F,unpriv,unpref
22,0,1,0,0,0,2.485137939453125,-0.9936968088150023,17.71209716796875,0.3503496646881103,Male,Less than 25,M,Caucasian,0
28,0,3,0,0,0,2.09423828125,0.7650947570800781,61.49151611328125,4.164311408996582,Female,25 - 45,M,unpriv,unpref
36,0,8,0,0,2,-1.40936279296875,-0.7038841247558594,-10.422637939453123,1.5174264907836912,Male,25 - 45,F,unpriv,unpref
38,0,2,0,0,2,-2.78643798828125,-0.9814927577972412,-32.9859619140625,0.0167696475982666,Male,25 - 45,F,unpriv,unpref
37,0,3,0,0,6,0.2100830078125,-0.6630921959877013,-8.89642333984375,0.1769877672195434,Male,25 - 45,F,unpriv,unpref
19,0,1,0,0,0,6.172088623046875,0.1843070983886718,-1.93304443359375,16.51900863647461,Male,Less than 25,M,Caucasian,0
33,0,1,0,0,0,40.691986083984375,-0.9915286898612977,172.86224365234375,55.40827560424805,Male,25 - 45,M,unpriv,0
31,0,4,0,0,2,4.116973876953125,-0.1472586989402771,17.7537841796875,1.8260786533355715,Male,25 - 45,F,unpriv,unpref
45,0,1,0,0,0,0.936737060546875,-0.9471381306648256,4.894683837890625,2.2915496826171875,Male,Greater than 45,M,Caucasian,0
26,0,9,0,0,8,-0.593536376953125,2.2103359699249268,17.408966064453125,1.2339287996292114,Male,25 - 45,F,unpriv,unpref
57,0,2,0,0,0,6.171173095703125,-0.6357560157775879,-0.471832275390625,2.880753517150879,Male,Greater than 45,M,unpriv,0
27,0,6,0,0,0,-154.269287109375,3.322134017944336,-13.960723876953123,0.1046969890594482,Female,25 - 45,M,Caucasian,0
25,0,4,0,0,0,5.015350341796875,4.245327949523926,-32.223785400390625,0.489719033241272,Male,25 - 45,F,unpriv,0
32,0,6,0,1,8,-10.1597900390625,4.990423202514648,-106.96617126464844,1.9903758764266968,Male,25 - 45,F,unpriv,unpref
35,0,1,0,0,0,9.990325927734377,-0.7720122337341309,-20.07879638671875,2.145834922790528,Male,25 - 45,M,unpriv,0
23,0,3,0,0,0,0.8863525390625,27.85972023010254,8.346343994140625,3.1977903842926025,Male,Less than 25,F,unpriv,unpref
36,0,1,0,0,1,-86.51950073242188,0.5333071947097778,-46.26264953613281,160.07557678222656,Male,25 - 45,M,unpriv,0
34,0,1,0,0,1,2.303466796875,5.370872497558594,9.789184570312498,4.066412925720215,Male,25 - 45,F,Caucasian,0
75,0,1,0,0,0,2.383514404296875,6.247842788696289,71.5445556640625,1.5196926593780518,Male,Greater than 45,M,unpriv,0
24,4,9,0,0,6,18.313873291015625,19.36004447937012,-16.659881591796875,0.0,Male,25 - 45,F,unpriv,unpref
68,0,1,0,0,0,-68.21417236328125,6.732607364654541,-65.92616271972656,2.101191520690918,Male,Greater than 45,F,Caucasian,0
34,0,1,0,0,0,2.52032470703125,-0.8353347182273865,-37.287628173828125,0.6658003330230713,Male,25 - 45,M,Caucasian,unpref
21,0,6,0,0,1,-11.466766357421877,6.620893478393555,-70.04058837890625,0.0027194023132324,Male,Less than 25,F,unpriv,unpref
48,0,1,0,0,0,-32.734375,-0.7291415929794312,59.06442260742188,0.3759573698043823,Female,Greater than 45,M,Caucasian,0
22,0,8,0,0,0,-5.31671142578125,-0.9199584126472472,198.28228759765625,252.22479248046875,Male,25 - 45,F,unpriv,0
19,0,8,0,0,0,-8.183929443359375,-0.1260021924972534,-34.8616943359375,0.9243701696395873,Male,Less than 25,M,Caucasian,unpref
29,0,6,0,0,3,-8.182159423828125,-0.7046887874603271,8.093841552734375,3.280958890914917,Male,25 - 45,F,unpriv,0
32,0,3,0,0,2,0.009674072265625,12.951577186584473,31.37387084960937,7.968528747558593,Male,25 - 45,M,unpriv,0
21,0,9,0,0,0,-8.342864990234375,3.0869264602661133,-9.82769775390625,0.2046350240707397,Female,Less than 25,M,unpriv,unpref
49,0,1,0,0,3,-6.095703125,33.07221221923828,81.74267578125,66.94715118408203,Male,Greater than 45,F,Caucasian,0
23,0,6,0,0,0,-30.8411865234375,11.119271278381348,-27.301025390625,2.4617388248443604,Male,Less than 25,F,unpriv,unpref
33,0,1,0,0,0,-2.51983642578125,-0.850936233997345,39.435302734375,0.3832091093063354,Male,25 - 45,M,unpriv,unpref
53,0,1,0,0,2,0.888153076171875,3.0183067321777344,73.6947021484375,28.317815780639645,Male,Greater than 45,F,unpriv,0
52,0,2,0,0,0,1.2266845703125,0.2061671018600464,1.059112548828125,0.0077049732208251,Male,Greater than 45,M,Caucasian,unpref
36,0,3,0,0,0,-32.529022216796875,3.5695676803588867,-18.74478149414062,4.784788131713867,Male,25 - 45,F,unpriv,0
63,0,1,0,0,0,31.89874267578125,11.979522705078123,-72.78543090820312,24.788484573364254,Male,Greater than 45,M,unpriv,0
45,0,1,0,0,3,0.72918701171875,-0.5543286204338074,22.652282714843754,1.2225979566574097,Male,Greater than 45,F,Caucasian,0
38,0,4,0,0,0,-44.884307861328125,9.427087783813477,-36.258392333984375,2.450181484222412,Male,25 - 45,F,Caucasian,unpref
23,0,3,0,0,0,-0.652587890625,-0.7653290629386902,4.714019775390625,0.16157782077789304,Male,Less than 25,M,unpriv,unpref
21,0,7,0,0,0,-57.723480224609375,0.1054054498672485,-19.31451416015625,3.1864595413208003,Female,Less than 25,M,Caucasian,0
29,0,6,0,0,6,-3.703277587890625,-0.9743402004241944,1.24871826171875,3.68320369720459,Male,25 - 45,F,unpriv,unpref
22,0,6,0,0,0,-12.276397705078123,1.1104514598846436,11.716278076171877,2.0785298347473145,Male,Less than 25,F,unpriv,0
58,0,2,0,0,2,-69.23812866210938,20.7059326171875,31.508850097656254,4.626156330108643,Male,Greater than 45,M,Caucasian,0
32,0,1,0,0,0,-3.46954345703125,-0.9883994460105896,2.328125,1.5097215175628664,Male,25 - 45,F,unpriv,0
24,0,5,0,0,4,-0.59075927734375,4.209565162658691,33.841278076171875,0.9533771276474,Male,25 - 45,M,unpriv,0
48,0,1,0,0,0,5.102386474609375,0.6173944473266602,1.219512939453125,0.048269391059875405,Male,Greater than 45,F,Caucasian,unpref
29,0,4,0,0,9,-1.0965576171875,-0.9522119760513305,-13.90655517578125,0.2123399972915649,Male,25 - 45,F,Caucasian,unpref
21,0,9,0,0,2,-0.422088623046875,5.753958702087402,-3.26470947265625,1.0947860479354858,Male,Less than 25,F,Caucasian,unpref
26,0,6,0,0,1,-2.34552001953125,-0.5687007904052734,36.413482666015625,0.4421294927597046,Male,25 - 45,F,unpriv,unpref
30,0,4,0,0,2,-1.9788818359375,-0.7139424085617065,-53.67730712890625,0.0,Male,25 - 45,M,unpriv,0
47,0,2,0,0,1,23.1663818359375,1.074889898300171,-0.132415771484375,3.4099037647247314,Male,Greater than 45,F,Caucasian,0
45,0,1,0,0,0,-178.29124450683594,4.2480998039245605,19.78851318359375,1.3805499076843262,Male,25 - 45,M,Caucasian,0
