,balance,day,duration,campaign,pdays,previous,job,marital,education,default,housing,loan,contact,month,poutcome,age,y
8002,301,4,123,1,-1,0,blue-collar,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
8003,3084,22,197,1,0,0,blue-collar,married,secondary,no,yes,no,unknown,nov,unknown,0,no
8004,-135,4,161,0,0,0,management,married,secondary,no,no,no,cellular,jul,unknown,0,no
8005,161,10,155,2,-1,0,blue-collar,single,secondary,no,yes,no,unknown,may,unknown,0,no
8006,-311,10,0,0,-1,0,blue-collar,married,tertiary,no,yes,no,unknown,may,unknown,0,no
8007,9,7,140,0,0,0,technician,married,secondary,no,yes,no,cellular,may,unknown,0,no
8008,553,16,208,1,0,0,technician,single,secondary,no,no,no,cellular,aug,unknown,0,yes
8009,209,5,90,1,0,0,management,married,secondary,no,no,no,cellular,may,unknown,0,no
8010,336,6,101,1,-1,0,blue-collar,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
8011,-112,1,77,2,-1,0,blue-collar,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
8012,381,7,90,1,0,0,blue-collar,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
8013,1340,13,344,3,0,2,services,married,tertiary,no,no,no,cellular,jul,unknown,0,no
8014,-41,4,84,3,-1,0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,0,no
8015,6113,28,464,5,374,4,retired,single,primary,yes,yes,yes,unknown,apr,other,0,yes
8016,-134,10,6,3,-1,0,blue-collar,married,primary,no,yes,no,unknown,may,unknown,0,no
8017,797,16,182,0,0,0,technician,single,secondary,no,no,yes,unknown,aug,unknown,0,no
8018,327,28,318,1,-1,0,management,single,secondary,no,no,no,cellular,jun,unknown,0,no
8019,356,5,13,1,-1,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
8020,-213,6,139,0,0,0,blue-collar,single,secondary,no,yes,no,cellular,may,unknown,0,no
8021,2990,13,299,1,-1,0,blue-collar,married,secondary,no,yes,no,cellular,aug,unknown,0,no
8022,602,31,107,1,0,0,technician,married,secondary,no,no,no,cellular,aug,unknown,0,no
8023,-169,6,375,6,18,0,services,married,tertiary,no,yes,no,cellular,apr,failure,0,no
8024,2032,2,318,2,0,0,blue-collar,married,tertiary,no,yes,no,unknown,may,unknown,0,no
8025,417,5,124,1,0,0,blue-collar,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
8026,2643,6,234,2,0,0,management,married,tertiary,no,no,no,cellular,aug,unknown,0,no
8027,359,10,152,1,-1,0,management,married,tertiary,no,yes,no,cellular,may,failure,0,no
8028,-134,20,134,2,-1,0,management,married,tertiary,no,no,no,unknown,may,unknown,0,no
8029,-257,8,42,1,0,0,management,single,secondary,no,no,no,cellular,aug,unknown,0,no
8030,285,6,124,0,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
8031,-61,5,50,1,-1,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
8032,458,25,138,1,0,0,technician,married,secondary,no,no,no,cellular,may,unknown,0,no
8033,-382,7,401,2,0,0,management,single,tertiary,no,no,no,cellular,aug,unknown,0,no
8034,230,5,65,2,0,0,blue-collar,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
8035,365,7,117,1,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
8036,622,29,305,0,-1,0,management,single,secondary,no,yes,no,cellular,jun,unknown,0,no
8037,400,5,151,0,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
8038,1469,29,302,0,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
8039,932,29,348,1,0,0,admin.,married,tertiary,no,no,no,cellular,aug,unknown,0,no
8040,-51,9,166,1,-1,0,technician,married,secondary,no,yes,no,cellular,jul,unknown,0,no
8041,-314,29,189,1,0,0,admin.,married,secondary,no,no,no,unknown,may,unknown,0,no
8042,229,7,91,1,0,0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,0,no
8043,-266,1,128,0,0,1,technician,married,secondary,no,yes,no,cellular,may,failure,0,no
8044,-265,22,26,3,-1,0,technician,married,tertiary,no,no,no,cellular,jul,unknown,0,no
8045,1746,8,114,1,0,0,blue-collar,married,secondary,no,yes,no,unknown,nov,unknown,0,no
8046,182,5,104,2,-1,0,blue-collar,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
8047,1599,26,348,0,-1,0,technician,single,secondary,no,no,no,unknown,jun,unknown,0,no
8048,-293,1,157,1,-1,0,management,single,secondary,no,yes,no,unknown,nov,unknown,0,no
8049,214,7,142,2,-1,0,blue-collar,married,tertiary,no,no,no,cellular,jul,unknown,0,no
8050,514,29,310,0,-1,0,management,single,secondary,no,yes,no,cellular,jun,unknown,0,no
8051,286,8,84,1,0,0,blue-collar,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
8052,-3,8,250,1,0,1,admin.,married,tertiary,no,no,no,cellular,aug,unknown,0,no
8053,2960,2,184,2,319,2,blue-collar,single,tertiary,no,yes,no,unknown,nov,failure,0,yes
8054,-125,9,3,0,-1,0,management,single,tertiary,no,yes,no,cellular,may,unknown,0,no
8055,1168,8,147,2,0,1,admin.,married,tertiary,no,no,no,cellular,aug,unknown,0,no
8056,-467,31,4,1,-1,0,technician,married,secondary,no,no,no,cellular,aug,unknown,0,no
8057,627,4,67,1,0,0,management,single,secondary,no,yes,no,cellular,may,unknown,0,no
8058,617,27,311,1,-1,0,technician,single,secondary,no,no,no,cellular,jun,unknown,0,no
8059,500,6,265,1,78,2,services,single,tertiary,no,yes,no,cellular,may,success,0,yes
8060,-45,12,219,1,0,0,admin.,single,secondary,no,yes,no,cellular,may,unknown,0,yes
8061,278,7,92,1,0,0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,0,no
8062,627,0,0,0,0,0,management,married,tertiary,no,yes,no,cellular,nov,unknown,0,no
8063,688,16,184,0,0,0,technician,single,secondary,no,no,yes,unknown,aug,unknown,0,no
8064,-195,27,92,2,-1,0,blue-collar,married,secondary,no,yes,no,unknown,jun,unknown,0,no
8065,-114,17,19,1,0,0,technician,married,secondary,no,no,no,cellular,jul,unknown,0,no
8066,414,9,383,1,0,0,technician,married,secondary,no,yes,no,cellular,may,failure,0,no
8067,-159,3,82,3,-1,0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,0,no
8068,310,6,108,0,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
8069,0,5,82,2,-1,0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,0,no
8070,916,26,307,1,-1,0,management,single,secondary,no,no,no,cellular,jun,unknown,0,no
8071,593,9,17,0,0,0,management,married,secondary,no,no,no,cellular,may,unknown,0,no
8072,186,13,341,2,218,1,retired,single,tertiary,no,yes,yes,cellular,nov,failure,0,yes
8073,501,3,130,1,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
8074,-162,25,9,1,0,0,technician,married,secondary,no,no,no,cellular,jul,unknown,0,no
8075,335,5,123,1,0,0,blue-collar,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
8076,177,2,53,0,-1,0,management,married,tertiary,no,yes,no,unknown,may,unknown,0,no
8077,323,25,155,1,0,0,technician,married,secondary,no,no,no,cellular,aug,unknown,0,no
8078,382,14,6,1,0,0,technician,married,secondary,no,yes,no,cellular,may,unknown,0,no
8079,284,4,95,1,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
8080,1828,0,322,4,384,2,services,single,tertiary,no,yes,yes,cellular,nov,failure,0,yes
8081,1076,18,396,7,297,4,retired,single,primary,yes,yes,yes,unknown,apr,failure,0,yes
8082,2102,8,118,0,0,0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,0,no
8083,189,23,82,1,-1,0,management,single,tertiary,no,yes,no,cellular,jul,unknown,0,no
8084,-221,9,337,0,-1,0,management,married,secondary,no,no,no,cellular,jun,failure,0,no
8085,3077,5,111,1,0,0,services,single,secondary,no,yes,no,unknown,jun,unknown,0,no
8086,233,31,216,2,0,0,technician,married,secondary,no,no,no,cellular,aug,unknown,0,no
8087,2824,7,195,3,0,0,management,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
8088,-107,15,342,1,-1,0,technician,married,secondary,no,yes,no,cellular,may,unknown,0,no
8089,2302,29,133,0,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
8090,330,27,294,1,-1,0,management,single,secondary,no,no,no,cellular,jun,unknown,0,no
8091,-313,24,22,1,0,0,technician,single,secondary,no,no,no,cellular,aug,unknown,0,no
8092,334,7,107,0,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
8093,-375,6,38,1,-1,0,blue-collar,married,secondary,no,no,no,cellular,jul,unknown,0,no
8094,497,5,79,0,0,0,technician,married,secondary,no,no,no,cellular,may,unknown,0,no
8095,701,27,321,1,0,0,management,single,secondary,no,no,no,cellular,jun,unknown,0,no
8096,3052,31,4,1,0,0,technician,married,secondary,no,yes,no,unknown,may,unknown,0,no
8097,-576,2,212,2,-1,0,blue-collar,married,tertiary,no,yes,no,cellular,nov,unknown,0,no
8098,208,4,95,1,0,0,blue-collar,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
8099,-425,1,4,1,0,0,technician,married,secondary,no,no,no,cellular,jun,unknown,0,no
8100,-214,29,313,1,0,0,services,married,secondary,no,yes,no,cellular,jul,unknown,0,no
8101,622,9,45,1,0,0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,0,no
8102,695,29,311,3,379,2,retired,single,primary,yes,no,yes,unknown,jan,success,0,yes
8103,392,9,201,0,0,0,technician,married,secondary,no,no,no,cellular,may,failure,0,no
8104,622,29,9,2,-1,0,technician,married,secondary,no,no,no,cellular,aug,unknown,0,no
8105,5415,10,300,3,142,5,services,married,primary,yes,yes,no,unknown,may,failure,0,yes
8106,468,6,159,2,0,0,blue-collar,married,tertiary,no,yes,no,cellular,nov,unknown,0,no
8107,208,8,109,1,0,0,blue-collar,single,secondary,no,yes,no,cellular,may,unknown,0,no
8108,1801,9,283,1,0,0,management,married,tertiary,no,no,no,cellular,aug,unknown,0,no
8109,630,3,189,0,-1,0,management,married,secondary,no,no,no,cellular,may,unknown,0,no
8110,-551,1,135,2,-1,0,blue-collar,married,tertiary,no,yes,no,cellular,nov,unknown,0,no
8111,1198,4,348,1,143,2,blue-collar,married,tertiary,no,yes,no,cellular,nov,failure,0,no
8112,93,11,131,1,-1,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
8113,1277,29,179,2,0,0,technician,married,tertiary,no,no,no,cellular,aug,unknown,0,no
8114,1240,16,356,1,-1,0,technician,single,secondary,no,no,yes,unknown,jun,unknown,0,no
8115,2792,20,25,1,0,0,technician,married,secondary,no,no,no,cellular,nov,unknown,0,no
8116,371,2,65,2,0,2,blue-collar,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
8117,2417,13,202,3,-1,0,blue-collar,married,secondary,no,yes,no,unknown,jun,unknown,0,no
8118,1497,15,373,1,-1,0,technician,single,secondary,no,no,yes,unknown,aug,unknown,0,no
8119,11,6,95,1,-1,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
8120,5076,18,412,5,358,5,retired,single,primary,yes,yes,yes,unknown,apr,failure,0,yes
8121,7431,5,492,9,247,1,services,married,primary,no,yes,no,unknown,nov,other,0,no
8122,-284,10,209,1,0,0,technician,single,secondary,no,no,no,cellular,aug,unknown,0,no
8123,5911,25,277,4,338,3,services,married,primary,yes,no,no,unknown,nov,other,0,yes
8124,-370,25,147,3,0,0,blue-collar,married,secondary,no,yes,no,unknown,jul,unknown,0,no
8125,238,7,105,0,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
8126,358,10,19,1,-1,0,technician,married,secondary,no,yes,no,cellular,may,unknown,0,no
8127,423,27,293,1,-1,0,management,single,secondary,no,no,no,cellular,jun,unknown,0,no
8128,2814,10,15,1,0,0,management,single,secondary,no,no,no,cellular,jul,unknown,0,no
8129,1761,29,293,0,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
8130,2974,15,175,1,0,0,management,married,tertiary,no,no,no,unknown,jun,unknown,0,no
8131,2483,13,398,2,296,2,admin.,married,tertiary,no,yes,no,cellular,jun,failure,0,no
8132,163,29,341,1,0,0,management,single,secondary,no,no,no,cellular,jun,unknown,0,no
8133,2268,4,167,1,0,0,services,single,secondary,no,no,no,unknown,jul,unknown,0,no
8134,539,17,326,1,-1,0,technician,single,secondary,no,no,yes,unknown,aug,unknown,0,no
8135,579,15,348,4,34,2,self-employed,single,primary,yes,no,yes,unknown,apr,success,0,yes
8136,646,6,198,2,0,0,management,married,secondary,no,yes,no,cellular,jul,unknown,0,no
8137,2597,7,119,2,-1,0,blue-collar,married,tertiary,no,yes,no,cellular,jun,unknown,0,no
8138,452,9,93,1,0,2,blue-collar,married,tertiary,no,yes,no,cellular,jul,failure,0,no
8139,574,30,336,2,-1,0,management,married,tertiary,no,no,yes,cellular,aug,unknown,0,no
8140,2937,28,177,2,-1,0,technician,married,tertiary,no,no,no,cellular,jun,unknown,0,no
8141,260,13,359,3,0,0,technician,married,tertiary,no,no,no,cellular,jul,unknown,0,no
8142,194,20,269,1,-1,2,technician,married,secondary,no,yes,no,cellular,nov,unknown,0,no
8143,-426,8,197,2,471,0,blue-collar,married,secondary,no,yes,no,unknown,may,failure,0,no
8144,113,8,328,2,0,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,0,no
8145,250,23,205,1,0,0,management,married,tertiary,no,no,no,cellular,jul,unknown,0,no
8146,485,28,337,0,0,0,management,single,secondary,no,yes,no,cellular,jun,unknown,0,no
8147,898,16,331,0,0,0,technician,single,secondary,no,no,yes,unknown,aug,unknown,0,no
8148,331,6,155,2,0,0,blue-collar,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
8149,-232,1,127,2,-1,0,admin.,married,secondary,no,yes,no,cellular,may,unknown,0,no
8150,427,5,154,0,-1,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
8151,2073,28,286,0,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
8152,905,4,295,2,0,0,blue-collar,married,tertiary,no,yes,no,cellular,nov,unknown,0,no
8153,2523,25,407,1,-1,0,technician,married,tertiary,no,no,no,cellular,jun,unknown,0,no
8154,4766,1,208,1,310,0,blue-collar,single,tertiary,no,yes,no,unknown,nov,failure,0,yes
8155,539,2,206,3,-1,0,blue-collar,single,secondary,no,no,no,unknown,jun,unknown,0,no
8156,2580,29,113,0,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
8157,-136,2,340,6,25,0,blue-collar,married,tertiary,no,yes,no,cellular,apr,failure,0,no
8158,-6,2,39,0,-1,0,management,single,secondary,no,yes,no,cellular,may,unknown,0,no
8159,-89,3,144,1,-1,0,management,married,secondary,no,no,no,cellular,aug,unknown,0,no
8160,1825,6,210,2,-1,0,admin.,married,tertiary,no,yes,no,cellular,jun,unknown,0,no
8161,789,17,694,6,318,4,self-employed,single,primary,yes,no,yes,unknown,apr,failure,0,yes
8162,-581,1,30,2,0,0,blue-collar,married,secondary,no,no,no,cellular,jul,unknown,0,no
8163,411,4,119,2,-1,0,blue-collar,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
8164,653,8,120,1,0,2,blue-collar,married,tertiary,no,yes,no,cellular,jul,failure,0,no
8165,143,2,182,0,-1,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
8166,675,20,53,1,0,0,blue-collar,married,secondary,no,no,no,unknown,jun,unknown,0,no
8167,2403,19,352,2,-1,0,services,married,tertiary,no,yes,no,cellular,jun,unknown,0,no
8168,667,4,61,0,-1,0,admin.,single,secondary,no,yes,no,cellular,may,unknown,0,no
8169,2005,9,200,3,-1,0,blue-collar,married,secondary,no,no,no,cellular,aug,unknown,0,no
8170,233,5,161,1,-1,0,blue-collar,married,tertiary,no,yes,no,cellular,nov,unknown,0,no
8171,292,2,41,2,0,0,management,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
8172,230,4,77,2,-1,0,blue-collar,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
8173,754,19,413,2,0,0,management,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
8174,280,0,39,4,-1,0,blue-collar,married,secondary,no,no,no,unknown,jun,unknown,0,no
8175,218,3,66,1,-1,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
8176,230,7,107,0,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
8177,292,28,294,1,-1,0,management,single,secondary,no,no,no,cellular,jun,unknown,0,no
8178,371,4,166,1,0,0,blue-collar,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
8179,7924,14,384,3,376,1,services,married,primary,no,yes,no,unknown,may,failure,0,yes
8180,652,15,146,1,-1,0,technician,single,secondary,no,no,yes,unknown,aug,unknown,0,no
8181,193,8,17,1,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
8182,427,6,88,1,-1,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
8183,-121,3,79,2,-1,0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,0,no
8184,3095,25,6,1,-1,0,technician,married,secondary,no,no,no,cellular,aug,unknown,0,no
8185,-22,4,70,1,-1,0,management,married,secondary,no,no,no,cellular,may,unknown,0,no
8186,683,1,142,0,-1,0,blue-collar,married,secondary,no,no,no,unknown,jun,unknown,0,no
8187,1373,17,122,1,-1,0,technician,single,secondary,no,no,yes,unknown,aug,unknown,0,no
8188,494,13,201,1,0,0,management,married,primary,no,no,no,cellular,jul,unknown,0,no
8189,-93,9,32,0,-1,0,technician,married,secondary,no,yes,no,unknown,may,unknown,0,no
8190,-310,13,214,1,0,0,technician,single,secondary,no,no,no,cellular,aug,unknown,0,yes
8191,-221,10,67,1,-1,0,services,married,secondary,no,yes,no,cellular,may,unknown,0,no
8192,367,9,34,0,0,0,blue-collar,married,secondary,no,yes,no,cellular,aug,unknown,0,no
8193,2385,14,286,3,-1,0,technician,married,tertiary,no,no,no,cellular,jun,unknown,0,no
8194,528,16,169,1,-1,0,management,married,tertiary,no,no,no,cellular,aug,unknown,0,no
8195,4713,2,257,2,78,2,blue-collar,single,tertiary,no,yes,no,cellular,nov,failure,0,no
8196,59,29,134,1,0,0,technician,married,secondary,no,no,no,cellular,aug,unknown,0,no
8197,306,25,14,2,-1,0,technician,married,secondary,no,no,no,cellular,aug,unknown,0,no
8198,230,3,72,2,-1,0,blue-collar,married,secondary,no,yes,no,cellular,jun,unknown,0,no
8199,-240,6,388,7,10,0,services,married,tertiary,no,yes,no,cellular,apr,failure,0,no
8200,675,4,46,1,0,0,services,married,tertiary,no,no,no,unknown,jul,unknown,0,no
8201,414,8,90,1,0,0,blue-collar,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
8202,313,6,82,2,0,0,blue-collar,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
8203,526,8,106,0,0,0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,0,no
8204,772,16,193,1,-1,0,technician,single,secondary,no,no,yes,unknown,aug,unknown,0,no
8205,2394,17,212,2,0,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,0,no
8206,387,7,151,0,-1,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
8207,-308,15,237,2,71,2,admin.,married,tertiary,no,yes,no,cellular,nov,failure,0,no
8208,619,1,136,1,0,0,blue-collar,married,secondary,no,no,no,unknown,jun,unknown,0,no
8209,409,8,73,0,-1,0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,0,no
8210,241,2,111,1,-1,0,management,married,secondary,no,no,no,cellular,aug,unknown,0,no
8211,-687,5,28,0,0,0,management,married,tertiary,no,no,no,cellular,jul,unknown,0,no
8212,144,12,86,3,0,0,technician,married,secondary,no,no,no,cellular,jul,unknown,0,no
8213,-234,9,95,1,-1,0,technician,married,secondary,no,yes,no,cellular,may,unknown,0,no
8214,291,8,137,2,-1,0,blue-collar,married,tertiary,no,no,no,cellular,jul,unknown,0,no
8215,154,5,112,2,0,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,0,no
8216,8675,15,196,1,0,2,admin.,married,primary,no,yes,no,cellular,may,failure,0,no
8217,-286,8,81,0,-1,0,blue-collar,single,tertiary,no,yes,no,unknown,may,unknown,0,yes
8218,375,5,169,2,-1,0,blue-collar,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
8219,311,7,113,0,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
8220,329,30,79,0,0,0,technician,married,secondary,no,no,no,cellular,aug,unknown,0,no
8221,290,8,94,1,0,0,blue-collar,married,tertiary,no,yes,no,cellular,may,unknown,0,no
8222,-695,24,199,2,-1,0,management,married,tertiary,no,no,no,cellular,aug,unknown,0,no
8223,553,9,392,2,-1,0,management,married,primary,no,no,no,cellular,aug,unknown,0,no
8224,-285,5,174,1,-1,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,0,no
8225,571,3,145,0,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
8226,229,6,92,2,0,0,blue-collar,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
8227,333,9,248,1,-1,0,management,married,primary,no,no,no,cellular,aug,unknown,0,no
8228,555,27,311,0,0,0,management,single,secondary,no,yes,no,cellular,jun,unknown,0,no
8229,649,17,87,1,-1,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,0,no
8230,1945,15,148,3,0,0,admin.,married,tertiary,no,no,no,cellular,jul,unknown,0,no
8231,-176,21,145,1,0,0,technician,married,secondary,no,yes,no,cellular,may,unknown,0,no
8232,-179,23,145,1,-1,0,management,single,tertiary,no,yes,no,cellular,may,unknown,0,no
8233,1708,25,336,0,-1,0,admin.,single,secondary,no,no,no,cellular,jun,unknown,0,no
8234,-442,6,136,1,-1,0,blue-collar,married,secondary,no,yes,no,cellular,jul,unknown,0,no
8235,416,15,179,1,0,0,technician,married,secondary,no,yes,no,cellular,may,unknown,0,no
8236,396,6,134,0,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
8237,675,7,212,3,0,0,blue-collar,single,secondary,no,no,no,unknown,jul,unknown,0,no
8238,74,4,111,0,-1,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
8239,-37,4,79,2,-1,0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,0,no
8240,909,14,108,1,-1,0,technician,divorced,secondary,no,no,yes,unknown,aug,unknown,0,no
8241,2742,8,421,1,0,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,0,no
8242,427,5,71,0,-1,0,technician,married,secondary,no,no,no,unknown,jun,unknown,0,no
8243,1067,28,319,0,-1,0,management,single,secondary,no,yes,no,cellular,jun,unknown,0,no
8244,3057,18,99,1,0,0,blue-collar,married,tertiary,no,yes,no,unknown,nov,unknown,0,no
8245,2676,3,224,2,0,0,blue-collar,married,tertiary,no,yes,no,cellular,jun,unknown,0,no
8246,935,19,372,2,400,2,retired,single,primary,yes,no,yes,unknown,apr,success,0,yes
8247,372,19,205,1,-1,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,0,no
8248,1445,2,157,1,-1,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,0,no
8249,304,5,114,1,0,0,blue-collar,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
8250,130,11,14,1,-1,0,technician,married,secondary,no,no,no,cellular,may,unknown,0,no
8251,-169,6,88,1,-1,0,blue-collar,married,secondary,no,yes,no,unknown,aug,unknown,0,no
8252,-285,31,103,1,-1,0,technician,single,secondary,no,yes,no,cellular,may,unknown,0,no
8253,379,1,148,1,0,0,blue-collar,married,secondary,no,yes,no,unknown,jul,unknown,0,no
8254,2464,5,26,2,0,0,services,single,secondary,no,yes,no,unknown,jun,unknown,0,no
8255,-235,17,205,0,0,0,admin.,married,secondary,no,yes,no,unknown,may,unknown,0,no
8256,1726,6,311,2,0,0,blue-collar,married,tertiary,no,yes,no,cellular,jun,unknown,0,no
8257,142,28,323,1,-1,0,management,single,secondary,no,no,no,cellular,jun,unknown,0,no
8258,920,3,187,2,-1,0,blue-collar,married,tertiary,no,yes,no,cellular,nov,unknown,0,no
8259,-50,26,77,0,-1,0,technician,married,secondary,no,no,no,cellular,aug,unknown,0,no
8260,436,26,46,1,0,0,blue-collar,married,secondary,no,no,no,unknown,may,unknown,0,no
8261,3,9,43,1,-1,0,blue-collar,single,secondary,no,yes,no,cellular,aug,unknown,0,no
8262,218,6,123,1,0,0,services,single,secondary,no,no,no,unknown,jul,unknown,0,no
8263,2972,25,2,2,-1,0,technician,married,tertiary,no,no,no,cellular,aug,unknown,0,no
8264,503,29,319,0,0,0,management,single,secondary,no,yes,no,cellular,jun,unknown,0,no
8265,379,5,122,1,0,0,blue-collar,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
8266,29,8,88,2,0,1,blue-collar,married,tertiary,no,no,no,cellular,jul,unknown,0,no
8267,419,9,9,1,-1,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,0,no
8268,5397,16,132,1,307,2,blue-collar,single,tertiary,no,yes,no,unknown,nov,failure,0,no
8269,2566,15,368,1,-1,0,admin.,married,tertiary,no,yes,no,cellular,may,unknown,0,no
8270,-42,1,113,1,-1,0,management,married,secondary,no,no,no,cellular,aug,unknown,0,no
8271,-217,1,157,2,-1,0,admin.,married,tertiary,no,yes,no,cellular,may,unknown,0,no
8272,37,2,77,0,-1,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
8273,465,15,14,1,-1,0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,0,no
8274,0,6,95,0,-1,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
8275,989,28,285,0,0,0,management,married,secondary,no,yes,no,cellular,jun,unknown,0,no
8276,476,21,367,8,154,7,entrepreneur,single,primary,yes,yes,yes,unknown,apr,failure,0,yes
8277,483,9,93,1,0,2,blue-collar,married,tertiary,no,yes,no,cellular,jul,failure,0,no
8278,-175,3,149,1,-1,0,blue-collar,single,secondary,no,yes,no,cellular,may,unknown,0,no
8279,242,8,215,1,-1,0,blue-collar,single,secondary,no,yes,no,unknown,may,unknown,0,no
8280,-134,8,207,2,0,1,admin.,single,secondary,no,no,no,cellular,aug,success,0,yes
8281,1581,3,376,2,-1,2,technician,married,tertiary,no,no,no,cellular,jun,unknown,0,no
8282,296,28,201,1,0,0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,0,no
8283,2444,10,378,3,146,6,retired,married,primary,yes,yes,no,unknown,may,failure,0,yes
8284,59,8,101,2,0,1,blue-collar,married,tertiary,no,no,no,cellular,jul,unknown,0,no
8285,2914,13,115,0,271,3,technician,married,secondary,no,yes,no,cellular,apr,failure,0,no
8286,2617,29,130,0,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
8287,182,7,103,0,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
8288,240,5,127,0,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
8289,-311,4,355,0,-1,0,services,married,secondary,no,no,no,cellular,jul,unknown,0,no
8290,292,9,345,2,344,0,blue-collar,married,secondary,no,yes,no,cellular,may,failure,0,no
8291,2662,27,52,2,0,0,technician,married,secondary,no,yes,no,unknown,jun,unknown,0,no
8292,916,14,192,3,-1,0,admin.,married,tertiary,no,no,no,cellular,jul,unknown,0,no
8293,482,6,174,0,-1,0,blue-collar,single,secondary,no,yes,no,unknown,may,unknown,0,no
8294,1790,9,177,4,0,0,management,single,tertiary,no,yes,no,cellular,jul,unknown,0,no
8295,3072,30,32,4,-1,0,management,married,tertiary,no,no,no,cellular,aug,unknown,0,no
8296,209,3,218,0,-1,0,management,single,secondary,no,no,yes,unknown,may,failure,0,yes
