balance,day,duration,campaign,pdays,previous,job,marital,education,default,housing,loan,contact,month,poutcome,age,y
3972,19,94,2,0,0,management,divorced,unknown,no,yes,no,cellular,jul,unknown,unpriv,unpref
5759,8,4,1,0,0,unknown,divorced,secondary,no,no,no,telephone,mar,unknown,unpriv,unpref
4251,30,178,1,0,0,blue-collar,single,secondary,no,yes,no,unknown,jan,unknown,unpriv,unpref
2603,20,106,3,0,0,technician,married,secondary,no,yes,no,cellular,nov,unknown,unpriv,unpref
3156,20,278,3,0,0,admin.,single,secondary,no,no,no,unknown,jun,unknown,unpriv,unpref
1316,15,298,2,2,0,management,single,tertiary,no,yes,no,unknown,may,unknown,unpriv,unpref
4466,16,796,1,0,0,services,married,primary,no,no,no,cellular,apr,unknown,unpriv,unpref
2554,22,381,1,271,1,technician,single,unknown,no,yes,no,cellular,may,failure,unpriv,unpref
1461,2,51,2,0,0,unknown,married,primary,no,no,no,cellular,feb,unknown,unpriv,unpref
1471,8,169,1,0,0,admin.,single,secondary,no,yes,no,cellular,may,unknown,unpriv,unpref
4114,12,145,1,0,0,unemployed,single,primary,no,no,no,unknown,may,unknown,unpriv,unpref
1833,15,379,1,0,0,retired,divorced,primary,no,yes,no,cellular,jul,unknown,unpriv,unpref
146,28,203,1,2,0,technician,single,secondary,no,no,no,cellular,feb,unknown,unpriv,unpref
2765,28,436,10,1,0,management,divorced,primary,no,no,no,cellular,aug,unknown,unpriv,unpref
1649,10,0,3,0,0,retired,married,primary,no,no,no,cellular,sep,unknown,unpriv,unpref
12157,27,0,1,851,0,retired,married,secondary,no,yes,no,unknown,sep,failure,unpriv,unpref
2129,12,62,1,140,20,retired,married,secondary,no,no,no,telephone,nov,success,unpriv,unpref
-712,5,227,1,0,0,admin.,single,secondary,no,yes,no,cellular,may,unknown,unpriv,unpref
237,14,72,1,95,0,retired,married,primary,no,yes,yes,telephone,may,unknown,unpriv,unpref
3759,5,183,2,1,0,admin.,single,secondary,no,yes,no,cellular,may,unknown,unpriv,unpref
978,12,43,1,0,0,retired,married,primary,no,no,no,cellular,jul,unknown,unpriv,unpref
645,20,76,2,0,0,technician,single,secondary,no,no,yes,cellular,aug,unknown,unpriv,unpref
15390,2,288,1,452,0,unemployed,divorced,secondary,no,no,no,cellular,apr,other,unpriv,unpref
1121,9,28,3,0,0,admin.,divorced,secondary,no,no,no,cellular,aug,unknown,unpriv,unpref
-2736,18,170,1,0,0,admin.,married,secondary,no,no,yes,cellular,apr,unknown,unpriv,unpref
-644,10,23,1,0,0,admin.,single,secondary,no,yes,no,cellular,jul,unknown,unpriv,unpref
-1631,10,68,4,297,1,blue-collar,single,secondary,no,yes,no,cellular,apr,other,unpriv,unpref
4033,17,488,15,22,0,retired,married,primary,no,yes,no,cellular,apr,unknown,unpriv,unpref
-2664,1,0,1,0,0,blue-collar,single,primary,no,yes,yes,cellular,feb,unknown,unpriv,unpref
4010,29,443,6,0,0,technician,single,secondary,no,yes,yes,unknown,jun,unknown,unpriv,unpref
-3339,24,178,1,0,0,admin.,single,secondary,no,yes,no,unknown,may,unknown,unpriv,unpref
905,6,307,2,0,0,admin.,divorced,secondary,no,no,no,cellular,aug,unknown,unpriv,unpref
22241,18,586,1,0,0,student,single,secondary,no,yes,no,unknown,jun,unknown,unpriv,unpref
1691,11,162,8,0,0,retired,married,secondary,no,yes,no,cellular,aug,unknown,unpriv,unpref
213,12,163,1,0,0,blue-collar,single,secondary,no,no,no,cellular,aug,unknown,unpriv,unpref
-1834,2,44,1,319,2,management,single,tertiary,no,no,no,cellular,sep,failure,unpriv,unpref
-6747,30,0,1,0,0,entrepreneur,single,tertiary,no,no,yes,cellular,jan,unknown,unpriv,unpref
368,6,418,1,0,0,management,single,unknown,no,no,no,telephone,feb,unknown,unpriv,unpref
2197,17,317,1,0,0,management,divorced,tertiary,no,no,no,cellular,may,unknown,unpriv,unpref
317,28,219,1,165,1,admin.,married,secondary,no,no,yes,cellular,sep,failure,unpriv,unpref
-3871,4,882,2,0,0,management,married,primary,no,no,no,cellular,aug,unknown,unpriv,unpref
496,24,157,2,0,0,management,married,tertiary,no,yes,no,cellular,aug,unknown,unpriv,unpref
6961,8,18,1,1,0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,unpriv,unpref
-1866,26,89,1,0,0,retired,divorced,secondary,no,no,no,cellular,jul,unknown,unpriv,unpref
3373,29,215,1,0,0,management,married,tertiary,no,yes,no,unknown,may,unknown,unpriv,unpref
3934,8,83,1,0,0,retired,married,tertiary,no,no,no,cellular,may,unknown,unpriv,unpref
-295,1,0,1,34,0,unknown,married,tertiary,no,no,no,cellular,nov,other,unpriv,unpref
433,20,262,1,0,0,technician,married,tertiary,no,no,yes,cellular,jul,unknown,unpriv,unpref
796,30,126,1,0,0,technician,single,secondary,no,yes,yes,unknown,may,unknown,unpriv,unpref
554,3,205,1,0,0,retired,divorced,secondary,no,no,no,cellular,aug,unknown,unpriv,unpref
4971,2,238,1,141,1,unemployed,married,primary,no,no,no,cellular,feb,success,unpriv,unpref
277,28,2,5,0,0,blue-collar,single,secondary,no,yes,yes,unknown,may,unknown,unpriv,unpref
-328,10,241,1,0,0,management,married,secondary,no,no,no,cellular,aug,unknown,unpriv,unpref
9460,13,4,1,0,0,technician,married,secondary,no,no,no,cellular,mar,unknown,unpriv,unpref
8452,25,341,2,0,0,student,single,secondary,no,yes,no,cellular,jan,unknown,unpriv,unpref
-114,30,258,6,0,0,self-employed,divorced,primary,no,no,no,cellular,jul,unknown,unpriv,unpref
2203,21,558,5,0,0,blue-collar,divorced,primary,no,no,yes,unknown,jun,unknown,unpriv,unpref
64,3,183,1,0,0,admin.,married,secondary,no,yes,no,unknown,jul,unknown,unpriv,unpref
-1224,28,227,10,0,0,services,single,unknown,no,yes,no,cellular,jul,unknown,unpriv,unpref
1687,25,151,1,0,0,technician,married,secondary,no,yes,no,unknown,may,unknown,unpriv,unpref
3582,13,324,1,0,0,management,married,tertiary,no,yes,no,unknown,may,unknown,unpriv,unpref
-427,22,745,1,81,12,services,single,secondary,no,yes,no,cellular,may,other,unpriv,unpref
1119,4,31,1,39,6,management,single,tertiary,no,no,no,cellular,aug,success,unpriv,unpref
-583,11,56,1,0,0,technician,single,tertiary,no,no,no,cellular,nov,unknown,unpriv,unpref
876,25,136,7,0,0,admin.,single,secondary,no,yes,no,unknown,may,unknown,unpriv,unpref
-781,1,1,1,0,0,services,married,secondary,no,no,no,unknown,may,unknown,unpriv,unpref
2824,18,540,4,0,0,services,married,secondary,no,yes,yes,unknown,may,unknown,unpriv,unpref
5894,21,596,1,18,0,retired,married,tertiary,no,no,no,cellular,may,success,unpriv,unpref
-1042,10,390,2,1,0,management,single,tertiary,no,no,no,cellular,may,unknown,unpriv,unpref
-1864,26,40,1,0,0,services,married,secondary,yes,no,yes,cellular,jul,unknown,unpriv,unpref
444,19,5,1,0,0,blue-collar,married,primary,no,no,no,unknown,jun,unknown,unpriv,unpref
-1512,6,182,1,0,0,technician,divorced,primary,no,yes,no,unknown,jun,unknown,unpriv,unpref
-111,11,137,1,3,0,admin.,single,secondary,no,yes,no,unknown,may,unknown,unpriv,unpref
-1615,4,259,1,0,0,services,single,secondary,no,no,no,unknown,may,unknown,unpriv,unpref
203,22,56,4,0,0,blue-collar,married,secondary,no,yes,no,cellular,jul,unknown,unpriv,unpref
23530,26,0,1,3,0,entrepreneur,married,primary,no,no,no,telephone,jan,unknown,unpriv,unpref
589,3,75,1,140,1,blue-collar,married,secondary,no,yes,no,cellular,feb,failure,unpriv,unpref
10911,5,0,1,35,0,retired,divorced,primary,no,no,no,telephone,nov,success,unpriv,unpref
-394,5,178,1,385,2,management,single,tertiary,no,no,no,unknown,nov,failure,unpriv,unpref
-907,11,136,1,0,0,retired,married,tertiary,no,no,no,cellular,aug,unknown,unpriv,unpref
989,10,181,1,0,0,blue-collar,married,secondary,no,yes,yes,cellular,jul,unknown,unpriv,unpref
-4202,16,52,1,0,0,unemployed,married,primary,no,no,no,cellular,jul,unknown,unpriv,unpref
5324,8,165,1,0,0,retired,divorced,secondary,no,no,no,unknown,may,unknown,unpriv,unpref
12997,23,0,1,823,0,management,married,secondary,no,yes,no,telephone,sep,failure,unpriv,unpref
873,17,585,5,0,0,technician,married,primary,no,no,no,unknown,jun,unknown,unpriv,unpref
2283,13,81,1,0,0,entrepreneur,married,primary,no,yes,no,unknown,may,unknown,unpriv,unpref
-805,12,216,1,0,0,management,married,secondary,no,no,no,cellular,aug,unknown,unpriv,unpref
905,26,1257,1,0,0,management,married,unknown,no,yes,no,unknown,jun,unknown,unpriv,unpref
-511,23,242,1,0,0,retired,married,secondary,no,yes,no,telephone,jul,unknown,unpriv,unpref
3362,9,13,1,0,0,retired,married,secondary,no,no,no,cellular,aug,unknown,unpriv,unpref
5455,28,185,1,213,5,blue-collar,married,primary,yes,yes,no,cellular,may,other,unpriv,unpref
1570,13,152,2,1,0,management,married,tertiary,no,no,yes,cellular,apr,unknown,unpriv,unpref
5475,2,207,1,0,0,retired,married,secondary,no,no,no,telephone,feb,unknown,unpriv,unpref
982,10,197,1,9,0,management,single,tertiary,no,yes,no,cellular,may,unknown,unpriv,unpref
820,17,670,2,0,0,blue-collar,divorced,secondary,no,no,yes,unknown,jun,unknown,unpriv,unpref
-1455,25,59,1,0,0,blue-collar,married,unknown,no,no,yes,unknown,jun,unknown,unpriv,unpref
1008,21,214,1,0,0,technician,single,secondary,no,yes,no,unknown,may,unknown,unpriv,unpref
-1707,6,147,1,0,0,technician,single,tertiary,no,yes,no,unknown,may,unknown,unpriv,unpref
4365,17,690,1,113,1,unemployed,married,tertiary,no,yes,no,cellular,nov,failure,unpriv,unpref
-362,19,163,1,0,0,services,married,secondary,no,yes,yes,cellular,nov,unknown,unpriv,unpref
-2970,15,82,2,0,0,blue-collar,single,secondary,no,yes,no,cellular,jul,unknown,unpriv,unpref
2100,8,238,1,0,0,technician,married,tertiary,no,yes,yes,unknown,may,unknown,unpriv,unpref
9092,4,602,1,0,0,housemaid,divorced,primary,no,yes,no,unknown,aug,unknown,unpriv,unpref
515,27,295,7,65,0,services,single,secondary,no,no,no,cellular,jul,unknown,unpriv,unpref
2597,26,183,1,0,0,self-employed,married,tertiary,no,no,no,unknown,jun,unknown,unpriv,unpref
1910,27,0,3,0,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,unpriv,unpref
2983,12,49,1,0,0,housemaid,married,primary,no,no,no,unknown,jun,unknown,unpriv,unpref
-2882,3,142,1,0,0,services,married,secondary,no,yes,yes,unknown,may,unknown,unpriv,unpref
424,15,20,1,0,0,blue-collar,single,secondary,no,yes,yes,cellular,nov,unknown,unpriv,unpref
1268,24,296,1,4,0,retired,divorced,secondary,no,no,yes,cellular,nov,unknown,unpriv,unpref
-4642,7,1077,1,0,0,unemployed,married,tertiary,no,no,no,cellular,jul,unknown,unpriv,unpref
-1328,26,157,1,0,0,blue-collar,single,secondary,no,yes,no,unknown,may,unknown,unpriv,unpref
4617,12,975,3,0,0,unknown,single,secondary,no,yes,yes,cellular,mar,unknown,unpriv,unpref
-2456,2,0,1,0,0,technician,divorced,primary,no,no,no,cellular,feb,unknown,unpriv,unpref
4200,19,75,1,0,0,housemaid,married,primary,no,no,no,unknown,jun,unknown,unpriv,unpref
-4297,30,313,7,0,0,self-employed,single,secondary,no,yes,no,unknown,may,unknown,unpriv,unpref
3007,18,335,17,9,0,retired,married,primary,no,yes,no,cellular,apr,unknown,unpriv,unpref
159,17,82,2,0,0,technician,married,secondary,no,yes,yes,unknown,may,unknown,unpriv,unpref
1389,24,442,1,0,0,management,single,tertiary,no,yes,no,unknown,may,unknown,unpriv,unpref
-234,15,112,1,0,0,blue-collar,single,secondary,no,no,no,cellular,oct,unknown,unpriv,unpref
9152,13,184,7,2,0,management,single,tertiary,no,no,no,cellular,aug,unknown,unpriv,unpref
947,7,155,1,0,0,blue-collar,married,primary,no,yes,yes,unknown,jun,unknown,unpriv,unpref
744,24,103,1,0,0,retired,divorced,primary,no,no,no,cellular,jan,unknown,unpriv,unpref
1931,6,110,3,0,0,admin.,single,primary,no,no,no,unknown,jun,unknown,unpriv,unpref
4678,8,604,21,390,17,blue-collar,divorced,primary,no,no,no,telephone,may,success,unpriv,unpref
-2206,24,416,6,0,0,services,single,tertiary,no,no,no,cellular,jul,unknown,unpriv,unpref
23459,2,874,1,0,0,blue-collar,divorced,primary,no,no,no,unknown,jun,unknown,unpriv,unpref
6356,29,6,1,0,0,blue-collar,single,tertiary,no,no,no,cellular,jan,unknown,unpriv,unpref
107,25,230,1,0,0,retired,married,unknown,no,yes,no,cellular,jul,unknown,unpriv,unpref
7491,3,0,1,0,0,management,single,tertiary,no,no,yes,telephone,feb,unknown,unpriv,unpref
-3351,18,125,1,1,0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,unpriv,unpref
289,12,33,4,0,0,blue-collar,single,secondary,no,yes,no,cellular,may,unknown,unpriv,unpref
-1000,24,60,7,0,0,technician,married,tertiary,no,yes,no,unknown,may,unknown,unpriv,unpref
2969,19,197,1,0,0,technician,single,tertiary,no,no,no,cellular,apr,unknown,unpriv,unpref
23,16,201,2,0,0,retired,married,primary,no,yes,no,unknown,may,unknown,unpriv,unpref
789,14,415,1,4,0,blue-collar,married,primary,no,yes,no,cellular,may,unknown,unpriv,unpref
2961,27,0,1,0,0,management,single,tertiary,no,yes,no,cellular,jul,unknown,unpriv,unpref
973,21,58,1,0,0,services,single,secondary,no,no,yes,cellular,jul,unknown,unpriv,unpref
1566,8,310,3,183,0,blue-collar,married,primary,no,yes,no,telephone,may,failure,unpriv,unpref
8607,4,80,1,68,1,retired,married,secondary,no,yes,no,cellular,feb,failure,unpriv,unpref
25482,27,0,1,2,0,entrepreneur,married,primary,no,no,no,telephone,jan,unknown,unpriv,unpref
4150,8,902,2,330,6,technician,divorced,secondary,no,no,no,telephone,may,failure,unpriv,unpref
1251,6,242,2,0,0,retired,married,secondary,no,no,no,unknown,apr,unknown,unpriv,unpref
-5364,19,0,1,0,0,retired,divorced,primary,no,no,no,cellular,jan,unknown,unpriv,unpref
-3845,21,1,1,0,0,retired,married,secondary,no,no,no,unknown,jun,unknown,unpriv,unpref
1073,18,290,1,294,0,technician,single,tertiary,no,no,no,cellular,nov,failure,unpriv,unpref
-354,17,95,1,0,0,technician,married,secondary,no,yes,no,cellular,nov,unknown,unpriv,unpref
2337,29,113,13,0,0,blue-collar,married,secondary,no,no,no,telephone,aug,unknown,unpriv,unpref
-496,12,144,2,0,0,services,single,primary,no,no,yes,cellular,jul,unknown,unpriv,unpref
-2893,18,59,1,0,0,retired,married,secondary,no,no,no,cellular,aug,unknown,unpriv,unpref
290,21,25,2,0,0,services,married,secondary,no,yes,no,unknown,may,unknown,unpriv,unpref
1369,20,579,1,0,0,blue-collar,married,primary,no,yes,no,unknown,may,unknown,unpriv,unpref
-270,7,94,1,0,0,technician,divorced,secondary,no,yes,no,cellular,may,unknown,unpriv,unpref
6864,4,183,1,637,13,retired,married,secondary,no,no,no,cellular,aug,success,unpriv,unpref
6073,27,93,2,0,0,retired,single,secondary,no,no,no,telephone,aug,unknown,unpriv,unpref
7895,16,742,15,149,5,retired,married,primary,no,yes,no,cellular,apr,failure,unpriv,unpref
2678,18,278,1,0,0,services,married,tertiary,no,no,no,cellular,aug,unknown,unpriv,unpref
11534,9,602,1,0,0,blue-collar,single,primary,no,no,no,unknown,jun,unknown,unpriv,unpref
2054,30,0,1,0,0,admin.,single,unknown,no,no,no,cellular,nov,unknown,unpriv,unpref
443,11,72,3,0,0,blue-collar,married,secondary,no,no,no,cellular,feb,unknown,unpriv,unpref
-887,1,858,1,0,0,housemaid,single,secondary,yes,no,no,cellular,jul,unknown,unpriv,unpref
2421,10,51,3,0,0,management,married,secondary,no,yes,no,telephone,jul,unknown,unpriv,unpref
310,11,220,1,3,0,technician,married,secondary,no,yes,yes,cellular,may,unknown,unpriv,unpref
4096,1,244,1,44,1,admin.,married,secondary,no,no,no,cellular,sep,failure,unpriv,unpref
-3393,1,18,1,218,0,housemaid,married,tertiary,no,yes,no,cellular,mar,failure,unpriv,unpref
-814,2,62,1,244,1,management,married,tertiary,no,yes,yes,cellular,aug,failure,unpriv,unpref
1387,4,308,1,0,0,retired,divorced,secondary,no,no,no,cellular,aug,unknown,unpriv,unpref
3220,28,243,1,0,0,admin.,married,tertiary,no,yes,no,telephone,may,unknown,unpriv,unpref
-164,12,82,1,0,0,admin.,single,secondary,no,yes,no,unknown,may,unknown,unpriv,unpref
1719,26,195,1,0,0,technician,married,tertiary,no,yes,yes,telephone,jul,unknown,unpriv,unpref
-4017,30,130,14,547,0,technician,divorced,secondary,no,no,no,telephone,jul,failure,unpriv,unpref
3885,28,402,1,159,3,technician,married,secondary,no,no,no,cellular,jul,success,unpriv,unpref
663,15,448,2,0,0,admin.,single,secondary,no,no,no,cellular,jul,unknown,unpriv,unpref
2779,8,59,1,0,0,management,single,tertiary,no,no,no,cellular,mar,unknown,unpriv,unpref
816,3,331,1,0,0,management,divorced,tertiary,no,no,no,unknown,jun,unknown,unpriv,unpref
-1255,16,141,1,0,0,technician,married,secondary,no,no,no,cellular,aug,unknown,unpriv,unpref
-6642,30,0,1,0,0,technician,married,tertiary,no,no,yes,cellular,jul,unknown,unpriv,unpref
1067,30,236,5,0,0,management,single,secondary,no,no,yes,cellular,jul,unknown,unpriv,unpref
1126,20,191,1,0,0,technician,married,secondary,no,yes,yes,unknown,may,unknown,unpriv,unpref
-337,27,7,1,0,0,management,married,primary,no,no,no,telephone,feb,unknown,unpriv,unpref
-801,22,37,2,0,0,services,married,secondary,no,yes,no,unknown,may,unknown,unpriv,unpref
2045,14,141,2,0,0,admin.,single,primary,no,yes,yes,cellular,nov,unknown,unpriv,unpref
-49,12,498,1,0,0,blue-collar,married,primary,no,yes,yes,cellular,jul,unknown,unpriv,unpref
8858,24,328,1,77,2,self-employed,married,primary,no,no,no,cellular,sep,failure,unpriv,unpref
4053,7,93,1,0,0,housemaid,married,primary,no,yes,yes,telephone,feb,unknown,unpriv,unpref
-3704,25,104,1,1,0,services,divorced,unknown,no,no,no,cellular,aug,unknown,unpriv,unpref
5984,5,6,1,0,0,services,divorced,unknown,no,yes,no,unknown,may,unknown,unpriv,unpref
3122,25,145,3,0,0,retired,divorced,secondary,no,no,no,cellular,aug,unknown,unpriv,unpref
851,27,317,1,0,0,management,single,tertiary,no,no,no,cellular,aug,unknown,unpriv,unpref
-3481,6,204,8,266,1,admin.,single,secondary,no,yes,no,unknown,may,failure,unpriv,unpref
4646,4,285,1,0,0,retired,married,primary,no,no,no,cellular,aug,unknown,unpriv,unpref
194,8,238,1,0,0,blue-collar,married,primary,no,yes,no,cellular,jul,unknown,unpriv,unpref
-3452,2,5,2,171,5,blue-collar,single,secondary,no,no,no,cellular,sep,other,unpriv,unpref
4899,14,48,22,0,0,student,married,primary,no,yes,no,telephone,nov,unknown,unpriv,unpref
-278,20,472,1,100,18,blue-collar,married,tertiary,no,yes,no,telephone,may,failure,unpriv,unpref
1505,23,95,4,0,0,admin.,married,secondary,no,no,yes,cellular,jul,unknown,unpriv,unpref
3132,24,746,12,29,0,retired,married,tertiary,no,yes,no,cellular,apr,unknown,unpriv,unpref
1337,24,1145,3,0,0,management,married,tertiary,no,yes,no,unknown,may,unknown,unpriv,unpref
6914,11,34,1,167,16,self-employed,married,tertiary,no,yes,no,cellular,oct,success,unpriv,unpref
3428,30,480,1,0,0,blue-collar,divorced,primary,no,no,no,cellular,apr,unknown,unpriv,unpref
2574,9,177,1,189,0,technician,married,secondary,no,no,no,cellular,feb,failure,unpriv,unpref
2182,20,56,1,0,0,retired,married,primary,no,yes,no,unknown,may,unknown,unpriv,unpref
3976,5,204,1,0,0,blue-collar,divorced,secondary,no,no,no,unknown,jun,unknown,unpriv,unpref
864,8,235,1,0,0,technician,single,tertiary,no,yes,no,cellular,apr,unknown,unpriv,unpref
-109,15,129,2,5,0,management,single,tertiary,no,yes,no,cellular,aug,unknown,unpriv,unpref
-5827,27,135,1,0,0,student,divorced,unknown,no,no,no,cellular,jan,unknown,unpriv,unpref
7984,9,827,1,0,0,blue-collar,married,tertiary,no,no,no,cellular,oct,unknown,unpriv,unpref
-3016,13,709,1,0,0,blue-collar,divorced,secondary,no,no,yes,cellular,jul,unknown,unpriv,unpref
1026,12,565,1,0,0,blue-collar,married,secondary,no,yes,no,cellular,jul,unknown,unpriv,unpref
1628,15,109,1,98,36,blue-collar,married,unknown,no,yes,no,cellular,apr,failure,unpriv,unpref
395,16,101,1,1,0,retired,married,secondary,no,no,yes,telephone,may,unknown,unpriv,unpref
317,9,126,1,166,7,blue-collar,married,primary,no,yes,no,cellular,may,other,unpriv,unpref
380,20,586,2,0,0,services,single,secondary,no,yes,no,cellular,jul,unknown,unpriv,unpref
4292,5,226,1,0,0,retired,divorced,primary,no,no,no,cellular,aug,unknown,unpriv,unpref
-1279,15,3,1,0,0,student,single,unknown,no,no,no,cellular,apr,unknown,unpriv,unpref
-4198,10,32,1,0,0,retired,married,secondary,yes,no,yes,telephone,jul,unknown,unpriv,unpref
7481,18,421,2,26,0,management,married,tertiary,no,yes,yes,cellular,jul,failure,unpriv,unpref
-1460,15,70,4,296,0,blue-collar,single,secondary,no,yes,no,cellular,apr,other,unpriv,unpref
430,7,74,2,0,0,student,single,tertiary,no,no,no,cellular,oct,unknown,unpriv,unpref
-1884,19,382,1,0,0,unemployed,divorced,primary,no,yes,no,cellular,nov,unknown,unpriv,unpref
5878,27,180,1,0,0,self-employed,married,tertiary,no,yes,yes,cellular,jan,unknown,unpriv,unpref
-1114,12,216,1,0,0,unemployed,married,secondary,no,no,no,cellular,aug,unknown,unpriv,unpref
-1022,8,58,1,0,0,student,divorced,primary,no,yes,no,unknown,may,unknown,unpriv,unpref
3814,16,122,1,14,0,retired,divorced,tertiary,no,yes,no,unknown,may,unknown,unpriv,unpref
206,2,135,1,93,2,retired,married,primary,no,no,no,telephone,oct,other,unpriv,unpref
-1472,28,125,2,1,0,retired,divorced,secondary,no,no,no,unknown,jan,unknown,unpriv,unpref
-2633,26,161,1,4,0,self-employed,married,tertiary,no,no,no,cellular,jan,unknown,unpriv,unpref
3601,6,308,2,271,7,retired,divorced,primary,no,yes,no,cellular,may,failure,unpriv,unpref
-916,29,48,1,0,0,retired,married,unknown,no,no,no,unknown,may,unknown,unpriv,unpref
-1359,6,123,1,0,0,technician,married,secondary,no,yes,no,cellular,may,unknown,unpriv,unpref
-1789,22,56,2,0,0,management,single,tertiary,no,no,no,cellular,aug,unknown,unpriv,unpref
986,21,480,1,0,0,retired,married,primary,no,yes,no,unknown,may,unknown,unpriv,unpref
2263,19,245,3,0,0,blue-collar,married,secondary,no,no,no,unknown,jun,unknown,unpriv,unpref
1300,21,94,1,0,0,retired,married,secondary,no,no,yes,telephone,jul,unknown,unpriv,unpref
-8,6,72,2,8,0,management,married,secondary,no,yes,no,cellular,may,unknown,unpriv,unpref
12092,20,920,1,0,0,retired,married,primary,no,yes,no,cellular,nov,unknown,unpriv,unpref
-3253,22,151,1,0,0,retired,married,primary,no,no,no,cellular,sep,unknown,unpriv,unpref
4223,2,0,1,0,0,admin.,single,secondary,no,yes,yes,cellular,jul,unknown,unpriv,unpref
-3002,7,199,1,1,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,unpriv,unpref
-4958,2,0,4,201,6,unemployed,single,secondary,no,no,no,cellular,feb,other,unpriv,unpref
1249,14,87,1,310,0,housemaid,married,primary,no,no,no,telephone,jul,success,unpriv,unpref
2311,17,52,2,0,0,blue-collar,married,secondary,no,no,no,cellular,aug,unknown,unpriv,unpref
5799,6,67,1,164,0,management,married,tertiary,no,no,no,telephone,jul,failure,unpriv,unpref
7153,22,733,1,0,0,services,single,secondary,no,yes,yes,unknown,jun,unknown,unpriv,unpref
1767,16,82,1,1,0,entrepreneur,single,secondary,no,yes,no,cellular,may,unknown,unpriv,unpref
2463,12,189,1,0,0,unemployed,single,primary,no,no,no,unknown,may,unknown,unpriv,unpref
1003,12,292,1,0,0,retired,married,primary,no,yes,no,unknown,may,unknown,unpriv,unpref
1200,8,198,2,0,0,management,married,primary,no,yes,no,unknown,may,unknown,unpriv,unpref
-3507,20,36,2,0,0,retired,married,primary,no,no,no,cellular,aug,unknown,unpriv,unpref
3325,10,176,1,179,3,blue-collar,single,tertiary,no,no,no,cellular,may,failure,unpriv,unpref
17570,29,331,2,94,3,student,single,primary,no,yes,no,cellular,jan,failure,unpriv,unpref
617,15,448,1,0,0,management,single,tertiary,no,no,no,cellular,aug,unknown,unpriv,unpref
4715,29,118,1,5,0,retired,divorced,primary,no,no,no,telephone,jul,unknown,unpriv,unpref
-449,7,70,1,0,0,technician,single,tertiary,no,no,no,cellular,nov,unknown,unpriv,unpref
2092,16,541,1,0,0,retired,single,secondary,no,no,yes,cellular,jul,unknown,unpriv,unpref
2698,20,635,1,0,0,management,married,tertiary,no,no,no,telephone,jul,unknown,unpriv,unpref
8919,28,94,1,88,1,retired,married,tertiary,no,no,no,cellular,mar,success,unpriv,unpref
1267,6,416,1,0,0,retired,married,primary,no,no,no,unknown,jun,unknown,unpriv,unpref
1849,26,31,2,0,0,technician,single,secondary,no,yes,no,unknown,may,unknown,unpriv,unpref
-2705,29,490,1,163,0,technician,single,tertiary,no,yes,no,cellular,jan,success,unpriv,unpref
-3394,7,512,1,0,0,student,single,tertiary,no,no,no,cellular,nov,unknown,unpriv,unpref
3615,8,389,3,0,0,management,married,tertiary,no,no,no,unknown,jun,unknown,unpriv,unpref
1123,15,321,1,0,0,management,divorced,tertiary,no,no,no,cellular,nov,unknown,unpriv,unpref
-729,2,37,1,0,0,technician,married,secondary,no,yes,no,unknown,may,unknown,unpriv,unpref
-2602,3,85,2,264,20,admin.,married,secondary,no,yes,no,telephone,may,failure,unpriv,unpref
-5641,13,113,2,297,0,student,single,primary,no,yes,no,cellular,may,failure,unpriv,unpref
756,6,108,1,1,0,retired,married,primary,no,no,no,cellular,aug,unknown,unpriv,unpref
-4818,19,16,1,0,0,blue-collar,married,secondary,no,no,no,telephone,jul,unknown,unpriv,unpref
-2606,27,4,1,0,0,unknown,single,secondary,no,no,no,cellular,apr,unknown,unpriv,unpref
3696,12,152,1,0,0,unemployed,single,primary,no,no,no,unknown,may,unknown,unpriv,unpref
3285,19,388,15,0,0,management,married,secondary,no,yes,no,cellular,nov,unknown,unpriv,unpref
-3236,2,44,1,0,0,housemaid,married,primary,no,no,no,cellular,aug,unknown,unpriv,unpref
251,11,167,3,0,0,admin.,single,secondary,no,yes,no,cellular,may,unknown,unpriv,unpref
4422,30,314,9,0,0,blue-collar,single,secondary,no,yes,no,unknown,jun,unknown,unpriv,unpref
-846,15,302,1,273,0,admin.,married,secondary,no,yes,yes,cellular,apr,other,unpriv,unpref
135,6,92,1,89,0,admin.,single,secondary,no,yes,no,cellular,feb,failure,unpriv,unpref
-1222,13,131,1,2,0,management,single,tertiary,no,yes,no,cellular,may,unknown,unpriv,unpref
-1963,22,39,1,0,0,blue-collar,single,secondary,no,yes,no,cellular,jul,unknown,unpriv,unpref
5584,29,67,1,0,0,student,married,tertiary,no,no,no,telephone,apr,unknown,unpriv,unpref
-3765,8,26,1,103,3,management,single,tertiary,no,no,no,cellular,jan,success,unpriv,unpref
1225,17,473,1,0,0,services,married,secondary,no,yes,no,unknown,may,unknown,unpriv,unpref
-479,17,53,1,0,0,management,single,tertiary,no,yes,no,cellular,may,unknown,unpriv,unpref
-2096,30,396,1,0,0,blue-collar,single,secondary,no,yes,no,unknown,may,unknown,unpriv,unpref
1636,20,89,5,0,0,management,married,tertiary,no,no,no,cellular,nov,unknown,unpriv,unpref
