balance,day,duration,campaign,pdays,previous,job,marital,education,default,housing,loan,contact,month,poutcome,age,y
-147,13,186,4,0,0,blue-collar,single,secondary,no,yes,no,unknown,may,unknown,unpriv,unpref
740,7,243,1,9,0,management,married,tertiary,no,yes,no,unknown,may,unknown,unpriv,unpref
3965,20,405,12,0,0,technician,single,tertiary,no,yes,no,cellular,jul,unknown,unpriv,unpref
-2347,4,1058,1,0,0,housemaid,single,tertiary,no,no,no,cellular,jul,unknown,unpriv,unpref
-857,7,17,1,0,0,services,single,tertiary,no,yes,no,unknown,jun,unknown,unpriv,unpref
1369,20,29,1,0,0,retired,married,secondary,no,no,yes,telephone,nov,unknown,unpriv,unpref
3578,22,389,7,0,0,blue-collar,married,primary,no,no,no,telephone,nov,unknown,unpriv,unpref
3320,22,139,1,0,0,technician,single,secondary,no,yes,no,unknown,may,unknown,unpriv,unpref
2108,27,443,1,0,0,technician,single,tertiary,no,yes,no,unknown,may,unknown,unpriv,unpref
-702,7,208,1,0,0,technician,single,secondary,no,no,no,cellular,feb,unknown,unpriv,unpref
-5099,2,89,1,1,0,student,single,unknown,no,yes,no,cellular,may,unknown,unpriv,unpref
6477,4,106,1,0,0,self-employed,divorced,secondary,no,yes,no,cellular,aug,unknown,unpriv,unpref
-292,8,124,1,0,0,management,married,tertiary,no,no,no,unknown,jun,unknown,unpriv,unpref
23766,26,0,1,3,0,entrepreneur,married,primary,no,no,no,telephone,jan,unknown,unpriv,unpref
-1203,28,38,3,196,0,retired,married,primary,no,no,no,telephone,may,failure,unpriv,unpref
827,10,565,1,0,0,blue-collar,married,secondary,no,yes,yes,cellular,nov,unknown,unpriv,unpref
1216,4,185,1,0,0,housemaid,married,secondary,no,no,no,cellular,feb,unknown,unpriv,unpref
6730,10,577,2,0,0,retired,married,unknown,no,no,no,cellular,aug,unknown,unpriv,unpref
-2737,13,134,1,0,0,retired,single,secondary,no,no,no,cellular,aug,unknown,unpriv,unpref
6549,30,271,1,0,0,services,single,tertiary,no,yes,no,cellular,jan,unknown,unpriv,unpref
440,15,147,9,0,0,technician,single,tertiary,no,no,no,cellular,aug,unknown,unpriv,unpref
412,3,187,1,211,2,blue-collar,single,secondary,no,yes,no,cellular,feb,failure,unpriv,unpref
-98,12,118,2,0,0,blue-collar,single,secondary,no,yes,no,cellular,may,unknown,unpriv,unpref
-3782,25,72,4,0,0,retired,married,tertiary,no,no,no,cellular,jan,unknown,unpriv,unpref
-5097,29,50,2,1,0,student,divorced,unknown,no,no,no,cellular,jan,unknown,unpriv,unpref
727,29,182,2,0,0,self-employed,single,secondary,no,yes,no,cellular,jul,unknown,unpriv,unpref
403,29,753,1,0,0,retired,married,secondary,no,no,no,cellular,aug,unknown,unpriv,unpref
1253,10,167,1,0,0,blue-collar,married,primary,no,yes,no,unknown,may,unknown,unpriv,unpref
22241,18,586,1,0,0,student,single,secondary,no,yes,no,unknown,jun,unknown,unpriv,unpref
-5202,1,1344,1,1,0,housemaid,single,tertiary,no,no,no,cellular,jul,unknown,unpriv,unpref
5003,15,376,19,8,0,retired,married,primary,no,no,no,cellular,apr,unknown,unpriv,unpref
-5153,20,0,1,0,0,retired,divorced,primary,no,no,no,cellular,jul,unknown,unpriv,unpref
4387,29,213,8,0,0,management,married,tertiary,no,yes,no,cellular,jul,unknown,unpriv,unpref
-254,11,249,1,401,0,technician,single,secondary,no,yes,no,cellular,may,failure,unpriv,unpref
1529,22,383,1,0,0,blue-collar,single,primary,no,yes,no,unknown,may,unknown,unpriv,unpref
-903,7,180,2,0,0,blue-collar,single,secondary,no,no,no,unknown,jun,unknown,unpriv,unpref
2543,28,270,1,0,0,admin.,divorced,secondary,no,yes,no,unknown,may,unknown,unpriv,unpref
11611,26,44,1,0,0,management,single,tertiary,no,no,no,cellular,aug,unknown,unpriv,unpref
1297,21,192,1,118,15,retired,married,primary,no,no,no,telephone,apr,success,unpriv,unpref
5842,13,328,1,0,0,retired,married,primary,no,yes,yes,cellular,jul,unknown,unpriv,unpref
15014,26,303,1,11,0,retired,married,primary,no,no,no,telephone,jan,unknown,unpriv,unpref
-7810,1,210,1,0,0,retired,divorced,tertiary,no,yes,no,cellular,aug,unknown,unpriv,unpref
3747,10,125,1,0,0,unemployed,single,primary,no,no,no,unknown,may,unknown,unpriv,unpref
1522,27,326,2,0,0,housemaid,single,tertiary,no,no,no,cellular,aug,unknown,unpriv,unpref
-1897,3,1116,1,1,0,retired,divorced,unknown,no,no,no,cellular,jul,unknown,unpriv,unpref
884,4,153,1,0,0,management,single,tertiary,no,yes,no,unknown,jun,unknown,unpriv,unpref
2898,30,133,1,332,1,technician,single,secondary,no,yes,no,cellular,jul,success,unpriv,unpref
2061,27,290,1,3,0,blue-collar,single,secondary,no,yes,no,unknown,may,unknown,unpriv,unpref
-4044,8,31,1,1,0,retired,divorced,secondary,no,yes,yes,telephone,may,unknown,unpriv,unpref
1412,18,169,1,0,0,services,married,secondary,no,yes,yes,unknown,may,unknown,unpriv,unpref
-165,30,265,9,0,0,management,single,tertiary,no,no,no,cellular,aug,unknown,unpriv,unpref
-3336,30,219,5,0,0,self-employed,single,secondary,no,yes,no,unknown,may,unknown,unpriv,unpref
1566,8,310,3,183,0,blue-collar,married,primary,no,yes,no,telephone,may,failure,unpriv,unpref
1344,21,180,1,0,0,technician,married,secondary,no,yes,yes,unknown,may,unknown,unpriv,unpref
403,10,301,1,0,0,technician,single,secondary,no,yes,yes,cellular,may,unknown,unpriv,unpref
-82,8,186,2,0,0,management,single,tertiary,no,no,no,unknown,jun,unknown,unpriv,unpref
115,29,253,2,0,0,blue-collar,single,secondary,no,no,no,cellular,jul,unknown,unpriv,unpref
-843,26,201,1,244,1,technician,single,tertiary,no,yes,no,telephone,mar,failure,unpriv,unpref
-3324,30,51,10,0,0,blue-collar,married,primary,no,yes,no,unknown,may,unknown,unpriv,unpref
1862,19,0,8,0,0,retired,divorced,secondary,no,no,no,cellular,aug,unknown,unpriv,unpref
4019,15,270,1,0,0,admin.,divorced,secondary,no,no,no,cellular,may,unknown,unpriv,unpref
-3397,17,0,2,0,0,retired,married,secondary,no,no,no,telephone,jun,unknown,unpriv,unpref
-1730,2,377,2,0,0,services,single,secondary,no,no,no,telephone,jul,unknown,unpriv,unpref
-697,11,267,1,0,0,services,single,secondary,no,no,no,cellular,jul,unknown,unpriv,unpref
5492,8,165,1,51,2,retired,married,primary,no,no,no,cellular,feb,failure,unpriv,unpref
-321,12,130,1,0,0,blue-collar,married,primary,no,yes,no,cellular,jul,unknown,unpriv,unpref
1217,15,322,2,0,0,retired,married,secondary,no,no,no,unknown,jun,unknown,unpriv,unpref
-639,4,338,1,0,0,blue-collar,single,secondary,no,yes,no,cellular,may,unknown,unpriv,unpref
1062,8,1882,2,52,3,self-employed,married,secondary,no,yes,no,cellular,may,failure,unpriv,unpref
15801,25,106,1,3,0,retired,married,primary,no,no,no,telephone,jan,unknown,unpriv,unpref
1651,13,587,1,0,0,retired,married,tertiary,no,no,no,cellular,jun,unknown,unpriv,unpref
403,12,269,4,0,0,admin.,divorced,secondary,no,no,no,cellular,aug,unknown,unpriv,unpref
-3399,5,0,9,31,0,self-employed,married,tertiary,yes,yes,no,unknown,jul,other,unpriv,unpref
1839,22,379,1,2,0,admin.,married,secondary,no,yes,yes,cellular,jul,unknown,unpriv,unpref
3640,1,12,1,0,0,admin.,single,secondary,no,no,yes,unknown,jul,unknown,unpriv,unpref
1354,13,165,1,0,0,services,married,secondary,no,yes,yes,cellular,may,unknown,unpriv,unpref
7622,10,240,1,0,0,retired,married,secondary,no,no,no,cellular,aug,unknown,unpriv,unpref
-527,12,0,3,0,0,technician,single,secondary,no,yes,no,cellular,may,unknown,unpriv,unpref
-7943,13,684,1,0,0,unknown,divorced,secondary,no,no,no,cellular,may,unknown,unpriv,unpref
1979,19,107,1,0,0,retired,married,primary,no,no,no,telephone,aug,unknown,unpriv,unpref
-3950,10,445,2,0,0,retired,married,secondary,no,no,no,cellular,aug,unknown,unpriv,unpref
4049,20,91,10,0,0,retired,divorced,secondary,no,no,no,unknown,jun,unknown,unpriv,unpref
8654,13,19,1,42,0,retired,divorced,tertiary,no,no,no,cellular,nov,failure,unpriv,unpref
431,7,145,1,291,3,blue-collar,married,secondary,no,no,no,cellular,jul,failure,unpriv,unpref
3044,7,321,1,0,0,housemaid,single,secondary,yes,no,no,unknown,jun,unknown,unpriv,unpref
-1329,30,701,11,0,0,management,single,tertiary,no,no,no,cellular,jul,unknown,unpriv,unpref
6677,13,31,1,1,0,retired,married,tertiary,no,no,no,cellular,may,unknown,unpriv,unpref
-3410,26,66,1,0,0,technician,single,secondary,no,yes,no,cellular,aug,unknown,unpriv,unpref
3459,14,15,2,0,0,admin.,married,tertiary,no,no,no,cellular,aug,unknown,unpriv,unpref
-2793,7,3,1,1,0,blue-collar,divorced,secondary,no,no,no,cellular,aug,unknown,unpriv,unpref
2171,27,51,3,0,0,technician,married,secondary,no,no,yes,telephone,jul,unknown,unpriv,unpref
659,21,270,2,0,0,services,single,secondary,no,yes,no,cellular,jul,unknown,unpriv,unpref
835,24,321,2,0,0,retired,married,secondary,no,no,no,cellular,apr,unknown,unpriv,unpref
4135,5,214,2,0,0,technician,married,tertiary,no,no,no,cellular,aug,unknown,unpriv,unpref
-740,11,0,4,0,0,blue-collar,married,secondary,no,yes,yes,unknown,may,unknown,unpriv,unpref
-452,10,295,1,0,0,self-employed,married,secondary,no,yes,no,cellular,may,unknown,unpriv,unpref
3805,15,172,2,0,0,technician,single,tertiary,no,yes,no,cellular,may,unknown,unpriv,unpref
3297,12,143,1,0,0,services,divorced,secondary,no,no,no,telephone,may,unknown,unpriv,unpref
2738,14,550,1,0,0,management,married,tertiary,no,yes,no,cellular,sep,unknown,unpriv,unpref
-2173,15,76,1,0,0,services,single,secondary,no,no,yes,cellular,jul,unknown,unpriv,unpref
-1293,25,56,1,1,0,blue-collar,divorced,primary,no,no,no,cellular,jul,unknown,unpriv,unpref
-440,27,151,4,0,0,management,single,tertiary,no,no,no,cellular,aug,unknown,unpriv,unpref
-832,16,11,1,0,0,blue-collar,married,unknown,no,no,no,unknown,jun,unknown,unpriv,unpref
-7809,10,445,1,0,0,student,divorced,secondary,no,no,no,cellular,oct,unknown,unpriv,unpref
1446,22,220,1,0,0,services,married,secondary,no,yes,no,unknown,may,unknown,unpriv,unpref
2199,27,169,8,0,0,blue-collar,single,secondary,no,yes,no,unknown,may,unknown,unpriv,unpref
-4546,6,25,1,0,0,retired,married,primary,no,no,yes,cellular,may,unknown,unpriv,unpref
1595,3,345,1,3,0,self-employed,single,tertiary,no,no,no,cellular,jul,unknown,unpriv,unpref
1510,7,289,2,0,0,retired,married,tertiary,no,no,no,cellular,aug,unknown,unpriv,unpref
-2007,21,329,1,0,0,retired,divorced,primary,no,no,no,cellular,sep,unknown,unpriv,unpref
2495,14,183,1,0,0,admin.,single,secondary,no,no,no,cellular,may,unknown,unpriv,unpref
5084,16,297,1,226,3,management,married,primary,no,yes,no,cellular,nov,failure,unpriv,unpref
137,19,319,1,0,0,student,single,secondary,no,no,no,cellular,aug,unknown,unpriv,unpref
3854,23,535,10,46,1,retired,married,tertiary,no,yes,no,cellular,apr,unknown,unpriv,unpref
6940,20,189,1,0,0,admin.,married,secondary,no,yes,no,cellular,nov,unknown,unpriv,unpref
-1835,13,173,1,0,0,admin.,single,tertiary,no,no,no,cellular,jul,unknown,unpriv,unpref
279,22,34,1,0,0,admin.,single,tertiary,no,no,yes,cellular,jul,unknown,unpriv,unpref
-2867,5,0,1,0,0,entrepreneur,married,secondary,no,yes,no,unknown,jun,unknown,unpriv,unpref
-1608,1,80,1,0,0,housemaid,divorced,secondary,no,no,no,cellular,feb,unknown,unpriv,unpref
-1085,12,205,1,0,0,retired,married,secondary,no,no,no,unknown,jun,unknown,unpriv,unpref
-2202,2,191,1,0,0,retired,married,unknown,no,no,no,cellular,feb,unknown,unpriv,unpref
39,2,59,1,131,1,blue-collar,married,primary,no,yes,no,cellular,feb,failure,unpriv,unpref
12030,20,74,1,0,0,student,single,secondary,no,no,no,cellular,aug,unknown,unpriv,unpref
2124,6,201,1,0,0,housemaid,divorced,primary,no,no,no,cellular,apr,unknown,unpriv,unpref
1484,11,250,1,0,0,admin.,single,primary,no,yes,no,unknown,may,unknown,unpriv,unpref
3165,29,27,6,0,0,services,married,tertiary,no,yes,no,cellular,jul,unknown,unpriv,unpref
-240,21,509,2,0,0,retired,married,primary,no,no,no,cellular,aug,unknown,unpriv,unpref
-2204,5,345,1,293,0,housemaid,married,unknown,no,no,no,cellular,jul,failure,unpriv,unpref
7214,15,98,1,74,3,retired,married,primary,no,no,no,telephone,nov,success,unpriv,unpref
934,9,420,4,0,0,retired,divorced,primary,no,no,no,unknown,jun,unknown,unpriv,unpref
-1579,5,10,1,0,0,blue-collar,married,secondary,no,no,no,cellular,aug,unknown,unpriv,unpref
306,13,257,1,280,4,services,single,secondary,no,yes,no,cellular,may,other,unpriv,unpref
5218,7,34,1,9,0,admin.,married,secondary,no,yes,no,cellular,may,unknown,unpriv,unpref
4059,24,139,1,0,0,blue-collar,married,tertiary,no,no,no,unknown,jun,unknown,unpriv,unpref
3875,29,452,5,0,0,technician,single,secondary,no,yes,yes,unknown,jun,unknown,unpriv,unpref
1891,28,526,1,0,0,blue-collar,married,secondary,no,yes,yes,cellular,jul,unknown,unpriv,unpref
2409,20,35,1,0,0,housemaid,married,primary,no,no,no,cellular,aug,unknown,unpriv,unpref
-379,30,233,1,0,0,technician,married,secondary,no,no,yes,cellular,aug,unknown,unpriv,unpref
3469,5,700,1,3,0,technician,married,primary,no,no,no,cellular,nov,unknown,unpriv,unpref
7913,18,230,1,4,0,retired,divorced,tertiary,no,no,no,cellular,may,unknown,unpriv,unpref
2762,21,145,16,0,0,management,single,tertiary,no,yes,no,cellular,aug,unknown,unpriv,unpref
4210,13,335,1,0,0,housemaid,married,primary,no,yes,no,cellular,aug,unknown,unpriv,unpref
543,11,220,1,3,0,blue-collar,single,primary,no,yes,no,cellular,sep,unknown,unpriv,unpref
-4617,1,0,5,198,6,services,single,secondary,no,no,no,cellular,feb,other,unpriv,unpref
12649,6,299,1,0,0,services,single,secondary,no,yes,no,unknown,jun,unknown,unpriv,unpref
3487,7,220,1,0,0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,unpriv,unpref
-797,10,424,2,0,0,management,single,tertiary,no,yes,no,cellular,may,unknown,unpriv,unpref
-4378,24,125,1,82,0,self-employed,married,tertiary,no,no,no,cellular,oct,other,unpriv,unpref
3517,22,242,1,100,5,retired,married,tertiary,no,no,no,telephone,nov,success,unpriv,unpref
2313,26,202,1,0,0,blue-collar,divorced,secondary,no,yes,no,cellular,jul,unknown,unpriv,unpref
5508,21,120,1,124,3,retired,married,tertiary,no,no,no,cellular,oct,success,unpriv,unpref
3121,11,116,1,0,0,blue-collar,single,primary,no,yes,yes,cellular,nov,unknown,unpriv,unpref
1916,6,291,2,306,1,retired,married,primary,no,no,yes,cellular,aug,other,unpriv,unpref
2593,2,128,1,4,0,blue-collar,married,unknown,no,no,no,unknown,jun,unknown,unpriv,unpref
-1889,23,21,1,0,0,student,married,primary,no,no,yes,unknown,jan,unknown,unpriv,unpref
-561,26,874,17,0,0,housemaid,single,secondary,no,yes,yes,unknown,may,unknown,unpriv,unpref
846,17,239,1,2,0,blue-collar,divorced,primary,no,yes,yes,cellular,may,unknown,unpriv,unpref
-686,15,82,1,0,0,management,single,tertiary,no,yes,no,cellular,nov,unknown,unpriv,unpref
6585,26,0,1,658,0,entrepreneur,married,secondary,no,yes,no,cellular,apr,unknown,unpriv,unpref
-3113,27,56,1,1,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,unpriv,unpref
1538,10,139,2,0,0,blue-collar,single,secondary,no,yes,no,cellular,jul,unknown,unpriv,unpref
3765,8,214,1,0,0,blue-collar,married,tertiary,no,no,no,cellular,jul,unknown,unpriv,unpref
-1710,16,17,1,0,0,blue-collar,single,secondary,no,yes,no,cellular,jul,unknown,unpriv,unpref
12740,2,0,1,0,0,services,single,tertiary,no,no,no,unknown,jun,unknown,unpriv,unpref
-1461,19,142,1,1,0,blue-collar,single,tertiary,no,yes,no,cellular,apr,unknown,unpriv,unpref
4050,22,116,3,2,0,retired,married,tertiary,no,no,no,cellular,aug,unknown,unpriv,unpref
4703,17,339,1,0,0,blue-collar,divorced,primary,no,no,no,unknown,jun,unknown,unpriv,unpref
3153,5,0,3,0,0,technician,married,secondary,no,no,no,cellular,aug,unknown,unpriv,unpref
320,5,583,3,0,0,technician,single,tertiary,no,yes,no,unknown,may,unknown,unpriv,unpref
-2274,24,539,1,0,0,services,married,secondary,no,yes,no,unknown,may,unknown,unpriv,unpref
-3259,18,0,3,0,0,retired,married,secondary,no,no,no,cellular,jul,unknown,unpriv,unpref
-656,16,609,1,0,0,self-employed,married,secondary,no,no,no,cellular,jan,unknown,unpriv,unpref
1089,6,395,1,0,0,retired,married,primary,no,yes,no,cellular,feb,unknown,unpriv,unpref
3834,11,0,10,6,0,entrepreneur,married,tertiary,no,yes,no,cellular,jul,unknown,unpriv,unpref
11504,9,11,1,46,0,retired,divorced,primary,no,yes,no,telephone,nov,failure,unpriv,unpref
8309,6,369,1,0,0,blue-collar,single,unknown,no,no,no,unknown,jun,unknown,unpriv,unpref
4311,16,741,1,254,2,self-employed,single,tertiary,no,yes,no,unknown,may,failure,unpriv,unpref
608,23,142,1,0,0,admin.,single,tertiary,no,yes,no,cellular,apr,unknown,unpriv,unpref
992,17,369,1,8,0,self-employed,married,tertiary,no,yes,no,cellular,apr,unknown,unpriv,unpref
665,30,1,1,0,0,unemployed,married,unknown,no,no,no,unknown,jun,unknown,unpriv,unpref
2183,17,39,1,0,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,unpriv,unpref
-4830,3,10,1,365,0,technician,married,secondary,no,no,no,cellular,mar,failure,unpriv,unpref
3437,25,82,1,173,0,student,single,secondary,no,yes,no,cellular,feb,failure,unpriv,unpref
1570,7,470,1,0,0,retired,married,primary,no,no,no,cellular,sep,unknown,unpriv,unpref
753,2,142,1,0,0,blue-collar,married,primary,no,yes,no,unknown,jun,unknown,unpriv,unpref
-790,9,61,2,0,0,blue-collar,single,secondary,no,yes,no,cellular,jul,unknown,unpriv,unpref
-65,12,255,2,0,0,services,married,secondary,no,yes,yes,cellular,may,unknown,unpriv,unpref
2790,23,25,1,192,13,self-employed,divorced,tertiary,no,yes,no,cellular,apr,other,unpriv,unpref
2824,3,1768,1,191,0,management,divorced,primary,no,no,no,telephone,jun,failure,unpriv,unpref
6357,6,905,1,0,0,management,divorced,primary,no,yes,yes,unknown,aug,unknown,unpriv,unpref
1975,19,149,1,23,0,technician,married,secondary,no,no,no,cellular,aug,unknown,unpriv,unpref
2233,15,60,1,3,0,retired,married,secondary,no,no,yes,telephone,jul,unknown,unpriv,unpref
2714,20,118,1,0,0,management,married,tertiary,no,no,no,unknown,may,unknown,unpriv,unpref
-5723,8,54,1,4,0,retired,divorced,primary,no,yes,no,unknown,dec,unknown,unpriv,unpref
20394,12,12,1,16,0,unemployed,single,secondary,no,no,no,cellular,may,failure,unpriv,yes
-574,27,215,1,487,0,retired,married,secondary,no,no,no,unknown,dec,failure,unpriv,yes
-875,17,121,1,321,2,technician,single,tertiary,no,no,no,cellular,may,success,unpriv,yes
5799,23,1290,2,103,0,unemployed,married,primary,no,no,no,cellular,jul,success,unpriv,yes
-452,12,388,1,0,0,management,married,secondary,no,yes,no,cellular,aug,unknown,unpriv,yes
18735,12,14,1,20,0,unemployed,single,secondary,no,no,no,cellular,may,failure,unpriv,yes
6043,14,452,1,175,1,retired,married,tertiary,no,no,no,cellular,apr,failure,unpriv,yes
-6627,21,52,1,34,0,technician,married,secondary,no,no,no,cellular,oct,unknown,unpriv,yes
2696,22,547,1,0,0,technician,single,secondary,no,no,no,cellular,oct,unknown,unpriv,yes
4662,28,282,1,0,0,retired,married,primary,no,no,no,cellular,sep,unknown,unpriv,yes
12764,3,1238,1,96,0,retired,divorced,primary,no,yes,no,unknown,jan,failure,unpriv,yes
9350,11,51,1,1,0,unemployed,single,primary,no,no,no,unknown,may,unknown,unpriv,yes
645,7,691,1,0,0,admin.,single,secondary,no,yes,no,unknown,may,unknown,unpriv,yes
-304,4,332,1,0,0,self-employed,single,tertiary,no,no,no,cellular,sep,unknown,unpriv,yes
-3288,27,322,1,16,0,housemaid,divorced,primary,no,yes,no,telephone,may,success,unpriv,yes
-3084,28,223,5,0,0,unemployed,single,tertiary,no,no,no,cellular,aug,unknown,unpriv,yes
611,23,978,2,1,0,management,single,secondary,no,yes,no,unknown,may,unknown,unpriv,yes
-3034,20,180,1,0,0,technician,single,tertiary,no,no,no,cellular,apr,unknown,unpriv,yes
2866,14,278,1,229,0,retired,married,secondary,no,yes,no,cellular,apr,success,unpriv,yes
7633,24,441,1,12,0,retired,divorced,primary,no,no,no,telephone,nov,unknown,unpriv,yes
1603,12,122,1,117,1,retired,married,tertiary,no,no,no,cellular,oct,failure,unpriv,yes
-2205,4,306,1,0,0,student,single,tertiary,no,no,no,cellular,sep,unknown,unpriv,yes
2514,15,0,5,4,0,entrepreneur,married,tertiary,no,yes,no,cellular,jul,unknown,unpriv,yes
3685,22,581,1,37,0,retired,divorced,secondary,no,yes,no,cellular,sep,other,unpriv,yes
181,1,86,1,132,1,retired,married,secondary,no,yes,no,cellular,may,other,unpriv,yes
-848,19,630,1,40,0,retired,single,secondary,no,no,no,cellular,jan,unknown,unpriv,yes
2155,3,193,1,193,0,management,married,tertiary,no,no,no,cellular,feb,failure,unpriv,yes
-1952,2,261,1,318,0,management,married,tertiary,no,no,no,cellular,may,failure,unpriv,yes
7303,9,126,1,68,0,housemaid,divorced,secondary,no,no,no,cellular,apr,success,unpriv,yes
-1695,21,363,1,29,0,blue-collar,divorced,primary,no,yes,no,telephone,may,success,unpriv,yes
8732,11,55,1,1,0,unemployed,single,primary,no,no,no,unknown,may,unknown,unpriv,yes
6584,17,874,1,32,0,blue-collar,single,secondary,no,no,no,cellular,may,success,unpriv,yes
-2251,1,29,1,0,0,unemployed,married,primary,no,no,no,cellular,feb,unknown,unpriv,yes
728,17,176,2,0,0,management,single,tertiary,no,no,no,cellular,mar,unknown,unpriv,yes
-429,5,152,5,87,3,management,married,tertiary,no,yes,no,telephone,nov,failure,unpriv,yes
-235,15,344,1,0,0,retired,married,secondary,no,no,no,cellular,apr,unknown,unpriv,yes
-1960,3,446,1,105,2,retired,married,primary,no,no,no,telephone,aug,other,unpriv,yes
20874,12,12,1,29,0,unemployed,single,secondary,no,no,no,cellular,may,failure,unpriv,yes
-724,11,611,1,205,8,student,single,tertiary,no,yes,no,cellular,may,failure,unpriv,yes
3764,3,579,1,0,0,admin.,married,tertiary,no,yes,no,unknown,jun,unknown,unpriv,yes
-1475,3,540,1,68,2,retired,married,primary,no,no,no,telephone,aug,other,unpriv,yes
-3298,7,926,1,0,0,management,single,tertiary,no,yes,no,cellular,sep,unknown,unpriv,yes
-793,3,362,1,119,2,retired,married,primary,no,no,no,telephone,oct,other,unpriv,yes
11336,4,1646,1,0,0,retired,divorced,primary,no,yes,no,unknown,aug,unknown,unpriv,yes
-2995,27,769,2,278,2,blue-collar,married,secondary,no,yes,yes,cellular,jan,failure,unpriv,yes
2060,30,517,1,0,0,management,married,tertiary,no,yes,no,cellular,apr,unknown,unpriv,yes
1232,18,321,2,201,4,admin.,single,secondary,no,yes,no,cellular,aug,failure,unpriv,yes
3213,10,107,1,0,0,retired,married,secondary,no,no,no,cellular,nov,unknown,unpriv,yes
2798,19,140,1,1,0,management,married,primary,no,no,no,cellular,sep,unknown,unpriv,yes
17385,12,17,1,9,0,unemployed,single,secondary,no,no,no,cellular,may,failure,unpriv,yes
1620,9,813,2,92,3,blue-collar,married,secondary,no,no,no,cellular,aug,unknown,unpriv,yes
-2803,13,22,7,244,8,student,single,tertiary,no,yes,no,cellular,jun,other,unpriv,yes
189,20,56,1,0,0,management,married,secondary,no,no,no,cellular,feb,unknown,unpriv,yes
-1029,28,1081,10,0,0,management,married,tertiary,no,no,no,cellular,jul,unknown,unpriv,yes
27,7,322,1,40,4,retired,married,tertiary,no,no,no,telephone,oct,other,unpriv,yes
-637,5,372,1,71,3,retired,married,primary,no,no,no,telephone,oct,other,unpriv,yes
2475,27,758,1,0,0,self-employed,single,secondary,no,no,no,telephone,oct,unknown,unpriv,yes
669,20,452,2,0,0,retired,married,tertiary,no,no,yes,unknown,apr,unknown,unpriv,yes
2359,8,287,11,0,0,management,married,secondary,no,no,yes,telephone,jul,unknown,unpriv,yes
26897,11,5,1,52,0,unemployed,single,secondary,no,no,no,cellular,may,failure,unpriv,yes
6730,22,595,1,0,0,management,married,secondary,no,no,no,cellular,aug,unknown,unpriv,yes
-1998,18,46,1,0,0,unemployed,divorced,unknown,no,no,no,cellular,jun,unknown,unpriv,yes
332,13,434,1,0,0,services,divorced,secondary,no,no,no,cellular,apr,unknown,unpriv,yes
9525,11,52,1,1,0,unemployed,single,primary,no,no,no,unknown,may,unknown,unpriv,yes
2752,25,280,1,31,0,retired,married,secondary,no,no,no,cellular,apr,success,unpriv,yes
-1469,7,93,1,191,11,blue-collar,single,secondary,no,no,yes,cellular,feb,other,unpriv,yes
6157,13,176,1,214,8,blue-collar,married,primary,no,yes,no,cellular,may,success,unpriv,yes
3176,26,281,1,114,1,retired,married,secondary,no,no,no,cellular,mar,success,unpriv,yes
11217,6,648,1,124,1,retired,divorced,primary,no,no,no,telephone,feb,success,unpriv,yes
6500,22,404,1,3,0,admin.,divorced,primary,no,no,no,telephone,nov,unknown,unpriv,yes
424,16,181,1,0,0,retired,married,secondary,no,no,no,telephone,jul,unknown,unpriv,yes
-913,3,635,1,0,0,technician,single,tertiary,no,yes,no,unknown,may,unknown,unpriv,yes
2314,16,1273,2,107,1,retired,married,tertiary,no,no,no,cellular,may,failure,unpriv,yes
407,7,854,8,0,0,management,married,primary,no,no,no,cellular,jun,unknown,unpriv,yes
-1477,7,285,1,1,0,technician,married,secondary,no,yes,yes,unknown,may,unknown,unpriv,yes
5669,24,199,1,136,0,retired,married,secondary,no,no,no,telephone,oct,success,unpriv,yes
33988,13,0,1,119,0,unemployed,single,secondary,no,no,no,cellular,may,failure,unpriv,yes
-1244,30,0,17,5,0,blue-collar,divorced,unknown,no,yes,no,cellular,aug,unknown,unpriv,yes
1859,30,244,8,304,1,technician,single,secondary,no,yes,no,telephone,jan,other,unpriv,yes
1858,6,39,1,0,0,unknown,married,primary,no,no,no,cellular,nov,unknown,unpriv,yes
3814,20,207,1,181,0,retired,married,secondary,no,no,no,cellular,nov,failure,unpriv,yes
202,13,259,2,0,0,management,single,tertiary,no,no,no,cellular,mar,unknown,unpriv,yes
2698,20,1424,5,0,0,management,married,tertiary,no,yes,no,cellular,jul,unknown,unpriv,yes
5125,22,399,1,24,0,retired,married,secondary,no,no,no,cellular,oct,success,unpriv,yes
-2756,28,181,1,0,0,unemployed,married,secondary,no,no,no,unknown,may,unknown,unpriv,yes
11178,11,38,1,2,0,unemployed,single,secondary,no,no,no,cellular,may,unknown,unpriv,yes
32961,11,1,1,106,0,unemployed,single,secondary,no,no,no,cellular,may,failure,unpriv,yes
-8013,10,1011,2,286,0,management,divorced,tertiary,no,yes,yes,cellular,oct,failure,unpriv,yes
-2859,24,51,1,192,0,management,married,secondary,no,yes,no,cellular,feb,success,unpriv,yes
1415,19,1001,1,0,0,retired,married,secondary,no,no,no,unknown,jun,unknown,unpriv,yes
11600,23,71,5,0,0,housemaid,married,unknown,no,yes,no,unknown,may,unknown,unpriv,yes
