balance,day,duration,campaign,pdays,previous,job,marital,education,default,housing,loan,contact,month,poutcome,age,y
1068,17,880,2,51,0,services,married,secondary,no,yes,no,cellular,nov,other,1,yes
2772,28,339,1,211,1,management,single,tertiary,no,no,no,cellular,aug,failure,1,yes
-2182,12,217,1,0,0,technician,divorced,secondary,no,no,no,cellular,aug,unknown,1,yes
1462,13,394,1,0,0,self-employed,married,tertiary,no,no,no,cellular,nov,unknown,1,yes
3838,3,802,1,0,0,technician,single,secondary,no,no,no,unknown,jun,unknown,1,yes
2074,11,533,4,0,0,services,single,secondary,no,no,no,cellular,aug,unknown,1,yes
737,15,554,6,0,0,blue-collar,single,secondary,no,yes,no,cellular,aug,unknown,1,yes
4291,22,1190,1,1,0,management,single,tertiary,no,yes,no,cellular,may,unknown,1,yes
686,25,233,1,258,1,management,married,secondary,no,yes,no,cellular,apr,success,1,yes
-519,1,25,1,75,1,admin.,married,tertiary,no,yes,no,cellular,may,success,1,yes
2346,9,146,1,0,0,services,married,secondary,no,no,no,cellular,apr,unknown,1,yes
2040,27,441,2,0,0,management,single,secondary,no,no,no,telephone,jul,unknown,1,yes
1022,10,436,1,0,0,blue-collar,married,secondary,no,no,yes,cellular,may,unknown,1,yes
7193,28,381,4,1,0,unemployed,married,unknown,no,yes,no,cellular,jun,unknown,1,yes
-18,25,120,1,269,0,management,married,secondary,no,yes,no,cellular,sep,success,1,yes
2223,14,999,1,0,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,1,yes
5158,7,166,1,2,0,management,single,tertiary,no,no,no,cellular,aug,unknown,1,yes
8211,9,487,2,234,3,unemployed,married,tertiary,no,no,no,cellular,feb,other,1,yes
-1503,13,338,3,0,0,technician,single,tertiary,no,yes,no,cellular,may,unknown,1,yes
-986,30,464,3,144,1,services,divorced,secondary,no,no,no,cellular,jul,failure,1,yes
1486,19,0,1,0,0,services,divorced,tertiary,no,no,no,cellular,jan,unknown,1,yes
3556,17,197,1,164,1,technician,single,tertiary,no,no,no,cellular,feb,other,1,yes
779,12,169,1,0,0,blue-collar,married,unknown,no,no,no,unknown,jun,unknown,1,yes
-227,12,190,1,0,0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,1,yes
5485,16,241,1,215,0,management,divorced,tertiary,no,no,no,cellular,apr,failure,1,yes
-1066,12,521,3,0,0,blue-collar,married,tertiary,no,yes,no,cellular,apr,unknown,1,yes
4675,20,272,1,3,0,technician,married,secondary,no,no,no,cellular,apr,unknown,1,yes
3551,1,494,1,0,0,management,divorced,tertiary,no,no,no,cellular,feb,unknown,1,yes
1628,3,291,1,2,0,management,single,tertiary,no,no,no,cellular,aug,unknown,1,yes
2659,17,866,8,0,0,admin.,married,secondary,no,yes,no,unknown,may,unknown,1,yes
2357,29,120,1,12,0,entrepreneur,married,secondary,no,yes,no,cellular,jul,unknown,1,yes
4648,23,365,1,0,0,technician,married,primary,no,no,no,cellular,apr,unknown,1,yes
-1199,16,339,10,0,0,management,married,tertiary,no,yes,yes,cellular,jul,unknown,1,yes
-3261,22,183,1,51,2,technician,single,secondary,no,no,yes,cellular,jul,other,1,yes
2113,21,23,1,0,0,blue-collar,married,secondary,no,no,no,cellular,jul,unknown,1,yes
-2006,29,590,1,158,0,admin.,divorced,tertiary,no,no,no,cellular,jun,failure,1,yes
592,30,664,2,0,0,entrepreneur,divorced,secondary,no,yes,no,telephone,jan,unknown,1,yes
3397,28,1689,1,0,0,services,divorced,secondary,no,yes,no,cellular,jan,unknown,1,yes
3115,14,1110,4,0,0,blue-collar,married,secondary,no,no,no,cellular,aug,unknown,1,yes
1791,27,752,1,0,0,retired,divorced,secondary,no,yes,no,telephone,jul,unknown,1,yes
830,15,357,1,0,0,technician,divorced,secondary,no,yes,no,cellular,may,unknown,1,yes
3007,13,861,1,0,0,self-employed,divorced,secondary,no,yes,no,cellular,nov,unknown,1,yes
5837,6,731,1,0,0,admin.,married,unknown,no,no,no,unknown,jun,unknown,1,yes
2566,7,280,1,0,0,admin.,married,secondary,no,yes,no,cellular,may,unknown,1,yes
-4099,25,5,1,0,0,self-employed,single,secondary,no,no,no,cellular,jun,unknown,1,yes
3310,19,1575,3,0,0,blue-collar,single,primary,no,no,no,unknown,may,unknown,1,yes
-815,8,210,1,335,5,admin.,divorced,secondary,no,yes,no,cellular,may,failure,1,yes
2764,2,253,1,0,0,unemployed,single,secondary,no,no,no,cellular,apr,unknown,1,yes
3570,30,32,1,38,0,self-employed,single,secondary,no,no,no,cellular,oct,success,1,yes
2442,27,790,1,0,0,entrepreneur,single,secondary,no,yes,no,cellular,nov,unknown,1,yes
156,18,818,1,0,0,management,single,tertiary,no,yes,yes,cellular,jul,unknown,1,yes
2230,6,270,1,6,0,blue-collar,single,unknown,no,no,no,cellular,feb,unknown,1,yes
-3589,25,40,3,0,0,technician,married,secondary,no,no,no,cellular,may,unknown,1,yes
-294,23,201,1,142,4,technician,single,secondary,no,yes,no,cellular,nov,failure,1,yes
-2592,21,337,1,287,4,management,single,tertiary,no,no,no,cellular,aug,success,1,yes
3981,12,332,1,206,3,management,single,tertiary,no,no,no,cellular,apr,failure,1,yes
8707,3,99,1,142,3,management,single,tertiary,no,yes,no,cellular,jun,other,1,yes
3423,15,181,1,219,1,management,married,secondary,no,yes,no,cellular,may,other,1,yes
3918,16,168,1,2,0,management,single,tertiary,no,no,no,cellular,jul,unknown,1,yes
497,26,146,1,70,0,management,married,secondary,no,yes,no,cellular,jan,success,1,yes
7460,3,184,1,112,1,management,single,tertiary,no,yes,no,cellular,feb,failure,1,yes
29879,11,0,1,172,0,technician,divorced,secondary,no,no,no,cellular,feb,success,1,yes
1125,18,463,2,0,0,technician,married,secondary,no,no,no,cellular,aug,unknown,1,yes
-1227,20,432,1,24,0,blue-collar,married,secondary,no,yes,yes,cellular,nov,unknown,1,yes
7966,20,49,1,322,1,management,married,tertiary,no,yes,no,cellular,oct,success,1,yes
3826,15,476,1,2,0,blue-collar,married,secondary,no,no,no,cellular,oct,unknown,1,yes
-3296,17,875,1,107,2,technician,single,tertiary,no,yes,no,cellular,may,failure,1,yes
974,18,62,3,0,0,unemployed,single,tertiary,no,no,no,cellular,feb,unknown,1,yes
2863,10,190,1,0,0,technician,single,secondary,no,yes,no,cellular,may,unknown,1,yes
-1221,3,467,3,26,6,technician,married,secondary,no,no,yes,cellular,jun,failure,1,yes
-3968,7,199,2,0,0,management,single,tertiary,no,no,no,cellular,aug,unknown,1,yes
1208,11,108,1,124,6,unemployed,divorced,secondary,no,no,yes,cellular,sep,success,1,yes
3408,14,285,1,0,0,management,married,tertiary,no,no,no,cellular,feb,unknown,1,yes
-5528,29,733,1,0,0,management,married,tertiary,no,no,no,cellular,apr,success,1,yes
2590,5,379,1,0,0,admin.,single,secondary,no,no,no,cellular,jun,unknown,1,yes
15147,2,461,1,12,0,admin.,single,secondary,no,no,no,cellular,feb,success,1,yes
4615,17,407,1,134,1,entrepreneur,married,tertiary,no,no,no,cellular,nov,failure,1,yes
2009,14,994,6,0,0,blue-collar,married,unknown,no,yes,no,unknown,may,unknown,1,yes
-520,17,395,1,331,2,blue-collar,divorced,primary,no,yes,no,cellular,may,other,1,yes
1560,13,396,1,0,0,admin.,single,tertiary,no,no,no,cellular,may,unknown,1,yes
1730,24,429,2,206,1,technician,married,secondary,no,no,no,cellular,nov,failure,1,yes
36801,10,0,1,117,0,technician,divorced,secondary,no,no,no,cellular,may,failure,1,yes
1364,21,56,1,114,1,management,single,tertiary,no,no,yes,cellular,may,other,1,yes
962,4,1129,1,0,0,services,married,unknown,no,no,no,cellular,aug,unknown,1,yes
2182,10,70,1,0,0,entrepreneur,married,tertiary,no,no,no,cellular,aug,unknown,1,yes
619,10,539,1,0,0,technician,divorced,tertiary,no,yes,no,unknown,may,unknown,1,yes
1943,4,293,1,371,0,blue-collar,married,secondary,no,yes,yes,cellular,mar,success,1,yes
-1464,27,2838,1,0,0,management,married,tertiary,no,no,no,cellular,apr,unknown,1,yes
-2491,15,389,1,0,0,management,married,tertiary,no,yes,no,cellular,may,unknown,1,yes
1866,9,1043,1,1,0,student,married,secondary,no,no,no,cellular,apr,unknown,1,yes
10049,22,84,1,116,3,management,married,tertiary,no,yes,no,cellular,nov,failure,1,yes
9161,24,602,1,0,0,admin.,married,unknown,no,no,no,cellular,apr,unknown,1,yes
2214,30,600,7,0,0,management,married,primary,no,yes,no,cellular,aug,unknown,1,yes
4231,3,978,3,35,5,management,married,tertiary,no,yes,no,cellular,may,success,1,yes
4632,19,196,1,0,0,management,single,tertiary,no,no,no,cellular,nov,unknown,1,yes
-1019,19,269,1,108,2,technician,single,secondary,no,yes,no,cellular,nov,failure,1,yes
4317,20,436,1,0,0,management,single,tertiary,no,no,no,cellular,jun,unknown,1,yes
1387,4,164,1,150,12,admin.,married,tertiary,no,no,no,cellular,aug,success,1,yes
-6398,24,1138,1,0,0,student,single,primary,no,no,no,cellular,sep,unknown,1,yes
821,13,339,3,0,0,blue-collar,married,primary,no,yes,no,unknown,may,unknown,1,yes
516,6,309,1,0,0,management,married,tertiary,no,no,no,cellular,aug,unknown,1,yes
3315,25,274,2,0,0,management,married,tertiary,no,no,no,cellular,apr,unknown,1,yes
2717,12,80,1,0,0,housemaid,single,tertiary,no,no,no,telephone,mar,unknown,1,yes
-2399,19,1319,2,0,0,technician,married,secondary,no,no,no,cellular,dec,unknown,1,yes
8305,20,419,1,0,0,technician,single,secondary,no,yes,no,cellular,nov,unknown,1,yes
4350,19,224,1,0,0,management,single,tertiary,no,no,no,cellular,aug,unknown,1,yes
-1349,3,628,1,164,1,blue-collar,divorced,secondary,no,no,no,cellular,feb,other,1,yes
6054,20,0,1,213,0,self-employed,single,secondary,no,no,no,cellular,may,other,1,yes
-2065,21,458,1,1,0,technician,single,secondary,no,yes,no,cellular,may,unknown,1,yes
2889,17,523,1,6,0,management,single,tertiary,no,yes,no,cellular,nov,unknown,1,yes
3207,20,881,1,0,0,management,single,tertiary,no,no,no,cellular,apr,unknown,1,yes
1203,20,764,1,194,10,student,single,secondary,no,no,no,telephone,apr,success,1,yes
119,22,75,1,251,0,management,single,tertiary,no,no,no,cellular,may,success,1,yes
4415,27,241,1,59,4,management,married,tertiary,no,no,no,cellular,apr,other,1,yes
664,12,138,2,5,0,admin.,married,secondary,no,yes,no,cellular,may,unknown,1,yes
873,12,971,6,0,0,management,single,tertiary,no,yes,no,cellular,jul,unknown,1,yes
-16,6,400,1,0,0,management,married,tertiary,no,no,no,cellular,jun,unknown,1,yes
3756,23,433,1,196,1,management,married,secondary,no,no,no,cellular,apr,success,1,yes
-4971,3,9,1,26,0,self-employed,divorced,tertiary,no,no,no,unknown,feb,success,1,yes
308,27,821,2,0,0,management,married,secondary,no,yes,no,cellular,jul,unknown,1,yes
2210,22,89,1,1,0,blue-collar,married,unknown,no,no,no,cellular,aug,unknown,1,yes
1571,11,358,1,1,0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,1,yes
2906,13,449,1,0,0,retired,married,secondary,no,yes,no,cellular,jul,unknown,1,yes
2351,6,260,4,0,0,management,married,secondary,no,no,no,cellular,aug,unknown,1,yes
13804,15,42,1,183,2,blue-collar,married,secondary,no,no,no,cellular,nov,failure,1,yes
1853,15,253,1,0,0,blue-collar,single,primary,no,yes,no,cellular,nov,unknown,1,yes
-154,10,281,1,0,0,technician,divorced,secondary,no,no,no,cellular,sep,unknown,1,yes
-861,1,1635,1,0,0,housemaid,divorced,secondary,no,no,no,cellular,feb,unknown,1,yes
701,26,333,3,0,0,blue-collar,married,secondary,no,no,no,cellular,jul,unknown,1,yes
784,15,167,1,109,0,management,single,tertiary,no,no,no,cellular,nov,success,1,yes
26559,11,0,1,164,0,technician,divorced,secondary,no,no,no,cellular,feb,success,1,yes
9036,20,188,1,227,1,blue-collar,married,secondary,no,no,no,cellular,oct,success,1,yes
3672,14,455,4,205,12,blue-collar,married,secondary,no,no,no,cellular,may,other,1,yes
-3168,5,0,1,0,0,unknown,single,secondary,no,no,no,cellular,dec,unknown,1,yes
1695,5,204,2,3,0,management,married,tertiary,no,yes,no,cellular,oct,failure,1,yes
34117,11,0,1,170,0,technician,divorced,secondary,no,no,no,cellular,feb,failure,1,yes
-992,17,163,1,0,0,blue-collar,divorced,secondary,no,yes,no,cellular,nov,unknown,1,yes
2294,25,1315,4,0,0,blue-collar,divorced,primary,no,yes,no,cellular,may,unknown,1,yes
-3068,27,262,1,0,0,technician,single,secondary,no,no,no,cellular,aug,unknown,1,yes
-3851,26,68,1,0,0,technician,single,secondary,no,no,no,cellular,jun,unknown,1,yes
817,14,872,1,1,0,admin.,single,primary,no,no,no,cellular,sep,unknown,1,yes
1154,21,56,1,109,5,technician,single,secondary,no,no,no,cellular,oct,success,1,yes
-571,1,119,1,0,0,management,married,tertiary,no,no,no,cellular,jun,unknown,1,yes
12299,3,307,1,48,1,admin.,single,secondary,no,yes,no,cellular,feb,success,1,yes
1369,26,940,1,0,0,management,divorced,tertiary,no,yes,no,cellular,jul,unknown,1,yes
530,4,504,1,275,3,technician,single,secondary,no,yes,no,cellular,may,failure,1,yes
713,27,489,5,1,0,admin.,married,primary,no,no,no,unknown,jul,unknown,1,yes
-2530,16,645,1,0,0,management,married,tertiary,no,yes,no,cellular,jun,unknown,1,yes
1016,9,87,1,0,0,technician,single,tertiary,no,no,no,cellular,nov,unknown,1,yes
718,17,357,2,223,1,management,married,tertiary,no,yes,no,cellular,apr,failure,1,yes
405,13,326,2,0,0,technician,married,secondary,no,no,no,cellular,aug,unknown,1,yes
4927,3,604,1,0,0,admin.,married,secondary,no,no,no,unknown,jun,unknown,1,yes
2320,17,224,3,0,0,admin.,married,secondary,no,no,no,cellular,aug,unknown,1,yes
-3340,21,62,2,0,0,technician,married,tertiary,no,no,no,cellular,may,unknown,1,yes
349,1,426,1,0,0,management,single,tertiary,no,no,no,unknown,jun,unknown,1,yes
1174,1,376,1,283,0,management,married,tertiary,no,no,no,cellular,may,other,1,yes
5054,9,461,1,6,0,blue-collar,single,secondary,no,no,no,cellular,feb,success,1,yes
2166,23,275,2,0,0,management,married,tertiary,no,no,no,cellular,jun,unknown,1,yes
-60,18,366,1,0,0,blue-collar,married,primary,no,yes,no,cellular,nov,unknown,1,yes
479,13,490,2,293,6,blue-collar,married,secondary,no,yes,yes,cellular,may,failure,1,yes
2302,14,532,3,281,1,management,married,tertiary,yes,no,no,cellular,may,failure,1,yes
288,17,181,2,0,0,services,single,secondary,no,yes,no,cellular,jun,unknown,1,yes
-4092,27,133,1,39,0,blue-collar,married,secondary,no,no,no,cellular,nov,success,1,yes
-5032,19,24,1,38,0,self-employed,single,tertiary,no,no,yes,cellular,oct,other,1,yes
-3123,25,74,1,54,0,services,divorced,secondary,no,yes,no,cellular,oct,success,1,yes
1477,18,357,7,141,1,technician,single,tertiary,no,no,no,cellular,apr,failure,1,yes
-3324,17,328,1,36,0,technician,divorced,secondary,no,no,no,cellular,may,success,1,yes
1495,11,204,1,317,1,blue-collar,married,secondary,no,yes,no,cellular,may,failure,1,yes
8295,28,90,1,79,11,admin.,single,secondary,no,no,no,cellular,oct,success,1,yes
409,6,138,1,233,1,management,single,tertiary,no,yes,no,telephone,apr,failure,1,yes
3768,7,397,1,7,0,technician,married,tertiary,no,no,no,cellular,feb,unknown,1,yes
109,5,439,1,0,0,blue-collar,married,secondary,no,no,no,cellular,feb,unknown,1,yes
-1670,8,553,4,299,1,technician,married,secondary,no,yes,no,cellular,may,success,1,yes
1820,10,764,1,48,0,management,married,tertiary,no,yes,no,unknown,may,unknown,1,yes
587,17,400,3,0,0,technician,married,secondary,no,yes,yes,unknown,may,unknown,1,yes
706,15,420,1,19,0,blue-collar,married,primary,no,no,no,cellular,apr,unknown,1,yes
4846,19,715,2,11,0,retired,single,secondary,no,yes,no,cellular,may,unknown,1,yes
2034,24,373,1,253,2,entrepreneur,married,secondary,no,yes,no,cellular,apr,failure,1,yes
1433,15,1087,2,0,0,blue-collar,married,secondary,no,yes,no,cellular,jul,unknown,1,yes
-453,2,1052,1,0,0,admin.,divorced,secondary,no,no,no,cellular,jun,unknown,1,yes
-7400,3,333,2,451,0,management,divorced,secondary,no,no,no,cellular,dec,failure,1,yes
-4224,14,221,1,0,0,technician,married,secondary,no,yes,no,unknown,may,unknown,1,yes
5370,20,302,1,293,6,technician,married,primary,no,yes,yes,cellular,apr,failure,1,yes
-563,13,827,1,0,0,entrepreneur,married,secondary,no,no,no,cellular,jul,unknown,1,yes
2936,18,482,1,0,0,management,married,secondary,no,no,yes,cellular,nov,unknown,1,yes
1030,9,473,1,0,0,technician,married,secondary,no,no,no,cellular,jul,unknown,1,yes
516,27,675,1,0,0,technician,single,tertiary,no,no,no,cellular,jul,unknown,1,yes
3592,20,386,1,0,0,management,single,tertiary,no,no,no,cellular,nov,unknown,1,yes
1315,30,86,1,171,0,retired,married,secondary,no,no,no,cellular,jan,success,1,yes
-1509,16,121,1,128,4,management,single,tertiary,no,yes,no,cellular,oct,failure,1,yes
-588,20,195,1,0,0,management,single,tertiary,no,no,no,cellular,may,unknown,1,yes
2387,14,217,1,0,0,technician,married,secondary,no,no,no,cellular,jul,unknown,1,yes
193,23,478,1,0,0,management,single,tertiary,no,no,no,cellular,nov,unknown,1,yes
-811,16,381,1,342,7,services,single,tertiary,no,yes,no,cellular,may,failure,1,yes
4224,14,574,1,0,0,retired,married,secondary,no,yes,no,cellular,nov,unknown,1,yes
-1378,17,206,3,0,0,management,married,tertiary,no,no,no,unknown,jun,unknown,1,yes
-1649,23,367,1,47,2,technician,married,secondary,no,yes,yes,cellular,may,failure,1,yes
3909,8,229,2,253,2,admin.,single,secondary,no,no,no,cellular,mar,other,1,yes
5202,18,128,1,0,0,technician,married,secondary,no,no,yes,cellular,aug,unknown,1,yes
668,22,739,1,0,0,admin.,single,secondary,no,yes,no,cellular,jul,unknown,1,yes
1755,20,253,2,0,0,blue-collar,married,secondary,no,no,no,cellular,aug,unknown,1,yes
4373,13,54,1,0,0,blue-collar,married,primary,no,yes,no,cellular,feb,unknown,1,yes
1624,7,725,1,0,0,management,single,tertiary,no,no,no,unknown,may,unknown,1,yes
5717,10,446,1,281,6,services,single,secondary,no,no,no,telephone,may,failure,1,yes
1077,16,443,4,0,0,entrepreneur,married,secondary,no,no,no,cellular,aug,unknown,1,yes
253,22,491,1,0,0,technician,married,secondary,no,no,no,cellular,apr,unknown,1,yes
1229,17,3040,6,0,0,blue-collar,married,secondary,no,no,yes,cellular,jul,unknown,1,yes
2631,2,639,3,147,4,blue-collar,married,primary,no,no,no,cellular,feb,success,1,yes
4117,29,299,1,139,0,technician,married,tertiary,no,no,no,cellular,aug,failure,1,yes
-811,2,378,1,114,1,student,single,secondary,no,yes,no,cellular,feb,success,1,yes
900,15,441,2,274,3,admin.,married,secondary,no,yes,yes,cellular,may,failure,1,yes
-2798,10,136,1,0,0,admin.,married,secondary,yes,no,no,unknown,jun,unknown,1,yes
287,4,990,1,0,0,technician,married,secondary,no,yes,no,cellular,jul,unknown,1,yes
3667,18,916,1,17,0,technician,single,secondary,no,no,no,cellular,nov,unknown,1,yes
5976,30,44,1,93,0,entrepreneur,married,unknown,no,yes,no,cellular,dec,failure,1,yes
7177,29,738,1,1,0,management,married,tertiary,no,yes,no,cellular,mar,unknown,1,yes
692,4,23,4,111,5,admin.,married,secondary,no,no,no,cellular,feb,other,1,yes
2567,17,1449,1,5,0,technician,married,secondary,no,yes,no,cellular,may,unknown,1,yes
-152,17,217,3,0,0,management,divorced,tertiary,no,no,no,cellular,may,unknown,1,yes
578,9,299,1,0,0,technician,divorced,secondary,no,yes,no,cellular,apr,unknown,1,yes
-2666,9,291,1,22,0,services,married,secondary,no,yes,no,cellular,feb,failure,1,yes
4021,10,446,3,0,0,blue-collar,single,secondary,no,no,no,cellular,may,unknown,1,yes
464,23,258,5,0,0,services,married,secondary,no,no,no,cellular,jul,unknown,1,yes
1349,11,240,1,0,0,unemployed,single,tertiary,no,yes,no,cellular,jul,unknown,1,yes
6478,15,765,1,58,0,blue-collar,single,secondary,no,no,no,cellular,sep,success,1,yes
4403,22,473,1,0,0,admin.,married,tertiary,no,no,no,telephone,nov,unknown,1,yes
2947,27,189,2,93,1,management,single,tertiary,no,no,no,cellular,jan,success,1,yes
3890,26,384,1,0,0,technician,married,secondary,no,no,no,unknown,jun,unknown,1,yes
-2173,9,156,2,186,2,management,divorced,secondary,no,yes,no,cellular,jul,failure,1,yes
312,20,488,1,0,0,services,married,secondary,no,no,no,cellular,jul,unknown,1,yes
-307,8,192,1,178,5,student,single,tertiary,no,yes,yes,cellular,may,success,1,yes
3612,5,126,1,229,1,blue-collar,married,tertiary,no,no,yes,cellular,feb,failure,1,yes
4119,18,792,1,0,0,management,divorced,tertiary,no,no,no,cellular,apr,unknown,1,yes
6166,10,73,1,0,0,management,married,tertiary,no,no,no,cellular,oct,unknown,1,yes
-812,18,556,4,2,0,blue-collar,married,secondary,no,yes,no,cellular,apr,unknown,1,yes
1837,7,113,1,483,1,management,married,tertiary,no,yes,no,cellular,aug,failure,1,yes
-536,20,923,1,0,0,management,married,tertiary,no,no,no,cellular,jul,unknown,1,yes
-58,8,204,1,0,0,management,married,tertiary,no,no,no,cellular,may,unknown,1,yes
24,3,478,1,0,0,admin.,married,secondary,no,no,yes,cellular,aug,unknown,1,yes
2445,12,350,1,0,0,blue-collar,single,secondary,no,no,no,cellular,feb,unknown,1,yes
2547,15,324,1,145,0,self-employed,married,secondary,no,no,no,cellular,nov,failure,1,yes
-256,13,823,1,0,0,management,married,secondary,no,yes,yes,cellular,nov,unknown,1,yes
1882,30,85,1,367,2,technician,single,secondary,no,no,no,cellular,aug,failure,1,yes
5144,9,435,1,197,4,unemployed,single,secondary,no,no,no,cellular,apr,failure,1,yes
1502,27,537,1,59,0,technician,married,secondary,no,yes,no,unknown,jun,unknown,1,yes
3457,4,264,4,0,0,services,divorced,primary,no,yes,no,unknown,jun,unknown,1,yes
513,23,677,6,0,0,blue-collar,single,secondary,no,yes,no,unknown,may,unknown,1,yes
1229,15,526,1,0,0,management,married,tertiary,no,no,no,cellular,aug,unknown,1,yes
7566,1,173,1,114,1,management,single,tertiary,no,no,no,cellular,feb,failure,1,yes
-468,3,309,1,108,0,technician,single,secondary,no,no,no,cellular,oct,failure,1,yes
-1547,29,77,2,196,7,admin.,married,primary,no,yes,no,cellular,nov,other,1,yes
-3482,6,156,1,0,0,management,divorced,unknown,no,no,no,cellular,jun,unknown,1,yes
2597,24,142,1,340,0,management,single,tertiary,no,no,no,cellular,aug,failure,1,yes
2903,13,522,4,0,0,technician,married,secondary,no,yes,no,cellular,jul,unknown,1,yes
1559,12,642,1,232,17,unemployed,divorced,secondary,no,yes,no,cellular,may,other,1,yes
6942,9,1504,1,1,0,services,married,primary,no,yes,no,cellular,jan,unknown,1,yes
-946,11,638,1,0,0,services,single,unknown,no,yes,yes,cellular,may,unknown,1,yes
-200,9,187,3,0,0,admin.,married,secondary,no,yes,no,cellular,jul,unknown,1,yes
-1864,10,22,1,281,0,blue-collar,married,secondary,no,yes,no,cellular,apr,failure,1,yes
1616,20,1234,3,0,0,management,married,tertiary,no,no,no,telephone,jun,unknown,1,yes
1249,12,288,4,0,0,management,married,tertiary,no,no,no,cellular,jul,unknown,1,yes
-2055,13,211,1,267,0,services,single,secondary,no,yes,no,telephone,apr,failure,1,yes
20634,20,560,1,0,0,services,married,unknown,no,no,no,unknown,jun,unknown,1,yes
221,23,449,1,0,0,blue-collar,married,secondary,no,no,no,cellular,may,unknown,1,yes
3221,22,645,1,139,0,services,divorced,tertiary,no,yes,no,cellular,may,success,1,yes
6856,18,73,1,228,1,management,married,tertiary,no,no,no,cellular,oct,failure,1,yes
4050,11,449,1,0,0,blue-collar,married,primary,no,no,no,unknown,jun,unknown,1,yes
2119,25,870,2,0,0,management,single,tertiary,no,yes,no,cellular,nov,unknown,1,yes
-176,23,455,1,1,0,blue-collar,married,primary,no,yes,yes,unknown,may,unknown,1,yes
-71,10,277,1,44,6,retired,married,tertiary,no,no,no,cellular,aug,failure,1,yes
2758,13,101,1,161,3,management,single,tertiary,no,no,no,cellular,nov,failure,1,yes
3566,2,1188,1,0,0,blue-collar,married,secondary,no,yes,no,unknown,jun,unknown,1,yes
178,18,171,2,0,0,management,married,tertiary,no,yes,no,cellular,nov,unknown,1,yes
-408,14,370,2,0,0,self-employed,single,tertiary,no,no,no,cellular,nov,unknown,1,yes
138,11,227,1,0,0,management,married,tertiary,no,no,no,cellular,sep,success,1,yes
386,28,140,1,0,0,entrepreneur,single,secondary,no,yes,no,cellular,jan,unknown,1,yes
-2059,7,22,1,1,0,technician,divorced,primary,yes,no,no,cellular,jun,unknown,1,yes
1890,6,473,1,0,0,unemployed,married,unknown,no,no,no,unknown,may,unknown,1,yes
-5785,29,80,1,51,3,technician,single,tertiary,no,yes,yes,cellular,may,failure,1,yes
732,26,310,6,0,0,housemaid,married,primary,no,no,no,cellular,aug,unknown,1,yes
940,26,547,1,0,0,technician,married,secondary,no,no,no,cellular,apr,unknown,1,yes
-1275,4,198,1,0,0,blue-collar,single,tertiary,no,no,no,cellular,apr,unknown,1,yes
3144,1,233,1,0,0,management,single,tertiary,no,no,no,cellular,sep,unknown,1,yes
-764,15,614,1,51,1,retired,married,tertiary,no,no,no,cellular,nov,success,1,yes
-3395,1,451,1,78,1,services,married,secondary,no,no,yes,unknown,feb,success,1,yes
2829,21,756,1,0,0,management,divorced,tertiary,no,no,no,cellular,apr,unknown,1,yes
-827,2,39,1,290,0,technician,divorced,secondary,no,no,no,cellular,feb,success,1,yes
-3591,18,236,2,0,0,self-employed,married,secondary,no,no,no,unknown,jun,unknown,1,yes
-2284,13,544,8,0,0,services,married,secondary,no,no,no,cellular,aug,unknown,1,yes
181,16,771,1,244,3,blue-collar,married,primary,no,yes,no,cellular,may,failure,1,yes
-5145,28,178,1,53,3,technician,single,tertiary,no,yes,yes,cellular,may,failure,1,yes
-1367,20,316,1,205,2,technician,single,secondary,no,no,no,cellular,nov,success,1,yes
-1125,18,568,2,304,3,blue-collar,married,secondary,no,yes,no,cellular,apr,failure,1,yes
179,5,813,1,132,0,management,single,tertiary,no,no,no,cellular,sep,success,1,yes
4986,19,578,1,6,0,services,married,primary,no,yes,no,cellular,jan,unknown,1,yes
-1495,30,22,22,281,0,technician,single,secondary,no,yes,no,telephone,jun,other,1,yes
33872,10,0,1,167,0,technician,divorced,secondary,no,no,no,cellular,feb,failure,1,yes
-2107,23,543,1,0,0,housemaid,single,secondary,no,no,yes,cellular,jan,unknown,1,yes
5362,18,684,1,114,1,blue-collar,single,secondary,no,no,no,cellular,sep,success,1,yes
-641,27,952,4,0,0,technician,married,secondary,no,no,no,cellular,jul,unknown,1,yes
2281,3,521,2,0,0,self-employed,married,secondary,no,no,no,cellular,jul,unknown,1,yes
-1255,16,256,1,12,0,entrepreneur,married,secondary,no,no,no,cellular,apr,unknown,1,yes
-2088,20,169,1,0,0,blue-collar,single,secondary,no,yes,no,cellular,nov,unknown,1,yes
884,16,497,1,2,0,blue-collar,married,primary,no,yes,no,cellular,may,unknown,1,yes
3770,7,247,1,62,0,management,married,tertiary,no,no,no,cellular,feb,failure,1,yes
7196,23,324,2,3,0,management,single,tertiary,no,no,no,cellular,apr,unknown,1,yes
467,3,53,1,0,0,student,single,primary,no,yes,no,unknown,jun,unknown,1,yes
-1470,15,248,1,268,0,blue-collar,married,secondary,no,yes,no,cellular,may,failure,1,yes
-140,18,2305,1,0,0,admin.,single,secondary,no,no,no,cellular,jul,unknown,1,yes
4089,20,253,1,0,0,self-employed,married,primary,no,no,no,cellular,nov,unknown,1,yes
