balance,day,duration,campaign,pdays,previous,job,marital,education,default,housing,loan,contact,month,poutcome,age,y
1829,17,109,1,0,0,technician,married,secondary,no,no,no,telephone,aug,unknown,1,unpref
-187,7,316,3,0,0,technician,married,secondary,no,no,no,unknown,jun,unknown,1,unpref
4050,26,202,8,0,0,technician,single,secondary,no,no,no,cellular,aug,unknown,1,unpref
3511,14,110,1,0,0,management,divorced,tertiary,no,no,no,cellular,aug,unknown,1,unpref
-1429,1,187,1,0,0,management,married,tertiary,no,no,yes,cellular,jul,unknown,1,unpref
3602,30,0,1,31,0,admin.,divorced,secondary,no,no,no,cellular,jan,failure,1,unpref
-793,25,115,2,0,0,management,married,tertiary,no,no,no,cellular,aug,unknown,1,unpref
4007,7,47,1,0,0,blue-collar,married,primary,no,yes,no,telephone,may,unknown,1,unpref
1098,22,135,5,0,0,technician,married,secondary,no,yes,no,cellular,aug,unknown,1,unpref
1144,17,397,4,0,0,blue-collar,married,secondary,no,no,no,cellular,jul,unknown,1,unpref
3989,11,233,1,0,0,admin.,married,secondary,no,no,yes,unknown,jun,unknown,1,unpref
992,27,251,3,1,0,management,single,tertiary,no,no,no,telephone,jul,unknown,1,unpref
-1041,30,707,1,0,0,technician,married,primary,yes,no,no,cellular,jul,unknown,1,unpref
-23,5,167,1,0,0,management,single,tertiary,no,no,no,cellular,feb,unknown,1,unpref
-2017,16,104,3,0,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
3960,8,190,2,0,0,admin.,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
-290,3,104,1,0,0,blue-collar,married,secondary,no,yes,yes,unknown,may,unknown,1,unpref
1499,17,103,1,0,0,technician,married,secondary,no,no,no,cellular,aug,unknown,1,unpref
-5523,17,409,6,0,0,blue-collar,married,secondary,yes,no,no,unknown,jun,unknown,1,unpref
456,10,73,1,0,0,management,single,tertiary,no,no,no,cellular,jul,unknown,1,unpref
-449,2,349,1,0,0,management,single,tertiary,no,no,yes,cellular,mar,unknown,1,unpref
1919,7,273,1,45,0,admin.,married,secondary,no,yes,no,cellular,apr,failure,1,unpref
-522,15,116,1,0,0,management,married,tertiary,no,no,yes,cellular,jul,unknown,1,unpref
-1170,4,152,1,0,0,management,married,tertiary,no,no,no,unknown,jun,unknown,1,unpref
-1555,16,183,2,1,0,blue-collar,married,primary,no,no,no,unknown,jul,unknown,1,unpref
1537,24,395,1,0,0,technician,single,secondary,no,yes,no,unknown,jun,unknown,1,unpref
573,24,54,2,0,0,technician,married,secondary,no,yes,yes,cellular,aug,unknown,1,unpref
2625,10,272,1,0,0,admin.,married,secondary,no,no,no,unknown,may,unknown,1,unpref
2307,24,78,1,0,0,blue-collar,married,primary,no,no,no,cellular,jul,unknown,1,unpref
-626,17,61,1,0,0,services,single,secondary,no,yes,no,cellular,aug,unknown,1,unpref
999,15,159,3,0,0,services,single,secondary,no,yes,no,cellular,may,unknown,1,unpref
5070,13,245,1,3,0,entrepreneur,married,primary,no,yes,no,unknown,jun,unknown,1,unpref
6333,20,534,1,1,0,self-employed,married,secondary,no,yes,no,cellular,nov,unknown,1,unpref
4087,16,238,1,0,0,management,married,tertiary,no,no,no,cellular,feb,unknown,1,unpref
3045,9,131,1,0,0,services,single,secondary,no,yes,yes,unknown,may,unknown,1,unpref
2443,2,221,2,0,0,admin.,married,secondary,no,no,no,cellular,aug,unknown,1,unpref
1315,21,63,1,0,0,blue-collar,married,primary,no,yes,no,unknown,may,unknown,1,unpref
-2542,24,280,6,5,0,technician,divorced,secondary,no,yes,no,unknown,may,unknown,1,unpref
999,16,28,5,0,0,management,married,tertiary,no,no,no,cellular,aug,unknown,1,unpref
2719,21,321,1,1,0,admin.,married,secondary,no,yes,no,cellular,may,unknown,1,unpref
487,14,15,1,1,0,blue-collar,single,primary,no,yes,no,unknown,may,unknown,1,unpref
-1966,21,31,2,0,0,technician,single,secondary,no,no,no,cellular,aug,unknown,1,unpref
745,12,428,1,0,0,self-employed,married,tertiary,no,no,no,cellular,aug,unknown,1,unpref
1294,6,207,2,0,0,technician,married,secondary,no,no,no,cellular,aug,unknown,1,unpref
2850,9,80,2,0,0,blue-collar,divorced,primary,no,yes,no,cellular,may,unknown,1,unpref
-2401,4,143,1,0,0,blue-collar,married,secondary,no,yes,yes,cellular,may,unknown,1,unpref
-337,13,227,1,1,0,blue-collar,married,primary,no,yes,no,unknown,may,unknown,1,unpref
-3948,19,182,2,0,0,technician,divorced,secondary,no,yes,yes,unknown,may,unknown,1,unpref
-46,30,165,12,0,0,technician,single,tertiary,no,no,no,cellular,jul,unknown,1,unpref
2844,19,217,1,0,0,blue-collar,married,primary,no,yes,no,unknown,jun,unknown,1,unpref
16,21,506,1,0,0,blue-collar,married,secondary,no,yes,no,cellular,apr,unknown,1,unpref
261,12,280,3,0,0,admin.,married,secondary,no,yes,no,cellular,may,unknown,1,unpref
590,16,215,1,0,0,management,married,tertiary,no,yes,no,cellular,may,unknown,1,unpref
-694,14,163,2,0,0,admin.,married,secondary,no,yes,no,cellular,may,unknown,1,unpref
970,25,61,8,0,0,admin.,married,secondary,no,no,no,cellular,aug,unknown,1,unpref
94,19,187,1,0,0,blue-collar,married,primary,no,yes,no,unknown,may,unknown,1,unpref
-5046,2,0,3,124,5,admin.,divorced,secondary,no,no,no,cellular,sep,other,1,unpref
1411,24,44,1,496,1,self-employed,single,secondary,no,yes,no,cellular,apr,failure,1,unpref
-193,7,145,1,0,0,technician,single,secondary,no,yes,no,cellular,may,unknown,1,unpref
4109,28,229,4,3,0,technician,married,primary,no,yes,no,unknown,may,unknown,1,unpref
1491,20,53,6,0,0,blue-collar,married,secondary,no,yes,no,cellular,nov,unknown,1,unpref
6066,5,493,2,0,0,blue-collar,married,secondary,no,yes,no,cellular,feb,unknown,1,unpref
1319,12,151,1,0,0,technician,divorced,secondary,no,yes,no,cellular,jul,unknown,1,unpref
1859,11,258,10,0,0,admin.,married,secondary,no,yes,no,unknown,jun,unknown,1,unpref
1548,11,442,1,0,0,technician,married,secondary,no,yes,yes,unknown,may,unknown,1,unpref
422,2,338,1,0,0,blue-collar,single,primary,no,no,no,unknown,jun,unknown,1,unpref
1609,9,290,1,163,4,technician,married,tertiary,no,no,no,cellular,nov,failure,1,unpref
-1981,27,196,1,0,0,management,married,tertiary,no,yes,no,unknown,may,unknown,1,unpref
1370,10,149,7,0,0,blue-collar,single,secondary,no,yes,no,cellular,aug,unknown,1,unpref
-3995,20,20,6,0,0,technician,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
8093,24,541,1,39,5,management,married,tertiary,no,no,no,telephone,nov,success,1,unpref
3371,8,213,1,252,2,technician,married,tertiary,no,no,no,cellular,apr,failure,1,unpref
-369,4,390,1,0,0,retired,married,secondary,no,no,no,cellular,jun,unknown,1,unpref
-88,4,269,1,0,0,admin.,married,secondary,no,yes,no,cellular,may,unknown,1,unpref
-4841,30,0,1,0,0,student,single,secondary,no,no,no,cellular,aug,unknown,1,unpref
-1979,23,202,1,0,0,admin.,married,secondary,no,no,no,unknown,jun,unknown,1,unpref
6434,12,217,2,0,0,technician,single,secondary,no,no,no,unknown,jun,unknown,1,unpref
1716,29,104,4,0,0,technician,married,secondary,no,no,yes,cellular,jul,unknown,1,unpref
2519,9,161,13,0,0,technician,single,secondary,no,yes,yes,cellular,aug,unknown,1,unpref
1541,5,214,1,0,0,admin.,married,primary,no,yes,yes,unknown,jun,unknown,1,unpref
3788,19,44,6,0,0,management,married,tertiary,no,yes,yes,telephone,aug,unknown,1,unpref
860,11,208,1,0,0,blue-collar,divorced,secondary,no,yes,no,cellular,may,unknown,1,unpref
2709,21,259,3,0,0,management,divorced,tertiary,no,no,no,cellular,aug,unknown,1,unpref
-25,22,122,1,178,1,admin.,single,tertiary,no,yes,yes,telephone,may,failure,1,unpref
-1680,11,110,1,3,0,unemployed,married,secondary,no,yes,no,cellular,may,unknown,1,unpref
4203,16,46,1,0,0,unknown,married,primary,no,yes,yes,telephone,jul,unknown,1,unpref
4149,16,198,1,0,0,services,married,tertiary,no,yes,no,unknown,may,unknown,1,unpref
2522,10,49,1,0,0,services,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
-139,9,14,3,0,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
3490,6,119,7,309,0,services,married,secondary,no,yes,no,cellular,feb,failure,1,unpref
888,11,380,1,0,0,management,married,tertiary,no,yes,no,telephone,aug,unknown,1,unpref
2507,20,154,1,0,0,blue-collar,married,primary,no,yes,no,unknown,may,unknown,1,unpref
3424,2,153,3,0,0,management,married,tertiary,no,yes,no,cellular,may,unknown,1,unpref
2027,9,403,1,0,0,blue-collar,married,secondary,no,yes,no,cellular,jul,unknown,1,unpref
10913,12,934,1,279,8,technician,single,secondary,no,no,no,cellular,aug,failure,1,unpref
1255,26,179,3,0,0,management,married,tertiary,no,yes,no,cellular,jul,unknown,1,unpref
-81,16,116,1,0,0,management,single,tertiary,no,no,no,cellular,nov,unknown,1,unpref
1200,13,55,1,0,0,management,married,tertiary,no,yes,no,cellular,jul,unknown,1,unpref
2647,12,35,2,0,0,management,married,tertiary,no,no,no,telephone,aug,unknown,1,unpref
4365,21,328,1,0,0,management,married,tertiary,no,yes,no,unknown,may,unknown,1,unpref
-187,4,209,2,0,0,management,single,tertiary,no,yes,no,unknown,may,unknown,1,unpref
5073,21,141,1,73,1,services,married,secondary,no,yes,no,cellular,nov,failure,1,unpref
604,24,52,2,6,0,technician,single,tertiary,no,yes,no,cellular,apr,unknown,1,unpref
3206,25,25,1,0,0,admin.,married,tertiary,no,no,yes,cellular,aug,unknown,1,unpref
938,6,160,1,0,0,admin.,single,secondary,no,yes,no,unknown,jun,unknown,1,unpref
1032,20,364,1,0,0,management,married,tertiary,no,yes,no,unknown,may,unknown,1,unpref
-105,20,177,1,0,0,admin.,married,secondary,no,yes,no,cellular,nov,unknown,1,unpref
10080,18,179,1,267,0,management,married,tertiary,no,yes,no,cellular,apr,failure,1,unpref
-3205,18,149,1,106,1,entrepreneur,single,tertiary,no,yes,yes,cellular,sep,failure,1,unpref
1630,14,221,1,0,0,technician,married,tertiary,no,no,no,cellular,aug,unknown,1,unpref
1003,18,16,6,0,0,housemaid,married,tertiary,no,yes,no,cellular,nov,unknown,1,unpref
-216,11,145,2,0,0,services,married,secondary,no,no,no,cellular,aug,unknown,1,unpref
11176,24,841,3,82,3,management,married,tertiary,no,yes,no,cellular,nov,success,1,unpref
2379,18,620,2,0,0,technician,single,secondary,no,no,no,unknown,may,unknown,1,unpref
2791,18,21,7,0,0,management,married,unknown,no,no,no,telephone,nov,unknown,1,unpref
1836,8,42,2,0,0,management,married,tertiary,no,no,no,unknown,jun,unknown,1,unpref
23,22,97,6,0,0,technician,single,secondary,no,no,no,cellular,jul,unknown,1,unpref
1718,17,333,1,0,0,unemployed,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
-4480,1,176,1,0,0,admin.,single,secondary,no,yes,no,unknown,jun,unknown,1,unpref
-1582,3,95,2,298,0,management,married,tertiary,no,yes,no,cellular,feb,failure,1,unpref
1741,20,126,1,0,0,technician,married,secondary,no,no,no,cellular,aug,unknown,1,unpref
97,6,210,2,0,0,technician,married,secondary,no,no,no,cellular,jul,unknown,1,unpref
-3631,9,130,1,374,2,technician,divorced,unknown,no,yes,no,cellular,may,failure,1,unpref
530,21,180,2,0,0,management,married,tertiary,no,no,no,cellular,aug,unknown,1,unpref
2545,27,10,6,0,0,management,single,secondary,no,yes,yes,telephone,jul,unknown,1,unpref
1155,16,239,1,0,0,admin.,married,secondary,no,no,no,cellular,jul,unknown,1,unpref
-206,21,284,2,0,0,technician,divorced,secondary,no,no,yes,cellular,aug,unknown,1,unpref
-670,8,282,5,0,0,technician,single,secondary,no,yes,yes,unknown,may,unknown,1,unpref
3480,28,1566,8,0,0,blue-collar,married,primary,no,yes,no,unknown,may,unknown,1,unpref
-849,16,75,1,319,1,services,single,secondary,no,yes,no,cellular,may,other,1,unpref
4178,21,76,1,1,0,management,married,tertiary,no,no,no,cellular,nov,unknown,1,unpref
1932,21,96,2,0,0,management,married,tertiary,no,no,no,cellular,aug,unknown,1,unpref
-2370,24,169,1,0,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
-2237,1,21,1,242,1,management,married,secondary,no,yes,no,telephone,feb,other,1,unpref
3015,27,71,2,0,0,technician,divorced,tertiary,no,yes,no,unknown,may,unknown,1,unpref
-409,30,455,3,0,0,technician,married,secondary,no,no,no,cellular,jul,unknown,1,unpref
169,19,275,1,0,0,admin.,married,secondary,no,yes,yes,cellular,apr,unknown,1,unpref
-535,25,349,1,0,0,admin.,single,tertiary,no,yes,no,cellular,jan,unknown,1,unpref
1731,1,89,1,0,0,services,divorced,primary,no,yes,no,cellular,feb,unknown,1,unpref
-3248,6,311,1,229,1,management,single,secondary,no,yes,no,cellular,may,failure,1,unpref
4134,18,109,1,0,0,services,divorced,secondary,no,no,no,unknown,jul,unknown,1,unpref
-1027,21,185,1,0,0,retired,married,primary,no,no,no,cellular,nov,unknown,1,unpref
846,15,89,1,352,1,technician,married,secondary,no,yes,no,cellular,may,failure,1,unpref
2799,14,230,1,1,0,blue-collar,married,secondary,no,yes,yes,cellular,may,unknown,1,unpref
38,2,159,1,0,0,blue-collar,married,primary,no,no,no,unknown,jun,unknown,1,unpref
-310,25,112,7,0,0,technician,married,secondary,no,no,no,cellular,aug,unknown,1,unpref
486,7,101,1,0,0,admin.,married,secondary,no,yes,no,cellular,jul,unknown,1,unpref
2554,7,134,4,0,0,technician,single,tertiary,no,no,no,cellular,aug,unknown,1,unpref
-961,11,363,2,0,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
-530,8,195,1,0,0,unknown,single,secondary,no,yes,no,unknown,may,unknown,1,unpref
1268,30,81,1,0,0,management,single,tertiary,no,yes,no,unknown,may,unknown,1,unpref
1,15,377,3,0,0,entrepreneur,married,secondary,no,no,no,cellular,jul,unknown,1,unpref
4531,27,83,6,0,0,technician,married,secondary,no,no,no,cellular,aug,unknown,1,unpref
-733,28,102,1,4,0,admin.,divorced,tertiary,no,no,no,unknown,may,unknown,1,unpref
3315,27,53,1,3,0,services,married,secondary,no,yes,yes,unknown,may,unknown,1,unpref
2690,27,170,1,0,0,technician,single,secondary,no,yes,no,unknown,may,unknown,1,unpref
1840,20,295,7,0,0,blue-collar,single,primary,no,yes,no,unknown,jun,unknown,1,unpref
1643,28,149,1,0,0,services,single,secondary,no,yes,no,cellular,jul,unknown,1,unpref
-289,25,128,1,0,0,services,single,secondary,yes,yes,no,unknown,may,unknown,1,unpref
-1092,28,235,1,0,0,technician,married,secondary,no,yes,yes,unknown,may,unknown,1,unpref
1956,18,313,1,0,0,blue-collar,divorced,primary,no,yes,no,cellular,jul,unknown,1,unpref
-332,20,281,1,0,0,management,married,secondary,no,yes,no,unknown,feb,unknown,1,unpref
3938,13,227,2,14,0,blue-collar,divorced,primary,no,yes,no,cellular,may,unknown,1,unpref
2408,23,305,6,0,0,entrepreneur,married,tertiary,no,no,no,cellular,aug,unknown,1,unpref
637,17,112,1,0,0,housemaid,married,secondary,no,no,yes,telephone,jul,unknown,1,unpref
-1756,17,91,2,0,0,management,married,tertiary,yes,no,yes,cellular,jul,unknown,1,unpref
696,14,121,5,0,0,blue-collar,married,secondary,no,yes,yes,unknown,may,unknown,1,unpref
24,16,38,2,0,0,technician,single,secondary,no,no,no,cellular,aug,unknown,1,unpref
-1417,8,263,6,0,0,retired,married,unknown,no,no,no,unknown,jun,unknown,1,unpref
2848,30,157,1,0,0,management,married,secondary,no,no,no,cellular,jul,unknown,1,unpref
-1339,4,214,1,1,0,management,single,tertiary,no,no,no,cellular,sep,unknown,1,unpref
1490,17,167,1,0,0,blue-collar,divorced,secondary,no,yes,no,unknown,may,unknown,1,unpref
1084,23,86,2,0,0,technician,married,secondary,no,no,yes,cellular,aug,unknown,1,unpref
4619,20,348,4,0,0,management,single,secondary,no,no,no,cellular,aug,unknown,1,unpref
1719,14,648,1,0,0,technician,single,secondary,no,yes,no,cellular,jul,unknown,1,unpref
271,17,130,2,0,0,admin.,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
-601,23,73,2,0,0,blue-collar,married,secondary,no,no,yes,unknown,mar,unknown,1,unpref
787,11,116,1,0,0,housemaid,single,tertiary,no,yes,no,unknown,jun,unknown,1,unpref
3410,6,46,1,0,0,admin.,divorced,secondary,no,yes,no,cellular,jul,unknown,1,unpref
-189,12,0,1,0,0,technician,married,tertiary,no,no,yes,unknown,jun,unknown,1,unpref
3660,15,458,1,0,0,blue-collar,married,secondary,no,no,no,unknown,jun,unknown,1,unpref
1950,25,309,1,0,0,technician,single,secondary,no,no,no,cellular,oct,unknown,1,unpref
-814,30,90,4,0,0,technician,divorced,secondary,no,no,no,cellular,jul,unknown,1,unpref
610,9,35,1,0,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
-147,10,5,3,0,0,management,single,tertiary,no,no,no,cellular,aug,unknown,1,unpref
-1503,22,419,1,73,3,management,married,tertiary,no,no,no,cellular,nov,failure,1,unpref
832,22,253,2,0,0,blue-collar,married,secondary,no,no,no,cellular,jul,unknown,1,unpref
2346,16,43,1,0,0,services,divorced,secondary,no,no,no,cellular,jul,unknown,1,unpref
-799,9,121,1,0,0,blue-collar,married,primary,no,yes,no,unknown,jun,unknown,1,unpref
-297,22,194,1,2,0,technician,married,secondary,no,yes,no,cellular,may,unknown,1,unpref
-1050,29,75,4,1,0,technician,married,secondary,no,yes,yes,cellular,may,unknown,1,unpref
-4059,17,809,1,0,0,retired,single,secondary,no,no,no,cellular,jan,unknown,1,unpref
631,25,185,2,0,0,management,married,secondary,no,yes,no,cellular,jul,unknown,1,unpref
1999,19,42,4,0,0,admin.,married,secondary,no,no,no,cellular,aug,unknown,1,unpref
-1857,14,130,2,0,0,blue-collar,divorced,primary,no,yes,no,cellular,jul,unknown,1,unpref
2167,11,630,6,0,0,technician,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
-1029,18,502,1,0,0,admin.,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
4420,18,138,2,1,0,admin.,single,tertiary,no,yes,no,unknown,may,unknown,1,unpref
212,5,164,1,364,6,blue-collar,divorced,primary,no,yes,no,cellular,may,failure,1,unpref
1823,29,141,3,0,0,services,single,secondary,no,no,no,cellular,jul,unknown,1,unpref
4553,13,1176,1,3,0,blue-collar,married,secondary,no,yes,yes,unknown,may,unknown,1,unpref
-2385,26,82,1,0,0,retired,married,primary,no,no,no,cellular,jul,unknown,1,unpref
-1289,7,164,1,0,0,technician,divorced,secondary,no,yes,no,cellular,aug,unknown,1,unpref
6132,22,53,2,0,0,technician,married,secondary,no,no,no,cellular,aug,unknown,1,unpref
-2961,21,109,1,0,0,management,single,tertiary,no,no,no,cellular,aug,unknown,1,unpref
-1191,15,219,3,0,0,technician,married,tertiary,no,yes,no,unknown,may,unknown,1,unpref
1032,3,167,1,0,0,blue-collar,married,primary,no,yes,no,cellular,may,unknown,1,unpref
-936,18,443,1,0,0,management,single,tertiary,no,yes,no,cellular,aug,unknown,1,unpref
-1508,12,219,2,4,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
5358,28,977,6,1,0,technician,single,secondary,no,yes,no,unknown,may,unknown,1,unpref
-175,16,42,1,384,4,management,married,tertiary,no,yes,no,cellular,may,failure,1,unpref
175,27,0,4,0,0,management,married,tertiary,no,no,no,cellular,jul,unknown,1,unpref
-1222,17,295,3,3,0,management,single,tertiary,no,yes,no,unknown,may,unknown,1,unpref
1850,17,80,4,0,0,management,married,tertiary,no,yes,no,cellular,nov,unknown,1,unpref
174,16,8,6,0,0,housemaid,married,secondary,no,no,no,cellular,feb,unknown,1,unpref
-2694,7,142,1,0,0,management,married,tertiary,no,no,no,cellular,aug,unknown,1,unpref
1258,6,38,1,0,0,management,married,tertiary,no,yes,no,unknown,may,unknown,1,unpref
876,12,106,1,80,0,technician,divorced,secondary,no,no,yes,cellular,nov,failure,1,unpref
9119,28,243,1,0,0,admin.,married,secondary,no,no,no,cellular,jul,unknown,1,unpref
100,21,396,4,0,0,blue-collar,married,primary,no,no,no,telephone,aug,unknown,1,unpref
641,3,159,1,0,0,services,single,secondary,no,no,no,cellular,feb,unknown,1,unpref
654,21,388,1,1,0,blue-collar,single,secondary,no,yes,no,unknown,may,unknown,1,unpref
-850,26,368,1,0,0,services,married,secondary,no,yes,no,unknown,jun,unknown,1,unpref
614,9,63,7,0,0,retired,married,secondary,no,yes,no,cellular,aug,unknown,1,unpref
2321,26,142,2,0,0,management,married,tertiary,no,yes,no,cellular,jul,unknown,1,unpref
183,25,265,2,0,0,management,divorced,tertiary,no,no,no,cellular,jul,unknown,1,unpref
2734,13,282,1,0,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
-6,7,15,2,209,2,blue-collar,single,secondary,no,no,no,telephone,may,other,1,unpref
6031,3,230,4,0,0,blue-collar,married,secondary,no,no,no,cellular,feb,unknown,1,unpref
222,2,142,1,3,0,admin.,married,secondary,no,yes,no,cellular,feb,unknown,1,unpref
2078,19,162,3,315,0,management,married,secondary,no,yes,no,cellular,nov,failure,1,unpref
-7703,13,0,1,36,0,retired,divorced,tertiary,no,no,yes,cellular,aug,failure,1,unpref
-810,13,246,1,0,0,admin.,married,tertiary,no,yes,no,unknown,may,unknown,1,unpref
8932,13,401,2,153,4,management,married,unknown,no,yes,no,cellular,nov,other,1,unpref
2551,11,224,1,1,0,management,married,tertiary,no,yes,no,unknown,may,unknown,1,unpref
5183,27,73,5,0,0,technician,single,tertiary,no,no,yes,cellular,aug,unknown,1,unpref
1119,11,272,2,0,0,entrepreneur,married,secondary,no,no,yes,cellular,aug,unknown,1,unpref
-296,5,291,2,2,0,blue-collar,divorced,primary,no,yes,no,unknown,may,unknown,1,unpref
9210,22,126,1,170,0,self-employed,single,secondary,no,no,no,cellular,nov,failure,1,unpref
526,9,516,1,40,0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,1,unpref
-235,10,348,2,0,0,blue-collar,single,secondary,no,yes,no,cellular,may,unknown,1,unpref
-1682,30,149,2,2,0,admin.,married,secondary,no,no,yes,cellular,jul,unknown,1,unpref
465,11,454,5,0,0,technician,single,secondary,no,yes,no,unknown,may,unknown,1,unpref
-2965,15,221,1,0,0,management,single,tertiary,no,no,no,telephone,nov,unknown,1,unpref
2018,14,108,1,21,0,blue-collar,single,primary,no,yes,no,cellular,apr,unknown,1,unpref
-1617,8,126,2,0,0,technician,married,secondary,no,no,no,cellular,aug,unknown,1,unpref
4049,23,113,1,12,0,self-employed,single,tertiary,no,yes,no,cellular,apr,unknown,1,unpref
-4369,15,480,4,0,0,blue-collar,married,secondary,no,no,yes,unknown,jun,unknown,1,unpref
-3246,20,224,6,0,0,admin.,divorced,secondary,no,yes,no,cellular,jul,unknown,1,unpref
378,27,153,3,2,0,services,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
241,14,192,1,0,0,management,married,secondary,no,yes,no,cellular,aug,unknown,1,unpref
3801,13,52,1,0,0,services,married,secondary,no,yes,no,cellular,jul,unknown,1,unpref
-2486,27,0,1,0,0,services,divorced,tertiary,no,no,no,cellular,sep,unknown,1,unpref
10863,5,442,3,0,0,management,married,tertiary,no,yes,yes,unknown,jun,unknown,1,unpref
-279,23,196,1,0,0,admin.,married,tertiary,no,yes,no,cellular,jul,unknown,1,unpref
508,6,75,1,0,0,management,married,tertiary,no,yes,no,cellular,aug,unknown,1,unpref
3269,30,35,1,0,0,services,married,secondary,no,yes,no,cellular,jul,unknown,1,unpref
802,20,153,4,0,0,technician,married,primary,no,no,no,cellular,aug,unknown,1,unpref
2753,20,373,1,0,0,management,married,tertiary,no,yes,yes,cellular,nov,unknown,1,unpref
5653,30,155,13,0,0,housemaid,married,tertiary,no,no,yes,cellular,jul,unknown,1,unpref
2434,18,317,6,0,0,blue-collar,single,primary,no,yes,no,unknown,jun,unknown,1,unpref
3737,24,244,1,0,0,technician,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
-1331,25,177,2,0,0,blue-collar,single,secondary,no,no,no,cellular,nov,unknown,1,unpref
584,23,69,1,0,0,technician,single,secondary,no,no,yes,unknown,jun,unknown,1,unpref
281,9,855,2,0,0,admin.,single,secondary,no,yes,no,unknown,may,unknown,1,unpref
3321,13,248,1,292,4,entrepreneur,married,secondary,no,yes,no,cellular,apr,other,1,unpref
5267,14,202,1,278,0,management,married,tertiary,no,yes,no,telephone,may,failure,1,unpref
-385,26,103,4,0,0,admin.,single,secondary,no,yes,no,cellular,jul,unknown,1,unpref
1265,16,258,1,1,0,services,single,secondary,no,yes,no,cellular,nov,unknown,1,unpref
654,23,177,2,0,0,management,married,primary,no,yes,no,unknown,may,unknown,1,unpref
-1422,26,1,4,0,0,management,married,tertiary,no,no,no,telephone,aug,unknown,1,unpref
-110,7,432,2,0,0,admin.,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
86,20,171,3,0,0,technician,married,secondary,no,no,no,cellular,aug,unknown,1,unpref
159,15,449,4,0,0,technician,single,secondary,no,no,no,cellular,jul,unknown,1,unpref
3935,4,100,3,0,0,blue-collar,married,primary,no,yes,no,unknown,jun,unknown,1,unpref
-311,12,201,1,0,0,admin.,single,secondary,no,yes,no,unknown,may,unknown,1,unpref
-207,6,280,2,0,0,blue-collar,married,primary,no,no,yes,cellular,jul,unknown,1,unpref
-2884,10,25,2,334,0,unemployed,married,secondary,no,no,yes,cellular,apr,failure,1,unpref
2113,10,54,1,0,0,admin.,single,secondary,no,yes,no,cellular,may,unknown,1,unpref
-626,11,40,1,0,0,entrepreneur,married,tertiary,no,yes,no,unknown,may,unknown,1,unpref
2207,6,276,2,0,0,admin.,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
2747,8,336,3,219,4,admin.,divorced,secondary,no,yes,no,cellular,may,failure,1,unpref
6743,19,168,3,0,0,blue-collar,married,primary,no,yes,no,cellular,nov,unknown,1,unpref
809,10,236,1,0,0,services,divorced,secondary,no,yes,no,unknown,jun,unknown,1,unpref
4786,22,100,3,0,0,technician,married,tertiary,no,no,no,cellular,aug,unknown,1,unpref
-953,21,80,1,1,0,technician,married,secondary,no,no,yes,unknown,may,unknown,1,unpref
251,18,128,4,2,0,management,single,tertiary,no,yes,no,cellular,may,unknown,1,unpref
881,9,491,1,0,0,blue-collar,married,primary,no,yes,no,unknown,may,unknown,1,unpref
-3315,10,113,4,0,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
1702,2,188,1,0,0,management,married,secondary,no,yes,no,unknown,jun,unknown,1,unpref
2175,3,758,1,0,0,retired,married,secondary,no,no,yes,cellular,jun,unknown,1,unpref
-1084,14,112,1,0,0,blue-collar,married,primary,no,no,no,cellular,nov,unknown,1,unpref
2108,9,74,1,1,0,management,divorced,tertiary,no,yes,no,unknown,may,unknown,1,unpref
3288,21,126,5,0,0,technician,single,secondary,no,yes,no,cellular,jul,unknown,1,unpref
33618,12,110,1,2,0,management,single,tertiary,no,no,no,telephone,jul,unknown,1,unpref
4694,11,374,2,0,0,technician,married,secondary,no,yes,no,cellular,aug,unknown,1,unpref
676,1,249,1,0,0,management,single,tertiary,no,no,yes,cellular,aug,unknown,1,unpref
-710,12,190,1,0,0,services,married,secondary,no,no,no,cellular,jul,unknown,1,unpref
11293,7,36,1,0,0,management,married,secondary,no,no,no,cellular,may,unknown,1,unpref
12652,25,896,1,451,0,entrepreneur,married,secondary,no,yes,no,cellular,may,other,1,unpref
3294,5,93,5,0,0,blue-collar,married,primary,no,yes,no,cellular,aug,unknown,1,unpref
