,balance,day,duration,campaign,pdays,previous,job,marital,education,default,housing,loan,contact,month,poutcome,age,y
8541,1376,2,256,0,184,0,management,married,tertiary,no,no,no,cellular,feb,failure,0,no
8542,278,26,1265,4,0,0,technician,married,primary,no,yes,no,unknown,may,unknown,0,no
8543,389,27,50,1,-1,0,blue-collar,married,primary,no,no,no,unknown,may,unknown,0,no
8544,2898,19,93,0,0,0,admin.,married,secondary,no,yes,no,telephone,nov,unknown,0,no
8545,139,20,477,1,366,3,blue-collar,single,secondary,no,no,yes,cellular,apr,failure,0,no
8546,452,21,254,1,0,0,services,married,secondary,no,yes,no,unknown,aug,unknown,0,no
8547,18,12,324,1,-1,0,blue-collar,married,secondary,no,yes,yes,unknown,may,unknown,0,no
8548,-304,19,12,2,0,0,blue-collar,married,primary,no,no,no,cellular,aug,unknown,0,no
8549,384,29,1164,5,-1,0,blue-collar,married,primary,no,no,yes,cellular,apr,unknown,0,no
8550,5996,14,293,5,-1,0,blue-collar,married,secondary,no,no,no,cellular,nov,unknown,0,no
8551,822,27,720,1,0,0,student,single,secondary,no,yes,no,unknown,may,unknown,0,no
8552,-29,26,59,0,0,0,technician,married,secondary,no,yes,no,unknown,may,unknown,0,no
8553,-268,3,167,3,-1,0,management,married,secondary,no,no,no,cellular,feb,unknown,0,no
8554,6,19,79,0,179,3,technician,married,secondary,no,yes,yes,cellular,may,success,0,no
8555,265,13,118,1,-1,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,0,no
8556,38,27,527,1,227,2,admin.,married,secondary,no,no,no,cellular,jan,failure,0,no
8557,3,11,309,5,0,0,technician,single,secondary,no,yes,no,cellular,aug,unknown,0,no
8558,364,5,41,0,-1,0,blue-collar,single,secondary,no,no,no,cellular,feb,unknown,0,no
8559,-568,28,518,1,-1,0,blue-collar,single,secondary,no,yes,no,unknown,may,unknown,0,no
8560,217,5,146,2,0,0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,0,no
8561,993,8,273,0,-1,0,technician,married,secondary,no,no,yes,cellular,jul,unknown,0,no
8562,-726,22,110,0,-1,0,admin.,married,secondary,no,yes,no,telephone,jul,unknown,0,no
8563,2998,5,380,3,0,0,admin.,single,tertiary,no,no,no,cellular,jun,unknown,0,yes
8564,2435,3,127,0,168,1,management,married,tertiary,no,yes,no,cellular,feb,failure,0,no
8565,216,20,1083,1,-1,0,blue-collar,married,primary,no,yes,no,cellular,apr,unknown,0,no
8566,113,20,146,1,0,0,blue-collar,married,primary,no,yes,no,unknown,may,unknown,0,no
8567,147,6,79,1,-1,0,management,divorced,primary,no,no,no,cellular,aug,unknown,0,no
8568,1700,28,226,4,-1,0,management,married,primary,no,no,no,cellular,apr,unknown,0,no
8569,3741,1,63,0,184,13,management,married,tertiary,no,no,no,cellular,feb,success,0,no
8570,1135,27,319,2,-1,0,technician,single,secondary,no,no,no,cellular,aug,unknown,0,no
8571,550,10,275,1,0,0,entrepreneur,single,secondary,no,no,no,cellular,jul,unknown,0,no
8572,813,20,68,1,-1,0,management,single,tertiary,no,yes,no,unknown,may,unknown,0,no
8573,3,5,184,0,-1,0,blue-collar,married,secondary,no,yes,yes,cellular,jul,unknown,0,no
8574,442,20,68,6,-1,0,blue-collar,married,primary,no,yes,yes,telephone,jun,unknown,0,no
8575,5417,2,165,5,-1,0,retired,single,tertiary,no,no,no,cellular,feb,unknown,0,no
8576,698,15,349,2,288,3,technician,married,secondary,no,yes,no,telephone,apr,failure,0,no
8577,6018,29,288,3,-1,0,services,married,secondary,no,yes,no,cellular,apr,unknown,0,no
8578,137,17,175,0,0,0,technician,married,tertiary,no,yes,no,cellular,may,unknown,0,no
8579,277,21,145,1,-1,0,technician,married,secondary,no,no,no,telephone,aug,unknown,0,no
8580,259,4,99,4,-1,0,management,married,tertiary,no,yes,no,cellular,may,unknown,0,no
8581,182,30,92,1,-1,0,retired,married,secondary,no,yes,no,cellular,jul,unknown,0,no
8582,37,20,27,6,-1,0,technician,married,primary,no,yes,yes,cellular,aug,unknown,0,no
8583,-314,6,31,0,88,3,management,married,tertiary,no,yes,no,cellular,may,failure,0,no
8584,348,4,140,2,-1,0,admin.,single,secondary,no,yes,no,unknown,may,unknown,0,no
8585,38,21,162,0,-1,0,admin.,single,secondary,no,yes,no,cellular,apr,unknown,0,no
8586,1094,20,306,0,0,0,technician,divorced,secondary,no,no,no,cellular,aug,unknown,0,no
8587,1214,10,103,0,-1,0,management,married,tertiary,no,yes,no,unknown,may,unknown,0,no
8588,31,19,127,1,193,0,management,married,tertiary,no,yes,no,cellular,nov,success,0,no
8589,23,6,126,1,-1,0,management,married,tertiary,no,no,no,unknown,aug,unknown,0,no
8590,182,13,168,0,0,0,technician,married,tertiary,no,no,no,cellular,may,unknown,0,no
8591,1832,3,104,6,207,1,technician,married,primary,no,yes,no,cellular,aug,failure,0,no
8592,1171,19,256,0,0,0,blue-collar,married,primary,no,yes,no,unknown,jun,unknown,0,no
8593,6,13,35,3,0,0,technician,married,tertiary,no,yes,yes,unknown,may,unknown,0,no
8594,398,28,116,2,-1,0,housemaid,married,secondary,no,yes,no,cellular,jan,unknown,0,no
8595,8505,6,112,1,89,1,management,single,tertiary,no,no,no,cellular,dec,success,0,no
8596,115,15,183,2,0,0,services,married,secondary,no,yes,no,unknown,may,unknown,0,no
8597,154,4,167,2,-1,0,services,married,tertiary,no,yes,no,cellular,mar,unknown,0,no
8598,242,4,166,1,-1,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
8599,1248,6,256,1,-1,0,services,single,secondary,no,yes,no,cellular,jun,unknown,0,no
8600,-198,20,57,1,-1,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,0,no
8601,-214,12,83,0,-1,0,technician,single,tertiary,no,no,no,cellular,aug,unknown,0,no
8602,14,22,189,0,-1,0,management,single,secondary,no,yes,no,cellular,may,unknown,0,no
8603,2182,1,187,0,-1,0,technician,married,primary,no,no,yes,unknown,jul,unknown,0,no
8604,-33,2,277,3,345,1,admin.,married,secondary,no,yes,no,cellular,may,other,0,no
8605,-15,7,109,0,-1,0,blue-collar,married,secondary,no,no,yes,cellular,aug,unknown,0,no
8606,217,14,27,2,-1,0,blue-collar,single,secondary,no,yes,no,cellular,feb,unknown,0,no
8607,4808,19,194,1,-1,0,admin.,single,secondary,no,no,no,cellular,may,unknown,0,no
8608,20,3,122,3,0,0,management,single,tertiary,no,yes,no,unknown,jun,unknown,0,no
8609,406,15,907,0,-1,0,services,married,secondary,no,yes,no,unknown,may,unknown,0,no
8610,-48,28,148,2,0,0,management,single,tertiary,no,no,no,cellular,aug,unknown,0,no
8611,8427,29,399,1,0,0,technician,married,secondary,no,yes,no,unknown,oct,unknown,0,yes
8612,327,19,211,3,0,0,management,married,secondary,no,yes,no,cellular,jul,unknown,0,no
8613,41,6,113,1,-1,0,retired,married,unknown,no,no,no,cellular,may,unknown,0,no
8614,556,14,159,1,-1,0,housemaid,married,primary,no,no,no,unknown,jun,unknown,0,no
8615,5029,27,242,4,0,0,housemaid,married,tertiary,no,no,no,cellular,aug,unknown,0,no
8616,1561,4,60,6,0,0,retired,single,secondary,no,no,yes,cellular,jan,unknown,0,no
8617,13,18,88,0,0,0,technician,single,tertiary,no,no,no,unknown,jun,unknown,0,no
8618,14,18,21,3,0,0,services,married,primary,no,no,no,unknown,jun,unknown,0,no
8619,1831,18,298,3,0,0,management,married,tertiary,no,no,yes,cellular,jul,unknown,0,no
8620,17,26,90,5,0,0,services,married,secondary,no,yes,no,unknown,may,unknown,0,no
8621,354,28,73,0,-1,0,unemployed,single,secondary,no,no,no,cellular,jan,unknown,0,no
8622,100,5,117,0,-1,0,management,single,tertiary,yes,yes,no,cellular,may,unknown,0,no
8623,205,4,196,1,-1,0,blue-collar,single,secondary,no,yes,yes,cellular,may,unknown,0,no
8624,243,6,108,1,0,0,management,married,tertiary,no,yes,no,unknown,may,unknown,0,no
8625,140,3,41,1,-1,0,unknown,married,primary,no,yes,no,unknown,may,unknown,0,no
8626,3705,20,135,0,-1,0,management,married,secondary,no,yes,no,cellular,nov,unknown,0,no
8627,34,26,527,1,-1,0,blue-collar,married,secondary,no,yes,yes,unknown,may,unknown,0,no
8628,1415,2,94,1,362,2,technician,married,secondary,no,no,no,cellular,jul,failure,0,no
8629,-20,3,169,2,-1,0,housemaid,married,primary,no,no,no,cellular,feb,unknown,0,no
8630,1737,15,396,2,-1,0,blue-collar,single,secondary,no,no,no,cellular,apr,unknown,0,no
8631,1578,5,90,1,-1,0,management,single,tertiary,no,no,no,cellular,aug,unknown,0,no
8632,-30,14,97,0,293,3,management,divorced,secondary,no,yes,no,cellular,may,other,0,no
8633,-420,27,60,1,-1,0,blue-collar,single,secondary,no,yes,yes,unknown,may,unknown,0,no
8634,4761,18,357,0,176,3,technician,married,secondary,no,no,no,cellular,oct,failure,0,no
8635,1692,5,159,1,-1,0,unemployed,divorced,secondary,no,yes,no,unknown,jun,unknown,0,no
8636,-293,3,318,0,0,0,management,divorced,tertiary,yes,no,no,cellular,jan,unknown,0,no
8637,65,20,838,4,-1,0,retired,married,secondary,no,yes,yes,cellular,jul,unknown,0,yes
8638,-273,27,120,2,0,0,technician,divorced,secondary,no,yes,no,unknown,may,unknown,0,no
8639,1383,4,89,6,-1,0,management,married,secondary,no,yes,no,unknown,jun,unknown,0,no
8640,1622,2,1055,1,0,0,blue-collar,single,tertiary,no,no,no,cellular,jun,unknown,0,yes
8641,473,21,390,1,-1,0,management,married,tertiary,no,yes,no,telephone,jul,unknown,0,yes
8642,39,15,147,0,-1,0,admin.,married,primary,no,no,no,unknown,may,unknown,0,no
8643,115,6,363,2,-1,0,management,single,tertiary,yes,yes,no,cellular,may,unknown,0,yes
8644,250,11,516,2,370,1,technician,married,tertiary,no,yes,no,cellular,may,other,0,no
8645,96,13,519,1,340,3,blue-collar,single,primary,no,yes,yes,telephone,apr,failure,0,yes
8646,2287,4,81,5,0,0,services,divorced,unknown,no,yes,yes,cellular,jan,unknown,0,no
8647,254,19,858,3,-1,0,blue-collar,married,tertiary,no,yes,yes,cellular,apr,unknown,0,yes
8648,24,18,90,0,0,0,services,married,secondary,no,yes,no,unknown,may,unknown,0,no
8649,115,6,105,2,-1,0,entrepreneur,married,secondary,no,yes,yes,cellular,may,unknown,0,no
8650,207,15,8,3,-1,0,services,divorced,secondary,no,yes,no,cellular,may,unknown,0,no
8651,201,13,149,2,0,0,blue-collar,divorced,secondary,no,yes,no,unknown,may,unknown,0,no
8652,87,30,326,1,0,0,management,divorced,secondary,no,yes,no,unknown,may,unknown,0,no
8653,-720,14,95,7,-1,0,technician,married,primary,no,yes,no,unknown,may,unknown,0,no
8654,15846,5,36,1,-1,0,entrepreneur,married,tertiary,no,no,no,unknown,jun,unknown,0,no
8655,13629,15,122,2,-1,0,management,married,tertiary,no,yes,no,cellular,aug,unknown,0,no
8656,1963,20,215,0,-1,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,0,no
8657,258,2,349,2,0,0,management,married,tertiary,no,yes,no,unknown,aug,unknown,0,no
8658,19,30,598,1,-1,0,management,married,secondary,no,yes,no,unknown,may,unknown,0,yes
8659,2461,28,73,0,334,1,admin.,single,tertiary,no,yes,no,cellular,apr,other,0,no
8660,83,28,145,5,0,0,management,married,tertiary,no,no,no,cellular,aug,unknown,0,no
8661,1554,12,294,0,-1,0,management,single,tertiary,no,yes,no,cellular,may,unknown,0,no
8662,102,3,194,0,-1,0,blue-collar,single,tertiary,no,no,no,cellular,apr,unknown,0,yes
8663,38,6,152,0,-1,0,admin.,single,secondary,no,yes,no,cellular,jul,unknown,0,no
8664,226,18,29,2,0,0,blue-collar,divorced,secondary,no,no,no,unknown,jun,unknown,0,no
8665,2292,30,66,3,-1,0,retired,married,secondary,no,yes,no,cellular,may,unknown,0,no
8666,447,14,101,1,0,0,student,married,primary,no,yes,no,cellular,may,unknown,0,no
8667,246,28,121,1,-1,0,unknown,single,secondary,no,yes,no,telephone,may,unknown,0,no
8668,1961,14,68,1,0,0,management,married,tertiary,no,yes,no,cellular,aug,unknown,0,no
8669,5865,20,253,6,0,0,unemployed,married,tertiary,no,no,no,cellular,nov,unknown,0,no
8670,195,16,146,0,82,1,housemaid,married,unknown,no,no,no,cellular,aug,failure,0,no
8671,625,28,37,3,0,0,technician,single,tertiary,no,no,no,cellular,aug,unknown,0,no
8672,460,14,943,4,-1,0,blue-collar,married,primary,no,no,no,cellular,jul,unknown,0,yes
8673,205,14,56,3,0,0,technician,single,tertiary,no,yes,no,cellular,jul,unknown,0,no
8674,242,14,150,0,0,0,management,divorced,tertiary,yes,yes,yes,cellular,may,unknown,0,no
8675,560,19,109,1,0,0,technician,married,secondary,no,no,no,cellular,aug,unknown,0,no
8676,149,10,105,0,-1,0,technician,married,tertiary,no,yes,no,unknown,may,unknown,0,no
8677,0,6,137,0,0,0,blue-collar,married,primary,no,yes,no,unknown,may,unknown,0,no
8678,38,7,259,0,338,3,blue-collar,married,secondary,no,yes,no,cellular,may,other,0,no
8679,-168,19,180,1,-1,0,blue-collar,married,primary,no,no,yes,cellular,jul,unknown,0,no
8680,-31,28,67,0,229,1,unemployed,single,secondary,no,yes,no,cellular,jan,failure,0,no
8681,1288,18,90,2,0,0,management,single,unknown,no,yes,yes,cellular,nov,unknown,0,no
8682,4961,5,924,2,-1,0,services,married,tertiary,no,no,no,cellular,aug,unknown,0,yes
8683,154,21,41,2,0,0,unemployed,married,secondary,no,yes,yes,cellular,jun,unknown,0,no
8684,1593,15,157,3,106,12,management,married,secondary,no,yes,no,telephone,jun,other,0,no
8685,1824,14,81,6,0,0,admin.,single,secondary,no,no,no,cellular,aug,unknown,0,no
8686,2908,13,719,0,-1,0,blue-collar,single,secondary,no,yes,no,unknown,may,unknown,0,no
8687,82,8,136,0,-1,0,retired,married,secondary,no,no,yes,cellular,jul,unknown,0,no
8688,2372,28,441,1,0,0,management,married,unknown,no,yes,no,unknown,may,unknown,0,no
8689,554,18,539,1,-1,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,0,no
8690,52,19,279,1,0,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,0,no
8691,502,4,573,2,90,3,blue-collar,married,tertiary,no,no,no,cellular,feb,success,0,no
8692,105,4,38,0,-1,0,technician,married,primary,no,yes,no,unknown,jul,unknown,0,no
8693,249,27,514,0,189,3,self-employed,single,tertiary,no,no,no,cellular,jan,success,0,yes
8694,467,6,842,0,-1,0,technician,married,tertiary,no,yes,yes,unknown,may,unknown,0,no
8695,474,18,132,0,173,0,technician,single,secondary,no,no,no,cellular,nov,failure,0,no
8696,135,3,127,2,0,0,technician,single,tertiary,no,no,no,cellular,mar,unknown,0,no
8697,-220,19,667,5,-1,0,blue-collar,single,secondary,no,yes,no,cellular,jul,unknown,0,no
8698,-346,1,131,0,0,0,blue-collar,divorced,secondary,no,yes,no,unknown,jun,unknown,0,no
8699,43,18,1254,4,-1,0,management,married,tertiary,no,yes,no,telephone,oct,unknown,0,yes
8700,781,26,300,2,0,0,services,married,secondary,no,yes,no,unknown,may,unknown,0,no
8701,351,1,183,0,-1,0,blue-collar,married,secondary,no,no,no,cellular,oct,unknown,0,no
8702,279,3,158,5,0,0,technician,married,unknown,no,no,no,cellular,may,unknown,0,no
8703,923,18,263,3,0,0,blue-collar,married,primary,no,yes,no,telephone,apr,unknown,0,no
8704,121,5,118,5,-1,0,management,married,tertiary,no,no,no,cellular,aug,unknown,0,no
8705,229,6,283,1,321,2,student,single,secondary,no,no,no,cellular,oct,other,0,no
8706,218,4,277,1,-1,0,management,single,unknown,no,no,no,unknown,may,unknown,0,no
8707,2236,30,98,1,-1,0,admin.,married,secondary,no,yes,no,unknown,may,unknown,0,no
8708,482,20,43,16,-1,0,blue-collar,married,primary,no,yes,yes,telephone,jun,unknown,0,no
8709,2655,29,84,1,0,0,management,married,tertiary,no,no,yes,cellular,aug,unknown,0,no
8710,281,15,220,3,0,0,blue-collar,single,secondary,no,yes,yes,unknown,may,unknown,0,no
8711,2300,5,246,1,-1,0,blue-collar,married,secondary,no,no,no,unknown,jun,unknown,0,no
8712,16361,10,223,0,-1,0,entrepreneur,married,tertiary,no,no,no,cellular,aug,unknown,0,no
8713,495,28,214,1,-1,0,admin.,divorced,primary,no,yes,no,unknown,may,unknown,0,no
8714,3061,27,597,15,0,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,0,no
8715,176,4,114,0,-1,0,technician,married,secondary,no,yes,yes,unknown,jul,unknown,0,no
8716,-296,21,308,1,-1,0,admin.,single,secondary,yes,yes,no,unknown,may,unknown,0,yes
8717,221,3,70,3,-1,0,student,single,secondary,no,yes,no,cellular,jul,unknown,0,no
8718,109,6,352,1,-1,0,management,single,tertiary,yes,yes,no,cellular,may,unknown,0,yes
8719,242,19,112,2,-1,0,management,divorced,tertiary,no,no,no,cellular,jun,unknown,0,no
8720,213,11,381,0,0,0,self-employed,single,secondary,no,yes,no,cellular,jul,unknown,0,yes
8721,2954,21,297,4,0,0,technician,single,secondary,no,no,no,unknown,may,unknown,0,no
8722,448,28,398,2,-1,0,management,married,unknown,no,no,yes,cellular,nov,unknown,0,no
8723,164,20,167,1,0,0,technician,married,secondary,no,no,yes,cellular,jul,unknown,0,no
8724,11,19,262,1,-1,0,technician,married,secondary,no,yes,yes,cellular,may,unknown,0,no
8725,11,20,144,3,-1,0,self-employed,married,tertiary,no,no,no,cellular,nov,unknown,0,no
8726,222,13,271,1,0,0,management,married,tertiary,no,yes,no,cellular,may,unknown,0,no
8727,4320,27,178,0,0,0,retired,divorced,tertiary,no,no,no,telephone,apr,unknown,0,no
8728,969,21,509,1,357,1,blue-collar,single,secondary,no,yes,no,cellular,may,other,0,no
8729,54,22,122,2,-1,0,unknown,married,secondary,no,yes,no,cellular,jul,unknown,0,no
8730,-29,20,253,4,-1,0,admin.,divorced,secondary,no,yes,no,telephone,nov,unknown,0,no
8731,41,20,206,1,0,0,blue-collar,single,primary,no,yes,no,cellular,apr,unknown,0,no
8732,159,20,168,1,0,0,technician,married,secondary,no,no,yes,cellular,jul,unknown,0,no
8733,1403,21,352,2,160,1,unemployed,single,tertiary,no,yes,no,cellular,apr,other,0,yes
8734,664,20,159,1,-1,0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,0,no
8735,1480,11,126,1,0,0,management,married,tertiary,no,yes,yes,cellular,jul,unknown,0,no
8736,8318,18,128,0,-1,0,management,married,secondary,no,no,yes,cellular,nov,unknown,0,no
8737,8546,20,45,0,39,1,blue-collar,divorced,secondary,no,no,no,cellular,nov,other,0,no
8738,90,19,587,0,-1,0,admin.,single,tertiary,no,no,no,cellular,feb,unknown,0,no
8739,115,28,348,2,-1,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,0,no
8740,148,15,48,2,-1,0,blue-collar,single,secondary,no,yes,no,cellular,apr,unknown,0,no
8741,266,17,97,1,-1,0,blue-collar,single,secondary,no,yes,no,unknown,may,unknown,0,no
8742,-22,16,222,10,-1,0,entrepreneur,married,tertiary,no,no,yes,cellular,jul,unknown,0,no
8743,1486,11,141,0,95,3,technician,single,tertiary,no,no,no,cellular,nov,success,0,no
8744,50,19,193,2,-1,0,blue-collar,married,secondary,no,yes,no,cellular,feb,unknown,0,no
8745,1839,14,117,1,0,0,management,married,tertiary,no,no,no,cellular,aug,unknown,0,no
8746,-6,28,76,0,-1,0,blue-collar,single,secondary,no,yes,yes,unknown,jul,unknown,0,no
8747,81,5,82,1,-1,0,technician,married,secondary,no,no,no,cellular,aug,unknown,0,no
8748,243,29,102,1,-1,0,technician,married,secondary,no,no,no,cellular,jul,unknown,0,no
8749,-111,28,303,2,0,0,management,married,tertiary,no,yes,no,cellular,aug,unknown,0,no
8750,22,29,81,0,347,1,admin.,single,tertiary,no,yes,yes,cellular,may,failure,0,no
8751,2675,5,255,3,-1,0,admin.,single,unknown,no,yes,no,unknown,feb,unknown,0,no
8752,170,8,94,1,0,0,management,single,tertiary,no,yes,yes,cellular,aug,unknown,0,no
8753,107,14,120,1,-1,0,admin.,single,unknown,no,yes,no,cellular,may,unknown,0,no
8754,359,20,95,2,-1,0,management,married,tertiary,no,yes,no,cellular,nov,unknown,0,no
8755,140,9,49,5,-1,0,technician,divorced,secondary,no,no,no,cellular,jul,unknown,0,no
8756,468,12,220,1,0,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,0,no
8757,-91,27,113,1,-1,0,admin.,single,secondary,no,yes,no,unknown,may,unknown,0,no
8758,130,22,189,0,-1,0,admin.,married,secondary,no,no,no,cellular,jul,unknown,0,no
8759,87,19,101,3,0,0,self-employed,single,secondary,no,yes,no,unknown,jun,unknown,0,no
8760,2983,20,62,2,-1,0,retired,single,primary,no,no,no,unknown,jun,other,0,no
8761,1911,6,182,0,-1,0,services,married,unknown,no,yes,no,cellular,may,unknown,0,no
8762,226,3,944,3,0,0,blue-collar,single,secondary,no,yes,yes,telephone,dec,unknown,0,no
8763,117,3,29,0,0,0,unemployed,single,secondary,no,no,no,unknown,jun,unknown,0,no
8764,111,11,105,0,369,3,blue-collar,single,secondary,no,yes,no,cellular,may,failure,0,no
8765,290,4,35,1,219,1,entrepreneur,married,secondary,no,no,no,cellular,feb,other,0,no
8766,182,20,847,1,-1,0,technician,married,secondary,no,yes,no,unknown,may,unknown,0,no
8767,364,1,71,1,-1,0,technician,single,secondary,yes,yes,no,cellular,feb,unknown,0,no
8768,4898,26,288,2,0,0,management,married,tertiary,no,yes,no,cellular,aug,unknown,0,no
8769,2674,6,333,0,0,0,entrepreneur,married,secondary,no,no,no,cellular,oct,unknown,0,no
8770,164,18,539,1,-1,0,blue-collar,single,secondary,no,yes,yes,cellular,nov,unknown,0,yes
8771,2103,15,139,0,0,0,blue-collar,single,tertiary,no,yes,no,unknown,may,unknown,0,no
8772,13893,20,556,3,0,0,unemployed,married,tertiary,no,no,no,cellular,nov,unknown,0,no
8773,-59,2,129,0,0,0,blue-collar,single,secondary,no,no,no,unknown,jun,unknown,0,no
8774,159,8,117,0,-1,0,technician,married,secondary,no,no,yes,cellular,jul,unknown,0,no
8775,366,3,112,0,176,1,unknown,married,secondary,no,no,no,cellular,nov,failure,0,no
8776,154,4,171,0,0,0,services,married,secondary,no,yes,no,cellular,nov,unknown,0,no
8777,-703,6,186,3,-1,0,student,married,secondary,no,yes,no,cellular,aug,unknown,0,no
8778,190,5,84,1,-1,0,blue-collar,married,secondary,no,no,no,unknown,apr,unknown,0,no
8779,14232,4,549,1,-1,0,blue-collar,married,primary,no,yes,no,unknown,jun,unknown,0,no
8780,59,20,77,2,0,0,management,single,secondary,no,no,no,unknown,jun,unknown,0,no
8781,178,2,28,0,0,0,admin.,single,secondary,no,no,no,cellular,feb,unknown,0,no
8782,1244,2,117,1,0,0,unemployed,single,tertiary,no,no,no,cellular,jun,unknown,0,no
8783,7,2,152,0,-1,0,technician,divorced,secondary,no,yes,no,unknown,jun,unknown,0,no
8784,402,21,146,2,-1,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,0,no
8785,2372,30,274,0,-1,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,0,no
8786,130,5,111,1,-1,0,technician,single,secondary,no,yes,no,unknown,jun,unknown,0,no
8787,771,3,151,0,-1,0,unemployed,single,primary,no,yes,no,cellular,jun,unknown,0,no
8788,1654,20,259,2,191,3,management,married,secondary,no,yes,no,cellular,nov,failure,0,no
8789,1725,16,363,5,174,1,services,married,unknown,no,no,no,cellular,may,success,0,no
8790,-168,27,98,0,0,0,services,divorced,secondary,no,yes,no,cellular,may,unknown,0,no
8791,1183,1,136,2,-1,0,unemployed,married,secondary,no,yes,no,cellular,sep,unknown,0,no
8792,5056,7,366,0,0,0,management,married,secondary,no,no,no,unknown,apr,unknown,0,yes
8793,-247,21,114,2,0,0,services,married,secondary,yes,no,no,cellular,jul,unknown,0,no
8794,115,19,812,0,-1,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,0,no
8795,3930,19,152,0,348,1,entrepreneur,married,secondary,no,yes,no,cellular,aug,failure,0,no
8796,147,6,174,1,-1,0,technician,single,secondary,no,yes,yes,cellular,jul,unknown,0,no
8797,182,16,409,0,-1,0,blue-collar,married,secondary,no,yes,no,cellular,apr,unknown,0,no
8798,1315,5,79,2,266,4,management,divorced,secondary,no,yes,no,telephone,may,other,0,no
8799,873,13,253,2,-1,0,technician,married,secondary,no,no,no,cellular,aug,unknown,0,no
8800,45,5,183,1,-1,0,technician,married,secondary,no,no,no,unknown,aug,unknown,0,no
8801,923,9,264,1,-1,0,retired,married,primary,no,yes,no,cellular,jul,unknown,0,no
8802,1628,30,927,1,-1,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,0,no
8803,168,20,6,0,-1,0,technician,divorced,tertiary,no,yes,no,telephone,may,unknown,0,no
8804,507,15,265,1,0,0,housemaid,married,secondary,no,yes,no,unknown,may,unknown,0,no
8805,357,20,174,2,-1,0,management,divorced,secondary,no,yes,no,cellular,may,unknown,0,no
8806,297,12,299,1,-1,0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,0,no
8807,320,3,270,0,-1,0,unemployed,single,secondary,no,no,no,cellular,feb,unknown,0,no
8808,372,20,347,1,353,3,blue-collar,married,secondary,no,yes,no,cellular,oct,other,0,no
8809,125,11,109,3,-1,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,0,no
8810,243,19,265,1,-1,0,blue-collar,married,secondary,no,yes,yes,cellular,jun,unknown,0,no
8811,2448,27,275,3,-1,0,unknown,married,secondary,no,no,yes,unknown,may,unknown,0,no
8812,47,6,126,0,0,0,housemaid,married,unknown,no,no,no,cellular,may,unknown,0,no
8813,-87,11,31,5,-1,0,blue-collar,single,primary,no,yes,no,cellular,may,unknown,0,no
8814,932,30,92,2,0,0,admin.,divorced,secondary,no,yes,no,cellular,jul,unknown,0,no
8815,238,12,571,3,-1,0,blue-collar,married,primary,no,yes,no,unknown,may,unknown,0,no
8816,1333,6,46,1,0,0,technician,single,secondary,no,no,no,cellular,may,unknown,0,no
8817,952,19,251,1,-1,0,blue-collar,single,secondary,no,yes,no,cellular,nov,unknown,0,no
8818,570,14,48,1,-1,0,retired,married,primary,no,no,no,unknown,may,unknown,0,no
8819,3076,6,421,1,0,0,blue-collar,single,primary,no,yes,no,unknown,may,unknown,0,no
8820,179,18,265,1,0,0,housemaid,married,tertiary,no,no,no,cellular,nov,unknown,0,no
8821,562,20,509,3,0,0,blue-collar,married,secondary,no,yes,yes,cellular,may,unknown,0,no
8822,-184,27,117,1,-1,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,0,no
8823,1763,1,155,0,199,1,management,single,secondary,no,no,no,cellular,may,failure,0,no
8824,214,21,137,2,0,0,retired,married,unknown,no,no,yes,cellular,jul,unknown,0,no
8825,375,14,155,1,-1,0,admin.,divorced,unknown,no,yes,no,unknown,may,unknown,0,no
8826,2626,19,115,3,0,0,services,married,secondary,yes,no,no,unknown,nov,unknown,0,no
8827,303,20,270,3,0,0,management,married,secondary,no,yes,no,unknown,may,unknown,0,no
8828,159,3,81,13,0,0,services,married,primary,no,yes,no,unknown,jun,unknown,0,no
8829,190,14,488,4,212,1,admin.,married,secondary,no,no,no,cellular,may,success,0,no
8830,1060,20,53,0,0,0,management,divorced,tertiary,no,yes,no,cellular,apr,unknown,0,no
8831,3090,27,100,1,-1,0,admin.,single,secondary,no,yes,no,cellular,dec,unknown,0,no
8832,1360,18,273,1,100,3,admin.,single,secondary,no,yes,no,cellular,may,success,0,no
8833,2452,12,76,1,-1,0,blue-collar,single,secondary,no,yes,no,cellular,may,unknown,0,no
8834,-35,29,50,3,0,0,services,married,secondary,no,yes,yes,cellular,jul,unknown,0,no
