,balance,day,duration,campaign,pdays,previous,job,marital,education,default,housing,loan,contact,month,poutcome,age,y
10465,165,13,139,1,-1,0,admin.,married,tertiary,no,yes,no,cellular,may,unknown,0,no
10466,-57,27,26,0,-1,0,technician,married,secondary,no,yes,yes,unknown,may,unknown,0,no
10467,953,18,963,1,0,0,management,divorced,tertiary,no,yes,no,cellular,may,unknown,0,yes
10468,8399,14,102,1,0,0,blue-collar,divorced,primary,no,yes,yes,unknown,may,unknown,0,no
10469,9,19,184,0,-1,0,management,married,secondary,no,yes,no,cellular,nov,unknown,0,no
10470,71,14,153,2,-1,0,technician,married,secondary,no,yes,no,unknown,jul,unknown,0,no
10471,29,2,273,0,-1,0,blue-collar,married,primary,no,no,no,cellular,jun,unknown,0,no
10472,171,18,257,2,105,3,admin.,divorced,secondary,no,no,no,cellular,nov,failure,0,no
10473,289,27,23,3,-1,0,blue-collar,single,secondary,no,yes,yes,unknown,may,unknown,0,no
10474,1113,4,368,0,-1,0,technician,married,secondary,no,yes,no,unknown,jun,unknown,0,no
10475,435,14,92,2,-1,0,retired,married,primary,no,no,no,unknown,may,unknown,0,no
10476,1567,10,280,2,190,3,management,divorced,unknown,no,no,no,cellular,jan,success,0,no
10477,169,14,35,1,-1,0,blue-collar,divorced,primary,no,yes,no,unknown,may,unknown,0,no
10478,815,30,133,1,0,0,retired,married,secondary,no,no,no,telephone,jul,unknown,0,no
10479,214,29,174,3,-1,0,blue-collar,married,primary,no,yes,no,cellular,aug,unknown,0,no
10480,1011,28,360,0,-1,0,admin.,single,secondary,no,yes,yes,unknown,may,unknown,0,no
10481,66,14,185,3,-1,0,technician,married,tertiary,no,yes,no,cellular,aug,unknown,0,no
10482,531,20,24,2,-1,0,admin.,married,secondary,no,yes,yes,cellular,nov,unknown,0,no
10483,571,4,896,2,-1,0,entrepreneur,divorced,tertiary,no,yes,yes,unknown,may,unknown,0,no
10484,4202,29,116,1,0,0,management,single,secondary,no,yes,no,telephone,jul,unknown,0,no
10485,2271,18,196,3,0,0,blue-collar,married,secondary,no,yes,no,unknown,jun,unknown,0,no
10486,2872,14,365,4,-1,0,technician,single,secondary,no,yes,no,cellular,may,unknown,0,no
10487,1600,4,67,0,0,0,technician,married,secondary,no,yes,no,unknown,jun,unknown,0,no
10488,1507,15,295,0,159,1,services,married,unknown,no,yes,no,cellular,nov,failure,0,no
10489,1625,20,288,1,-1,0,retired,married,secondary,no,no,no,unknown,jun,unknown,0,no
10490,1359,11,646,1,-1,0,technician,married,tertiary,no,no,no,cellular,may,unknown,0,no
10491,1070,16,228,1,274,1,services,married,secondary,no,yes,no,cellular,apr,failure,0,no
10492,1056,4,117,2,0,0,technician,married,tertiary,no,no,no,cellular,feb,unknown,0,no
10493,671,28,130,0,-1,0,unknown,single,tertiary,no,yes,no,unknown,may,unknown,0,no
10494,2180,5,98,3,-1,0,admin.,married,unknown,no,yes,no,unknown,jun,unknown,0,no
10495,119,7,118,0,-1,0,admin.,single,secondary,no,yes,no,unknown,may,unknown,0,no
10496,99,12,66,1,-1,0,blue-collar,single,unknown,no,yes,no,unknown,may,unknown,0,no
10497,-221,0,12,0,-1,0,admin.,married,secondary,no,yes,no,cellular,aug,unknown,0,no
10498,73,27,69,3,0,0,blue-collar,married,secondary,no,no,yes,cellular,jun,unknown,0,no
10499,1389,12,77,1,88,2,management,single,tertiary,no,yes,no,cellular,jun,failure,0,no
10500,524,21,106,1,-1,0,services,married,secondary,no,yes,no,cellular,nov,unknown,0,no
10501,709,4,138,0,-1,0,management,divorced,tertiary,no,yes,no,unknown,may,unknown,0,no
10502,1038,20,260,0,-1,0,unemployed,married,tertiary,no,no,no,unknown,may,unknown,0,no
10503,153,20,150,1,0,0,technician,married,secondary,no,no,yes,cellular,jul,unknown,0,no
10504,12,2,307,0,-1,0,entrepreneur,divorced,secondary,no,yes,no,unknown,jun,unknown,0,no
10505,1309,12,85,1,0,0,blue-collar,married,secondary,no,no,yes,cellular,may,unknown,0,no
10506,163,29,157,1,-1,0,technician,single,secondary,no,no,no,cellular,jan,unknown,0,no
10507,48,2,175,1,-1,0,admin.,single,tertiary,no,no,no,cellular,may,unknown,0,no
10508,1915,29,128,2,0,0,admin.,married,secondary,no,no,no,cellular,jul,unknown,0,no
10509,211,12,39,2,-1,0,management,single,tertiary,no,no,no,cellular,feb,unknown,0,no
10510,59,12,331,1,-1,0,management,divorced,tertiary,no,no,no,cellular,feb,unknown,0,no
10511,109,5,117,1,-1,0,management,married,tertiary,no,no,no,cellular,aug,unknown,0,no
10512,5598,16,506,0,-1,0,management,single,secondary,no,no,no,cellular,jul,unknown,0,no
10513,531,20,12,0,-1,0,admin.,married,tertiary,no,yes,no,unknown,may,unknown,0,no
10514,1291,19,92,2,-1,0,blue-collar,divorced,secondary,no,yes,no,unknown,nov,unknown,0,no
10515,15867,13,66,1,0,0,blue-collar,married,secondary,no,yes,no,cellular,nov,unknown,0,no
10516,4753,7,118,0,0,0,student,single,primary,no,no,no,cellular,feb,unknown,0,no
10517,72,5,97,1,-1,0,technician,married,secondary,no,no,no,cellular,may,unknown,0,no
10518,366,28,403,2,-1,0,management,married,primary,no,yes,yes,telephone,may,unknown,0,no
10519,179,5,65,1,0,0,management,single,tertiary,no,no,no,cellular,aug,unknown,0,no
10520,1249,29,245,5,-1,0,blue-collar,married,unknown,no,no,no,cellular,may,unknown,0,no
10521,113,18,74,0,0,0,technician,divorced,secondary,no,yes,no,unknown,jun,unknown,0,no
10522,118,27,120,1,0,0,admin.,married,secondary,no,yes,no,cellular,may,unknown,0,no
10523,141,29,66,5,-1,0,housemaid,married,secondary,no,yes,no,telephone,jul,unknown,0,no
10524,136,3,152,3,344,2,entrepreneur,single,secondary,no,yes,no,cellular,may,other,0,no
10525,2840,6,231,0,-1,0,management,married,tertiary,no,no,no,cellular,apr,unknown,0,no
10526,-73,29,112,2,-1,0,services,married,secondary,no,yes,no,cellular,jul,unknown,0,no
10527,-127,20,188,2,-1,0,blue-collar,married,tertiary,no,no,yes,cellular,nov,unknown,0,no
10528,1160,11,363,1,-1,0,management,married,tertiary,no,no,no,unknown,jun,unknown,0,no
10529,-94,29,204,1,-1,0,blue-collar,married,tertiary,no,no,no,cellular,jan,unknown,0,no
10530,218,26,123,2,-1,0,technician,married,secondary,no,no,yes,cellular,nov,unknown,0,no
10531,906,14,158,0,0,0,services,married,tertiary,no,yes,no,cellular,jun,unknown,0,no
10532,229,27,138,3,-1,0,management,married,tertiary,no,yes,no,cellular,may,unknown,0,no
10533,4884,26,126,0,-1,0,unknown,married,secondary,no,no,no,cellular,aug,unknown,0,no
10534,-62,4,236,0,0,0,admin.,single,secondary,no,no,no,cellular,jul,unknown,0,yes
10535,91,19,930,1,0,0,housemaid,single,tertiary,no,no,no,cellular,apr,unknown,0,no
10536,547,21,90,3,-1,0,unemployed,single,secondary,no,yes,no,cellular,nov,unknown,0,no
10537,5492,21,96,0,-1,0,unemployed,married,secondary,no,no,no,telephone,aug,unknown,0,no
10538,556,22,117,1,-1,0,blue-collar,married,primary,no,yes,yes,cellular,jul,unknown,0,no
10539,722,7,118,1,-1,0,technician,married,secondary,no,no,yes,cellular,feb,unknown,0,no
10540,2987,5,94,1,-1,0,blue-collar,single,secondary,no,no,no,cellular,apr,unknown,0,yes
10541,1255,20,31,0,-1,0,admin.,married,tertiary,no,yes,no,unknown,jun,unknown,0,no
10542,260,28,479,5,-1,0,blue-collar,single,secondary,no,yes,yes,cellular,may,unknown,0,yes
10543,476,21,159,1,-1,0,blue-collar,single,primary,no,yes,yes,cellular,aug,unknown,0,no
10544,-57,4,155,0,-1,0,retired,divorced,primary,no,no,no,cellular,jun,unknown,0,no
10545,188,29,38,0,-1,0,technician,divorced,tertiary,no,yes,no,telephone,apr,unknown,0,no
10546,2710,16,666,3,-1,0,admin.,single,secondary,no,yes,no,cellular,may,unknown,0,no
10547,349,18,150,2,0,0,management,single,tertiary,no,yes,no,unknown,may,unknown,0,no
10548,2008,14,2394,2,-1,0,services,married,tertiary,no,no,no,cellular,feb,unknown,0,yes
10549,225,7,735,0,-1,0,blue-collar,married,primary,no,yes,no,cellular,apr,unknown,0,yes
10550,130,19,2,10,-1,0,self-employed,married,secondary,no,yes,yes,unknown,jun,unknown,0,no
10551,145,28,43,2,-1,0,technician,single,tertiary,no,no,no,cellular,jan,unknown,0,no
10552,232,21,262,1,-1,0,blue-collar,single,secondary,no,yes,no,unknown,may,unknown,0,no
10553,2612,30,412,3,-1,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,0,no
10554,158,10,100,1,-1,0,technician,married,secondary,no,no,no,cellular,may,unknown,0,no
10555,62,3,348,0,77,1,services,single,secondary,no,no,no,cellular,jun,other,0,yes
10556,4356,11,70,1,-1,0,management,single,tertiary,no,no,no,cellular,aug,unknown,0,no
10557,665,7,182,0,-1,0,blue-collar,married,secondary,no,no,no,cellular,may,unknown,0,no
10558,-279,5,162,3,305,3,entrepreneur,single,secondary,no,yes,no,cellular,may,other,0,no
10559,586,14,475,5,-1,0,blue-collar,married,primary,no,no,no,cellular,apr,unknown,0,no
10560,963,8,305,0,-1,0,technician,married,secondary,no,yes,no,cellular,may,unknown,0,no
10561,1822,8,92,0,0,0,management,married,tertiary,no,no,no,cellular,sep,unknown,0,no
10562,1585,20,251,1,-1,0,management,divorced,tertiary,no,no,no,unknown,aug,unknown,0,no
10563,200,4,259,3,0,0,admin.,married,tertiary,no,no,no,unknown,jun,unknown,0,no
10564,-728,28,567,3,-1,0,blue-collar,married,secondary,no,yes,yes,unknown,may,unknown,0,no
10565,251,27,260,5,0,0,admin.,divorced,secondary,no,yes,no,unknown,may,unknown,0,no
10566,-285,15,724,5,-1,0,technician,single,secondary,no,no,no,cellular,apr,unknown,0,no
10567,221,14,51,0,0,0,technician,married,tertiary,no,yes,no,cellular,may,unknown,0,no
10568,4610,11,227,1,186,3,management,single,tertiary,no,no,no,cellular,dec,other,0,yes
10569,275,12,131,2,-1,0,admin.,married,tertiary,no,no,no,unknown,may,unknown,0,no
10570,970,19,111,3,-1,0,blue-collar,married,secondary,no,yes,no,cellular,jul,unknown,0,no
10571,164,5,54,1,-1,0,services,single,secondary,no,yes,no,unknown,jun,unknown,0,no
10572,-10,16,347,1,0,0,services,married,secondary,no,no,no,cellular,aug,unknown,0,no
10573,375,4,236,3,0,0,admin.,married,unknown,no,no,no,unknown,jun,unknown,0,no
10574,13,30,64,3,-1,0,management,single,tertiary,no,yes,no,unknown,may,unknown,0,no
10575,-129,8,267,1,368,1,self-employed,married,tertiary,no,yes,no,cellular,may,failure,0,no
10576,149,6,124,1,-1,0,technician,married,secondary,no,yes,yes,cellular,nov,unknown,0,no
10577,16763,6,1205,1,-1,0,blue-collar,married,primary,no,no,no,cellular,apr,unknown,0,yes
10578,179,28,307,3,0,0,management,married,secondary,no,no,no,unknown,may,unknown,0,no
10579,300,21,125,5,-1,0,blue-collar,married,secondary,no,yes,no,cellular,nov,unknown,0,no
10580,5206,21,91,1,-1,0,management,divorced,tertiary,no,no,no,cellular,aug,unknown,0,no
10581,2467,6,345,0,-1,0,unemployed,single,secondary,no,yes,no,cellular,feb,unknown,0,no
10582,1154,10,291,3,-1,0,unknown,married,unknown,no,no,no,unknown,aug,unknown,0,no
10583,1231,14,48,0,-1,0,management,divorced,tertiary,no,no,no,cellular,nov,unknown,0,no
10584,12,4,266,0,-1,0,services,divorced,tertiary,no,yes,yes,unknown,jun,unknown,0,no
10585,-616,6,261,1,0,0,admin.,married,tertiary,no,yes,no,cellular,may,unknown,0,no
10586,303,5,171,4,0,0,management,divorced,secondary,no,yes,no,cellular,may,unknown,0,no
10587,98,13,113,1,-1,0,admin.,married,secondary,no,yes,no,cellular,jul,unknown,0,no
10588,261,29,152,5,-1,0,blue-collar,married,secondary,no,no,yes,cellular,apr,unknown,0,no
10589,123,11,543,1,353,1,management,married,secondary,no,no,no,cellular,may,failure,0,no
10590,76,12,77,1,0,0,blue-collar,single,secondary,no,yes,no,unknown,may,unknown,0,no
10591,2944,14,345,2,-1,0,blue-collar,single,primary,no,yes,no,unknown,jun,unknown,0,no
10592,1037,19,936,1,-1,0,management,married,tertiary,no,yes,no,cellular,nov,unknown,0,no
10593,214,6,266,2,203,2,admin.,married,secondary,no,yes,no,cellular,nov,failure,0,no
10594,-31,29,124,1,0,0,retired,married,secondary,no,no,no,cellular,jan,unknown,0,no
10595,293,28,226,0,-1,0,blue-collar,married,primary,no,no,yes,cellular,jul,unknown,0,no
10596,1256,17,330,1,0,0,blue-collar,divorced,tertiary,no,yes,no,cellular,nov,unknown,0,no
10597,1606,19,151,3,0,0,management,married,tertiary,no,yes,no,telephone,aug,unknown,0,no
10598,243,5,120,2,366,1,management,married,secondary,no,yes,no,cellular,may,failure,0,no
10599,170,18,159,3,-1,0,technician,married,tertiary,no,yes,yes,cellular,may,unknown,0,no
10600,5948,28,355,3,-1,0,management,married,tertiary,no,yes,no,cellular,jan,unknown,0,no
10601,1290,2,60,0,-1,0,management,married,secondary,no,yes,no,cellular,jun,unknown,0,no
10602,532,11,256,2,-1,0,technician,married,primary,no,yes,no,unknown,may,unknown,0,no
10603,364,4,155,1,-1,0,retired,married,unknown,no,no,no,cellular,aug,unknown,0,no
10604,8653,26,290,1,0,0,admin.,single,primary,no,yes,yes,unknown,mar,unknown,0,no
10605,1640,5,127,5,0,0,admin.,divorced,tertiary,no,yes,no,unknown,may,unknown,0,no
10606,0,21,500,3,-1,0,technician,married,secondary,no,yes,no,unknown,jun,unknown,0,no
10607,183,2,2365,0,-1,0,blue-collar,single,tertiary,no,no,no,cellular,feb,unknown,0,yes
10608,234,3,79,1,0,0,management,single,tertiary,no,no,no,cellular,feb,unknown,0,no
10609,255,19,249,0,-1,0,admin.,single,primary,no,yes,no,unknown,may,unknown,0,no
10610,5276,30,151,1,0,0,blue-collar,divorced,primary,no,no,no,telephone,jul,unknown,0,no
10611,-300,8,239,1,0,0,technician,single,tertiary,no,no,yes,cellular,apr,unknown,0,no
10612,352,27,47,1,0,0,management,single,secondary,no,no,yes,cellular,jan,unknown,0,no
10613,3015,2,77,0,-1,0,blue-collar,divorced,primary,no,no,no,unknown,jun,unknown,0,no
10614,896,5,89,1,-1,0,unemployed,married,secondary,no,no,no,cellular,aug,unknown,0,no
10615,17613,19,43,1,0,0,management,married,tertiary,no,yes,no,cellular,nov,unknown,0,no
10616,4617,21,550,2,0,0,management,single,tertiary,no,yes,no,unknown,may,unknown,0,no
10617,5170,27,239,5,0,0,technician,married,secondary,no,no,no,cellular,aug,unknown,0,no
10618,58,5,125,1,-1,0,blue-collar,married,secondary,no,no,no,cellular,apr,unknown,0,no
10619,157,14,142,0,0,0,technician,married,secondary,no,yes,no,unknown,may,unknown,0,no
10620,26,27,51,1,-1,0,management,single,tertiary,no,no,no,unknown,may,unknown,0,no
10621,552,3,115,0,-1,0,admin.,married,secondary,no,no,no,cellular,feb,unknown,0,no
10622,353,1,147,2,-1,0,technician,married,tertiary,no,yes,yes,cellular,sep,unknown,0,no
10623,434,5,300,0,-1,0,technician,single,secondary,no,yes,yes,cellular,feb,unknown,0,no
10624,229,28,577,2,-1,0,student,single,secondary,no,yes,no,unknown,may,unknown,0,no
10625,278,11,367,2,-1,0,services,single,secondary,no,no,no,cellular,apr,unknown,0,no
10626,1801,18,107,1,-1,0,services,married,tertiary,no,yes,no,unknown,may,unknown,0,no
10627,182,20,647,1,-1,0,management,single,secondary,no,yes,no,cellular,may,unknown,0,no
10628,144,1,174,0,-1,0,blue-collar,married,secondary,no,yes,no,unknown,jun,unknown,0,no
10629,90,20,161,2,268,11,self-employed,married,secondary,no,yes,no,cellular,dec,unknown,0,no
10630,8680,12,498,5,0,0,blue-collar,married,primary,no,yes,no,cellular,may,unknown,0,no
10631,113,27,177,1,-1,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,0,no
10632,276,8,1204,0,-1,0,services,married,primary,no,yes,no,cellular,may,unknown,0,no
10633,224,4,91,3,0,0,technician,single,tertiary,no,no,no,cellular,dec,unknown,0,no
10634,925,4,141,1,0,0,admin.,single,tertiary,no,yes,no,cellular,may,unknown,0,no
10635,1529,26,122,0,-1,0,unemployed,married,secondary,no,no,no,telephone,aug,unknown,0,no
10636,189,13,289,2,-1,0,technician,married,primary,no,yes,yes,cellular,may,unknown,0,yes
10637,1059,8,86,6,-1,0,retired,divorced,secondary,no,no,no,telephone,jul,unknown,0,no
10638,30,13,305,1,-1,0,management,single,tertiary,no,yes,no,unknown,may,unknown,0,no
10639,1200,2,58,0,-1,0,blue-collar,single,secondary,no,no,no,cellular,feb,unknown,0,no
10640,1396,20,90,0,-1,0,blue-collar,single,secondary,no,yes,yes,telephone,jul,unknown,0,no
10641,344,28,70,1,0,0,management,single,tertiary,no,no,no,cellular,feb,unknown,0,no
10642,-489,26,222,0,0,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,0,no
10643,3013,21,168,0,-1,3,management,married,primary,no,no,no,cellular,nov,unknown,0,no
10644,1694,15,135,1,375,3,self-employed,divorced,secondary,no,no,no,cellular,may,other,0,no
10645,230,11,144,0,0,0,management,married,tertiary,no,yes,yes,cellular,jul,unknown,0,no
10646,129,5,89,1,-1,0,services,single,secondary,no,no,no,cellular,dec,unknown,0,no
10647,2066,19,84,1,0,0,blue-collar,married,tertiary,no,no,yes,cellular,nov,unknown,0,no
10648,903,12,169,2,-1,0,retired,married,tertiary,no,no,no,cellular,aug,unknown,0,no
10649,695,18,553,1,0,0,blue-collar,single,primary,no,no,yes,cellular,apr,unknown,0,yes
10650,200,18,171,0,0,0,technician,married,tertiary,no,no,no,cellular,may,unknown,0,no
10651,4038,29,326,5,0,0,entrepreneur,married,primary,no,no,no,telephone,jul,unknown,0,no
10652,274,5,248,5,-1,0,blue-collar,single,primary,no,yes,no,unknown,jun,unknown,0,no
10653,237,29,382,3,-1,0,management,married,tertiary,no,yes,yes,unknown,may,unknown,0,no
10654,85,5,62,1,-1,0,blue-collar,single,secondary,no,no,no,cellular,dec,unknown,0,no
10655,1311,5,114,0,-1,0,management,single,tertiary,no,yes,no,cellular,feb,unknown,0,no
10656,58,16,267,2,-1,0,management,married,tertiary,no,no,no,cellular,aug,unknown,0,no
10657,2707,30,388,1,0,0,technician,single,secondary,no,no,no,cellular,jul,unknown,0,no
10658,-201,4,44,0,-1,0,management,divorced,tertiary,no,yes,no,unknown,feb,unknown,0,no
10659,2312,19,107,3,194,3,blue-collar,married,unknown,no,yes,no,cellular,feb,success,0,no
10660,10,28,56,10,0,0,entrepreneur,married,tertiary,no,no,no,cellular,aug,unknown,0,no
10661,11,15,317,2,-1,0,technician,married,tertiary,no,no,no,cellular,aug,unknown,0,no
10662,-108,20,176,1,-1,0,management,married,tertiary,no,no,no,cellular,nov,unknown,0,no
10663,97,4,131,0,-1,0,retired,married,secondary,no,no,no,cellular,may,unknown,0,no
10664,259,19,102,3,0,0,admin.,married,tertiary,no,yes,no,unknown,may,unknown,0,no
10665,11,4,191,1,-1,0,blue-collar,single,secondary,no,yes,no,unknown,jun,unknown,0,no
10666,2008,12,534,1,-1,0,admin.,married,secondary,no,yes,no,cellular,may,unknown,0,no
10667,-57,26,129,1,0,0,services,divorced,secondary,yes,yes,no,cellular,may,unknown,0,no
10668,2553,21,123,1,-1,0,management,single,tertiary,no,yes,no,unknown,may,unknown,0,no
10669,668,18,290,1,0,0,retired,single,primary,no,yes,yes,cellular,apr,unknown,0,yes
10670,-486,27,306,1,0,0,student,divorced,tertiary,no,yes,no,unknown,may,unknown,0,no
10671,195,18,75,1,-1,0,technician,married,primary,no,no,no,cellular,aug,unknown,0,no
10672,385,11,571,1,-1,0,unemployed,single,secondary,no,yes,no,cellular,jan,unknown,0,no
10673,2772,20,535,0,0,0,self-employed,married,tertiary,no,yes,no,cellular,apr,unknown,0,yes
10674,929,7,43,1,0,0,management,single,secondary,no,no,no,telephone,jul,unknown,0,no
10675,312,11,135,14,0,0,management,single,tertiary,no,no,no,cellular,aug,unknown,0,no
10676,-218,7,131,2,-1,0,management,divorced,secondary,no,yes,no,unknown,may,unknown,0,no
10677,1354,3,153,1,-1,0,technician,married,secondary,no,no,no,cellular,aug,unknown,0,no
10678,222,12,678,1,-1,0,blue-collar,single,primary,no,no,no,cellular,jun,unknown,0,no
10679,535,5,140,2,-1,0,admin.,married,unknown,no,yes,no,cellular,feb,unknown,0,no
10680,26,15,113,2,-1,0,technician,married,secondary,no,yes,yes,cellular,aug,unknown,0,no
10681,38,28,388,1,0,0,blue-collar,married,primary,no,yes,no,unknown,may,unknown,0,yes
10682,229,28,71,14,0,0,admin.,single,secondary,no,yes,no,cellular,jan,unknown,0,no
10683,172,5,107,2,-1,0,management,single,tertiary,no,no,no,cellular,aug,unknown,0,no
10684,177,4,451,0,0,0,blue-collar,married,secondary,no,no,no,unknown,jun,unknown,0,no
10685,163,7,128,2,-1,0,management,married,tertiary,no,no,no,cellular,aug,unknown,0,no
10686,4403,20,58,15,0,0,management,married,tertiary,no,yes,no,cellular,apr,unknown,0,no
10687,585,11,42,3,0,0,management,single,secondary,no,yes,no,unknown,aug,unknown,0,no
10688,80,20,172,1,189,3,admin.,married,secondary,no,yes,no,cellular,nov,failure,0,no
10689,139,19,525,0,-1,0,admin.,single,tertiary,no,no,no,unknown,feb,unknown,0,no
10690,1338,21,130,0,-1,0,services,married,secondary,no,yes,no,unknown,apr,unknown,0,no
10691,1083,27,919,2,-1,0,self-employed,married,secondary,no,no,no,telephone,aug,unknown,0,yes
10692,35,5,397,1,-1,0,blue-collar,married,primary,no,yes,no,cellular,may,unknown,0,no
10693,470,26,88,2,0,0,technician,single,secondary,no,no,no,cellular,mar,unknown,0,no
10694,4599,9,101,0,88,1,technician,single,tertiary,no,no,no,cellular,feb,success,0,yes
10695,161,6,190,0,-1,0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,0,no
10696,-18,28,94,3,0,0,retired,married,primary,no,no,no,cellular,aug,unknown,0,no
10697,13383,6,127,1,-1,0,technician,married,secondary,no,no,no,telephone,aug,unknown,0,no
10698,431,3,157,3,0,0,technician,married,secondary,no,yes,no,unknown,feb,unknown,0,no
10699,-127,18,2195,3,-1,0,self-employed,married,tertiary,no,yes,no,cellular,oct,unknown,0,no
10700,435,30,66,1,0,0,services,married,primary,no,no,no,cellular,jul,unknown,0,no
10701,15,6,150,1,-1,0,admin.,married,tertiary,no,no,no,cellular,aug,unknown,0,no
10702,286,26,389,20,-1,0,blue-collar,single,secondary,no,yes,no,unknown,may,unknown,0,no
10703,856,15,38,3,0,0,management,single,secondary,no,yes,no,unknown,aug,unknown,0,no
10704,3600,19,167,0,73,1,admin.,married,secondary,no,no,no,cellular,dec,failure,0,no
10705,187,18,154,0,-1,0,management,married,secondary,no,yes,no,cellular,nov,unknown,0,no
10706,-257,2,55,5,-1,0,management,married,secondary,no,yes,no,unknown,feb,unknown,0,no
10707,1310,30,68,2,-1,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,0,no
10708,220,13,90,0,-1,0,admin.,single,secondary,no,no,yes,telephone,jul,unknown,0,no
10709,2835,1,122,0,0,0,admin.,married,primary,no,yes,no,unknown,jun,unknown,0,no
10710,94,14,294,2,337,1,blue-collar,married,secondary,no,yes,no,telephone,apr,other,0,no
10711,-33,26,260,0,0,0,technician,married,secondary,no,no,no,cellular,jan,unknown,0,no
10712,1126,4,197,1,-1,0,management,married,tertiary,no,yes,no,cellular,aug,unknown,0,no
10713,5601,20,98,0,-1,0,management,married,tertiary,no,no,no,cellular,jun,unknown,0,no
10714,1183,22,269,1,0,0,technician,married,tertiary,no,yes,no,cellular,apr,unknown,0,yes
10715,884,11,38,3,0,0,management,single,secondary,no,yes,no,unknown,aug,unknown,0,no
10716,226,19,291,2,342,1,admin.,married,secondary,no,yes,no,cellular,apr,failure,0,no
10717,14892,4,77,1,-1,0,blue-collar,married,primary,no,yes,no,unknown,jun,unknown,0,no
10718,307,19,56,3,-1,0,blue-collar,single,secondary,no,yes,no,cellular,may,unknown,0,no
10719,109,12,31,2,-1,0,management,single,tertiary,no,no,no,cellular,may,unknown,0,no
10720,49,8,1032,0,-1,0,admin.,divorced,unknown,no,yes,no,telephone,may,unknown,0,yes
10721,608,2,262,1,0,0,admin.,married,secondary,no,no,yes,unknown,jun,unknown,0,yes
10722,2096,13,887,5,0,0,blue-collar,married,primary,no,yes,no,cellular,may,unknown,0,yes
10723,2542,15,60,6,-1,0,blue-collar,married,unknown,no,yes,no,unknown,may,unknown,0,no
10724,-293,20,265,1,-1,0,blue-collar,married,secondary,no,yes,yes,unknown,may,unknown,0,no
10725,1196,14,270,2,0,0,technician,married,secondary,no,no,no,cellular,jul,unknown,0,no
10726,134,6,123,2,191,0,technician,married,secondary,no,yes,yes,cellular,nov,unknown,0,no
10727,1462,22,95,3,-1,0,blue-collar,single,unknown,no,yes,yes,cellular,jul,unknown,0,no
10728,476,14,501,1,-1,0,retired,married,secondary,no,yes,no,unknown,may,unknown,0,yes
10729,1196,18,91,0,-1,0,entrepreneur,single,secondary,no,no,no,unknown,jun,unknown,0,no
10730,778,16,226,1,0,0,blue-collar,married,tertiary,no,no,no,unknown,may,unknown,0,no
10731,209,26,150,1,0,0,blue-collar,single,secondary,no,no,yes,telephone,aug,unknown,0,no
10732,194,26,66,0,0,0,self-employed,married,secondary,no,yes,no,unknown,may,unknown,0,no
10733,1467,15,146,1,202,3,student,married,tertiary,no,yes,no,cellular,apr,success,0,no
10734,267,5,308,0,127,1,self-employed,married,tertiary,no,no,no,cellular,jan,failure,0,no
10735,178,19,193,2,131,1,entrepreneur,married,tertiary,no,no,no,cellular,nov,success,0,no
10736,37,1,259,0,-1,0,services,divorced,tertiary,no,yes,no,unknown,jun,unknown,0,no
10737,1962,13,194,0,-1,0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,0,no
10738,490,12,257,2,-1,0,management,single,tertiary,no,no,no,cellular,feb,unknown,0,yes
10739,91,17,282,0,0,0,blue-collar,married,tertiary,no,no,no,unknown,jun,unknown,0,no
10740,-107,12,175,3,-1,0,blue-collar,married,tertiary,no,yes,no,cellular,aug,unknown,0,no
10741,1679,19,169,2,382,1,technician,divorced,secondary,no,yes,no,cellular,nov,unknown,0,no
10742,562,5,138,0,0,0,admin.,married,primary,no,no,no,unknown,jun,unknown,0,no
10743,1278,26,227,1,0,0,retired,married,secondary,no,no,no,cellular,aug,unknown,0,no
10744,1946,28,444,1,-1,0,unemployed,married,secondary,no,no,no,unknown,may,unknown,0,no
10745,-191,21,192,1,0,0,technician,single,unknown,no,yes,no,cellular,jul,unknown,0,no
10746,199,5,50,3,-1,0,blue-collar,single,unknown,no,yes,no,unknown,may,unknown,0,no
10747,1908,15,85,0,-1,0,management,single,tertiary,no,yes,yes,unknown,may,unknown,0,no
10748,564,16,709,2,-1,0,unemployed,single,tertiary,no,no,no,cellular,apr,unknown,0,no
10749,58,14,56,0,-1,0,admin.,married,tertiary,no,yes,no,cellular,may,unknown,0,no
10750,568,15,117,1,-1,0,admin.,married,secondary,no,yes,no,unknown,may,unknown,0,no
10751,0,15,175,3,-1,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,0,no
10752,112,19,300,2,0,0,retired,single,primary,no,no,yes,cellular,oct,unknown,0,yes
10753,1654,19,375,6,-1,0,blue-collar,married,secondary,no,yes,yes,unknown,apr,unknown,0,no
10754,143,11,166,1,0,0,technician,married,tertiary,no,no,no,unknown,may,unknown,0,no
10755,285,14,1282,5,-1,0,blue-collar,married,primary,no,yes,no,cellular,apr,unknown,0,yes
10756,201,4,265,0,0,0,housemaid,married,primary,no,no,no,unknown,feb,unknown,0,no
