age,age_cat,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,jail_days,offense_to_jail_days,c_days_from_compas,c_charge_degree,two_year_recid,sex,race
22,Less than 25,0,9,0,0,13,37.832366943359375,8.225706100463867,365.3013916015625,25.475814819335938,M,1,Male,Other
28,25 - 45,0,5,0,5,0,-43.260589599609375,76.4478759765625,174.67086791992188,236.5868682861328,F,1,Male,Caucasian
22,Less than 25,0,9,0,0,6,46.855560302734375,9.941216468811035,243.42279052734375,31.414762496948242,M,1,Male,Other
22,Less than 25,0,9,0,0,8,34.325225830078125,8.946694374084473,318.53521728515625,24.457624435424805,M,1,Male,Other
42,25 - 45,0,1,0,0,1,-117.21224975585938,7.491400718688965,218.09814453125,17.50003433227539,F,1,Male,Caucasian
54,Greater than 45,0,1,0,0,0,-13.69281005859375,18.788673400878906,-34.5712890625,19.931859970092773,F,0,Male,Caucasian
52,Greater than 45,0,1,0,0,0,-31.884246826171875,18.280908584594727,-28.468292236328125,21.282495498657227,F,0,Male,Caucasian
25,25 - 45,0,4,0,0,1,129.66082763671875,4.899687767028809,-94.52888488769531,27.969959259033203,M,1,Male,Other
26,25 - 45,0,3,0,0,0,142.46258544921875,4.119108200073242,-148.95323181152344,29.222923278808594,M,0,Male,Other
24,25 - 45,0,6,0,0,4,78.10659790039062,6.785256385803223,16.610076904296875,27.33407211303711,M,1,Male,Other
56,Greater than 45,0,1,0,0,0,34.9813232421875,21.696365356445312,-63.07086181640625,18.45227813720703,F,0,Male,Caucasian
43,25 - 45,0,1,0,0,0,-94.76614379882812,8.077608108520508,189.2735595703125,17.388084411621094,F,1,Male,Caucasian
41,25 - 45,0,1,0,0,1,-117.48379516601562,7.751492500305176,262.341796875,17.170080184936523,F,1,Male,Caucasian
47,25 - 45,0,1,0,0,0,-40.398468017578125,12.189812660217285,91.416259765625,18.269851684570312,F,1,Male,Caucasian
55,Greater than 45,0,1,0,0,0,43.29986572265625,20.632638931274414,-75.43888854980469,18.576690673828125,F,0,Male,Caucasian
28,25 - 45,0,4,0,0,1,-105.07705688476562,5.313429832458496,61.8043212890625,33.78472137451172,F,0,Female,Other
53,Greater than 45,0,1,0,0,0,-24.994964599609375,20.6789493560791,-38.249298095703125,22.305217742919922,F,0,Male,Caucasian
27,25 - 45,0,3,0,0,0,151.6766357421875,3.9789538383483887,-162.59169006347656,29.33056640625,M,0,Male,Other
55,Greater than 45,0,1,0,0,0,12.05694580078125,23.354602813720703,-60.87055969238281,20.402769088745117,F,0,Male,Caucasian
23,25 - 45,0,8,0,0,11,27.32415771484375,8.878692626953125,339.16650390625,26.89398193359375,M,1,Male,Other
27,Less than 25,0,5,0,0,1,-154.83074951171875,5.1514410972595215,163.3770751953125,35.86732864379883,F,0,Female,Other
28,25 - 45,0,4,0,0,1,-69.96990966796875,5.690816402435303,9.92413330078125,32.79553985595703,F,0,Female,Other
22,Less than 25,0,8,0,0,4,28.488800048828125,12.194701194763184,93.54330444335938,28.234193801879883,M,1,Male,Other
27,Less than 25,0,5,0,0,1,-155.41168212890625,5.310842037200928,171.6156005859375,36.259605407714844,F,0,Female,Other
57,Greater than 45,0,1,0,0,0,36.619903564453125,22.41352653503418,-68.79042053222656,18.464515686035156,F,0,Male,Caucasian
24,25 - 45,0,7,0,0,6,63.1439208984375,8.283266067504883,106.44198608398438,27.526243209838867,M,1,Male,Other
49,25 - 45,0,1,0,0,0,15.835174560546875,16.93805694580078,-4.8851318359375,18.60955047607422,F,0,Male,Caucasian
50,Greater than 45,0,2,0,0,0,-48.42633056640625,18.44072151184082,-18.499359130859375,23.245450973510742,F,0,Male,Caucasian
53,Greater than 45,0,1,0,0,0,35.589874267578125,19.22392463684082,-40.534393310546875,18.123003005981445,F,0,Male,Caucasian
28,25 - 45,0,4,0,0,0,1.3421630859375,5.715885639190674,-73.32455444335938,31.98832893371582,F,0,Male,Other
25,25 - 45,0,3,0,0,1,144.65447998046875,4.160800457000732,-133.88038635253906,28.882545471191406,M,1,Male,Other
28,25 - 45,0,3,0,0,0,73.21267700195312,4.670811653137207,-127.87184143066406,31.79434585571289,F,0,Male,Other
35,25 - 45,0,2,0,1,0,-108.489501953125,21.952844619750977,247.827392578125,68.50786590576172,F,1,Male,Caucasian
24,25 - 45,0,6,0,0,4,79.07925415039062,7.102818489074707,25.3714599609375,27.48817253112793,M,1,Male,Other
49,25 - 45,0,1,0,0,0,6.791900634765625,16.976839065551758,16.439300537109375,18.330358505249023,F,0,Male,Caucasian
39,25 - 45,0,2,0,0,1,-126.56137084960938,7.33933162689209,314.12567138671875,17.85899543762207,F,1,Male,Caucasian
55,Greater than 45,0,1,0,0,0,36.9427490234375,20.774032592773438,-66.87156677246094,18.66031265258789,F,0,Male,Caucasian
39,25 - 45,0,1,0,0,1,-130.31494140625,7.208809852600098,309.716796875,19.324525833129883,F,1,Male,Caucasian
22,Less than 25,0,8,0,0,6,34.71295166015625,9.89301872253418,230.16827392578125,31.270633697509766,M,1,Male,Other
28,25 - 45,0,4,0,0,1,-13.073455810546875,5.418630599975586,-55.694122314453125,32.23080825805664,F,0,Male,Other
56,Greater than 45,0,1,0,0,0,31.99468994140625,22.601322174072266,-65.82676696777344,18.861547470092773,F,0,Male,Caucasian
22,Less than 25,0,9,0,0,11,43.09588623046875,8.848411560058594,375.4017333984375,29.00809097290039,M,1,Male,Other
54,Greater than 45,0,1,0,0,0,43.146636962890625,20.181913375854492,-64.48284912109375,18.350753784179688,F,0,Male,Caucasian
28,25 - 45,0,3,0,0,0,91.75637817382812,4.41801643371582,-137.32687377929688,31.518098831176758,F,0,Male,Other
57,Greater than 45,0,1,0,0,0,25.739166259765625,22.12993049621582,-63.44322204589844,19.27965545654297,F,0,Male,Caucasian
28,Less than 25,0,5,0,0,1,-128.23794555664062,5.466217517852783,124.23751831054688,34.76393127441406,F,0,Female,Other
40,25 - 45,0,1,0,0,1,-116.933837890625,7.903938293457031,260.18768310546875,17.32145881652832,F,1,Male,Caucasian
56,Greater than 45,0,1,0,0,0,20.36572265625,23.10793685913086,-66.15721130371094,19.905797958374023,F,0,Male,Caucasian
24,Less than 25,2,8,1,6,0,141.90380859375,197.77101135253906,80.326904296875,785.5269775390625,F,1,Male,Caucasian
27,25 - 45,0,3,0,0,0,128.237060546875,4.075259685516357,-152.6031951904297,30.41084861755371,M,0,Male,Other
24,25 - 45,0,8,0,0,10,50.025665283203125,9.61813735961914,260.03790283203125,28.67043113708496,M,1,Male,Other
28,25 - 45,0,4,0,0,1,-100.03616333007812,5.114457130432129,63.23419189453125,33.46541976928711,F,0,Female,Other
42,Greater than 45,0,2,0,0,0,-84.36013793945312,15.16777229309082,0.822174072265625,27.545732498168945,F,0,Female,Caucasian
22,Less than 25,0,9,0,0,11,37.202728271484375,8.218356132507324,335.77984619140625,25.616315841674805,M,1,Male,Other
56,Greater than 45,0,1,0,0,0,29.94964599609375,21.23794937133789,-72.90367126464844,19.589441299438477,F,0,Male,Caucasian
22,Less than 25,0,9,0,0,11,31.381866455078125,8.98615837097168,380.35113525390625,24.65070152282715,M,1,Male,Other
28,Less than 25,0,5,0,0,1,-151.40216064453125,5.114744663238525,153.485595703125,35.792320251464844,F,0,Female,Other
56,Greater than 45,0,1,0,0,0,39.185821533203125,22.106908798217773,-70.98458862304688,18.60365867614746,F,0,Male,Caucasian
50,Greater than 45,0,2,0,0,0,-26.61456298828125,24.50221824645996,-52.36871337890625,23.447593688964844,F,0,Male,Caucasian
40,25 - 45,0,1,0,0,1,-129.27996826171875,7.353151321411133,281.05450439453125,17.806873321533203,F,1,Male,Caucasian
53,Greater than 45,0,1,0,0,0,-15.880401611328125,21.805017471313477,-43.122589111328125,21.902292251586914,F,0,Male,Caucasian
25,25 - 45,0,4,0,0,1,127.55535888671875,4.582287788391113,-112.84140014648438,28.94713020324707,M,1,Male,Other
28,Less than 25,0,5,0,0,1,-141.05093383789062,5.250891208648682,142.33737182617188,35.403900146484375,F,0,Female,Other
40,25 - 45,0,1,0,0,1,-129.59597778320312,6.838737487792969,277.56256103515625,17.78829002380371,F,1,Male,Caucasian
27,Less than 25,0,5,0,0,1,-155.52288818359375,5.178666591644287,164.4783935546875,36.03683853149414,F,0,Female,Other
38,25 - 45,0,2,0,0,1,-131.91119384765625,7.581218719482422,313.37548828125,22.713354110717773,F,1,Male,Caucasian
28,25 - 45,0,3,0,0,0,67.08648681640625,4.706609725952148,-124.08856201171875,31.98447608947754,F,0,Male,Other
24,25 - 45,0,6,0,0,4,79.52447509765625,6.329372882843018,10.64886474609375,27.570207595825195,M,1,Male,Other
22,Less than 25,0,9,0,0,6,53.503082275390625,10.775313377380371,220.16400146484375,36.0003547668457,M,1,Male,Other
53,Greater than 45,0,1,0,0,0,-14.580474853515625,22.566709518432617,-46.04432678222656,21.974130630493164,F,0,Male,Caucasian
28,Less than 25,0,5,0,0,1,-145.31866455078125,5.041872978210449,143.93023681640625,35.10793685913086,F,0,Female,Other
28,25 - 45,0,4,0,0,1,-38.1707763671875,5.3176350593566895,-28.73443603515625,32.2697868347168,F,0,Female,Other
28,Less than 25,0,5,0,0,1,-133.37948608398438,5.269077777862549,127.71273803710938,35.25048065185547,F,0,Female,Other
28,Less than 25,0,5,0,0,1,-131.01113891601562,5.315855979919434,122.41995239257812,35.170711517333984,F,0,Female,Other
24,25 - 45,0,5,0,0,2,114.580322265625,5.259049892425537,-84.14447021484375,27.255889892578125,M,1,Male,Other
24,25 - 45,0,7,0,0,8,37.6741943359375,8.410481452941895,231.14849853515625,27.573379516601562,M,1,Male,Other
51,Greater than 45,0,1,0,0,0,-4.81787109375,23.124595642089844,-61.47538757324219,22.01106834411621,F,0,Male,Caucasian
22,Less than 25,0,9,0,0,9,35.827117919921875,8.914382934570312,331.73419189453125,27.9697322845459,M,1,Male,Other
23,25 - 45,0,8,0,0,11,37.48077392578125,8.952481269836426,315.86175537109375,26.780447006225586,M,1,Male,Other
54,Greater than 45,0,1,0,0,0,-13.46844482421875,22.78546905517578,-49.01385498046875,21.95146942138672,F,0,Male,Caucasian
38,25 - 45,0,2,0,0,1,-131.39886474609375,7.611050605773926,316.7913818359375,20.845579147338867,F,1,Male,Caucasian
49,25 - 45,0,1,0,0,0,-13.98846435546875,15.224451065063477,48.44329833984375,17.990432739257812,F,0,Male,Caucasian
23,25 - 45,0,8,0,0,12,36.55303955078125,8.71805191040039,348.16717529296875,26.529129028320312,M,1,Male,Other
27,25 - 45,0,3,0,0,0,145.37860107421875,3.9773545265197754,-160.2710418701172,29.983903884887695,M,0,Male,Other
59,Greater than 45,0,1,0,0,0,47.559661865234375,22.67706871032715,-60.42918395996094,16.414539337158203,F,0,Male,Caucasian
22,Less than 25,0,9,0,0,9,65.36074829101562,10.167055130004883,337.28912353515625,35.288551330566406,M,1,Male,Other
38,25 - 45,0,2,0,0,1,-126.63656616210938,7.9903059005737305,324.6483154296875,18.881715774536133,F,1,Male,Caucasian
57,Greater than 45,0,1,0,0,0,33.99517822265625,22.160228729248047,-68.6302490234375,18.78608512878418,F,0,Male,Caucasian
22,Less than 25,0,9,0,0,12,41.857940673828125,8.796710014343262,364.1689453125,26.58306312561035,M,1,Male,Other
23,25 - 45,0,8,0,0,11,38.19696044921875,9.013204574584961,314.744873046875,27.473894119262695,M,1,Male,Other
54,Greater than 45,0,1,0,0,0,-3.414215087890625,22.994611740112305,-49.05366516113281,21.051345825195312,F,0,Male,Caucasian
26,25 - 45,0,3,0,0,0,146.147216796875,3.9748568534851074,-148.91200256347656,29.097604751586914,M,0,Male,Other
22,Less than 25,0,8,0,0,5,40.566497802734375,11.092317581176758,166.43185424804688,33.97825241088867,M,1,Male,Other
55,Greater than 45,0,1,0,0,0,39.92022705078125,21.09247589111328,-65.46900939941406,18.23993682861328,F,0,Male,Caucasian
24,25 - 45,0,7,0,0,7,61.449432373046875,8.959112167358398,121.02468872070312,27.68283462524414,M,1,Male,Other
27,Less than 25,0,5,0,0,1,-156.66326904296875,5.092838287353516,165.86068725585938,35.935768127441406,F,0,Female,Other
22,Less than 25,0,9,0,0,11,38.489715576171875,8.699667930603027,372.8311767578125,26.32902717590332,M,1,Male,Other
24,25 - 45,0,5,0,0,2,118.66998291015625,5.025968551635742,-85.5048828125,27.223936080932617,M,1,Male,Other
22,Less than 25,0,9,0,0,9,34.013916015625,8.588428497314453,325.06781005859375,27.040376663208008,M,1,Male,Other
58,Greater than 45,0,1,0,0,0,31.499908447265625,22.849409103393555,-58.00347900390625,18.118471145629883,F,0,Male,Caucasian
32,25 - 45,0,3,0,3,0,-81.17218017578125,38.41237258911133,192.75091552734375,110.33929443359375,F,1,Male,Caucasian
24,25 - 45,0,5,0,0,2,118.1087646484375,5.046670913696289,-89.10421752929688,27.11448097229004,M,1,Male,Other
24,25 - 45,0,7,0,0,7,61.5684814453125,8.892081260681152,138.2469482421875,27.977890014648438,M,1,Male,Other
24,25 - 45,0,4,0,0,1,122.34423828125,5.048881530761719,-106.34719848632812,27.531002044677734,M,1,Male,Other
27,Less than 25,0,5,0,0,1,-154.49423217773438,5.011142730712891,162.55813598632812,35.45964813232422,F,0,Female,Other
28,Less than 25,0,5,0,0,1,-116.1390380859375,5.348580360412598,89.186279296875,33.890323638916016,F,0,Female,Other
28,Less than 25,0,5,0,0,1,-129.64248657226562,5.367180347442627,135.48822021484375,34.9805793762207,F,0,Female,Other
41,25 - 45,0,1,0,0,1,-123.88754272460938,7.070901870727539,269.5732421875,17.335283279418945,F,1,Male,Caucasian
57,Greater than 45,0,1,0,0,0,26.67901611328125,22.48871612548828,-66.64193725585938,19.27535057067871,F,0,Male,Caucasian
23,25 - 45,0,8,0,0,10,37.568389892578125,9.243355751037598,276.9296875,27.508567810058594,M,1,Male,Other
24,25 - 45,0,7,0,0,5,65.72134399414062,7.934578895568848,82.3135986328125,27.13691520690918,M,1,Male,Other
22,Less than 25,0,9,0,0,8,35.630279541015625,8.860452651977539,314.77569580078125,29.246944427490234,M,1,Male,Other
22,Less than 25,0,8,0,0,6,27.86309814453125,10.716782569885254,213.90362548828125,26.27826499938965,M,1,Male,Other
23,25 - 45,0,8,0,0,11,41.498138427734375,9.288031578063965,296.64080810546875,27.913532257080078,M,1,Male,Other
43,25 - 45,0,1,0,0,0,-111.87255859375,6.984121322631836,221.3597412109375,16.706647872924805,F,1,Male,Caucasian
28,25 - 45,0,4,0,0,1,0.421112060546875,5.296536922454834,-71.61109924316406,31.937114715576172,F,0,Male,Other
22,Less than 25,0,9,0,0,12,37.708770751953125,9.141731262207031,388.8216552734375,27.04762840270996,M,1,Male,Other
54,Greater than 45,0,1,0,0,0,-17.919952392578125,22.318084716796875,-44.73573303222656,21.953054428100586,F,0,Male,Caucasian
22,Less than 25,0,9,0,0,11,41.00494384765625,8.396320343017578,347.4556884765625,26.36505889892578,M,1,Male,Other
56,Greater than 45,0,1,0,0,0,4.09820556640625,23.14031982421875,-53.33226013183594,20.496362686157227,F,0,Male,Caucasian
24,25 - 45,0,7,0,0,8,46.91473388671875,8.528729438781738,216.92169189453125,28.102529525756836,M,1,Male,Other
41,25 - 45,0,1,0,0,1,-124.92898559570312,7.015228271484375,269.10760498046875,17.45924186706543,F,1,Male,Caucasian
43,25 - 45,0,1,0,0,0,-111.8087158203125,7.006171226501465,230.58935546875,16.477312088012695,F,1,Male,Caucasian
53,Greater than 45,0,1,0,0,0,-17.844207763671875,21.628311157226562,-44.801910400390625,22.05185890197754,F,0,Male,Caucasian
37,25 - 45,0,2,0,0,0,-119.93496704101562,14.03187370300293,263.28509521484375,48.41374588012695,F,1,Male,Caucasian
22,Less than 25,0,9,0,0,10,33.3358154296875,8.25086498260498,356.177978515625,25.011249542236328,M,1,Male,Other
55,Greater than 45,0,1,0,0,0,46.653045654296875,20.574987411499023,-77.91404724121094,18.742799758911133,F,0,Male,Caucasian
26,25 - 45,0,3,0,0,0,152.6676025390625,3.968045711517334,-147.2981719970703,29.20026206970215,M,0,Male,Other
28,25 - 45,0,4,0,0,1,-33.82501220703125,5.178109645843506,-32.0009765625,32.2729606628418,F,0,Female,Other
28,25 - 45,0,3,0,0,0,106.41802978515625,4.222979545593262,-147.1088104248047,31.2518253326416,F,0,Male,Other
25,25 - 45,0,3,0,0,1,146.73419189453125,4.190344333648682,-132.84194946289062,28.65842056274414,M,1,Male,Other
52,Greater than 45,0,1,0,0,0,-26.70556640625,20.647140502929688,-38.454681396484375,22.54384422302246,F,0,Male,Caucasian
22,Less than 25,0,9,0,0,12,42.76776123046875,8.85461139678955,359.114990234375,26.261268615722656,M,1,Male,Other
23,25 - 45,0,8,0,0,11,40.9427490234375,9.429012298583984,324.3421630859375,28.27430534362793,M,1,Male,Other
22,Less than 25,0,9,0,0,12,36.4896240234375,8.936432838439941,361.7750244140625,25.944684982299805,M,1,Male,Other
24,25 - 45,0,5,0,0,2,98.6910400390625,5.705175399780273,-45.09962463378906,26.7464542388916,M,1,Male,Other
24,25 - 45,0,6,0,0,3,97.29898071289062,6.110919952392578,-16.31011962890625,27.592641830444336,M,1,Male,Other
57,Greater than 45,0,1,0,0,0,29.54351806640625,24.865427017211914,-68.233154296875,18.31766700744629,F,0,Male,Caucasian
22,Less than 25,0,8,0,0,10,35.7999267578125,9.150554656982422,348.39990234375,28.03182601928711,M,1,Male,Other
49,25 - 45,0,1,0,0,0,-7.5076904296875,17.271289825439453,37.303070068359375,17.422983169555664,F,0,Male,Caucasian
57,Greater than 45,0,1,0,0,0,36.48406982421875,24.51043128967285,-69.16844177246094,17.795995712280273,F,0,Male,Caucasian
26,25 - 45,0,3,0,0,0,147.11614990234375,4.430326461791992,-145.85415649414062,29.06406593322754,M,0,Male,Other
57,Greater than 45,0,1,0,0,0,29.633331298828125,25.045026779174805,-72.26374816894531,18.467914581298828,F,0,Male,Caucasian
53,Greater than 45,0,1,0,0,0,21.8973388671875,21.65089988708496,-19.3232421875,17.76313591003418,F,0,Male,Caucasian
26,25 - 45,0,3,0,0,1,151.647216796875,4.267547130584717,-140.15933227539062,28.637346267700195,M,1,Male,Other
22,Less than 25,0,9,0,0,11,57.19354248046875,9.815834045410156,378.53375244140625,33.6890869140625,M,1,Male,Other
28,Less than 25,0,5,0,0,1,-129.11761474609375,5.132104396820068,116.42178344726562,33.428253173828125,F,0,Female,Other
28,Less than 25,0,5,0,0,1,-146.4515380859375,4.6822052001953125,146.36865234375,33.51346206665039,F,0,Female,Other
25,25 - 45,0,4,0,0,1,134.47271728515625,4.816734790802002,-112.27731323242188,27.58901596069336,M,1,Male,Other
54,Greater than 45,0,1,0,0,0,38.243560791015625,23.09560775756836,-74.72453308105469,18.457489013671875,F,0,Male,Caucasian
28,25 - 45,0,4,0,0,1,-46.8465576171875,5.765233516693115,-14.889404296875,31.641605377197266,F,0,Female,Other
28,Less than 25,0,5,0,0,1,-144.7952880859375,4.694191932678223,145.34365844726562,33.452728271484375,F,0,Female,Other
56,Greater than 45,0,1,0,0,0,27.902374267578125,24.649507522583008,-73.75486755371094,18.742347717285156,F,0,Male,Caucasian
22,Less than 25,0,9,0,0,11,43.13177490234375,8.646977424621582,414.32763671875,29.38926124572754,M,1,Male,Other
23,25 - 45,0,8,0,0,13,33.602691650390625,8.945633888244629,373.256103515625,26.390892028808594,M,1,Male,Other
22,Less than 25,0,8,0,0,12,39.98779296875,8.616462707519531,399.2235107421875,28.958234786987305,M,1,Male,Other
22,Less than 25,0,8,0,0,9,57.2952880859375,10.145472526550293,342.1475830078125,38.002967834472656,M,1,Male,Other
58,Greater than 45,0,1,0,0,0,35.88873291015625,25.109182357788086,-58.799560546875,16.886354446411133,F,0,Male,Caucasian
24,25 - 45,0,5,0,0,2,95.03335571289062,5.691319465637207,-48.76914978027344,26.28936767578125,M,1,Male,Other
22,Less than 25,0,8,0,0,4,46.142425537109375,13.47249698638916,95.92144775390625,38.952266693115234,M,1,Male,Other
24,25 - 45,0,6,0,0,4,72.96429443359375,6.7859392166137695,24.847412109375,26.65376853942871,M,1,Male,Other
28,Less than 25,0,5,0,0,1,-138.89801025390625,4.890289306640625,137.60137939453125,33.76228713989258,F,0,Female,Other
58,Greater than 45,0,1,0,0,0,37.99652099609375,25.255788803100586,-67.71711730957031,17.376527786254883,F,0,Male,Caucasian
28,Less than 25,0,5,0,0,1,-148.68258666992188,4.640495300292969,149.45712280273438,33.245826721191406,F,0,Female,Other
22,Less than 25,0,8,0,0,5,68.27508544921875,14.004935264587402,200.0164794921875,46.57497787475586,M,1,Male,Other
22,Less than 25,0,9,0,0,11,46.699188232421875,8.863525390625,412.38525390625,30.236581802368164,M,1,Male,Other
23,25 - 45,0,9,0,0,12,42.7799072265625,9.246500968933105,386.1302490234375,29.297027587890625,M,1,Male,Other
45,25 - 45,0,1,0,0,0,-81.08706665039062,10.725983619689941,157.48721313476562,17.69061851501465,F,1,Male,Caucasian
29,25 - 45,0,3,0,0,0,43.290740966796875,5.358087062835693,-107.13127136230469,31.296920776367188,F,0,Male,Other
47,25 - 45,0,1,0,0,0,-96.63137817382812,8.426493644714355,175.55996704101562,15.854342460632324,F,1,Male,Caucasian
57,Greater than 45,0,1,0,0,0,26.879852294921875,25.190914154052734,-71.45399475097656,18.620880126953125,F,0,Male,Caucasian
28,25 - 45,0,4,0,0,1,-44.6966552734375,5.446845054626465,-11.202239990234375,31.471643447875977,F,0,Female,Other
55,Greater than 45,0,1,0,0,0,-5.77227783203125,25.765422821044922,-53.77952575683594,20.35880470275879,F,0,Male,Caucasian
29,25 - 45,0,4,0,0,0,-11.565521240234375,6.1500244140625,-61.87767028808594,31.23210906982422,F,0,Male,Other
24,25 - 45,0,8,0,0,10,51.3953857421875,9.378172874450684,230.42852783203125,28.58794403076172,M,1,Male,Other
57,Greater than 45,0,1,0,0,0,36.634552001953125,24.31415557861328,-73.22163391113281,17.984540939331055,F,0,Male,Caucasian
42,25 - 45,0,1,0,0,0,-133.86666870117188,7.271420478820801,266.0050048828125,17.083738327026367,F,1,Male,Caucasian
22,Less than 25,0,9,0,0,12,47.710052490234375,9.208168983459473,412.8692626953125,31.11766815185547,M,1,Male,Other
25,25 - 45,0,3,0,0,1,141.445556640625,4.542680263519287,-131.37509155273438,28.27385139465332,M,1,Male,Other
23,25 - 45,0,8,0,0,12,24.508819580078125,8.875853538513184,360.9134521484375,26.62748146057129,M,1,Male,Other
33,25 - 45,0,3,0,5,0,-95.96829223632812,37.68157196044922,207.48553466796875,116.00177001953125,F,1,Male,Caucasian
58,Greater than 45,0,1,0,0,0,37.75079345703125,25.046842575073242,-71.74369812011719,17.696056365966797,F,0,Male,Caucasian
29,25 - 45,0,4,0,0,1,-109.20199584960938,5.329962730407715,75.0030517578125,32.83814239501953,F,0,Female,Other
28,25 - 45,0,3,0,0,0,144.24090576171875,4.221092700958252,-161.6776123046875,29.606586456298828,M,0,Male,Other
22,Less than 25,0,9,0,0,12,46.809600830078125,9.190449714660645,417.1024169921875,30.589876174926758,M,1,Male,Other
42,25 - 45,0,1,0,0,1,-131.59793090820312,7.46820068359375,275.10980224609375,17.06764793395996,F,1,Male,Caucasian
28,25 - 45,0,4,0,0,1,2.634796142578125,5.787858963012695,-70.53662109375,31.10905647277832,F,0,Male,Other
57,Greater than 45,0,1,0,0,0,30.484344482421875,25.33507537841797,-73.54336547851562,18.494428634643555,F,0,Male,Caucasian
28,Less than 25,0,5,0,0,1,-140.71249389648438,4.80402946472168,138.7342529296875,33.6147575378418,F,0,Female,Other
24,25 - 45,0,6,0,0,4,77.58895874023438,7.196536064147949,12.908966064453125,27.16524314880371,M,1,Male,Other
39,25 - 45,0,1,0,0,1,-146.52804565429688,8.057193756103516,305.884765625,24.855791091918945,F,1,Male,Caucasian
54,Greater than 45,0,1,0,0,0,31.60223388671875,22.658126831054688,-34.83721923828125,17.174158096313477,F,0,Male,Caucasian
22,Less than 25,0,9,0,0,11,46.606475830078125,8.743300437927246,408.13818359375,32.494136810302734,M,1,Male,Other
28,Less than 25,0,5,0,0,1,-133.935302734375,5.187346458435059,117.37258911132812,33.74528884887695,F,0,Female,Other
24,25 - 45,0,6,0,0,3,82.6414794921875,6.107451438903809,-29.715179443359375,26.285289764404297,M,1,Male,Other
28,25 - 45,0,4,0,0,1,-84.91818237304688,5.641648292541504,40.666168212890625,32.219478607177734,F,0,Female,Other
25,25 - 45,0,5,0,0,2,106.35272216796875,5.784803867340088,-50.55326843261719,27.308237075805664,M,1,Male,Other
42,Greater than 45,0,2,0,0,0,-85.12185668945312,16.035329818725586,-1.296417236328125,26.395877838134766,F,0,Female,Caucasian
24,25 - 45,0,6,0,0,3,86.21319580078125,6.210981369018555,-18.5316162109375,26.806734085083008,M,1,Male,Other
28,25 - 45,0,3,0,0,0,15.577423095703125,5.790860176086426,-84.26011657714844,31.13307762145996,F,0,Male,Other
57,Greater than 45,0,1,0,0,0,30.631805419921875,24.551027297973633,-74.45391845703125,18.630624771118164,F,0,Male,Caucasian
57,Greater than 45,0,1,0,0,0,38.836090087890625,24.30948257446289,-65.70452880859375,17.3726749420166,F,0,Male,Caucasian
44,25 - 45,0,1,0,0,0,-105.38558959960938,8.438066482543945,202.68215942382812,16.479124069213867,F,1,Male,Caucasian
28,25 - 45,0,3,0,0,0,75.23471069335938,5.013299465179443,-124.12507629394531,31.208087921142578,F,0,Male,Other
44,25 - 45,0,1,0,0,0,-109.08090209960938,8.192998886108398,207.57974243164062,16.555721282958984,F,1,Male,Caucasian
28,Less than 25,0,5,0,0,1,-135.5782470703125,5.110952854156494,123.26763916015625,33.871517181396484,F,0,Female,Other
22,Less than 25,0,8,0,0,6,56.57122802734375,12.074925422668457,231.05810546875,40.25191116333008,M,1,Male,Other
57,Greater than 45,0,1,0,0,0,15.489410400390625,25.59804344177246,-62.43965148925781,19.06278419494629,F,0,Male,Caucasian
53,Greater than 45,0,1,0,0,0,-23.90069580078125,22.612302780151367,-42.39080810546875,21.23082733154297,F,0,Male,Caucasian
26,25 - 45,0,3,0,0,0,145.268798828125,4.479243278503418,-145.197265625,28.846738815307617,M,0,Male,Other
28,25 - 45,0,3,0,0,0,102.44329833984375,4.6086506843566895,-142.9293670654297,30.93048095703125,F,0,Male,Other
22,Less than 25,0,9,0,0,10,46.13885498046875,8.471797943115234,389.572021484375,32.41867446899414,M,1,Male,Other
58,Greater than 45,0,1,0,0,0,34.21954345703125,25.374305725097656,-63.45664978027344,17.442699432373047,F,0,Male,Caucasian
39,25 - 45,0,1,0,0,1,-141.16378784179688,8.004862785339355,330.14178466796875,20.390077590942383,F,1,Male,Caucasian
24,25 - 45,0,7,0,0,7,58.701446533203125,8.635260581970215,139.09014892578125,27.55253028869629,M,1,Male,Other
23,25 - 45,0,8,0,0,11,38.193115234375,8.528172492980957,326.0167236328125,27.831722259521484,M,1,Male,Other
52,Greater than 45,0,1,0,0,0,7.758087158203125,19.293113708496094,12.2193603515625,16.904937744140625,F,0,Male,Caucasian
40,25 - 45,0,1,0,0,1,-144.16897583007812,7.590167999267578,306.9490966796875,21.86444854736328,F,1,Male,Caucasian
22,Less than 25,0,8,0,0,5,68.6571044921875,13.99327278137207,180.35107421875,44.773826599121094,M,1,Male,Other
54,Greater than 45,0,1,0,0,0,35.866729736328125,22.523094177246094,-58.3089599609375,18.137054443359375,F,0,Male,Caucasian
22,Less than 25,0,9,0,0,12,47.882171630859375,9.354649543762207,420.60565185546875,30.975351333618164,M,1,Male,Other
22,Less than 25,0,8,0,0,4,48.005401611328125,12.76020622253418,133.41085815429688,38.28940963745117,M,1,Male,Other
24,25 - 45,0,8,0,0,10,49.111602783203125,9.356698036193848,281.54437255859375,28.70532989501953,M,1,Male,Other
54,Greater than 45,0,1,0,0,0,-13.44232177734375,24.339889526367188,-49.643890380859375,20.796175003051758,F,0,Male,Caucasian
