fnlwgt,hours-per-week,capital-gain,capital-loss,education-num,age,workclass,education,marital-status,occupation,relationship,race,native-country,sex,income
71140,34,0,0,6,33,Private,11th,Never-married,Other-service,Unmarried,White,United-States,Male,unpref
142321,58,5336,0,13,48,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,United-States,Male,unpref
86585,51,0,0,12,38,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Mexico,Male,unpref
143894,6,10169,1832,10,51,Self-emp-not-inc,11th,Divorced,Craft-repair,Not-in-family,Black,United-States,Male,unpref
168655,39,0,0,9,22,Private,HS-grad,Never-married,Sales,Own-child,White,United-States,Male,unpref
152489,51,0,0,9,46,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,India,Male,unpref
251675,48,0,0,8,34,Private,HS-grad,Divorced,Sales,Not-in-family,White,Philippines,Male,unpref
153011,39,0,0,9,40,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Philippines,Male,unpref
171902,23,0,0,9,16,Private,HS-grad,Never-married,Exec-managerial,Own-child,White,India,Male,unpref
123395,39,0,0,8,21,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,United-States,Male,unpref
271083,48,0,0,9,27,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Mexico,Male,unpref
218795,20,0,0,9,18,Private,Some-college,Never-married,Other-service,Own-child,White,United-States,Male,unpref
77457,34,0,0,12,36,Private,Bachelors,Married-civ-spouse,Sales,Unmarried,White,United-States,Male,unpref
194875,40,0,0,8,37,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Mexico,Male,unpref
280860,40,0,0,8,31,Private,11th,Married-civ-spouse,Craft-repair,Husband,White,Mexico,Male,unpref
260692,40,0,0,10,35,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
247390,40,0,0,9,33,Private,Some-college,Divorced,Craft-repair,Husband,White,Mexico,Male,unpref
92451,40,0,0,9,42,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,United-States,Male,unpref
210753,40,0,0,9,57,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,United-States,Male,unpref
134428,40,0,0,9,40,Private,Some-college,Never-married,Exec-managerial,Own-child,White,Philippines,Male,unpref
177927,39,0,0,8,36,Private,Bachelors,Divorced,Other-service,Not-in-family,White,Mexico,Male,unpref
82563,39,0,0,10,23,Private,Some-college,Never-married,Craft-repair,Not-in-family,White,United-States,Male,unpref
200904,12,0,0,10,36,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,United-States,Male,unpref
216484,39,0,0,10,38,Local-gov,Bachelors,Divorced,Exec-managerial,Not-in-family,Black,United-States,Male,unpref
82910,40,0,0,10,47,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
402431,52,0,0,10,36,Self-emp-not-inc,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,United-States,Male,unpref
12132,26,4397,0,12,46,Local-gov,HS-grad,Married-civ-spouse,?,Own-child,Asian-Pac-Islander,United-States,Male,unpref
175757,50,0,0,12,28,Private,Masters,Never-married,Prof-specialty,Not-in-family,White,Mexico,Male,unpref
233054,7,0,0,8,18,Private,11th,Never-married,Other-service,Own-child,White,Mexico,Male,unpref
108313,16,0,0,9,25,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
11904,8,0,0,9,16,Private,HS-grad,Never-married,Other-service,Own-child,White,United-States,Male,unpref
231092,40,0,0,5,25,Private,11th,Married-civ-spouse,Sales,Husband,White,United-States,Male,unpref
253746,39,0,0,12,61,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Mexico,Male,unpref
204853,40,0,0,9,19,Private,Some-college,Never-married,Craft-repair,Husband,White,United-States,Male,unpref
76841,39,3180,0,5,19,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
242276,39,0,0,4,29,Private,11th,Married-civ-spouse,Craft-repair,Unmarried,White,United-States,Male,unpref
236963,20,0,0,10,58,?,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Philippines,Male,unpref
123467,51,0,0,13,35,Private,Bachelors,Divorced,Exec-managerial,Not-in-family,White,Philippines,Male,unpref
285206,21,0,0,13,25,Self-emp-not-inc,11th,Divorced,Other-service,Unmarried,Black,United-States,Male,unpref
49304,48,0,0,9,38,Self-emp-not-inc,Masters,Married-civ-spouse,Prof-specialty,Husband,White,United-States,Male,unpref
48032,23,0,0,10,19,Private,Some-college,Never-married,Other-service,Husband,White,United-States,Male,unpref
386352,39,0,0,9,48,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Male,unpref
151110,49,0,0,9,32,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,United-States,Male,unpref
259464,39,0,0,5,19,Private,11th,Never-married,Machine-op-inspct,Own-child,Black,United-States,Male,unpref
167561,39,0,0,8,28,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
248674,40,0,0,9,24,Private,Some-college,Never-married,Craft-repair,Not-in-family,White,Mexico,Male,unpref
110983,31,0,0,10,17,Self-emp-not-inc,Some-college,Never-married,Sales,Own-child,White,United-States,Male,unpref
188773,25,0,0,7,23,Private,11th,Never-married,Other-service,Own-child,White,United-States,Male,unpref
213930,25,0,0,2,18,Private,11th,Never-married,Other-service,Own-child,Black,United-States,Male,unpref
22706,22,0,0,10,37,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Male,unpref
162692,40,0,1478,10,19,Private,11th,Never-married,Sales,Unmarried,White,Dominican-Republic,Male,unpref
11523,26,3965,0,8,25,Private,10th,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
156316,39,0,0,9,40,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
146697,39,0,0,8,40,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
70266,50,0,0,10,25,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
261826,40,0,0,9,41,Private,10th,Never-married,Craft-repair,Not-in-family,White,United-States,Male,unpref
276648,40,0,0,7,37,Private,11th,Married-civ-spouse,Machine-op-inspct,Husband,White,Mexico,Male,unpref
232220,40,0,0,8,40,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Mexico,Male,unpref
226014,40,0,0,8,38,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Mexico,Male,unpref
199379,48,6037,0,5,50,Private,11th,Divorced,Exec-managerial,Not-in-family,White,Philippines,Male,unpref
128389,39,0,0,9,51,Private,Some-college,Never-married,Prof-specialty,Not-in-family,White,United-States,Male,unpref
276411,11,0,0,12,42,Self-emp-not-inc,Masters,Married-civ-spouse,Prof-specialty,Husband,White,?,Male,unpref
49121,20,0,0,8,22,Private,11th,Married-civ-spouse,Other-service,Husband,White,United-States,Male,unpref
148146,17,5069,1830,10,50,Self-emp-not-inc,Masters,Divorced,Adm-clerical,Not-in-family,White,Mexico,Male,unpref
192433,51,0,0,10,34,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,United-States,Male,unpref
235262,39,0,0,8,17,Private,Some-college,Never-married,Craft-repair,Own-child,White,United-States,Male,unpref
146750,40,0,0,9,34,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
12009,39,0,0,8,48,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Male,unpref
281347,40,0,0,4,58,Private,10th,Married-civ-spouse,Craft-repair,Husband,White,Mexico,Male,unpref
152772,25,2203,1990,10,41,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Male,unpref
279797,39,0,0,8,32,Private,10th,Married-civ-spouse,Craft-repair,Husband,White,Mexico,Male,unpref
159353,39,0,0,8,61,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
199466,26,0,0,3,25,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
149710,36,0,0,12,60,Self-emp-not-inc,Bachelors,Married-civ-spouse,Other-service,Husband,White,United-States,Male,unpref
183688,40,0,0,8,30,Private,11th,Never-married,Other-service,Not-in-family,Black,United-States,Male,unpref
257112,39,0,0,10,37,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
30878,40,0,0,6,25,Private,11th,Married-civ-spouse,Machine-op-inspct,Husband,White,United-States,Male,unpref
212125,7,0,0,9,25,Self-emp-not-inc,HS-grad,Never-married,Prof-specialty,Not-in-family,White,United-States,Male,unpref
283482,39,6905,0,10,25,Private,HS-grad,Never-married,Craft-repair,Husband,White,United-States,Male,unpref
129070,19,0,0,4,20,Private,11th,Never-married,Other-service,Own-child,White,United-States,Male,unpref
101761,19,0,0,10,17,Private,11th,Never-married,Other-service,Own-child,White,United-States,Male,unpref
192447,40,0,0,9,44,Private,Some-college,Divorced,Craft-repair,Not-in-family,White,United-States,Male,unpref
69964,40,6619,1618,9,36,Private,HS-grad,Married-civ-spouse,Tech-support,Husband,White,India,Male,unpref
26265,53,0,0,12,45,Self-emp-not-inc,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
386454,26,0,0,2,59,Private,11th,Married-civ-spouse,Other-service,Unmarried,Black,United-States,Male,unpref
48139,21,0,0,10,24,Private,Some-college,Never-married,Sales,Not-in-family,White,United-States,Male,unpref
32707,43,0,0,10,60,Private,Some-college,Married-civ-spouse,Other-service,Husband,Black,United-States,Male,unpref
105946,39,0,0,8,16,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Male,unpref
212688,46,0,0,8,33,Private,HS-grad,Never-married,Sales,Not-in-family,White,United-States,Male,unpref
428635,39,0,0,9,51,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Mexico,Male,unpref
263600,40,0,0,9,40,Local-gov,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Mexico,Male,unpref
123367,53,0,0,8,30,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
64094,40,0,0,5,55,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
158940,47,0,0,8,46,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
240951,51,0,0,10,39,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,United-States,Male,unpref
137760,40,0,0,8,38,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
129554,39,0,0,10,25,Private,Some-college,Never-married,Craft-repair,Husband,White,United-States,Male,unpref
396035,20,0,0,8,30,Private,HS-grad,Divorced,Transport-moving,Husband,White,Mexico,Male,unpref
151802,39,0,1987,9,31,Private,Masters,Divorced,Exec-managerial,Husband,White,?,Male,unpref
223765,23,0,0,8,25,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Mexico,Male,unpref
252486,45,0,0,8,32,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
144550,40,0,1496,10,33,Private,Masters,Divorced,Sales,Husband,White,Peru,Male,unpref
190171,51,0,0,5,51,Private,10th,Married-civ-spouse,Transport-moving,Husband,White,Mexico,Male,unpref
185017,40,0,0,9,22,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,United-States,Male,unpref
230740,29,0,0,5,32,Private,11th,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
175525,39,0,0,9,40,Private,Bachelors,Never-married,Craft-repair,Not-in-family,White,United-States,Male,unpref
34261,39,0,0,12,16,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Philippines,Male,unpref
12575,43,0,0,10,32,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
205879,40,0,0,8,37,Self-emp-not-inc,Masters,Married-civ-spouse,Prof-specialty,Own-child,White,France,Male,unpref
191885,39,0,0,9,41,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
291326,39,0,0,9,25,Private,11th,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
132123,45,0,0,8,54,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,United-States,Male,unpref
163427,40,0,0,10,40,Private,Some-college,Never-married,Craft-repair,Husband,White,United-States,Male,unpref
235875,40,0,0,10,18,Private,Some-college,Never-married,Sales,Not-in-family,White,United-States,Male,unpref
267315,39,0,0,9,46,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Mexico,Male,unpref
194666,25,0,0,10,48,Private,Bachelors,Married-civ-spouse,Other-service,Own-child,White,United-States,Male,unpref
246056,39,0,0,10,39,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,United-States,Male,unpref
59316,40,0,0,9,19,Private,HS-grad,Never-married,Craft-repair,Own-child,White,United-States,Male,unpref
49233,40,0,0,9,46,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
218080,39,0,0,10,36,Self-emp-not-inc,Bachelors,Married-civ-spouse,Craft-repair,Not-in-family,White,United-States,Male,unpref
19392,50,0,0,12,29,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,United-States,Male,unpref
178653,39,0,0,8,54,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
304792,40,0,0,9,25,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,United-States,Male,unpref
142732,39,0,0,9,40,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
98209,18,0,0,9,59,Self-emp-not-inc,HS-grad,Widowed,Other-service,Not-in-family,White,United-States,Male,unpref
298955,39,0,0,7,20,Private,Some-college,Never-married,Sales,Own-child,White,United-States,Male,unpref
280040,39,0,0,10,19,Private,Some-college,Never-married,Craft-repair,Not-in-family,White,United-States,Male,unpref
263224,39,0,0,10,18,Private,Some-college,Never-married,Craft-repair,Own-child,White,United-States,Male,unpref
66528,40,0,0,10,25,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
120758,37,0,0,8,68,Private,11th,Never-married,Other-service,Not-in-family,Black,United-States,Male,unpref
117069,39,0,0,10,36,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
408189,39,0,0,10,21,Private,Some-college,Never-married,Craft-repair,Not-in-family,White,United-States,Male,unpref
435453,40,0,0,9,48,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Mexico,Male,unpref
244882,39,0,0,9,27,Private,Some-college,Never-married,Craft-repair,Not-in-family,White,United-States,Male,unpref
426327,16,0,0,7,25,Private,HS-grad,Never-married,Other-service,Not-in-family,White,United-States,Male,unpref
236464,37,0,0,9,21,Private,Some-college,Never-married,Craft-repair,Husband,White,United-States,Male,unpref
153233,35,0,0,9,33,Private,11th,Married-civ-spouse,Craft-repair,Husband,White,Mexico,Male,unpref
46475,40,0,0,8,39,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
111904,44,0,0,10,25,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
214323,40,0,0,9,38,Private,Some-college,Never-married,Prof-specialty,Not-in-family,White,United-States,Male,unpref
242738,40,0,0,8,39,Self-emp-not-inc,Masters,Married-civ-spouse,Sales,Unmarried,Black,South,Male,unpref
120896,40,0,0,8,43,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
242697,40,0,0,9,39,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
193958,39,0,0,13,27,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
196029,31,0,0,9,22,Private,HS-grad,Married-civ-spouse,Other-service,Own-child,White,United-States,Male,unpref
71853,40,0,0,9,39,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
178915,47,0,0,10,51,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
120660,40,0,0,8,45,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,United-States,Male,unpref
196897,52,0,0,9,40,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
160988,40,0,0,10,46,Private,Some-college,Divorced,Craft-repair,Husband,White,United-States,Male,unpref
140877,39,0,0,12,51,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Philippines,Male,unpref
190851,41,0,0,9,53,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
130246,40,0,0,9,41,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,United-States,Male,unpref
196364,17,0,0,10,18,Private,Some-college,Never-married,Adm-clerical,Own-child,White,United-States,Male,unpref
260608,40,0,0,9,30,State-gov,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Male,unpref
70941,46,0,0,10,32,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
205911,40,0,0,10,36,Private,Bachelors,Never-married,Craft-repair,Not-in-family,White,United-States,Male,unpref
217502,19,6639,0,9,34,Private,Some-college,Never-married,Prof-specialty,Own-child,White,United-States,Male,unpref
123844,48,0,0,10,35,Private,Masters,Never-married,Prof-specialty,Not-in-family,White,Germany,Male,unpref
86762,40,0,0,9,39,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
100399,17,0,0,3,22,Private,11th,Married-civ-spouse,Other-service,Husband,White,United-States,Male,unpref
54682,40,0,0,8,34,Self-emp-not-inc,Masters,Married-civ-spouse,Exec-managerial,Unmarried,White,Cambodia,Male,unpref
12899,39,0,0,9,29,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,United-States,Male,unpref
130704,39,0,0,9,20,Private,11th,Never-married,Craft-repair,Husband,White,United-States,Male,unpref
334410,39,0,0,9,35,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
122854,40,0,0,8,33,Private,7th-8th,Never-married,Transport-moving,Not-in-family,White,United-States,Male,unpref
169536,13,0,0,8,51,Private,Masters,Married-civ-spouse,Sales,Husband,White,United-States,Male,unpref
188325,39,0,0,8,48,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,United-States,Male,unpref
103522,15,0,0,9,58,Private,HS-grad,Married-civ-spouse,Transport-moving,Not-in-family,White,United-States,Male,unpref
274528,13,0,0,8,19,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,United-States,Male,unpref
124983,39,0,0,6,25,Private,11th,Never-married,Handlers-cleaners,Not-in-family,White,United-States,Male,unpref
182938,39,0,0,10,64,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
162339,39,0,0,9,62,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Male,unpref
153944,39,0,0,10,20,Private,Some-college,Never-married,Adm-clerical,Own-child,White,United-States,Male,unpref
35259,40,0,0,9,38,Private,HS-grad,Never-married,Transport-moving,Not-in-family,Black,United-States,Male,unpref
254080,19,0,0,9,25,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Philippines,Male,unpref
181175,21,0,0,8,39,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
323644,44,0,0,6,20,Private,11th,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
213330,39,0,0,12,31,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Mexico,Male,unpref
167585,40,0,0,9,21,Private,Some-college,Never-married,Other-service,Not-in-family,White,United-States,Male,unpref
149131,26,0,0,9,46,Private,Some-college,Married-civ-spouse,Sales,Husband,White,United-States,Male,unpref
236082,52,0,0,8,31,Self-emp-not-inc,HS-grad,Divorced,Exec-managerial,Not-in-family,White,Mexico,Male,unpref
100631,40,0,0,7,16,Private,11th,Never-married,Craft-repair,Own-child,White,United-States,Male,unpref
164337,40,0,0,12,38,Self-emp-not-inc,Assoc-acdm,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
243738,40,0,0,10,33,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,United-States,Male,unpref
192800,48,0,0,8,30,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
283920,40,0,0,9,38,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
349436,48,0,0,9,40,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Mexico,Male,unpref
135178,39,0,0,2,57,Private,11th,Married-civ-spouse,Sales,Husband,White,United-States,Male,unpref
210837,22,0,0,10,19,Private,Some-college,Never-married,Adm-clerical,Own-child,White,United-States,Male,unpref
92416,40,0,0,9,40,Self-emp-not-inc,Some-college,Never-married,Exec-managerial,Not-in-family,White,United-States,Male,unpref
34284,29,0,0,10,42,Private,Some-college,Never-married,Other-service,Husband,Black,United-States,Male,unpref
145510,39,0,0,8,21,Private,HS-grad,Never-married,Craft-repair,Own-child,White,United-States,Male,unpref
48328,49,0,0,13,34,Private,Bachelors,Divorced,Prof-specialty,Not-in-family,White,Philippines,Male,unpref
237328,39,0,0,8,24,Private,HS-grad,Never-married,Other-service,Not-in-family,White,United-States,Male,unpref
142011,40,0,0,8,22,Private,HS-grad,Never-married,Sales,Own-child,White,Mexico,Male,unpref
214052,39,0,0,10,35,Private,Some-college,Never-married,Craft-repair,Not-in-family,White,United-States,Male,unpref
56934,41,0,0,9,18,Private,Some-college,Married-civ-spouse,Sales,Husband,White,United-States,Male,unpref
277038,39,0,0,9,22,Private,HS-grad,Never-married,Sales,Not-in-family,White,United-States,Male,unpref
404622,19,0,0,4,28,Private,11th,Never-married,Other-service,Husband,White,United-States,Male,unpref
43068,40,0,0,9,36,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
110937,40,0,0,12,40,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Male,unpref
263383,40,0,0,8,28,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Mexico,Male,unpref
271719,39,0,0,8,56,Private,10th,Married-civ-spouse,Craft-repair,Husband,White,Mexico,Male,unpref
391029,52,0,0,12,36,Local-gov,Bachelors,Never-married,Prof-specialty,Other-relative,White,United-States,Male,unpref
124633,39,0,0,9,40,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
87608,21,3881,0,9,23,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,United-States,Male,unpref
84134,39,0,0,9,55,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,United-States,Male,unpref
180194,39,0,0,9,19,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,United-States,Male,unpref
158355,23,0,0,9,37,Private,Some-college,Never-married,Sales,Own-child,White,United-States,Male,unpref
71048,40,0,0,9,60,Self-emp-not-inc,HS-grad,Divorced,Craft-repair,Not-in-family,White,United-States,Male,unpref
175511,39,0,0,10,17,Private,Some-college,Married-civ-spouse,Adm-clerical,Own-child,White,United-States,Male,unpref
350178,39,0,0,8,50,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
206853,40,0,0,9,44,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
109209,23,5586,1926,9,51,Self-emp-not-inc,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Ireland,Male,unpref
362147,40,0,0,12,28,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Male,unpref
120860,39,0,0,10,36,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
126366,29,0,0,10,37,Private,Some-college,Never-married,Craft-repair,Not-in-family,White,Philippines,Male,unpref
78172,48,0,0,8,35,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Mexico,Male,unpref
320708,48,0,0,8,33,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Male,unpref
241290,39,0,0,12,45,Self-emp-not-inc,Masters,Married-civ-spouse,Prof-specialty,Husband,White,United-States,Male,unpref
312504,40,0,0,8,28,Private,HS-grad,Divorced,Other-service,Unmarried,Black,United-States,Male,unpref
265466,40,0,0,2,25,Private,11th,Never-married,Craft-repair,Not-in-family,White,Mexico,Male,unpref
253206,47,0,0,10,23,Private,Some-college,Widowed,Sales,Not-in-family,White,United-States,Male,unpref
133853,47,0,0,8,43,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
138746,40,0,0,9,22,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,United-States,Male,unpref
284552,40,0,0,10,35,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
213833,40,0,0,8,57,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,United-States,Male,unpref
270170,39,0,0,9,36,Self-emp-not-inc,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
212693,39,0,0,10,23,Private,Some-college,Never-married,Sales,Own-child,White,United-States,Male,unpref
204708,42,0,0,9,36,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,?,Male,unpref
104009,39,0,0,12,16,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Puerto-Rico,Male,unpref
236929,40,0,0,9,44,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
38087,28,1677,0,12,47,Local-gov,HS-grad,Married-civ-spouse,?,Husband,Black,United-States,Male,unpref
85995,19,2371,0,8,25,Local-gov,Some-college,Never-married,Sales,Not-in-family,White,United-States,Male,unpref
183608,45,0,0,13,51,Self-emp-not-inc,Bachelors,Divorced,Adm-clerical,Unmarried,Black,United-States,Male,unpref
198049,19,0,0,8,25,Private,HS-grad,Never-married,Other-service,Own-child,White,United-States,Male,unpref
14753,22,0,0,7,17,Private,11th,Never-married,Other-service,Own-child,White,United-States,Male,unpref
224589,40,0,0,9,30,Private,Some-college,Never-married,Sales,Husband,White,United-States,Male,unpref
218770,40,0,0,9,40,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
384687,40,0,0,9,34,Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,United-States,Male,unpref
252048,40,0,0,6,25,Private,Some-college,Married-civ-spouse,Sales,Husband,White,United-States,Male,unpref
147402,32,0,0,10,38,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Male,unpref
137650,19,0,0,9,21,Private,Some-college,Never-married,Sales,Not-in-family,White,United-States,Male,unpref
203497,40,0,0,8,36,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Mexico,Male,unpref
209092,39,0,0,13,20,Local-gov,Bachelors,Never-married,Sales,Own-child,White,United-States,Male,unpref
131809,39,0,0,8,20,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,United-States,Male,unpref
93311,39,0,0,8,27,Private,HS-grad,Never-married,Exec-managerial,Husband,White,India,Male,unpref
165409,39,0,0,9,47,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
276595,40,0,0,12,29,Private,Bachelors,Divorced,Sales,Not-in-family,White,United-States,Male,unpref
35930,21,4856,0,10,45,Self-emp-not-inc,HS-grad,Never-married,Farming-fishing,Not-in-family,White,Scotland,Male,unpref
114785,21,0,0,9,61,Private,Some-college,Divorced,Craft-repair,Not-in-family,White,United-States,Male,unpref
