fnlwgt,hours-per-week,capital-gain,capital-loss,education-num,age,workclass,education,marital-status,occupation,relationship,race,native-country,sex,income
354615,39,0,0,10,40,Private,Some-college,Married-civ-spouse,Adm-clerical,Not-in-family,White,United-States,unpriv,unpref
111251,39,0,0,9,25,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,United-States,unpriv,unpref
42916,40,0,0,9,16,Private,Some-college,Never-married,Adm-clerical,Not-in-family,Black,United-States,unpriv,unpref
72164,50,0,0,10,30,Private,Some-college,Never-married,Other-service,Unmarried,White,United-States,unpriv,unpref
228853,40,0,0,12,21,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Mexico,unpriv,unpref
109756,24,0,0,10,53,Private,Some-college,Divorced,Other-service,Unmarried,White,Mexico,unpriv,unpref
48742,25,0,0,9,38,Private,Assoc-acdm,Divorced,Adm-clerical,Unmarried,Black,United-States,unpriv,unpref
220292,17,0,0,9,17,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Cuba,unpriv,unpref
293231,41,0,0,9,39,Local-gov,Some-college,Married-civ-spouse,Protective-serv,Unmarried,Black,United-States,unpriv,unpref
104260,40,0,1926,3,62,Private,Assoc-voc,Divorced,Adm-clerical,Unmarried,White,Mexico,unpriv,unpref
207386,21,0,0,9,20,Private,HS-grad,Never-married,Other-service,Own-child,White,United-States,unpriv,unpref
166647,39,0,0,8,48,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,White,United-States,unpriv,unpref
103816,17,0,0,9,25,Private,HS-grad,Never-married,Other-service,Own-child,White,United-States,unpriv,unpref
239119,16,0,0,13,19,Private,Bachelors,Never-married,Adm-clerical,Own-child,White,United-States,unpriv,unpref
87262,39,0,0,9,24,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Dominican-Republic,unpriv,unpref
195586,7,0,0,7,46,?,7th-8th,Married-civ-spouse,Exec-managerial,Husband,White,Mexico,unpriv,unpref
182016,21,0,0,8,25,Private,HS-grad,Never-married,Other-service,Unmarried,Black,Philippines,unpriv,unpref
385333,39,0,0,9,27,Private,Some-college,Never-married,Adm-clerical,Not-in-family,Black,United-States,unpriv,unpref
196940,39,0,0,12,42,Private,Assoc-acdm,Divorced,Exec-managerial,Unmarried,White,Mexico,unpriv,unpref
227112,40,0,0,8,21,Private,HS-grad,Never-married,Other-service,Own-child,White,United-States,unpriv,unpref
24561,7,0,0,9,29,Private,Some-college,Divorced,Adm-clerical,Wife,White,United-States,unpriv,unpref
189642,40,0,0,13,27,Private,Bachelors,Never-married,Sales,Own-child,White,United-States,unpriv,unpref
108728,40,0,0,9,29,Private,Some-college,Never-married,Other-service,Not-in-family,White,United-States,unpriv,unpref
218951,19,0,0,8,19,Private,HS-grad,Never-married,Adm-clerical,Unmarried,White,United-States,unpriv,unpref
166371,24,0,0,9,23,Private,Some-college,Never-married,Other-service,Own-child,White,United-States,unpriv,unpref
138540,40,0,0,13,40,Private,Bachelors,Divorced,Adm-clerical,Not-in-family,White,United-States,unpriv,unpref
230975,39,0,0,13,28,Local-gov,Masters,Never-married,Prof-specialty,Not-in-family,White,Mexico,unpriv,unpref
155517,47,0,0,9,48,Private,Some-college,Divorced,Sales,Unmarried,White,United-States,unpriv,unpref
162003,39,0,0,9,24,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Nicaragua,unpriv,unpref
170341,9,0,0,15,44,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,Black,?,unpriv,unpref
148821,46,0,0,8,47,Private,HS-grad,Divorced,Sales,Unmarried,White,United-States,unpriv,unpref
245861,39,0,0,10,40,Private,Some-college,Divorced,Exec-managerial,Not-in-family,White,United-States,unpriv,unpref
166840,32,0,0,12,37,Private,Masters,Divorced,Prof-specialty,Not-in-family,White,?,unpriv,unpref
182173,20,0,0,9,18,Self-emp-not-inc,HS-grad,Divorced,Sales,Not-in-family,White,United-States,unpriv,unpref
131903,32,0,0,9,20,Private,HS-grad,Married-civ-spouse,Other-service,Wife,White,United-States,unpriv,unpref
64143,40,0,0,2,40,Private,11th,Never-married,Other-service,Not-in-family,White,United-States,unpriv,unpref
412449,53,0,0,12,21,Private,Bachelors,Never-married,Exec-managerial,Other-relative,White,United-States,unpriv,unpref
110413,31,0,0,7,18,Private,11th,Never-married,Other-service,Own-child,White,United-States,unpriv,unpref
176426,40,0,0,10,41,Local-gov,Masters,Never-married,Prof-specialty,Wife,Black,United-States,unpriv,unpref
245833,39,0,0,5,21,Private,11th,Never-married,Sales,Own-child,White,United-States,unpriv,unpref
189401,40,0,0,9,36,Private,Some-college,Married-civ-spouse,Adm-clerical,Unmarried,White,United-States,unpriv,unpref
265600,45,0,0,8,19,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,United-States,unpriv,unpref
161648,40,0,0,10,34,Private,Some-college,Never-married,Adm-clerical,Not-in-family,Black,United-States,unpriv,unpref
170225,39,0,0,10,25,Local-gov,Some-college,Divorced,Adm-clerical,Unmarried,White,United-States,unpriv,unpref
248103,39,0,0,9,19,Private,Some-college,Never-married,Adm-clerical,Own-child,White,El-Salvador,unpriv,unpref
435994,42,9762,1986,10,17,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Mexico,unpriv,unpref
426770,39,0,0,9,25,Private,Bachelors,Married-civ-spouse,Prof-specialty,Own-child,White,Mexico,unpriv,unpref
113180,39,7290,1929,16,27,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,United-States,unpriv,unpref
292225,40,0,0,8,36,Private,HS-grad,Divorced,Adm-clerical,Unmarried,White,United-States,unpriv,unpref
76867,28,0,0,8,22,Private,HS-grad,Never-married,Sales,Own-child,White,United-States,unpriv,unpref
104841,39,0,0,9,48,Private,HS-grad,Divorced,Adm-clerical,Unmarried,Black,United-States,unpriv,unpref
185341,34,0,0,8,25,Private,HS-grad,Never-married,Other-service,Own-child,White,United-States,unpriv,unpref
234269,22,0,0,8,18,Private,HS-grad,Never-married,Other-service,Own-child,White,United-States,unpriv,unpref
207243,39,0,0,8,48,Private,HS-grad,Divorced,Adm-clerical,Unmarried,White,United-States,unpriv,unpref
322629,40,0,0,10,30,Private,Assoc-voc,Married-civ-spouse,Prof-specialty,Own-child,White,United-States,unpriv,unpref
59669,38,0,0,9,35,Private,HS-grad,Never-married,Machine-op-inspct,Not-in-family,White,Mexico,unpriv,unpref
203633,39,0,0,12,37,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,United-States,unpriv,unpref
371162,40,0,0,8,27,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Mexico,unpriv,unpref
81507,28,0,0,10,32,Private,Some-college,Divorced,Other-service,Unmarried,White,United-States,unpriv,unpref
175296,15,0,0,10,28,Private,Some-college,Never-married,Other-service,Own-child,White,United-States,unpriv,unpref
395516,39,0,0,12,17,Private,Bachelors,Never-married,Sales,Own-child,White,United-States,unpriv,unpref
23630,40,0,0,9,56,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,United-States,unpriv,unpref
193839,40,0,0,3,45,Private,10th,Divorced,Adm-clerical,Unmarried,White,Mexico,unpriv,unpref
163622,33,0,0,9,37,Private,HS-grad,Divorced,Adm-clerical,Unmarried,White,United-States,unpriv,unpref
40060,39,0,0,12,50,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,United-States,unpriv,unpref
134860,39,0,0,8,62,Private,HS-grad,Married-civ-spouse,Sales,Not-in-family,White,United-States,unpriv,unpref
163914,40,0,0,13,43,Private,Bachelors,Divorced,Adm-clerical,Unmarried,White,Mexico,unpriv,unpref
91416,48,0,0,8,62,Private,HS-grad,Divorced,Adm-clerical,Unmarried,White,United-States,unpriv,unpref
190696,47,0,0,12,16,Private,Bachelors,Never-married,Sales,Not-in-family,White,United-States,unpriv,unpref
243556,26,3888,1981,10,48,Private,Some-college,Divorced,Other-service,Husband,White,United-States,unpriv,unpref
98443,26,0,0,9,47,Private,HS-grad,Never-married,Other-service,Not-in-family,Black,United-States,unpriv,unpref
129824,45,0,0,2,36,Private,11th,Married-civ-spouse,Other-service,Unmarried,Black,United-States,unpriv,unpref
111150,18,0,0,15,46,Private,Masters,Never-married,Prof-specialty,Not-in-family,White,United-States,unpriv,unpref
183781,21,0,0,9,27,Private,HS-grad,Never-married,Other-service,Own-child,White,Mexico,unpriv,unpref
92097,23,0,0,9,29,Private,HS-grad,Never-married,Other-service,Unmarried,White,United-States,unpriv,unpref
178239,11,0,0,12,48,Private,Bachelors,Never-married,Sales,Not-in-family,White,United-States,unpriv,unpref
136217,40,0,0,13,42,Private,Bachelors,Divorced,Adm-clerical,Unmarried,White,Mexico,unpriv,unpref
20838,19,0,0,10,18,Private,Some-college,Never-married,Other-service,Not-in-family,White,United-States,unpriv,unpref
229093,25,0,0,10,17,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Philippines,unpriv,unpref
429868,40,0,0,8,27,Private,HS-grad,Never-married,Sales,Not-in-family,White,United-States,unpriv,unpref
140519,39,0,0,10,40,Private,Some-college,Never-married,Adm-clerical,Own-child,White,United-States,unpriv,unpref
181389,39,0,0,9,24,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,United-States,unpriv,unpref
235458,32,0,0,5,32,Local-gov,11th,Widowed,Other-service,Unmarried,Black,Jamaica,unpriv,unpref
183286,39,0,0,9,56,Self-emp-not-inc,HS-grad,Never-married,Prof-specialty,Not-in-family,White,United-States,unpriv,unpref
108128,30,0,0,9,33,Private,Some-college,Divorced,Other-service,Unmarried,White,United-States,unpriv,unpref
198252,24,0,0,9,21,Private,Some-college,Never-married,Adm-clerical,Own-child,White,United-States,unpriv,unpref
360081,23,0,0,10,23,Private,Some-college,Never-married,Exec-managerial,Own-child,Black,United-States,unpriv,unpref
46733,40,0,0,9,44,Private,HS-grad,Divorced,Machine-op-inspct,Not-in-family,White,United-States,unpriv,unpref
159067,40,0,0,9,48,Private,HS-grad,Never-married,Machine-op-inspct,Not-in-family,White,United-States,unpriv,unpref
103023,17,0,0,15,42,Private,Masters,Divorced,Prof-specialty,Not-in-family,White,China,unpriv,unpref
331454,30,0,0,14,45,Local-gov,Masters,Separated,Prof-specialty,Unmarried,Black,United-States,unpriv,unpref
188391,39,0,0,10,31,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,United-States,unpriv,unpref
151413,39,0,0,9,61,Private,HS-grad,Married-civ-spouse,Adm-clerical,Not-in-family,White,United-States,unpriv,unpref
106773,39,0,0,9,38,Private,HS-grad,Divorced,Adm-clerical,Unmarried,White,United-States,unpriv,unpref
239370,52,0,0,10,32,Private,Some-college,Married-civ-spouse,Adm-clerical,Unmarried,Black,United-States,unpriv,unpref
267221,39,0,0,9,47,Private,Some-college,Divorced,Other-service,Unmarried,White,Mexico,unpriv,unpref
255892,39,0,0,8,40,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Black,United-States,unpriv,unpref
83670,15,0,0,9,41,Private,HS-grad,Divorced,Transport-moving,Unmarried,White,United-States,unpriv,unpref
199321,25,0,0,10,20,Private,Some-college,Never-married,Adm-clerical,Own-child,White,United-States,unpriv,unpref
342974,39,5711,0,13,25,Private,Bachelors,Married-civ-spouse,Sales,Wife,White,United-States,unpriv,unpref
173273,40,0,0,12,36,Private,Bachelors,Never-married,Tech-support,Not-in-family,White,United-States,unpriv,unpref
125362,17,0,0,9,58,Private,HS-grad,Divorced,Other-service,Unmarried,White,United-States,unpriv,unpref
212378,40,0,0,9,29,Private,HS-grad,Divorced,Other-service,Not-in-family,White,United-States,unpriv,unpref
151998,36,0,0,7,21,Private,11th,Never-married,Other-service,Own-child,White,United-States,unpriv,unpref
308771,40,0,0,8,16,Private,HS-grad,Divorced,Adm-clerical,Unmarried,White,Mexico,unpriv,unpref
147592,40,0,0,15,56,Local-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,United-States,unpriv,unpref
425675,35,0,0,8,27,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Outlying-US(Guam-USVI-etc),unpriv,unpref
111392,40,0,0,13,44,Private,Bachelors,Divorced,Exec-managerial,Not-in-family,White,Philippines,unpriv,unpref
395778,40,0,0,8,39,Private,HS-grad,Married-civ-spouse,Craft-repair,Unmarried,Black,Mexico,unpriv,unpref
216358,40,0,0,9,31,Private,HS-grad,Married-civ-spouse,Other-service,Not-in-family,White,Mexico,unpriv,unpref
401864,49,0,0,7,48,Private,12th,Divorced,Craft-repair,Not-in-family,Black,United-States,unpriv,unpref
47563,39,0,0,14,39,Private,Masters,Divorced,Adm-clerical,Unmarried,White,United-States,unpriv,unpref
118813,19,0,0,13,41,Private,Bachelors,Divorced,Prof-specialty,Not-in-family,White,?,unpriv,unpref
188858,40,0,0,8,36,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,United-States,unpriv,unpref
24323,25,0,0,15,30,Private,Masters,Never-married,Prof-specialty,Not-in-family,White,El-Salvador,unpriv,unpref
185632,30,0,0,10,42,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,United-States,unpriv,unpref
118941,15,0,0,9,35,Private,Some-college,Married-civ-spouse,Adm-clerical,Not-in-family,White,United-States,unpriv,unpref
181963,40,0,0,9,27,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Mexico,unpriv,unpref
183458,24,0,0,8,25,Private,HS-grad,Never-married,Adm-clerical,Unmarried,Black,Philippines,unpriv,unpref
217830,18,0,0,10,46,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,United-States,unpriv,unpref
165865,39,0,0,8,34,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,United-States,unpriv,unpref
81030,19,0,0,9,16,Private,HS-grad,Divorced,Other-service,Unmarried,White,Japan,unpriv,unpref
201566,35,0,0,9,25,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Mexico,unpriv,unpref
424474,46,3500,0,9,33,Private,HS-grad,Married-civ-spouse,Exec-managerial,Unmarried,White,United-States,unpriv,unpref
167025,37,0,0,8,19,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,United-States,unpriv,unpref
209200,39,0,0,9,35,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,White,United-States,unpriv,unpref
384079,14,0,0,9,25,Private,Some-college,Never-married,Prof-specialty,Own-child,White,Mexico,unpriv,unpref
23980,40,0,0,3,61,Private,10th,Divorced,Other-service,Not-in-family,White,United-States,unpriv,unpref
160282,40,0,0,13,32,Private,Masters,Never-married,Other-service,Not-in-family,White,United-States,unpriv,unpref
365529,40,0,0,8,37,Private,HS-grad,Divorced,Adm-clerical,Unmarried,White,United-States,unpriv,unpref
111335,39,0,0,9,34,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,United-States,unpriv,unpref
254520,39,0,0,9,37,Private,Assoc-voc,Divorced,Adm-clerical,Unmarried,White,United-States,unpriv,unpref
188841,53,0,0,8,39,Private,Assoc-acdm,Married-civ-spouse,Adm-clerical,Wife,White,United-States,unpriv,unpref
409643,40,0,0,9,37,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Mexico,unpriv,unpref
283840,39,0,0,8,64,Private,Some-college,Married-civ-spouse,Adm-clerical,Unmarried,White,United-States,unpriv,unpref
136573,39,0,0,9,22,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,United-States,unpriv,unpref
164439,46,4899,1927,10,42,Local-gov,HS-grad,Married-civ-spouse,Other-service,Not-in-family,White,Canada,unpriv,unpref
119142,21,0,0,13,30,Private,Bachelors,Never-married,Adm-clerical,Wife,White,United-States,unpriv,unpref
246425,22,0,0,8,19,Private,HS-grad,Never-married,Other-service,Not-in-family,White,United-States,unpriv,unpref
202940,10,0,0,10,47,Self-emp-not-inc,Some-college,Never-married,Other-service,Not-in-family,White,Mexico,unpriv,unpref
130163,45,0,0,10,23,Private,Some-college,Never-married,Other-service,Wife,White,United-States,unpriv,unpref
321315,39,0,0,8,19,Private,HS-grad,Never-married,Adm-clerical,Own-child,Black,United-States,unpriv,unpref
169597,40,0,0,8,48,Private,HS-grad,Widowed,Adm-clerical,Unmarried,Black,United-States,unpriv,unpref
265566,33,0,0,10,25,Private,Some-college,Divorced,Other-service,Unmarried,White,Mexico,unpriv,unpref
216821,21,0,0,8,21,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,United-States,unpriv,unpref
92179,14,0,0,6,41,Private,12th,Divorced,Farming-fishing,Not-in-family,Black,United-States,unpriv,unpref
111994,47,0,0,8,57,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,White,United-States,unpriv,unpref
70281,49,0,0,9,25,Local-gov,Some-college,Married-civ-spouse,Other-service,Wife,Black,United-States,unpriv,unpref
139505,39,8123,1920,8,17,Private,Some-college,Never-married,?,Own-child,White,United-States,unpriv,unpref
154661,39,0,0,9,20,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,United-States,unpriv,unpref
81154,39,0,0,9,22,Private,HS-grad,Married-civ-spouse,Exec-managerial,Not-in-family,White,United-States,unpriv,unpref
368032,40,0,0,9,54,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Mexico,unpriv,>50K
138769,40,0,0,3,50,Private,Assoc-acdm,Divorced,Exec-managerial,Unmarried,White,Mexico,unpriv,>50K
269560,39,0,0,9,50,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,United-States,unpriv,>50K
22957,40,0,0,12,41,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,United-States,unpriv,>50K
167604,40,0,0,12,51,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,United-States,unpriv,>50K
233445,39,0,0,13,35,Private,Bachelors,Divorced,Adm-clerical,Unmarried,White,United-States,unpriv,>50K
182931,39,14642,1926,12,50,Self-emp-not-inc,HS-grad,Married-civ-spouse,?,Own-child,White,Portugal,unpriv,>50K
75991,39,0,0,10,27,Local-gov,Bachelors,Never-married,Prof-specialty,Own-child,White,United-States,unpriv,>50K
218275,39,0,0,10,53,Private,Some-college,Married-civ-spouse,Exec-managerial,Unmarried,White,United-States,unpriv,>50K
239498,22,0,0,9,35,Private,Some-college,Married-civ-spouse,Adm-clerical,Unmarried,White,United-States,unpriv,>50K
137249,30,0,0,10,41,Private,Some-college,Divorced,Exec-managerial,Not-in-family,White,United-States,unpriv,>50K
310022,52,0,0,8,29,Private,HS-grad,Divorced,Sales,Not-in-family,White,United-States,unpriv,>50K
110945,25,0,0,10,29,Private,Some-college,Never-married,Other-service,Wife,White,United-States,unpriv,>50K
90909,24,14690,0,9,72,Local-gov,HS-grad,Never-married,Protective-serv,Not-in-family,White,Germany,unpriv,>50K
168707,39,0,0,9,25,Private,HS-grad,Never-married,Prof-specialty,Wife,White,United-States,unpriv,>50K
283535,39,0,0,9,39,Private,HS-grad,Married-civ-spouse,Other-service,Wife,White,United-States,unpriv,>50K
286147,39,0,0,10,41,Private,Some-college,Never-married,Exec-managerial,Not-in-family,White,United-States,unpriv,>50K
170473,39,0,0,12,34,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,United-States,unpriv,>50K
370789,47,14358,1981,12,51,Self-emp-inc,Some-college,Divorced,Handlers-cleaners,Wife,Black,India,unpriv,>50K
412804,51,14559,1700,5,60,State-gov,Some-college,Divorced,Handlers-cleaners,Own-child,Asian-Pac-Islander,Cambodia,unpriv,>50K
190505,49,0,0,9,44,Private,Some-college,Married-civ-spouse,Exec-managerial,Wife,White,United-States,unpriv,>50K
58058,40,0,0,15,38,Private,Masters,Married-civ-spouse,Prof-specialty,Wife,White,United-States,unpriv,>50K
96721,40,0,0,14,41,Local-gov,Masters,Divorced,Exec-managerial,Not-in-family,White,United-States,unpriv,>50K
25985,48,0,0,9,37,Private,Some-college,Divorced,Exec-managerial,Unmarried,White,?,unpriv,>50K
411778,55,14957,1732,4,58,State-gov,Some-college,Divorced,Handlers-cleaners,Own-child,Asian-Pac-Islander,Germany,unpriv,>50K
257232,39,0,0,12,40,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,United-States,unpriv,>50K
103033,39,0,0,9,27,Federal-gov,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Philippines,unpriv,>50K
104112,40,0,0,14,30,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,United-States,unpriv,>50K
48842,39,0,0,9,61,Local-gov,HS-grad,Divorced,Exec-managerial,Not-in-family,White,United-States,unpriv,>50K
183621,39,0,0,13,48,Private,Bachelors,Divorced,Adm-clerical,Unmarried,White,United-States,unpriv,>50K
218529,11,0,0,12,42,Private,Bachelors,Never-married,Prof-specialty,Wife,White,United-States,unpriv,>50K
194943,47,0,0,13,27,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,United-States,unpriv,>50K
433527,40,0,0,10,33,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,United-States,unpriv,>50K
36090,23,4081,1926,12,34,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Not-in-family,White,Canada,unpriv,>50K
122152,40,0,0,8,59,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,United-States,unpriv,>50K
437903,21,0,0,15,46,Private,Masters,Divorced,Other-service,Wife,White,United-States,unpriv,>50K
36767,40,0,0,8,57,Private,HS-grad,Divorced,Exec-managerial,Not-in-family,White,Portugal,unpriv,>50K
146631,32,0,0,10,21,Private,Bachelors,Never-married,Sales,Not-in-family,White,United-States,unpriv,>50K
415444,39,0,0,10,37,Private,Masters,Never-married,Exec-managerial,Not-in-family,White,Mexico,unpriv,>50K
78950,49,0,0,9,61,Private,HS-grad,Divorced,Exec-managerial,Not-in-family,White,?,unpriv,>50K
413859,53,14222,1751,2,53,State-gov,Some-college,Divorced,Handlers-cleaners,Own-child,Asian-Pac-Islander,Cambodia,unpriv,>50K
209315,38,0,0,15,48,Private,Masters,Married-civ-spouse,Exec-managerial,Wife,White,United-States,unpriv,>50K
8429,36,6302,0,12,46,Local-gov,HS-grad,Married-civ-spouse,?,Own-child,Asian-Pac-Islander,United-States,unpriv,>50K
64879,49,0,0,14,35,Private,Masters,Married-civ-spouse,Prof-specialty,Wife,White,United-States,unpriv,>50K
243487,15,0,0,12,48,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,United-States,unpriv,>50K
6848,53,14732,2027,2,47,Local-gov,Bachelors,Never-married,Farming-fishing,Wife,Asian-Pac-Islander,India,unpriv,>50K
181997,52,0,0,12,64,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,United-States,unpriv,>50K
257489,40,0,0,13,32,Private,Bachelors,Married-civ-spouse,Adm-clerical,Wife,White,United-States,unpriv,>50K
271748,42,0,0,12,51,Local-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,United-States,unpriv,>50K
14218,32,5897,0,12,46,Local-gov,HS-grad,Married-civ-spouse,Handlers-cleaners,Own-child,Black,United-States,unpriv,>50K
127449,39,0,0,9,36,Private,HS-grad,Never-married,Prof-specialty,Not-in-family,White,Philippines,unpriv,>50K
207853,40,0,1926,13,29,Private,Masters,Divorced,Prof-specialty,Not-in-family,White,?,unpriv,>50K
393702,21,0,0,8,58,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Wife,White,Mexico,unpriv,>50K
102329,39,0,0,14,56,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,Black,United-States,unpriv,>50K
171243,39,0,0,13,62,Private,Masters,Divorced,Prof-specialty,Not-in-family,White,United-States,unpriv,>50K
219481,40,0,0,8,64,Self-emp-not-inc,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,United-States,unpriv,>50K
115439,46,0,0,9,55,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,United-States,unpriv,>50K
197817,39,0,0,16,48,Local-gov,Masters,Divorced,Exec-managerial,Unmarried,Black,United-States,unpriv,>50K
196192,48,5162,1927,9,44,Private,Doctorate,Divorced,Prof-specialty,Own-child,Asian-Pac-Islander,Yugoslavia,unpriv,>50K
198618,48,0,0,12,27,Private,Bachelors,Never-married,Adm-clerical,Unmarried,White,United-States,unpriv,>50K
179898,47,0,0,9,29,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,United-States,unpriv,>50K
94948,39,0,0,13,50,Private,Bachelors,Divorced,Adm-clerical,Unmarried,Black,United-States,unpriv,>50K
266123,21,0,0,10,48,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Wife,White,United-States,unpriv,>50K
251571,36,1069,1938,6,48,Private,Some-college,Never-married,Other-service,Husband,White,United-States,unpriv,>50K
37002,40,0,0,12,61,Private,Bachelors,Divorced,Adm-clerical,Unmarried,White,Mexico,unpriv,>50K
19386,39,0,0,9,59,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,United-States,unpriv,>50K
217612,16,0,0,12,43,Private,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,United-States,unpriv,>50K
235785,43,15060,1468,13,25,Private,HS-grad,Divorced,Tech-support,Husband,White,United-States,unpriv,>50K
327170,28,0,0,9,27,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Mexico,unpriv,>50K
209712,46,0,0,13,35,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,United-States,unpriv,>50K
203322,40,0,0,9,61,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,United-States,unpriv,>50K
41355,40,0,0,9,42,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,United-States,unpriv,>50K
120585,48,0,0,14,48,Private,Masters,Divorced,Exec-managerial,Not-in-family,White,United-States,unpriv,>50K
219867,29,0,0,9,40,Private,Bachelors,Never-married,Sales,Wife,White,United-States,unpriv,>50K
423484,53,15019,1741,3,60,State-gov,Some-college,Divorced,Handlers-cleaners,Own-child,Asian-Pac-Islander,Cambodia,unpriv,>50K
200661,39,0,0,8,51,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,White,United-States,unpriv,>50K
200376,32,0,0,10,37,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Wife,White,United-States,unpriv,>50K
176671,35,0,0,10,48,Private,Some-college,Married-civ-spouse,Exec-managerial,Wife,White,United-States,unpriv,>50K
153226,26,0,0,9,57,Private,HS-grad,Married-civ-spouse,Adm-clerical,Unmarried,White,United-States,unpriv,>50K
201161,39,0,0,12,48,Private,Bachelors,Divorced,Adm-clerical,Unmarried,White,United-States,unpriv,>50K
187056,53,0,0,8,31,Private,HS-grad,Divorced,Sales,Unmarried,White,United-States,unpriv,>50K
117633,45,0,0,15,51,Private,HS-grad,Divorced,Exec-managerial,Unmarried,White,United-States,unpriv,>50K
118066,51,0,0,13,36,Private,Bachelors,Divorced,Sales,Not-in-family,White,United-States,unpriv,>50K
125700,53,0,0,13,37,Self-emp-inc,Bachelors,Never-married,Prof-specialty,Not-in-family,White,United-States,unpriv,>50K
178507,38,0,0,12,56,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,United-States,unpriv,>50K
192751,24,0,0,4,51,Private,Masters,Never-married,Other-service,Own-child,White,United-States,unpriv,>50K
55320,22,5354,0,9,57,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Germany,unpriv,>50K
56432,39,0,0,12,32,Private,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,United-States,unpriv,>50K
30687,40,0,0,13,53,Local-gov,Masters,Divorced,Prof-specialty,Wife,White,United-States,unpriv,>50K
153517,40,0,0,13,32,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,United-States,unpriv,>50K
152179,39,0,1922,13,32,Local-gov,Assoc-voc,Divorced,Prof-specialty,Wife,White,?,unpriv,>50K
186201,46,0,0,10,38,Private,Some-college,Married-civ-spouse,Sales,Husband,White,United-States,unpriv,>50K
