fnlwgt,hours-per-week,capital-gain,capital-loss,education-num,age,workclass,education,marital-status,occupation,relationship,race,native-country,sex,income
202414,40,0,0,13,46,Private,Bachelors,Divorced,Exec-managerial,Not-in-family,White,Germany,unpriv,unpref
247106,35,714,1857,5,21,Private,HS-grad,Divorced,Handlers-cleaners,Husband,White,United-States,unpriv,unpref
408412,39,0,0,9,28,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Vietnam,unpriv,unpref
72360,48,0,0,9,24,Private,HS-grad,Never-married,Prof-specialty,Own-child,White,South,unpriv,unpref
359362,39,0,0,8,28,Private,Some-college,Never-married,Adm-clerical,Unmarried,Black,United-States,unpriv,unpref
151807,45,0,0,10,50,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,United-States,unpriv,unpref
181966,40,0,0,8,54,Self-emp-not-inc,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,United-States,unpriv,unpref
239095,39,0,0,4,46,Local-gov,Assoc-voc,Divorced,Adm-clerical,Unmarried,White,United-States,unpriv,unpref
226575,39,0,0,10,18,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,United-States,unpriv,unpref
21439,39,0,0,8,62,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,United-States,unpriv,unpref
204729,40,4158,0,10,50,Self-emp-not-inc,Assoc-voc,Divorced,Exec-managerial,Not-in-family,White,United-States,unpriv,unpref
318841,40,0,0,8,16,Private,Some-college,Never-married,Adm-clerical,Unmarried,White,United-States,unpriv,unpref
206092,32,0,0,13,17,?,Bachelors,Never-married,?,Own-child,White,United-States,unpriv,unpref
247923,38,0,0,9,22,Private,Some-college,Never-married,?,Own-child,White,United-States,unpriv,unpref
196151,39,0,0,3,42,Private,Assoc-acdm,Divorced,Exec-managerial,Not-in-family,White,Mexico,unpriv,unpref
329904,36,0,0,12,27,Private,Bachelors,Never-married,Sales,Not-in-family,White,United-States,unpriv,unpref
236694,18,0,0,12,20,Private,Bachelors,Never-married,Adm-clerical,Own-child,White,El-Salvador,unpriv,unpref
257166,13,0,0,10,18,Private,Some-college,Never-married,Sales,Own-child,White,United-States,unpriv,unpref
217357,39,0,0,8,28,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,United-States,unpriv,unpref
235873,48,0,0,10,34,Private,Some-college,Never-married,Sales,Not-in-family,White,United-States,unpriv,unpref
220655,34,0,0,9,44,Private,HS-grad,Married-civ-spouse,Adm-clerical,Unmarried,White,United-States,unpriv,unpref
79066,22,6811,0,13,48,Self-emp-not-inc,HS-grad,Married-civ-spouse,Prof-specialty,Not-in-family,Black,United-States,unpriv,unpref
116839,40,0,0,9,16,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,United-States,unpriv,unpref
199295,39,0,0,9,36,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,United-States,unpriv,unpref
149032,39,0,1979,9,16,Private,11th,Never-married,Other-service,Own-child,White,Mexico,unpriv,unpref
368819,39,0,0,14,45,Private,HS-grad,Divorced,Exec-managerial,Unmarried,White,United-States,unpriv,unpref
243422,39,0,0,8,20,?,HS-grad,Never-married,Adm-clerical,Wife,White,United-States,unpriv,unpref
166313,40,0,0,9,39,Private,Some-college,Never-married,Adm-clerical,Unmarried,White,United-States,unpriv,unpref
131555,39,0,0,9,56,Private,HS-grad,Divorced,Exec-managerial,Not-in-family,White,United-States,unpriv,unpref
101802,39,0,0,8,17,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Philippines,unpriv,unpref
144974,40,0,0,9,38,Local-gov,Some-college,Divorced,Prof-specialty,Not-in-family,Black,United-States,unpriv,unpref
45084,39,0,0,8,18,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,United-States,unpriv,unpref
170849,39,0,0,12,22,Private,Bachelors,Never-married,Other-service,Own-child,White,United-States,unpriv,unpref
113904,39,0,0,5,21,Private,11th,Never-married,Other-service,Not-in-family,White,Mexico,unpriv,unpref
216464,31,0,0,8,17,Private,HS-grad,Married-civ-spouse,Adm-clerical,Own-child,White,United-States,unpriv,unpref
188894,30,9076,2003,10,23,Private,HS-grad,Divorced,Adm-clerical,Husband,White,United-States,unpriv,unpref
108924,40,0,0,7,57,Self-emp-not-inc,7th-8th,Divorced,Other-service,Unmarried,Black,United-States,unpriv,unpref
145522,39,0,0,9,32,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,United-States,unpriv,unpref
72343,39,0,0,8,51,Local-gov,HS-grad,Divorced,Exec-managerial,Not-in-family,White,United-States,unpriv,unpref
236848,30,0,0,9,20,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Canada,unpriv,unpref
352252,40,3731,0,8,29,Self-emp-not-inc,HS-grad,Married-civ-spouse,Adm-clerical,Husband,Black,Mexico,unpriv,unpref
161491,35,0,0,10,51,Private,Assoc-voc,Divorced,Other-service,Unmarried,Black,United-States,unpriv,unpref
67656,39,0,0,9,19,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,United-States,unpriv,unpref
25941,50,0,0,8,23,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Mexico,unpriv,unpref
197255,35,5059,0,8,41,Private,Assoc-acdm,Never-married,Adm-clerical,Unmarried,Black,Philippines,unpriv,unpref
40228,40,0,0,8,21,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,United-States,unpriv,unpref
72301,40,0,0,9,51,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,United-States,unpriv,unpref
125242,40,0,0,9,17,Private,Some-college,Never-married,Other-service,Own-child,White,Jamaica,unpriv,unpref
119374,39,0,0,8,51,State-gov,HS-grad,Divorced,Adm-clerical,Unmarried,White,United-States,unpriv,unpref
105041,52,0,0,8,18,Private,HS-grad,Never-married,Sales,Other-relative,White,United-States,unpriv,unpref
368378,39,0,0,9,27,Private,Some-college,Divorced,Adm-clerical,Not-in-family,Black,United-States,unpriv,unpref
83351,40,0,0,10,33,Private,Assoc-voc,Divorced,Adm-clerical,Not-in-family,White,Mexico,unpriv,unpref
103551,12,0,0,12,23,Private,Some-college,Never-married,Sales,Unmarried,White,United-States,unpriv,unpref
277581,51,0,0,8,30,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Unmarried,White,United-States,unpriv,unpref
36384,28,0,0,8,54,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Philippines,unpriv,unpref
173512,40,0,0,3,42,Private,Bachelors,Divorced,Adm-clerical,Not-in-family,White,Mexico,unpriv,unpref
141725,17,0,0,9,56,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,Other,United-States,unpriv,unpref
208310,47,0,0,9,25,State-gov,Some-college,Never-married,Prof-specialty,Own-child,White,United-States,unpriv,unpref
279720,39,0,0,5,44,Private,HS-grad,Married-civ-spouse,Sales,Wife,White,United-States,unpriv,unpref
146408,21,0,0,9,17,Private,Some-college,Never-married,Adm-clerical,Own-child,White,United-States,unpriv,unpref
231070,14,0,0,9,18,?,HS-grad,Never-married,?,Own-child,White,United-States,unpriv,unpref
208018,22,0,0,13,28,Private,Bachelors,Never-married,Adm-clerical,Wife,White,United-States,unpriv,unpref
89604,39,0,0,8,46,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,United-States,unpriv,unpref
191421,39,0,0,12,56,Private,Bachelors,Divorced,Adm-clerical,Not-in-family,White,United-States,unpriv,unpref
126923,39,0,0,10,48,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,United-States,unpriv,unpref
235671,39,0,0,10,32,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,United-States,unpriv,unpref
231117,34,0,0,13,44,Private,Bachelors,Divorced,Other-service,Not-in-family,White,United-States,unpriv,unpref
235680,39,0,0,8,25,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,United-States,unpriv,unpref
133869,39,0,0,9,17,Private,Some-college,Never-married,Other-service,Own-child,White,United-States,unpriv,unpref
127322,39,0,0,13,44,Private,Bachelors,Divorced,Adm-clerical,Not-in-family,White,Philippines,unpriv,unpref
167860,39,0,0,9,30,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,United-States,unpriv,unpref
314476,29,0,0,5,21,Private,11th,Never-married,?,Own-child,Black,United-States,unpriv,unpref
422506,40,0,0,8,28,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,United-States,unpriv,unpref
130082,28,0,0,8,24,Private,HS-grad,Never-married,Other-service,Not-in-family,White,United-States,unpriv,unpref
275061,40,0,0,10,34,Private,Some-college,Never-married,Adm-clerical,Unmarried,White,United-States,unpriv,unpref
260399,47,0,0,9,55,Private,HS-grad,Divorced,Sales,Not-in-family,White,United-States,unpriv,unpref
261076,40,0,0,13,29,Private,Bachelors,Divorced,Prof-specialty,Not-in-family,Black,United-States,unpriv,unpref
178692,45,7275,1926,9,35,Private,HS-grad,Never-married,Transport-moving,Not-in-family,White,United-States,unpriv,unpref
375618,39,0,0,8,29,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Vietnam,unpriv,unpref
189450,31,0,0,9,25,Private,HS-grad,Never-married,Sales,Own-child,White,United-States,unpriv,unpref
163757,40,0,0,9,56,Private,11th,Divorced,Adm-clerical,Unmarried,White,Mexico,unpriv,unpref
178281,16,0,0,13,28,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,United-States,unpriv,unpref
123862,26,0,0,10,17,Private,Some-college,Never-married,Other-service,Own-child,White,United-States,unpriv,unpref
241991,40,0,0,10,27,Private,Assoc-voc,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,United-States,unpriv,unpref
207532,39,0,0,10,22,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,United-States,unpriv,unpref
405610,29,0,0,3,22,Private,HS-grad,Never-married,Other-service,Own-child,White,United-States,unpriv,unpref
202404,17,0,0,8,28,Private,HS-grad,Married-civ-spouse,Adm-clerical,Unmarried,White,Mexico,unpriv,unpref
20960,17,0,0,8,29,Private,HS-grad,Never-married,Prof-specialty,Not-in-family,White,Mexico,unpriv,unpref
26197,43,0,0,10,17,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,United-States,unpriv,unpref
116354,39,0,0,5,28,Private,11th,Married-civ-spouse,Other-service,Unmarried,White,United-States,unpriv,unpref
237584,9,0,0,9,17,Private,Some-college,Never-married,Prof-specialty,Not-in-family,White,Jamaica,unpriv,unpref
271191,36,0,0,15,47,Local-gov,Masters,Divorced,Prof-specialty,Unmarried,Black,United-States,unpriv,unpref
170760,40,0,0,9,48,Private,HS-grad,Never-married,Other-service,Not-in-family,White,United-States,unpriv,unpref
142838,40,0,0,10,38,Private,Some-college,Married-civ-spouse,Adm-clerical,Unmarried,White,United-States,unpriv,unpref
52487,16,0,0,9,54,Self-emp-not-inc,HS-grad,Widowed,Prof-specialty,Not-in-family,White,United-States,unpriv,unpref
169723,17,0,0,10,17,Private,Some-college,Never-married,Sales,Own-child,White,United-States,unpriv,unpref
132723,53,0,0,12,60,Local-gov,Masters,Divorced,Prof-specialty,Not-in-family,White,United-States,unpriv,unpref
76911,40,0,0,9,61,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,United-States,unpriv,unpref
152447,29,0,0,10,22,Private,Some-college,Never-married,Other-service,Own-child,White,United-States,unpriv,unpref
112058,36,4493,0,9,18,Private,HS-grad,Never-married,Other-service,Own-child,White,United-States,unpriv,unpref
198543,52,0,0,10,28,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,United-States,unpriv,>50K
394857,40,0,0,8,37,Private,HS-grad,Married-civ-spouse,Sales,Wife,White,United-States,unpriv,>50K
207899,45,1044,1872,12,20,Private,HS-grad,Divorced,Handlers-cleaners,Husband,White,United-States,unpriv,>50K
194882,48,6123,0,13,38,Private,Assoc-voc,Married-civ-spouse,Adm-clerical,Husband,White,Peru,unpriv,>50K
159647,28,5664,1927,13,36,Local-gov,Bachelors,Never-married,Adm-clerical,Husband,White,China,unpriv,>50K
173883,39,0,0,14,48,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Wife,White,United-States,unpriv,>50K
218683,16,0,0,14,47,Private,Masters,Married-civ-spouse,Sales,Wife,White,El-Salvador,unpriv,>50K
24042,40,0,0,12,27,Private,Bachelors,Divorced,Adm-clerical,Wife,White,United-States,unpriv,>50K
181801,39,0,0,9,60,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,United-States,unpriv,>50K
281901,39,0,0,10,51,Private,Some-college,Divorced,Adm-clerical,Wife,White,United-States,unpriv,>50K
141887,48,0,0,15,48,Local-gov,Masters,Widowed,Exec-managerial,Not-in-family,White,United-States,unpriv,>50K
51155,19,5938,0,9,60,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Canada,unpriv,>50K
223639,39,0,0,13,50,Private,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,United-States,unpriv,>50K
13358,40,0,0,9,56,Private,Some-college,Widowed,Exec-managerial,Not-in-family,White,United-States,unpriv,>50K
157721,40,14784,1927,8,48,Self-emp-inc,Some-college,Married-civ-spouse,Exec-managerial,Unmarried,Black,Columbia,unpriv,>50K
178725,39,0,0,8,38,Private,Masters,Divorced,Other-service,Wife,White,United-States,unpriv,>50K
219092,45,0,0,9,48,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,United-States,unpriv,>50K
258127,40,0,0,10,38,Private,Some-college,Married-civ-spouse,Sales,Wife,White,United-States,unpriv,>50K
297211,40,0,0,13,36,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,United-States,unpriv,>50K
11788,33,6917,0,12,46,Local-gov,HS-grad,Married-civ-spouse,Transport-moving,Own-child,Black,Laos,unpriv,>50K
258104,21,0,0,9,48,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,United-States,unpriv,>50K
188226,31,0,0,15,47,Private,Masters,Married-civ-spouse,Exec-managerial,Wife,White,United-States,unpriv,>50K
177673,50,0,0,14,50,Private,Masters,Married-civ-spouse,Exec-managerial,Wife,White,United-States,unpriv,>50K
236722,49,0,0,9,47,Private,Some-college,Married-civ-spouse,Exec-managerial,Wife,White,United-States,unpriv,>50K
100691,26,5324,0,9,31,Self-emp-not-inc,Bachelors,Never-married,Farming-fishing,Not-in-family,White,Honduras,unpriv,>50K
153781,39,0,0,15,42,State-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Mexico,unpriv,>50K
229757,40,0,0,9,59,Local-gov,Some-college,Divorced,Adm-clerical,Wife,White,United-States,unpriv,>50K
165469,40,0,0,12,29,Private,Bachelors,Never-married,Prof-specialty,Own-child,White,United-States,unpriv,>50K
156643,40,0,0,13,54,Private,Bachelors,Married-civ-spouse,Adm-clerical,Wife,White,United-States,unpriv,>50K
177756,39,0,0,9,48,Private,HS-grad,Divorced,Adm-clerical,Unmarried,White,United-States,unpriv,>50K
242868,47,0,0,9,48,Private,HS-grad,Married-civ-spouse,Sales,Wife,White,United-States,unpriv,>50K
114912,40,0,0,3,47,Private,10th,Divorced,Adm-clerical,Unmarried,White,Mexico,unpriv,>50K
217557,43,0,0,9,50,Private,Masters,Never-married,Prof-specialty,Wife,White,United-States,unpriv,>50K
95841,46,0,0,14,51,Private,Masters,Divorced,Prof-specialty,Not-in-family,White,United-States,unpriv,>50K
421303,53,0,0,12,38,Private,HS-grad,Divorced,Exec-managerial,Unmarried,White,United-States,unpriv,>50K
125015,39,0,0,13,51,Local-gov,Masters,Divorced,Prof-specialty,Wife,Black,?,unpriv,>50K
256561,40,0,0,9,53,Local-gov,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,United-States,unpriv,>50K
157703,40,0,0,14,40,Private,Masters,Married-civ-spouse,Prof-specialty,Wife,White,United-States,unpriv,>50K
209850,53,8380,0,9,20,State-gov,Some-college,Married-civ-spouse,Prof-specialty,Wife,White,United-States,unpriv,>50K
122330,24,0,1926,10,60,Private,Assoc-voc,Divorced,Adm-clerical,Unmarried,White,Laos,unpriv,>50K
112931,49,0,0,13,39,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,United-States,unpriv,>50K
352361,40,0,0,8,46,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,United-States,unpriv,>50K
194851,35,0,0,9,53,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,United-States,unpriv,>50K
87487,39,0,0,13,61,Private,Bachelors,Divorced,Adm-clerical,Unmarried,White,United-States,unpriv,>50K
170165,52,6612,0,8,45,Private,Assoc-acdm,Divorced,Adm-clerical,Unmarried,White,Yugoslavia,unpriv,>50K
133403,24,0,0,9,24,Private,Masters,Never-married,Prof-specialty,Wife,White,United-States,unpriv,>50K
331188,39,0,0,8,44,Private,HS-grad,Divorced,Exec-managerial,Not-in-family,White,Mexico,unpriv,>50K
254078,39,0,0,13,43,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,United-States,unpriv,>50K
412850,40,0,0,9,61,Local-gov,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,United-States,unpriv,>50K
66450,48,0,0,10,33,Private,Some-college,Married-civ-spouse,Sales,Husband,White,United-States,unpriv,>50K
126554,39,0,0,8,47,?,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,United-States,unpriv,>50K
67991,21,5671,0,9,46,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Wife,White,Trinadad&Tobago,unpriv,>50K
175896,58,0,0,14,48,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,United-States,unpriv,>50K
12584,37,0,0,13,51,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,United-States,unpriv,>50K
124894,40,0,0,9,39,Private,HS-grad,Married-civ-spouse,Adm-clerical,Not-in-family,White,United-States,unpriv,>50K
166064,48,5266,0,15,43,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Yugoslavia,unpriv,>50K
230346,31,0,0,14,44,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,?,unpriv,>50K
161652,39,0,0,13,22,Private,Bachelors,Never-married,Prof-specialty,Own-child,White,United-States,unpriv,>50K
260356,47,0,0,9,45,Private,Some-college,Married-civ-spouse,Exec-managerial,Wife,White,United-States,unpriv,>50K
271641,39,0,0,9,34,Private,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,Canada,unpriv,>50K
356874,39,0,0,13,28,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Philippines,unpriv,>50K
118252,16,0,0,13,36,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,United-States,unpriv,>50K
177492,39,0,0,13,32,Private,Bachelors,Married-civ-spouse,Exec-managerial,Not-in-family,White,United-States,unpriv,>50K
197270,51,0,0,14,46,Private,Masters,Married-civ-spouse,Exec-managerial,Wife,White,United-States,unpriv,>50K
234592,37,0,0,12,48,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,United-States,unpriv,>50K
10205,40,0,0,8,36,Private,Bachelors,Never-married,Adm-clerical,Wife,White,United-States,unpriv,>50K
219107,40,0,1926,7,33,Private,Masters,Divorced,Prof-specialty,Not-in-family,White,?,unpriv,>50K
128721,49,0,0,9,47,Private,HS-grad,Married-civ-spouse,Sales,Unmarried,White,United-States,unpriv,>50K
230456,51,0,0,13,42,Private,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,United-States,unpriv,>50K
31628,40,0,0,9,53,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,Mexico,unpriv,>50K
56222,40,3949,1926,12,31,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Mexico,unpriv,>50K
110935,26,0,0,15,46,State-gov,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,United-States,unpriv,>50K
88760,39,3504,1927,12,43,?,11th,Divorced,Exec-managerial,Husband,Other,Scotland,unpriv,>50K
209102,39,0,0,9,62,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,United-States,unpriv,>50K
126569,46,0,0,10,47,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,United-States,unpriv,>50K
191238,13,0,0,8,25,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,Wife,White,United-States,unpriv,>50K
340776,53,14177,1751,2,51,State-gov,Some-college,Divorced,Handlers-cleaners,Own-child,Asian-Pac-Islander,Cuba,unpriv,>50K
146904,45,0,0,12,41,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,United-States,unpriv,>50K
8196,39,0,0,9,62,Private,Some-college,Married-civ-spouse,Exec-managerial,Wife,White,United-States,unpriv,>50K
80931,20,7671,0,13,50,Self-emp-not-inc,HS-grad,Married-civ-spouse,Other-service,Not-in-family,Black,United-States,unpriv,>50K
129918,16,0,0,13,25,Private,Bachelors,Never-married,Prof-specialty,Wife,Asian-Pac-Islander,United-States,unpriv,>50K
215141,40,0,0,12,51,Local-gov,Bachelors,Divorced,Prof-specialty,Not-in-family,White,United-States,unpriv,>50K
386434,51,14303,1732,12,53,Self-emp-inc,Bachelors,Divorced,Handlers-cleaners,Wife,Asian-Pac-Islander,Mexico,unpriv,>50K
191805,39,0,0,13,39,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,United-States,unpriv,>50K
184859,41,0,0,12,47,Private,Bachelors,Married-civ-spouse,Sales,Wife,White,United-States,unpriv,>50K
221686,45,0,0,12,25,Local-gov,Bachelors,Married-civ-spouse,Adm-clerical,Wife,White,United-States,unpriv,>50K
433363,40,0,0,13,23,Private,Bachelors,Never-married,Sales,Not-in-family,White,United-States,unpriv,>50K
249149,39,0,0,8,28,Self-emp-inc,HS-grad,Never-married,Exec-managerial,Not-in-family,White,United-States,unpriv,>50K
285053,40,0,0,9,35,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,United-States,unpriv,>50K
194329,30,0,0,14,51,State-gov,Masters,Never-married,Prof-specialty,Wife,White,Cuba,unpriv,>50K
7746,40,0,0,15,42,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Wife,White,Mexico,unpriv,>50K
184470,44,0,0,9,51,Private,HS-grad,Divorced,Sales,Wife,White,United-States,unpriv,>50K
165882,37,0,0,12,33,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,United-States,unpriv,>50K
241233,40,3979,1920,9,45,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,United-States,unpriv,>50K
441042,39,14648,1927,12,51,Self-emp-inc,HS-grad,Widowed,Exec-managerial,Own-child,Black,Mexico,unpriv,>50K
129668,40,0,0,13,34,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,United-States,unpriv,>50K
207799,32,0,0,12,35,Private,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,United-States,unpriv,>50K
263887,45,14541,1495,7,53,Private,HS-grad,Divorced,Farming-fishing,Husband,White,United-States,unpriv,>50K
209055,39,0,1922,13,55,Local-gov,Assoc-voc,Divorced,Adm-clerical,Wife,White,?,unpriv,>50K
428377,53,14714,2404,4,60,State-gov,Some-college,Divorced,Handlers-cleaners,Own-child,Asian-Pac-Islander,Cambodia,unpriv,>50K
167075,24,0,0,10,54,Private,Assoc-voc,Divorced,Adm-clerical,Unmarried,White,Mexico,unpriv,>50K
121019,40,7593,1632,14,51,State-gov,Masters,Separated,Prof-specialty,Other-relative,Asian-Pac-Islander,England,unpriv,>50K
138449,40,0,0,10,16,Private,Some-college,Never-married,Sales,Own-child,White,United-States,unpriv,>50K
36904,49,5230,0,9,25,Self-emp-not-inc,HS-grad,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,England,unpriv,>50K
109154,60,0,0,14,41,State-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,United-States,unpriv,>50K
167423,15,0,0,13,51,Local-gov,Masters,Never-married,Prof-specialty,Not-in-family,White,Mexico,unpriv,>50K
213724,40,0,0,10,50,Local-gov,Some-college,Married-civ-spouse,Prof-specialty,Unmarried,White,United-States,unpriv,>50K
183675,26,0,0,12,43,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,United-States,unpriv,>50K
197272,39,0,0,9,51,Private,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,United-States,unpriv,>50K
215037,39,0,0,10,37,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,United-States,unpriv,>50K
67399,52,0,0,13,50,Private,Bachelors,Divorced,Exec-managerial,Not-in-family,White,United-States,unpriv,>50K
21798,28,6952,0,12,50,Self-emp-not-inc,HS-grad,Married-civ-spouse,Transport-moving,Own-child,Black,United-States,unpriv,>50K
429584,40,0,0,10,30,Private,Some-college,Never-married,Other-service,Wife,White,Mexico,unpriv,>50K
385474,49,14385,1679,12,50,State-gov,Some-college,Divorced,Handlers-cleaners,Own-child,Asian-Pac-Islander,Cuba,unpriv,>50K
62822,39,0,0,10,41,Private,Bachelors,Divorced,Exec-managerial,Not-in-family,White,United-States,unpriv,>50K
12549,39,0,0,8,39,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,United-States,unpriv,>50K
180131,18,0,0,8,50,Private,11th,Married-civ-spouse,Adm-clerical,Wife,White,Cuba,unpriv,>50K
201024,40,0,0,16,40,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Mexico,unpriv,>50K
413665,39,0,0,8,47,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,United-States,unpriv,>50K
195637,39,0,0,9,48,Local-gov,Some-college,Married-civ-spouse,Adm-clerical,Unmarried,White,United-States,unpriv,>50K
352127,53,14372,1762,2,50,State-gov,Bachelors,Divorced,Handlers-cleaners,Own-child,Asian-Pac-Islander,Germany,unpriv,>50K
144993,29,0,0,10,34,Self-emp-not-inc,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,United-States,unpriv,>50K
11971,40,0,0,9,58,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,United-States,unpriv,>50K
35051,40,0,0,9,37,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,United-States,unpriv,>50K
12441,31,0,0,9,62,Private,HS-grad,Divorced,Prof-specialty,Not-in-family,White,United-States,unpriv,>50K
7127,40,9579,0,3,53,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Own-child,Black,Peru,unpriv,>50K
106279,45,1784,1992,12,51,Self-emp-inc,Some-college,Divorced,Tech-support,Not-in-family,Black,Mexico,unpriv,>50K
248558,16,0,0,12,46,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,United-States,unpriv,>50K
187875,40,0,0,8,46,Private,HS-grad,Married-civ-spouse,Prof-specialty,Unmarried,White,United-States,unpriv,>50K
207249,26,0,0,9,48,Private,HS-grad,Married-civ-spouse,Sales,Wife,White,United-States,unpriv,>50K
190318,46,0,0,9,62,Private,HS-grad,Widowed,Sales,Unmarried,White,United-States,unpriv,>50K
80113,20,8167,0,13,51,Self-emp-not-inc,HS-grad,Married-civ-spouse,Other-service,Not-in-family,Black,United-States,unpriv,>50K
351103,39,0,0,12,62,Private,Bachelors,Married-civ-spouse,Adm-clerical,Unmarried,White,United-States,unpriv,>50K
207261,39,0,0,9,36,Local-gov,Bachelors,Divorced,Prof-specialty,Not-in-family,White,United-States,unpriv,>50K
227958,40,0,0,10,32,Private,Some-college,Never-married,Adm-clerical,Unmarried,White,United-States,unpriv,>50K
417441,39,14708,1926,13,48,Self-emp-inc,Bachelors,Married-spouse-absent,Exec-managerial,Own-child,Asian-Pac-Islander,Italy,unpriv,>50K
89948,51,14464,1977,12,50,Self-emp-inc,Some-college,Divorced,Adm-clerical,Not-in-family,Black,Vietnam,unpriv,>50K
29760,28,5942,0,12,48,Local-gov,HS-grad,Married-civ-spouse,Handlers-cleaners,Own-child,Black,United-States,unpriv,>50K
