balance,day,duration,campaign,pdays,previous,job,marital,education,default,housing,loan,contact,month,poutcome,age,y
-696,11,449,1,14,1,student,single,tertiary,no,no,no,cellular,oct,failure,unpriv,yes
3805,22,153,2,357,2,retired,married,tertiary,no,no,no,cellular,aug,success,unpriv,yes
14799,2,461,1,68,0,retired,divorced,primary,no,yes,yes,unknown,jan,failure,unpriv,yes
1821,25,65,1,0,0,retired,single,primary,no,no,no,cellular,nov,unknown,unpriv,yes
1374,11,970,1,0,0,management,single,tertiary,no,yes,no,cellular,mar,unknown,unpriv,yes
-1891,2,432,1,9,0,unknown,married,unknown,no,no,no,cellular,jul,unknown,unpriv,yes
-4427,11,122,1,2,0,services,divorced,secondary,no,no,yes,cellular,jul,unknown,unpriv,yes
4013,6,0,1,20,0,student,married,primary,no,yes,no,unknown,dec,unknown,unpriv,yes
29963,11,2,1,95,0,unemployed,single,secondary,no,no,no,cellular,may,failure,unpriv,yes
25523,12,5,1,63,0,unemployed,single,secondary,no,no,no,cellular,may,failure,unpriv,yes
1174,3,91,3,0,0,blue-collar,divorced,primary,yes,no,no,unknown,jun,unknown,1,unpref
4845,8,295,2,0,0,blue-collar,married,secondary,no,yes,no,unknown,jun,unknown,1,unpref
703,22,195,2,0,0,management,married,tertiary,no,no,no,cellular,aug,unknown,1,unpref
-4192,28,502,2,2,0,blue-collar,divorced,secondary,no,no,no,cellular,jan,unknown,1,unpref
-171,11,126,3,0,0,blue-collar,married,primary,no,no,no,cellular,aug,unknown,1,unpref
-2539,16,298,1,1,0,student,single,tertiary,no,yes,no,unknown,jun,unknown,1,unpref
6905,26,70,1,482,0,blue-collar,married,secondary,no,yes,no,unknown,oct,failure,1,unpref
1115,24,106,4,0,0,admin.,married,tertiary,no,yes,yes,unknown,may,unknown,1,unpref
510,6,157,4,0,0,admin.,married,secondary,no,yes,no,cellular,aug,unknown,1,unpref
-1809,10,34,1,1,0,blue-collar,married,primary,no,yes,yes,unknown,jun,unknown,1,unpref
4396,7,220,1,0,0,blue-collar,married,primary,no,no,no,unknown,jun,unknown,1,unpref
-722,17,213,4,252,0,services,married,secondary,no,yes,no,cellular,jan,failure,1,unpref
-1007,4,48,1,0,0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,1,unpref
-1381,13,102,2,0,0,technician,single,tertiary,no,yes,no,cellular,may,unknown,1,unpref
303,27,66,18,0,0,management,married,tertiary,no,yes,no,cellular,aug,unknown,1,unpref
6298,6,7,1,101,1,technician,single,tertiary,no,no,no,cellular,aug,other,1,unpref
3244,14,485,1,0,0,technician,married,secondary,no,yes,no,cellular,nov,unknown,1,unpref
910,17,37,5,0,0,technician,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
1874,11,276,1,0,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
1675,18,176,1,0,0,admin.,married,secondary,no,yes,no,cellular,jul,unknown,1,unpref
-494,23,1024,2,0,0,management,married,tertiary,no,yes,yes,cellular,jul,unknown,1,unpref
-18,25,373,3,0,0,blue-collar,divorced,primary,no,no,yes,cellular,jul,unknown,1,unpref
-3201,8,162,2,0,0,management,married,tertiary,no,yes,no,unknown,may,unknown,1,unpref
5589,30,831,1,0,0,admin.,divorced,secondary,no,yes,no,cellular,jul,unknown,1,unpref
-1765,13,201,1,204,5,blue-collar,married,secondary,no,yes,yes,cellular,may,failure,1,unpref
1906,29,101,4,0,0,blue-collar,married,secondary,no,no,yes,cellular,jul,unknown,1,unpref
-153,1,22,1,0,0,technician,married,secondary,no,no,no,cellular,jul,unknown,1,unpref
-534,7,512,2,0,0,blue-collar,divorced,secondary,no,yes,no,unknown,may,unknown,1,unpref
-4415,4,41,3,0,0,blue-collar,married,primary,no,yes,no,unknown,jun,unknown,1,unpref
2497,29,437,1,0,0,housemaid,married,primary,no,yes,no,cellular,jul,unknown,1,unpref
2854,1,1,1,0,0,technician,married,secondary,no,yes,no,cellular,feb,unknown,1,unpref
2797,12,248,1,2,0,management,married,tertiary,no,yes,no,cellular,may,unknown,1,unpref
2196,27,327,5,0,0,services,married,unknown,no,no,no,unknown,jun,unknown,1,unpref
5818,26,264,2,0,0,management,single,tertiary,no,no,no,cellular,jul,unknown,1,unpref
1513,24,282,1,0,0,blue-collar,divorced,secondary,no,yes,no,cellular,jul,unknown,1,unpref
486,10,196,2,5,0,blue-collar,married,unknown,no,no,no,unknown,jun,unknown,1,unpref
2059,20,424,1,0,0,technician,married,tertiary,no,yes,no,unknown,may,unknown,1,unpref
-2758,9,136,1,288,2,admin.,married,secondary,no,yes,no,cellular,feb,other,1,unpref
4764,5,85,1,176,4,management,married,tertiary,no,no,no,cellular,feb,other,1,unpref
2443,10,565,1,0,0,self-employed,single,tertiary,no,yes,no,cellular,aug,unknown,1,unpref
5440,19,277,1,2,0,services,married,primary,no,yes,no,telephone,nov,unknown,1,unpref
1516,3,340,1,0,0,unemployed,married,secondary,no,yes,no,cellular,may,unknown,1,unpref
-70,29,90,1,1,0,technician,married,secondary,no,no,no,cellular,may,unknown,1,unpref
0,6,748,2,3,0,blue-collar,married,primary,no,yes,no,unknown,may,unknown,1,unpref
2656,25,687,1,0,0,blue-collar,married,primary,no,yes,no,cellular,apr,unknown,1,unpref
2411,19,324,5,0,0,entrepreneur,married,primary,no,no,no,unknown,may,unknown,1,unpref
-469,14,186,1,0,0,technician,married,secondary,no,yes,no,cellular,aug,unknown,1,unpref
2114,16,98,2,0,0,services,married,secondary,no,yes,no,unknown,jun,unknown,1,unpref
4109,20,440,1,0,0,management,married,tertiary,no,yes,no,cellular,aug,unknown,1,unpref
3611,14,70,1,0,0,management,married,tertiary,no,no,no,cellular,aug,unknown,1,unpref
355,14,205,2,0,0,admin.,married,secondary,no,yes,no,cellular,may,unknown,1,unpref
8648,19,12,1,293,0,unknown,divorced,primary,no,no,no,cellular,oct,failure,1,unpref
4400,28,416,1,0,0,admin.,divorced,secondary,no,yes,no,cellular,jul,unknown,1,unpref
1662,16,253,1,0,0,admin.,single,tertiary,no,no,no,cellular,apr,unknown,1,unpref
593,21,189,2,0,0,management,married,tertiary,no,no,no,cellular,aug,unknown,1,unpref
2192,10,132,1,24,0,technician,single,tertiary,no,yes,no,cellular,apr,unknown,1,unpref
730,11,189,3,119,2,admin.,single,secondary,no,yes,yes,cellular,apr,other,1,unpref
-1701,12,78,2,0,0,management,single,tertiary,no,no,no,cellular,aug,unknown,1,unpref
1221,22,371,2,0,0,unemployed,married,secondary,no,no,no,cellular,jul,unknown,1,unpref
1212,25,106,15,0,0,blue-collar,married,tertiary,no,no,no,cellular,aug,unknown,1,unpref
2205,4,223,2,284,4,blue-collar,single,secondary,no,no,yes,telephone,feb,failure,1,unpref
1730,15,168,1,4,0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,1,unpref
3096,30,175,4,0,0,blue-collar,single,secondary,no,yes,no,cellular,jul,unknown,1,unpref
5786,18,41,1,0,0,blue-collar,married,primary,no,yes,yes,cellular,may,unknown,1,unpref
1171,1,44,1,0,0,technician,married,secondary,no,no,yes,unknown,jun,unknown,1,unpref
-1937,13,146,2,0,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
1337,8,113,1,0,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
-2626,19,177,1,256,2,admin.,single,secondary,no,yes,no,cellular,may,failure,1,unpref
713,9,224,1,94,1,blue-collar,single,secondary,no,no,no,cellular,apr,success,1,unpref
2768,28,140,1,0,0,technician,married,secondary,no,yes,no,cellular,may,unknown,1,unpref
907,9,78,1,0,0,technician,married,secondary,no,yes,no,cellular,jun,unknown,1,unpref
2776,16,198,3,0,0,technician,divorced,secondary,no,yes,no,cellular,aug,unknown,1,unpref
-1069,28,140,1,0,0,self-employed,married,tertiary,no,yes,yes,cellular,apr,unknown,1,unpref
442,21,55,1,0,0,management,single,tertiary,no,yes,no,cellular,aug,unknown,1,unpref
3753,20,135,1,2,0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,1,unpref
-1040,13,821,2,4,0,services,single,secondary,no,no,no,cellular,may,unknown,1,unpref
547,6,56,2,322,0,management,single,tertiary,no,yes,no,cellular,may,other,1,unpref
868,20,121,3,0,0,services,single,primary,no,yes,no,cellular,jul,unknown,1,unpref
-98,24,55,18,264,1,retired,married,secondary,no,yes,no,cellular,jun,other,1,unpref
1157,15,176,1,0,0,blue-collar,married,primary,no,yes,no,unknown,may,unknown,1,unpref
-38,25,181,4,0,0,admin.,single,secondary,no,yes,yes,telephone,jul,unknown,1,unpref
-1859,28,410,4,0,0,unemployed,married,secondary,no,no,yes,cellular,jul,unknown,1,unpref
5607,1,78,1,0,0,housemaid,single,secondary,no,no,yes,unknown,jun,unknown,1,unpref
2170,16,167,8,233,2,entrepreneur,married,secondary,no,no,yes,cellular,apr,failure,1,unpref
1916,22,78,1,0,0,technician,single,tertiary,no,yes,no,cellular,apr,unknown,1,unpref
559,13,64,1,0,0,blue-collar,single,secondary,no,yes,no,unknown,may,unknown,1,unpref
-437,11,397,4,1,0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,1,unpref
-2329,3,144,1,4,0,blue-collar,married,primary,no,yes,no,cellular,may,unknown,1,unpref
1101,9,89,3,0,0,blue-collar,married,primary,no,no,no,cellular,jul,unknown,1,unpref
2010,2,98,2,1,0,blue-collar,married,primary,no,yes,no,unknown,jun,unknown,1,unpref
-610,5,487,5,313,0,services,single,secondary,no,yes,no,cellular,may,failure,1,unpref
-100,8,172,3,0,0,management,divorced,tertiary,no,no,no,unknown,may,unknown,1,unpref
4912,23,138,4,0,0,technician,married,secondary,no,no,no,cellular,aug,unknown,1,unpref
-1229,15,224,1,0,0,services,single,secondary,no,yes,yes,cellular,may,unknown,1,unpref
2055,12,148,1,0,0,technician,single,tertiary,no,no,no,unknown,jun,unknown,1,unpref
2399,17,115,3,0,0,blue-collar,married,primary,no,yes,yes,cellular,aug,unknown,1,unpref
749,8,184,1,0,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
3310,5,166,1,0,0,housemaid,married,secondary,no,no,no,unknown,jun,unknown,1,unpref
100,1,21,1,0,0,management,married,tertiary,no,no,no,cellular,feb,unknown,1,unpref
2048,18,303,1,119,2,self-employed,married,secondary,no,yes,yes,cellular,nov,failure,1,unpref
1429,24,266,2,0,0,technician,married,tertiary,no,no,no,cellular,apr,unknown,1,unpref
-572,23,131,1,0,0,technician,single,secondary,no,yes,yes,cellular,jul,unknown,1,unpref
4229,16,107,1,0,0,admin.,married,secondary,no,no,no,cellular,nov,unknown,1,unpref
39,27,235,2,0,0,self-employed,married,primary,no,yes,no,cellular,jul,unknown,1,unpref
1038,11,33,2,0,0,admin.,married,secondary,no,yes,no,cellular,may,unknown,1,unpref
-479,22,110,8,0,0,admin.,married,secondary,no,no,no,cellular,aug,unknown,1,unpref
650,25,51,1,0,0,technician,married,secondary,no,yes,yes,cellular,jul,unknown,1,unpref
1642,10,191,1,266,2,blue-collar,married,secondary,no,yes,no,cellular,may,failure,1,unpref
3098,10,360,2,0,0,entrepreneur,married,secondary,no,yes,no,cellular,feb,unknown,1,unpref
3474,15,83,1,0,0,self-employed,married,secondary,no,no,no,cellular,aug,unknown,1,unpref
807,26,188,5,0,0,technician,married,secondary,no,yes,no,cellular,aug,unknown,1,unpref
3048,18,146,1,0,0,blue-collar,married,secondary,no,no,yes,cellular,nov,unknown,1,unpref
-1832,14,90,1,0,0,self-employed,married,tertiary,no,yes,no,unknown,may,unknown,1,unpref
1882,8,348,1,0,0,management,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
1740,26,211,1,0,0,services,divorced,primary,no,yes,no,unknown,may,unknown,1,unpref
2496,14,137,2,305,0,services,married,secondary,no,yes,no,cellular,may,failure,1,unpref
61,14,136,4,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,1,unpref
7686,17,271,1,0,0,housemaid,married,primary,no,no,no,cellular,nov,unknown,1,unpref
-592,5,68,2,0,0,services,married,secondary,no,no,yes,unknown,may,unknown,1,unpref
-3528,12,208,4,0,0,blue-collar,divorced,primary,no,no,yes,cellular,feb,unknown,1,unpref
221,23,397,21,0,0,technician,married,tertiary,no,no,yes,cellular,aug,unknown,1,unpref
4363,28,43,5,0,0,technician,married,secondary,no,no,no,cellular,aug,unknown,1,unpref
-1395,1,403,2,0,0,management,married,tertiary,no,no,yes,cellular,jul,unknown,1,unpref
-2283,1,4,1,0,0,technician,single,tertiary,no,no,no,cellular,jul,unknown,1,unpref
1832,17,190,3,0,0,admin.,married,secondary,no,no,yes,cellular,jun,unknown,1,unpref
146,22,183,4,2,0,technician,married,secondary,no,yes,no,unknown,jun,unknown,1,unpref
1899,7,263,1,0,0,admin.,single,tertiary,no,yes,no,cellular,jul,unknown,1,unpref
2884,1,253,1,0,0,retired,married,secondary,no,yes,no,telephone,jun,unknown,1,unpref
-2909,24,376,2,1,0,admin.,single,secondary,no,yes,no,cellular,apr,unknown,1,unpref
2674,12,170,1,1,0,services,single,secondary,no,yes,no,cellular,nov,unknown,1,unpref
1254,30,408,1,0,0,blue-collar,married,secondary,no,yes,no,cellular,jul,unknown,1,unpref
-559,2,143,1,0,0,blue-collar,married,secondary,no,no,yes,cellular,may,unknown,1,unpref
-396,6,190,1,0,0,management,divorced,tertiary,no,no,no,cellular,jun,unknown,1,unpref
694,27,166,1,0,0,housemaid,married,primary,no,no,no,cellular,aug,unknown,1,unpref
2259,10,126,1,0,0,blue-collar,married,primary,no,no,no,cellular,aug,unknown,1,unpref
1907,7,118,8,0,0,technician,single,secondary,no,yes,yes,cellular,aug,unknown,1,unpref
-411,27,296,5,0,0,blue-collar,married,primary,no,no,no,telephone,jul,unknown,1,unpref
322,25,329,1,0,0,admin.,single,secondary,no,yes,no,unknown,may,unknown,1,unpref
888,21,74,1,0,0,student,married,tertiary,no,no,no,cellular,apr,unknown,1,unpref
199,2,107,1,0,0,blue-collar,married,secondary,no,no,no,unknown,may,unknown,1,unpref
1913,28,203,5,4,0,management,single,tertiary,no,yes,no,unknown,may,unknown,1,unpref
2197,15,168,2,92,6,management,single,tertiary,no,yes,no,cellular,may,failure,1,unpref
-1568,7,215,2,1,0,blue-collar,married,primary,no,yes,no,unknown,may,unknown,1,unpref
-1092,5,94,1,345,1,management,married,tertiary,no,no,no,cellular,feb,failure,1,unpref
523,13,517,2,1,0,management,married,tertiary,no,yes,no,unknown,may,unknown,1,unpref
7155,5,152,4,0,0,self-employed,married,tertiary,no,no,no,telephone,jun,unknown,1,unpref
-1522,13,90,2,0,0,technician,married,tertiary,no,no,no,unknown,may,unknown,1,unpref
1523,15,295,6,0,0,admin.,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
1150,29,489,1,0,0,services,married,secondary,no,yes,yes,unknown,may,unknown,1,unpref
-1992,20,41,3,0,0,entrepreneur,married,secondary,no,no,yes,cellular,jul,unknown,1,unpref
599,11,186,1,0,0,technician,married,secondary,no,yes,no,cellular,jul,unknown,1,unpref
2416,30,109,3,0,0,technician,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
-1123,10,431,2,0,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
8727,2,144,1,0,0,entrepreneur,married,secondary,no,yes,yes,unknown,may,unknown,1,unpref
2129,15,451,2,0,0,admin.,married,secondary,no,yes,yes,unknown,may,unknown,1,unpref
8476,11,101,1,292,0,blue-collar,married,primary,no,yes,yes,cellular,apr,failure,1,unpref
4176,9,343,1,321,3,management,married,tertiary,no,yes,no,cellular,may,failure,1,unpref
-372,12,717,1,0,0,management,single,tertiary,no,yes,no,unknown,may,unknown,1,unpref
-371,2,112,1,12,0,services,married,secondary,no,yes,yes,cellular,feb,unknown,1,unpref
-2705,13,198,1,191,5,management,single,tertiary,no,yes,no,cellular,feb,other,1,unpref
2101,27,183,6,0,0,admin.,married,secondary,no,no,no,cellular,jul,unknown,1,unpref
-1157,8,37,1,0,0,blue-collar,single,secondary,no,yes,yes,cellular,may,unknown,1,unpref
722,13,165,2,0,0,blue-collar,married,primary,no,yes,no,cellular,may,unknown,1,unpref
918,16,138,1,0,0,entrepreneur,married,secondary,no,yes,no,cellular,apr,unknown,1,unpref
1103,16,141,2,284,5,technician,married,secondary,no,yes,no,cellular,may,failure,1,unpref
904,7,93,9,0,0,management,married,tertiary,no,yes,no,cellular,jul,unknown,1,unpref
547,25,224,3,0,0,admin.,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
-1596,14,135,1,0,0,services,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
498,19,77,1,166,0,technician,divorced,tertiary,no,yes,yes,cellular,nov,failure,1,unpref
1651,13,27,1,269,0,blue-collar,married,primary,no,yes,no,cellular,may,failure,1,unpref
-99,17,223,1,0,0,management,married,tertiary,no,no,no,cellular,apr,unknown,1,unpref
456,6,201,2,0,0,technician,single,secondary,no,yes,no,cellular,aug,unknown,1,unpref
-261,24,354,1,0,0,blue-collar,single,secondary,no,yes,no,unknown,may,unknown,1,unpref
3293,26,0,10,0,0,management,single,tertiary,no,no,no,cellular,aug,unknown,1,unpref
5231,1,80,1,0,0,blue-collar,single,primary,no,no,no,unknown,jun,unknown,1,unpref
-796,25,1115,5,165,2,housemaid,divorced,secondary,yes,no,no,cellular,nov,failure,1,unpref
972,7,208,1,335,3,technician,married,secondary,no,no,no,cellular,may,failure,1,unpref
3471,17,71,3,0,0,technician,married,tertiary,no,no,no,cellular,aug,unknown,1,unpref
3331,20,115,1,117,5,admin.,single,secondary,no,yes,no,cellular,nov,failure,1,unpref
4242,8,271,2,0,0,technician,married,secondary,no,yes,no,unknown,jun,unknown,1,unpref
202,21,116,2,5,0,admin.,single,secondary,no,yes,yes,unknown,may,unknown,1,unpref
-151,4,360,1,0,0,management,single,unknown,no,no,no,telephone,aug,unknown,1,unpref
705,22,429,2,309,0,technician,divorced,secondary,yes,yes,no,cellular,nov,other,1,unpref
734,8,324,6,0,0,technician,single,tertiary,no,no,no,unknown,jun,unknown,1,unpref
1538,14,124,1,0,0,management,married,tertiary,no,yes,yes,cellular,nov,unknown,1,unpref
1549,13,61,1,154,3,technician,single,tertiary,no,yes,no,cellular,aug,failure,1,unpref
9443,19,0,1,0,0,technician,divorced,secondary,no,no,no,cellular,nov,unknown,1,unpref
1281,5,221,1,0,0,services,divorced,secondary,no,yes,no,cellular,may,unknown,1,unpref
911,6,256,1,0,0,management,married,tertiary,no,no,no,cellular,aug,unknown,1,unpref
-302,28,394,4,0,0,admin.,divorced,secondary,no,yes,no,unknown,may,unknown,1,unpref
-1183,18,173,1,0,0,blue-collar,single,secondary,no,yes,yes,cellular,jul,unknown,1,unpref
-1235,1,23,1,0,0,services,divorced,secondary,no,no,no,unknown,apr,unknown,1,unpref
1995,2,164,1,0,0,management,married,primary,no,yes,no,cellular,may,unknown,1,unpref
3156,30,104,23,0,0,technician,divorced,secondary,no,yes,no,cellular,jun,unknown,1,unpref
4535,23,391,1,137,1,blue-collar,divorced,secondary,no,yes,no,cellular,may,failure,1,unpref
264,29,2,3,0,0,technician,single,tertiary,yes,yes,yes,cellular,jul,unknown,1,unpref
-1301,9,126,1,0,0,self-employed,divorced,primary,no,yes,no,unknown,jun,unknown,1,unpref
348,10,808,5,2,0,entrepreneur,married,secondary,no,yes,yes,cellular,jul,unknown,1,unpref
1800,22,288,2,0,0,technician,single,tertiary,no,yes,no,cellular,nov,unknown,1,unpref
-3814,8,85,1,0,0,blue-collar,married,primary,no,yes,no,cellular,may,unknown,1,unpref
-2140,6,261,1,0,0,blue-collar,married,secondary,no,no,no,cellular,aug,unknown,1,unpref
2559,12,243,3,0,0,admin.,single,secondary,no,yes,no,cellular,jul,unknown,1,unpref
-625,15,216,1,0,0,management,married,tertiary,no,yes,no,cellular,aug,unknown,1,unpref
-936,27,191,4,0,0,blue-collar,married,secondary,yes,yes,yes,unknown,may,unknown,1,unpref
2322,12,417,1,0,0,self-employed,single,tertiary,no,no,no,cellular,nov,unknown,1,unpref
-979,28,99,1,0,0,management,married,tertiary,no,yes,no,cellular,apr,unknown,1,unpref
-348,19,139,1,0,0,blue-collar,married,secondary,no,yes,yes,cellular,may,unknown,1,unpref
589,21,71,1,238,3,admin.,divorced,secondary,no,yes,yes,cellular,apr,failure,1,unpref
-69,15,419,1,0,0,blue-collar,divorced,secondary,no,yes,no,cellular,may,unknown,1,unpref
5953,19,121,1,134,1,management,single,tertiary,no,no,no,cellular,nov,failure,1,unpref
-900,5,385,1,0,0,blue-collar,married,primary,no,yes,no,unknown,may,unknown,1,unpref
2595,17,113,1,0,0,blue-collar,divorced,secondary,no,no,no,unknown,may,unknown,1,unpref
-1898,13,532,2,0,0,technician,single,secondary,no,yes,yes,unknown,may,unknown,1,unpref
3019,16,58,1,210,0,blue-collar,married,secondary,no,yes,no,cellular,nov,failure,1,unpref
1043,7,51,1,390,0,technician,divorced,tertiary,no,yes,no,cellular,may,failure,1,unpref
-4529,3,256,1,0,0,services,single,secondary,yes,no,yes,unknown,jul,unknown,1,unpref
5088,21,274,2,1,0,retired,married,tertiary,no,yes,no,unknown,may,unknown,1,unpref
8106,9,62,1,99,1,technician,married,secondary,no,no,no,cellular,nov,success,1,unpref
2133,7,67,4,1,0,admin.,single,tertiary,no,yes,no,unknown,may,unknown,1,unpref
-2694,18,104,4,0,0,technician,divorced,secondary,no,no,no,cellular,aug,unknown,1,unpref
1692,19,115,10,0,0,entrepreneur,single,secondary,no,no,no,cellular,aug,unknown,1,unpref
-423,11,210,1,0,0,management,married,secondary,no,yes,no,cellular,jul,unknown,1,unpref
-1589,30,227,1,0,0,management,single,tertiary,no,no,yes,cellular,jul,unknown,1,unpref
2127,23,113,1,0,0,technician,single,secondary,no,no,no,cellular,aug,unknown,1,unpref
958,18,191,3,0,0,management,married,tertiary,no,no,no,unknown,jun,unknown,1,unpref
2821,17,66,1,0,0,technician,single,secondary,no,yes,no,cellular,nov,unknown,1,unpref
297,15,67,2,0,0,management,married,tertiary,no,yes,no,unknown,jun,unknown,1,unpref
1679,14,214,2,1,0,admin.,single,primary,no,yes,no,cellular,nov,unknown,1,unpref
550,18,524,3,0,0,admin.,married,secondary,no,yes,no,cellular,jul,unknown,1,unpref
1639,3,272,1,0,0,technician,single,secondary,no,no,no,unknown,jun,unknown,1,unpref
5685,14,204,2,0,0,admin.,single,secondary,no,no,no,cellular,jul,unknown,1,unpref
3274,14,253,1,419,0,blue-collar,married,primary,no,yes,no,cellular,aug,failure,1,unpref
1984,6,105,2,0,0,technician,single,secondary,no,yes,no,cellular,aug,unknown,1,unpref
-815,6,408,2,0,0,management,married,tertiary,no,no,no,cellular,jul,unknown,1,unpref
1559,10,549,1,2,0,blue-collar,married,secondary,no,yes,no,cellular,apr,unknown,1,unpref
3868,9,148,1,0,0,management,single,tertiary,no,yes,no,cellular,aug,unknown,1,unpref
1214,25,24,8,0,0,technician,divorced,secondary,no,no,no,cellular,aug,unknown,1,unpref
17246,20,0,1,0,0,retired,married,secondary,no,no,no,cellular,jan,unknown,1,unpref
-616,5,206,6,295,1,blue-collar,married,secondary,no,yes,no,cellular,may,failure,1,unpref
2001,6,318,1,0,0,unemployed,married,unknown,no,yes,yes,cellular,nov,unknown,1,unpref
-1665,18,105,2,330,3,technician,divorced,secondary,no,yes,no,cellular,may,failure,1,unpref
-1353,12,133,1,161,3,technician,married,secondary,no,yes,no,cellular,apr,failure,1,unpref
534,23,0,14,0,0,entrepreneur,divorced,unknown,no,no,no,cellular,aug,unknown,1,unpref
239,10,193,5,0,0,blue-collar,single,primary,no,no,no,unknown,jun,unknown,1,unpref
1871,22,282,1,0,0,admin.,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
3263,30,385,7,1,0,management,single,tertiary,no,yes,no,unknown,may,unknown,1,unpref
320,14,74,1,0,0,services,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
-1145,19,198,2,2,0,blue-collar,married,secondary,no,yes,yes,cellular,jul,unknown,1,unpref
1083,17,191,1,1,0,admin.,married,secondary,no,no,no,cellular,feb,unknown,1,unpref
-144,12,105,1,0,0,management,divorced,tertiary,no,no,no,unknown,jun,unknown,1,unpref
2660,7,174,1,321,4,management,married,tertiary,no,yes,no,cellular,may,other,1,unpref
-95,6,325,4,0,0,services,single,secondary,no,yes,no,unknown,may,unknown,1,unpref
4355,25,186,1,119,3,management,married,tertiary,no,no,no,cellular,aug,failure,1,unpref
-2366,2,371,1,0,0,housemaid,single,secondary,no,no,no,unknown,jun,unknown,1,unpref
896,25,594,1,2,0,technician,single,secondary,no,yes,no,cellular,may,unknown,1,unpref
1222,24,58,4,1,0,unemployed,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
5046,25,104,1,214,0,management,married,tertiary,no,no,no,cellular,jul,failure,1,unpref
2337,29,559,3,0,0,technician,single,secondary,no,yes,no,unknown,may,unknown,1,unpref
-2211,17,248,3,0,0,management,married,tertiary,yes,no,no,cellular,aug,unknown,1,unpref
431,23,239,1,0,0,blue-collar,married,primary,no,yes,no,cellular,nov,unknown,1,unpref
1300,8,13,1,0,0,services,married,primary,no,no,no,unknown,jun,unknown,1,unpref
1430,10,178,1,0,0,admin.,single,tertiary,no,yes,yes,cellular,jul,unknown,1,unpref
814,25,151,1,0,0,management,married,tertiary,no,yes,no,unknown,may,unknown,1,unpref
957,5,363,1,0,0,blue-collar,single,primary,no,no,yes,unknown,jun,unknown,1,unpref
1286,15,360,3,265,0,admin.,married,secondary,no,yes,yes,cellular,apr,failure,1,unpref
-263,16,106,1,0,0,technician,married,secondary,no,yes,no,unknown,jun,unknown,1,unpref
-936,8,97,2,0,0,housemaid,married,primary,no,no,no,cellular,aug,unknown,1,unpref
1248,7,189,2,0,0,management,single,tertiary,no,yes,no,unknown,jun,unknown,1,unpref
-325,28,147,1,0,0,management,single,secondary,no,yes,no,cellular,jan,unknown,1,unpref
10703,26,333,1,0,0,entrepreneur,married,tertiary,no,no,no,cellular,jul,unknown,1,unpref
282,19,205,1,0,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
-736,13,84,1,0,0,retired,married,secondary,no,no,no,cellular,aug,unknown,1,unpref
1524,25,661,3,0,0,management,married,tertiary,no,yes,no,cellular,jul,unknown,1,unpref
-968,24,355,3,1,0,management,single,tertiary,no,yes,no,unknown,jun,unknown,1,unpref
308,18,192,1,0,0,blue-collar,divorced,secondary,no,no,yes,cellular,jul,unknown,1,unpref
-174,5,298,6,0,0,management,married,secondary,no,yes,no,telephone,nov,unknown,1,unpref
-2961,24,36,1,0,0,technician,married,secondary,no,no,no,cellular,aug,unknown,1,unpref
1401,17,283,7,0,0,blue-collar,single,primary,no,yes,no,unknown,jun,unknown,1,unpref
6447,3,0,1,0,0,services,married,tertiary,no,no,no,unknown,jun,unknown,1,unpref
3041,15,90,6,0,0,management,married,tertiary,no,no,no,telephone,aug,unknown,1,unpref
4808,21,51,2,0,0,admin.,single,secondary,no,no,no,cellular,nov,unknown,1,unpref
-7104,2,11,1,298,0,blue-collar,married,secondary,no,yes,no,telephone,mar,failure,1,unpref
-665,17,39,1,0,0,blue-collar,single,primary,no,no,no,unknown,jun,unknown,1,unpref
629,5,161,1,0,0,technician,married,tertiary,no,yes,yes,unknown,jun,unknown,1,unpref
-343,5,141,1,0,0,services,married,secondary,no,yes,no,cellular,feb,unknown,1,unpref
2794,24,142,1,0,0,technician,married,secondary,no,no,no,cellular,apr,unknown,1,unpref
-1223,17,19,1,86,3,management,divorced,tertiary,no,no,yes,cellular,nov,failure,1,unpref
-1436,4,7,6,0,0,unemployed,married,tertiary,no,no,no,cellular,jul,unknown,1,unpref
-1295,24,195,5,0,0,technician,married,tertiary,no,yes,no,cellular,jul,unknown,1,unpref
